ts,idx,entry,oi_chg_4h,px_chg_4h,ret_30d,regime,ret_30d_backonly,regime_backonly,r_outcome,exit_kind,window_span_h,resolved,r_10bp
2023-11-16 15:00:00+00:00,17174,1996.43,-0.031304302878255696,-0.03555504026511702,0.25456684505655414,bull_30d,0.28817535233734315,bull_30d,-1.09,stop,4.0,True,-1.05
2023-11-24 18:00:00+00:00,17369,2092.13,-0.036054747471414794,-0.010228267297457072,0.16480010746008023,bull_30d,0.15600988617448763,bull_30d,-1.09,stop,4.0,True,-1.05
2023-11-26 16:00:00+00:00,17415,2047.26,-0.03729121851046946,-0.020276316859922594,0.1583970966618351,bull_30d,0.15503244052570286,bull_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2023-11-28 05:00:00+00:00,17452,1997.32,-0.03583171059505952,-0.014331115892536328,0.1407470941080149,bull_30d,0.1411614399243566,bull_30d,1.4099999999999973,target,4.0,True,1.4499999999999973
2023-12-01 13:00:00+00:00,17532,2080.43,-0.027476884468867646,-0.01129175597260712,0.12920138513147905,bull_30d,0.13002913525034843,bull_30d,1.4100000000000057,target,4.0,True,1.4500000000000057
2023-12-04 14:00:00+00:00,17605,2225.61,-0.028982038971137603,-0.0158656461005795,0.20881643032627895,bull_30d,0.1968632843835436,bull_30d,1.4100000000000001,target,4.0,True,1.4500000000000002
2023-12-05 21:00:00+00:00,17636,2273.55,-0.02436968414130125,-0.008478013423521058,0.21214378939915135,bull_30d,0.20881643032627895,bull_30d,-1.09,stop,4.0,True,-1.05
2023-12-06 22:00:00+00:00,17661,2233.27,-0.02378613377465122,-0.01779022922787321,0.1743588664938398,bull_30d,0.21214378939915135,bull_30d,1.41000000000001,target,4.0,True,1.45000000000001
2023-12-11 02:00:00+00:00,17761,2230.13,-0.03995275409625165,-0.05622936944561996,0.08325058894534965,flat_30d,0.13220624308595053,bull_30d,-1.0899999999999996,stop,4.0,True,-1.0499999999999996
2023-12-14 16:00:00+00:00,17847,2283.0,-0.023635098709712365,-0.008636973541940707,0.16990470226401566,bull_30d,0.10036103893576254,bull_30d,-1.0900000000000003,stop,4.0,True,-1.0500000000000003
2023-12-16 00:00:00+00:00,17879,2229.16,-0.022399205034926317,-0.009803529626026708,0.13633653223792508,bull_30d,0.0788718441793046,flat_30d,-0.8586751960379685,tif,4.0,True,-0.8186751960379685
2023-12-17 22:00:00+00:00,17925,2220.04,-0.022454779114705725,-0.006360076088172795,0.12070099581380878,bull_30d,0.13633653223792508,bull_30d,-1.0900000000000003,stop,4.0,True,-1.0500000000000003
2023-12-22 18:00:00+00:00,18041,2328.65,-0.020283748324445128,-0.005848827032680748,0.1272439205197904,bull_30d,0.1592550066203242,bull_30d,-1.0900000000000003,stop,4.0,True,-1.0500000000000003
2023-12-24 06:00:00+00:00,18077,2292.76,-0.026005452412137364,-0.01245224342822182,0.08854196697995342,flat_30d,0.1198343902107939,bull_30d,-1.09,stop,4.0,True,-1.05
2023-12-26 17:00:00+00:00,18136,2201.02,-0.025063739279821085,-0.021477506635309118,0.08267336576186857,flat_30d,0.09131630874706542,flat_30d,1.4100000000000048,target,4.0,True,1.4500000000000048
2023-12-27 20:00:00+00:00,18163,2353.18,-0.024217715795218475,-0.006623411162284154,0.1739717987541738,bull_30d,0.08267336576186857,flat_30d,1.4100000000000048,target,4.0,True,1.4500000000000048
2023-12-29 07:00:00+00:00,18198,2335.43,-0.026943392229246577,-0.007951914703821061,0.13418884742236514,bull_30d,0.14537642808319506,bull_30d,-1.09,stop,4.0,True,-1.05
2023-12-31 21:00:00+00:00,18260,2284.72,-0.02212854868414016,-0.006850744192516411,0.0943272368339092,flat_30d,0.11770382500877297,bull_30d,1.4100000000000046,target,4.0,True,1.4500000000000046
2024-01-02 12:00:00+00:00,18299,2390.07,-0.021112684970314377,-0.01614058486465131,0.07463387499772023,flat_30d,0.08744365624769057,flat_30d,-1.0900000000000003,stop,4.0,True,-1.0500000000000003
2024-01-03 13:00:00+00:00,18324,2224.29,-0.04135340050423364,-0.06470128166313449,-0.01482844994339605,flat_30d,0.07463387499772023,flat_30d,1.410000000000005,target,4.0,True,1.450000000000005
2024-01-09 00:00:00+00:00,18455,2307.26,-0.02356750426253118,-0.012767960292670244,-0.004048479802206351,flat_30d,-0.004819842896174875,flat_30d,-1.09,stop,4.0,True,-1.05
2024-01-10 13:00:00+00:00,18492,2378.63,-0.032944759383896516,-0.019683562823783363,0.1618738654540881,bull_30d,-0.004048479802206351,flat_30d,1.4100000000000048,target,4.0,True,1.4500000000000048
2024-01-12 16:00:00+00:00,18543,2622.02,-0.02409749351526569,-0.010961570378864471,0.11579347672279616,bull_30d,0.1877307570190958,bull_30d,-1.09,stop,4.0,True,-1.05
2024-01-22 20:00:00+00:00,18787,2340.25,-0.023930466991775146,-0.011004568332706466,0.001935182218835596,flat_30d,0.05608782177749694,flat_30d,-1.0900000000000003,stop,4.0,True,-1.0500000000000003
