ts,idx,entry,oi_chg_4h,px_chg_4h,ret_30d,regime,ret_30d_backonly,regime_backonly,r_outcome,exit_kind,window_span_h,resolved,r_10bp
2025-03-18 03:00:00+00:00,39774,83107.6,-0.027087108983889108,-0.010186641957340536,-0.13949535220210885,bear_30d,-0.1391775513133343,bear_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2025-03-20 03:00:00+00:00,39822,85849.5,-0.022783992283750276,-0.011062115106819759,-0.11962100771788908,bear_30d,-0.09330584313037371,flat_30d,-1.0899999999999996,stop,4.0,True,-1.0499999999999996
2025-03-24 23:00:00+00:00,39938,87463.4,-0.029224935023000054,-0.007927424760924007,-0.0936745168299945,flat_30d,-0.10489878588838408,bear_30d,-0.42705527111911545,tif,4.0,True,-0.3870552711191155
2025-03-26 13:00:00+00:00,39976,86792.1,-0.02677258216361822,-0.012611958721602812,-0.05070999677646704,flat_30d,-0.09196369925087089,flat_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2025-03-29 02:00:00+00:00,40037,83822.1,-0.02541383605254921,-0.007357591001783348,-0.024370453571061712,flat_30d,0.0020461117345635937,flat_30d,-1.0900000000000003,stop,4.0,True,-1.0500000000000003
2025-04-02 20:00:00+00:00,40151,85622.6,-0.041166873818130556,-0.01598035238372153,-0.043015243750340715,flat_30d,-0.09659976141655746,flat_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2025-04-04 12:00:00+00:00,40191,82842.6,-0.021525642253362176,-0.01813734030713643,-0.07403211576958713,flat_30d,-0.04658557021017595,flat_30d,-0.19839833612175745,tif,4.0,True,-0.15839833612175744
2025-04-10 00:00:00+00:00,40323,82310.1,-0.029380379034545157,-0.010192682096787031,-0.040240783632503385,flat_30d,0.05116854487461775,flat_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2025-04-11 14:00:00+00:00,40361,81856.7,-0.02056455572857452,-0.009789998306438008,-0.003137228645862522,flat_30d,-0.040240783632503385,flat_30d,1.409999999999996,target,4.0,True,1.449999999999996
2025-04-13 20:00:00+00:00,40415,83472.7,-0.021229008511732372,-0.008445815520106592,-0.0026935970779059515,flat_30d,0.05121020553638522,flat_30d,1.41,target,4.0,True,1.45
