asset,t,direction,entry,risk,R,R18,cost_R,kind,exit_bar_ts,exit_price,missing,max_consecutive_missing,in_on_R1,in_on_R2,z_R1,z_R2,entry_ts,entry_day
ETH,2022-10-26T03:30:00+00:00,long,1487.62,56.1409285842405,1.7055717177232257,1.6843733508630439,0.026497958575227316,tif,2022-10-29T03:30:00+00:00,1584.86,0,0,False,False,-1.1645114645343468,-0.9075785978112036,1666755900,2022-10-26
ETH,2022-10-26T23:15:00+00:00,long,1574.83,60.50821277937195,-1.0260267148484812,-1.046848086727267,0.026026714848482194,stop,2022-10-27T20:15:00+00:00,1514.321787220628,0,0,False,False,-0.4433092817305071,-0.1369891632035572,1666827000,2022-10-26
ETH,2022-10-27T05:45:00+00:00,long,1562.16,48.48506336970804,-1.032219407203581,-1.0579949329664449,0.03221940720357992,stop,2022-10-27T20:15:00+00:00,1513.674936630292,0,0,False,False,-0.43439176382415273,-0.42199481399166405,1666850400,2022-10-27
ETH,2022-10-27T12:00:00+00:00,long,1546.44,44.12575537097617,-1.0350461989148654,-1.0630831580467592,0.03504619891486718,stop,2022-10-27T23:00:00+00:00,1502.314244629024,0,0,True,False,0.07343940598554252,-0.115299024236881,1666872900,2022-10-27
ETH,2022-11-09T05:15:00+00:00,short,1304.39,89.23234346578192,0.6541978808657587,0.6425035561459316,0.014617905899783935,tif,2022-11-12T05:15:00+00:00,1244.71,0,0,False,False,1.0716824234769378,1.2626506151754595,1667971800,2022-11-09
ETH,2022-11-09T13:30:00+00:00,short,1222.93,131.083549807848,-0.30478980816865264,-0.3122533228616414,0.009329393366235974,tif,2022-11-12T13:30:00+00:00,1261.66,0,0,False,False,3.1651372132169016,1.5383366245214731,1668001500,2022-11-09
ETH,2022-12-14T02:15:00+00:00,long,1319.09,20.11674435117809,-1.0655717434676637,-1.1180291382417937,0.06557174346766258,stop,2022-12-15T01:30:00+00:00,1298.9732556488218,0,0,False,False,-2.747851557303937,-4.543477655568137,1670985000,2022-12-14
ETH,2023-01-05T06:30:00+00:00,long,1250.41,11.298780385350447,-1.1106676966322195,-1.1992018539379925,0.11066769663221637,stop,2023-01-06T11:00:00+00:00,1239.1112196146496,0,0,True,True,0.0938494535347436,0.1742543533044107,1672901100,2023-01-05
ETH,2023-01-05T13:15:00+00:00,long,1251.36,10.671265833766066,-1.1172644388672621,-1.2110759899610746,0.11726443886726551,stop,2023-01-06T11:00:00+00:00,1240.6887341662339,0,0,True,False,0.8609450135622073,-0.9190643859569827,1672925400,2023-01-05
ETH,2023-01-07T05:00:00+00:00,long,1263.81,8.456950138747402,5.850559601361539,5.73100728245077,0.149440398638461,target,2023-01-09T04:30:00+00:00,1314.5517008324844,0,0,True,False,0.2017330415549358,-0.09133926898948035,1673068500,2023-01-07
ETH,2023-01-07T13:45:00+00:00,long,1262.31,6.618286047020101,5.809269349944702,5.6566848299004695,0.19073065005529008,target,2023-01-09T01:30:00+00:00,1302.0197162821205,0,0,True,False,0.024471039258601432,-0.0450000175471694,1673100000,2023-01-07
ETH,2023-01-09T10:45:00+00:00,long,1322.23,24.98937920074523,3.0548085803477485,3.012479237489625,0.05291167857265413,tif,2023-01-12T10:45:00+00:00,1399.89,0,0,False,False,-0.6356633066415733,-0.7869435544235258,1673262000,2023-01-09
ETH,2023-01-09T22:45:00+00:00,long,1321.27,25.576664295456997,3.8999898050707733,3.858662445576605,0.05165919936770988,tif,2023-01-12T22:45:00+00:00,1422.34,0,0,False,False,-0.8051838778843187,-1.4547492404247793,1673305200,2023-01-09
ETH,2023-01-10T11:15:00+00:00,long,1330.94,16.113043040586568,5.917399835856731,5.8513197045421155,0.08260016414326846,target,2023-01-12T17:30:00+00:00,1427.6182582435194,0,0,False,False,-2.409655563837436,-2.1860570180607515,1673350200,2023-01-10
ETH,2023-01-12T02:45:00+00:00,long,1399.59,42.97866653408498,2.851191530170375,2.8251397214407574,0.03256476091202203,tif,2023-01-15T02:45:00+00:00,1523.53,0,0,True,True,0.8624138582779101,0.7697417192615363,1673492400,2023-01-12
ETH,2023-01-12T16:00:00+00:00,long,1386.37,48.40080612580388,3.517371788343795,3.4944569633899043,0.02864353119236346,tif,2023-01-15T16:00:00+00:00,1558.0,0,0,False,False,-2.473838596784908,-0.8831399104181941,1673540100,2023-01-12
ETH,2023-01-12T22:00:00+00:00,long,1422.0,47.225429087097346,2.606604161774193,2.5825154446997134,0.030110896343099835,tif,2023-01-15T22:00:00+00:00,1546.52,0,0,False,False,-0.6397294959346678,-0.2898735160912889,1673561700,2023-01-12
ETH,2023-02-23T08:00:00+00:00,short,1670.52,24.665159107693455,2.8724517725856025,2.8182694340827403,0.06772792312857769,tif,2023-02-26T08:00:00+00:00,1598.0,0,0,False,False,1.5487284456381984,0.7158205578299607,1677140100,2023-02-23
ETH,2023-03-10T17:45:00+00:00,short,1406.82,65.74678207784393,-1.0213975491353242,-1.0385155884435822,0.021397549135322404,stop,2023-03-11T01:45:00+00:00,1472.566782077844,0,0,False,True,0.7422216463575003,-2.2001735227664847,1678471200,2023-03-10
ETH,2023-03-14T00:00:00+00:00,long,1667.54,50.93378582632796,-1.0327393688285,-1.0589308638913004,0.032739368828500454,stop,2023-03-15T16:30:00+00:00,1616.606214173672,0,0,False,False,-1.5806383392186714,-1.1213076065038696,1678752900,2023-03-14
