t,direction,entry,atr,risk,dist_R,ret_30d,z_R1,z_R2,anchor,anchor_eod,okx_newest_R1,okx_newest_R2,atr_drop,in_off,in_on_R1,in_on_R2
2023-05-12T06:45:00+00:00,short,26287.2,117.00360519501204,585.0180259750603,0.47417342318239475,-0.12009372384937234,1.142427397948934,1.160587684172624,True,True,2023-05-12T05:00:00+00:00,2023-05-12T04:00:00+00:00,False,False,False,False
2023-05-12T13:45:00+00:00,short,26436.2,88.48299705033591,442.4149852516796,0.9638009882450804,-0.11510627615062763,-0.17492366417706706,1.1336638309018285,True,True,2023-05-12T12:00:00+00:00,2023-05-12T11:00:00+00:00,False,False,False,False
2023-05-25T03:00:00+00:00,short,26142.2,94.35101536938241,471.75507684691206,0.8553167094605294,-0.0758130145969661,-0.7542596361151768,-0.6027535206682684,True,True,2023-05-25T02:00:00+00:00,2023-05-25T01:00:00+00:00,False,False,False,False
2023-05-25T11:45:00+00:00,short,26282.5,55.26930439487181,276.34652197435906,1.9678192296932762,-0.0708530864328466,-1.02559459034616,-1.5035242178066262,True,True,2023-05-25T10:00:00+00:00,2023-05-25T09:00:00+00:00,False,False,False,False
2023-06-01T04:30:00+00:00,short,26810.7,86.2402654768404,431.20132738420205,2.4860776902127757,-0.06441121560553453,-0.507330015857988,1.8936719147775642,True,True,2023-06-01T03:00:00+00:00,2023-06-01T02:00:00+00:00,False,True,True,False
2023-06-01T11:30:00+00:00,short,26871.2,48.473348472011416,242.3667423600571,0.24632092430945468,-0.06230000174480477,-0.23091840619690232,-0.9452780924386863,True,True,2023-06-01T10:00:00+00:00,2023-06-01T09:00:00+00:00,False,False,False,False
2023-06-01T18:00:00+00:00,short,26992.3,88.87972374451944,444.3986187225972,2.820890856059392,-0.058074084413658356,0.6646511052827888,1.4367455075151685,True,True,2023-06-01T17:00:00+00:00,2023-06-01T16:00:00+00:00,False,True,False,False
2023-06-06T04:45:00+00:00,short,25785.0,56.390799395049235,281.9539969752462,0.19400327921154828,-0.09269724202481411,-0.8758341743688256,0.39076827567998096,True,True,2023-06-06T03:00:00+00:00,2023-06-06T02:00:00+00:00,False,False,False,False
2023-06-15T08:00:00+00:00,short,25010.3,70.73009177747977,353.6504588873988,inf,-0.07454264231372665,-0.8076525177221529,-0.03308353071162406,True,True,2023-06-15T07:00:00+00:00,2023-06-15T06:00:00+00:00,False,True,True,True
2023-06-17T14:15:00+00:00,long,26458.9,58.867829256725976,294.3391462836299,4.05280784109668,-0.013070091348897472,0.30879014864466076,1.4878338014908694,True,True,2023-06-17T13:00:00+00:00,2023-06-17T12:00:00+00:00,False,True,True,True
2023-06-20T19:00:00+00:00,long,27892.2,174.67267713000166,873.3633856500082,3.292329455579314,0.04336994254249471,-0.48103359056775763,-0.14210889987921996,True,True,2023-06-20T18:00:00+00:00,2023-06-20T17:00:00+00:00,False,True,False,False
2023-06-21T17:00:00+00:00,long,29974.4,290.6341213669665,1453.1706068348326,inf,0.11677260229059394,2.4537249486234,1.2224561548517507,True,True,2023-06-21T16:00:00+00:00,2023-06-21T15:00:00+00:00,False,True,True,True
2023-06-21T23:45:00+00:00,long,29988.5,156.24721439838436,781.2360719919218,inf,0.11729793369647012,1.189447715880641,2.588515418589983,True,True,2023-06-21T22:00:00+00:00,2023-06-21T21:00:00+00:00,False,True,True,True
