asset,t,direction,entry,risk,R,R18,cost_R,kind,exit_bar_ts,exit_price,missing,max_consecutive_missing,in_on_R1,in_on_R2,z_R1,z_R2,entry_ts,entry_day
BTC,2024-05-02T05:45:00+00:00,short,57463.2,1302.4359823272064,-1.0441197884423676,-1.0794156191962594,0.04411978844236486,stop,2024-05-02T12:00:00+00:00,58765.63598232721,0,0,True,False,-0.6038232919592018,0.30622217752985287,1714629600,2024-05-02
BTC,2024-05-21T04:00:00+00:00,long,71175.1,1609.7371782790854,-1.0442153545065613,-1.0795876381118097,0.04421535450656042,stop,2024-05-21T18:15:00+00:00,69565.36282172092,0,0,False,False,-5.385598913699284,-5.343923266162357,1716264900,2024-05-21
BTC,2024-06-15T11:00:00+00:00,short,66281.7,413.3136725635186,-1.1603665796703286,-1.2886598434066039,0.16036657967034404,stop,2024-06-16T10:45:00+00:00,66695.01367256351,0,0,False,False,1.3617222454455533,1.4028698517153502,1718450100,2024-06-15
BTC,2024-06-22T02:00:00+00:00,short,64272.9,655.7594099770929,5.901987071749003,5.823576729148207,0.09801292825099558,target,2024-06-24T16:30:00+00:00,60338.343540137445,0,0,False,False,0.2089858045804524,0.19177172659766686,1719022500,2024-06-22
BTC,2024-06-24T11:30:00+00:00,short,61139.9,1632.395507668899,-0.10563610300927871,-0.1355993807628713,0.037454097191990735,tif,2024-06-27T11:30:00+00:00,61251.2,0,0,False,True,1.272133401558911,-0.31976112962115005,1719229500,2024-06-24
BTC,2024-06-25T00:45:00+00:00,short,60386.7,1402.4808934042765,-1.0430570571649067,-1.0775027028968336,0.04305705716490858,stop,2024-06-25T14:15:00+00:00,61789.18089340427,0,0,True,True,-2.5985738336075683,-1.4450031553983276,1719277200,2024-06-25
BTC,2024-07-04T13:45:00+00:00,short,57402.1,1783.5736889339787,0.2795499300609251,0.2538029254460237,0.032183755768626844,tif,2024-07-07T13:45:00+00:00,56846.1,0,0,False,False,1.3406948658929212,0.5213742020404701,1720101600,2024-07-04
BTC,2024-07-16T19:30:00+00:00,long,64792.1,1722.6808830292348,1.307907879048406,1.2778189168322274,0.037611202770223374,tif,2024-07-19T19:30:00+00:00,67110.0,0,0,True,True,2.094098936507856,2.008855291081608,1721159100,2024-07-16
BTC,2024-07-20T13:00:00+00:00,long,66386.7,461.24601477190606,-1.1439290484338027,-1.2590722871808377,0.14392904843379373,stop,2024-07-21T18:00:00+00:00,65925.45398522809,0,0,False,True,-0.005777620571135583,1.0448895701910481,1721481300,2024-07-20
BTC,2024-08-04T05:30:00+00:00,short,60822.4,943.9958389910361,5.935569207524256,5.884024573543658,0.06443079247574687,target,2024-08-05T01:00:00+00:00,55158.42496605378,0,0,False,False,1.0986404972346855,1.6128032210592655,1722750300,2024-08-04
BTC,2024-08-05T02:45:00+00:00,short,54669.3,4438.587095442219,-0.6126655265574021,-0.6225189864669552,0.012316824886941476,tif,2024-08-08T02:45:00+00:00,57334.0,0,0,False,True,0.10925158270128274,-1.2361793283068598,1722826800,2024-08-05
BTC,2024-08-24T06:45:00+00:00,long,64019.6,804.602681581024,-1.0795667246276195,-1.1432201043297137,0.07956672462761757,stop,2024-08-26T09:30:00+00:00,63214.99731841897,0,0,False,False,-0.466111262256045,-0.5531812916098162,1724482800,2024-08-24
BTC,2024-08-24T21:00:00+00:00,long,64039.8,796.4764775414164,-1.0804038811010193,-1.144726985981836,0.08040388110102091,stop,2024-08-26T09:30:00+00:00,63243.32352245859,0,0,False,True,-0.2710571863140396,0.08269759669667616,1724534100,2024-08-24
BTC,2024-09-04T19:00:00+00:00,short,57825.3,1342.5616766395888,2.600532072938996,2.5660753766062148,0.0430708704159766,tif,2024-09-07T19:00:00+00:00,54276.1,0,0,True,True,-0.6889023307406829,-1.23302195569556,1725477300,2024-09-04
BTC,2024-10-11T02:45:00+00:00,short,60520.6,918.194358812981,-1.0659126245103905,-1.118642724118704,0.06591262451039183,stop,2024-10-11T12:30:00+00:00,61438.79435881298,0,0,False,True,0.26215485204015937,-1.3332170466664603,1728615600,2024-10-11
BTC,2024-10-11T09:00:00+00:00,short,60873.5,617.7384610383714,-1.0985425124698875,-1.177376522445794,0.09854251246988292,stop,2024-10-11T13:30:00+00:00,61491.238461038374,0,0,False,True,0.8577839940951943,-0.2431428244114638,1728638100,2024-10-11
BTC,2024-10-15T11:00:00+00:00,long,65453.6,775.191100294072,3.21591204936988,3.148363699059697,0.08443543788772846,tif,2024-10-18T11:00:00+00:00,68012.0,0,0,False,False,-1.9342538949134773,-1.145332742110437,1728990900,2024-10-15
BTC,2024-10-16T06:15:00+00:00,long,66983.6,1078.8054909706966,1.1971726236190257,1.1475002031053119,0.062090525642142354,tif,2024-10-19T06:15:00+00:00,68342.1,0,0,False,False,-1.7561945363330251,-0.8202470152897654,1729060200,2024-10-16
BTC,2024-10-17T11:00:00+00:00,long,67065.9,907.7546169086586,1.362630469688335,1.303525598172822,0.07388108939439125,tif,2024-10-20T11:00:00+00:00,68369.9,0,0,True,False,0.7205855235246394,-1.2651510131145598,1729163700,2024-10-17
BTC,2024-10-29T12:00:00+00:00,long,71206.8,903.2820560547714,-1.0788311906814638,-1.1418961432266364,0.07883119068146563,stop,2024-10-31T18:30:00+00:00,70303.51794394523,0,0,False,True,-0.96929602931542,0.0320888554568197,1730204100,2024-10-29
BTC,2024-10-29T18:15:00+00:00,long,72825.7,1452.19998504574,-1.0501485337762912,-1.0902673607973266,0.050148533776294045,stop,2024-10-31T13:45:00+00:00,71373.50001495426,0,0,True,True,0.5225611602842661,0.9824887221549005,1730226600,2024-10-29
BTC,2024-12-16T22:15:00+00:00,long,106018.9,2109.205996036272,-1.0502648390907439,-1.0904767103633408,0.05026483909074606,stop,2024-12-18T04:15:00+00:00,103909.69400396373,0,0,True,True,0.7526339977856301,0.8570688748391986,1734388200,2024-12-16
BTC,2024-12-20T02:15:00+00:00,short,97156.5,3893.727220003724,0.7839643938891737,0.7640027490156723,0.024952056091876684,tif,2024-12-23T02:15:00+00:00,94006.8,0,0,True,True,-0.6507235331642608,-0.7235532915506151,1734661800,2024-12-20
BTC,2024-12-20T10:15:00+00:00,short,94742.8,3340.5575792674736,-1.0283613731396244,-1.0510504716513227,0.028361373139622836,stop,2024-12-21T05:45:00+00:00,98083.35757926748,0,0,True,True,-1.7802632764225632,-0.7058769073924681,1734690600,2024-12-20
BTC,2024-12-21T05:30:00+00:00,short,97871.9,1387.006208442688,-1.0705634188255664,-1.127014153886018,0.07056341882556479,stop,2024-12-21T07:30:00+00:00,99258.90620844268,0,0,False,False,0.5481117597683562,1.6525336695422679,1734759900,2024-12-21
BTC,2024-12-21T11:30:00+00:00,short,98298.8,1645.482205942898,2.3703697225731957,2.322578844181449,0.05973859798968327,tif,2024-12-24T11:30:00+00:00,94300.1,0,0,False,False,0.4326478372848608,0.849327780697577,1734781500,2024-12-21
BTC,2025-01-10T05:30:00+00:00,short,94060.9,1575.338759727217,-1.059708363943444,-1.107475055098196,0.059708363943439965,stop,2025-01-10T17:45:00+00:00,95636.23875972722,0,0,True,False,-0.10995555482122536,1.3335678598666747,1736487900,2025-01-10
BTC,2025-02-03T09:00:00+00:00,short,95742.6,3547.743508405079,-1.02698690020098,-1.0485764203617634,0.026986900200979293,stop,2025-02-03T15:45:00+00:00,99290.34350840509,0,0,True,True,-0.48422524194503874,-0.9558039564864613,1738574100,2025-02-03
BTC,2025-02-03T16:15:00+00:00,short,98653.1,4263.514400824679,0.3624115588072435,0.34390042630473944,0.023138915628130124,tif,2025-02-06T16:15:00+00:00,97009.3,0,0,True,False,-0.8617926885674877,0.3544729602331955,1738600200,2025-02-03
BTC,2025-02-25T00:15:00+00:00,short,91630.1,3147.993349831381,2.232904939388298,2.2096189689767254,0.02910746301446542,tif,2025-02-28T00:15:00+00:00,84509.3,0,0,True,True,-0.3999959838454699,-1.1161115631685157,1740443400,2025-02-25
BTC,2025-02-25T18:30:00+00:00,short,87472.3,3553.538654384799,0.8495271878568134,0.829834749753276,0.02461554762942167,tif,2025-02-28T18:30:00+00:00,84366.0,0,0,False,False,1.5652209731400473,0.3122390277121648,1740509100,2025-02-25
BTC,2025-02-26T01:00:00+00:00,short,88281.9,2231.3081140179665,1.8979082599104877,1.8662561901867671,0.03956508715465064,tif,2025-03-01T01:00:00+00:00,83958.8,0,0,False,True,0.6577570949175983,-0.25048541045607886,1740532500,2025-02-26
BTC,2025-02-26T23:45:00+00:00,short,84208.5,3636.874971149111,-0.5178645169110427,-0.5363877822238217,0.023154081640973594,tif,2025-03-01T23:45:00+00:00,86007.7,0,0,True,False,-0.697204645499509,0.22323827378929822,1740614400,2025-02-27
BTC,2025-02-27T18:00:00+00:00,short,84866.3,2560.43395682136,-1.0331452798358285,-1.0596615037044907,0.03314527983582788,stop,2025-03-02T15:30:00+00:00,87426.73395682136,0,0,False,False,1.0299368648663354,0.2190423269253115,1740680100,2025-02-27
BTC,2025-02-28T07:00:00+00:00,short,79713.1,3936.753783823544,-1.0202484342118494,-1.0364471815813288,0.020248434211849343,stop,2025-02-28T15:15:00+00:00,83649.85378382355,0,0,True,True,-0.8866878889718923,-0.6793898332876583,1740726900,2025-02-28
BTC,2025-04-13T00:15:00+00:00,long,85148.3,1245.003033095416,-1.0683920422171986,-1.1231056759909561,0.068392042217197,stop,2025-04-13T13:30:00+00:00,83903.29696690459,0,0,False,True,-0.8430198244957574,0.6772537258768935,1744504200,2025-04-13
BTC,2025-04-22T04:45:00+00:00,long,88010.0,1446.5252066263397,3.3921911471173702,3.3435172631936956,0.06084235490459336,tif,2025-04-25T04:45:00+00:00,93004.9,0,0,True,True,1.0085103841134953,0.33359840894092857,1745298000,2025-04-22
BTC,2025-04-22T11:30:00+00:00,long,88451.3,974.7893300911496,5.909261111842777,5.836670001316994,0.09073888815722798,target,2025-04-23T08:00:00+00:00,94300.0359805469,0,0,True,True,0.13848688769902487,0.3549067924755243,1745322300,2025-04-22
BTC,2025-05-09T03:30:00+00:00,long,102343.0,1750.4945914397515,0.8309405850855249,0.7841684325748111,0.058465190638392464,tif,2025-05-12T03:30:00+00:00,103899.9,0,0,True,False,0.9600974720000243,-1.0548987340870213,1746762300,2025-05-09
BTC,2025-05-09T16:00:00+00:00,long,102768.5,2086.653715561771,-0.052940504299371326,-0.092340812739081,0.049250385549637093,tif,2025-05-12T16:00:00+00:00,102760.8,0,0,False,False,-0.6853481301168808,-1.4516416426731507,1746807300,2025-05-09
BTC,2025-05-22T13:00:00+00:00,long,111227.6,1840.745599328303,-1.0604252972494363,-1.1087655350489833,0.06042529724943388,stop,2025-05-23T11:45:00+00:00,109386.8544006717,0,0,False,True,-1.7350430625706226,1.409984055338912,1747919700,2025-05-22
BTC,2025-06-21T05:15:00+00:00,short,103412.4,683.7823811004289,5.8487641640699035,5.727775495325821,0.15123583593010356,target,2025-06-22T14:30:00+00:00,99309.70571339742,0,0,True,True,-0.7604268709243193,-0.5439782728248207,1750483800,2025-06-21
BTC,2025-07-26T02:15:00+00:00,short,117568.3,1088.7161308787893,-1.1079880206285755,-1.1943784371314348,0.10798802062857403,stop,2025-07-27T16:00:00+00:00,118657.0161308788,0,0,True,True,-1.675285634301184,-1.3342976833252491,1753497000,2025-07-26
BTC,2025-07-26T08:15:00+00:00,short,117471.1,527.566287054559,-1.222666047627597,-1.400798885729667,0.22266604762758763,stop,2025-07-26T10:30:00+00:00,117998.66628705457,0,0,True,True,-0.9055557874830613,-1.3327960128154899,1753518600,2025-07-26
BTC,2025-08-25T21:30:00+00:00,short,110007.5,2804.1179690438735,-1.039230696145608,-1.0706152530620945,0.03923069614560814,stop,2025-08-28T04:45:00+00:00,112811.61796904387,0,0,False,False,1.076395170411315,2.303853431727221,1756158300,2025-08-25
BTC,2025-09-13T13:45:00+00:00,long,115706.4,541.6071796843904,-1.2136352772639107,-1.38454349907504,0.2136352772639117,stop,2025-09-13T16:30:00+00:00,115164.7928203156,0,0,True,True,0.8056051457364121,2.1584335898461116,1757772000,2025-09-13
BTC,2025-10-02T05:45:00+00:00,long,118329.7,1337.725172143119,4.974841199510604,4.904076469974759,0.08845591191980672,tif,2025-10-05T05:45:00+00:00,125103.0,0,0,True,False,1.387844050000034,-0.6350841238370692,1759384800,2025-10-02
BTC,2025-10-03T09:30:00+00:00,long,120163.7,1126.3869493617785,3.0813001712835546,2.9959556455373457,0.10668065718276111,tif,2025-10-06T09:30:00+00:00,123754.6,0,0,True,True,0.9669782442337297,0.46617443694535887,1759484700,2025-10-03
BTC,2025-10-03T16:45:00+00:00,long,122527.1,2554.8676187836604,1.0834897587836227,1.045123121201568,0.04795829697756848,tif,2025-10-06T16:45:00+00:00,125417.8,0,0,False,False,-2.1574167447654418,-0.8850642921985904,1759510800,2025-10-03
BTC,2025-10-04T00:00:00+00:00,long,122122.8,1511.5622426657142,1.6322696680017819,1.5676357169527637,0.08079243881127281,tif,2025-10-07T00:00:00+00:00,124712.2,0,0,True,False,0.3052855278237037,-0.12027818106558327,1759536900,2025-10-04
BTC,2025-10-05T12:00:00+00:00,long,123105.6,1975.376982842688,-1.0623200538779407,-1.1121760969802932,0.062320053877940575,stop,2025-10-07T15:30:00+00:00,121130.22301715732,0,0,False,False,-1.1012841194221203,-1.4531653529099515,1759666500,2025-10-05
BTC,2025-10-06T00:30:00+00:00,long,123646.2,1432.3809282920204,-1.0863221490581019,-1.15537986830458,0.08632214905809761,stop,2025-10-07T15:00:00+00:00,122213.81907170797,0,0,True,True,0.17072740200814415,0.7507818863588768,1759711500,2025-10-06
BTC,2025-11-14T05:30:00+00:00,short,97253.2,3005.269173503809,0.6874082422345698,0.6615195262799549,0.032360894943268464,tif,2025-11-17T05:30:00+00:00,95090.1,0,0,True,False,-2.1782195486527285,1.080040353111534,1763099100,2025-11-14
BTC,2025-11-18T18:00:00+00:00,short,93595.8,2724.6257514945264,3.6232147459463047,3.595733305620444,0.03435180040732579,tif,2025-11-21T18:00:00+00:00,83630.3,0,0,False,False,0.4843171963029439,0.6274308855734408,1763489700,2025-11-18
BTC,2025-11-20T20:15:00+00:00,short,87007.2,3368.4007841913945,-0.19641581937193045,-0.2170801537132221,0.02583041792661458,tif,2025-11-23T20:15:00+00:00,87581.8,0,0,False,True,0.10145779912364358,-0.37872374542836784,1763670600,2025-11-20
BTC,2025-11-21T03:30:00+00:00,short,86023.7,2920.910369803022,-0.5045083598711667,-0.5280691512982042,0.029450989283796882,tif,2025-11-24T03:30:00+00:00,87411.3,0,0,False,False,0.7035900764989558,0.5889422525715151,1763696700,2025-11-21
BTC,2025-11-21T10:30:00+00:00,short,82525.6,3506.1845088904192,-1.0235371526486268,-1.0423668747675272,0.02353715264862555,stop,2025-11-23T01:45:00+00:00,86031.78450889043,0,0,True,False,-0.8042518768745676,0.005515463021843532,1763721900,2025-11-21
BTC,2025-12-03T10:30:00+00:00,long,92899.9,1502.4769632328516,-1.0618311643195584,-1.1112960957752043,0.06183116431955736,stop,2025-12-04T19:00:00+00:00,91397.42303676714,0,0,True,False,0.27061929859366923,-1.7406894511300337,1764758700,2025-12-03
BTC,2026-01-05T02:15:00+00:00,long,92700.0,1528.1098914841004,-1.060663176461719,-1.109193717631095,0.06066317646172014,stop,2026-01-07T15:15:00+00:00,91171.8901085159,0,0,True,True,1.5989626861586166,0.8058251402750282,1767580200,2026-01-05
BTC,2026-01-15T07:00:00+00:00,long,96156.9,1233.091028929484,-1.0779803743146843,-1.1403646737664315,0.07798037431468399,stop,2026-01-16T15:15:00+00:00,94923.80897107051,0,0,True,True,1.5614780803996335,0.8033669361021379,1768461300,2026-01-15
BTC,2026-01-15T13:00:00+00:00,long,96817.3,1005.503952377427,-1.096287339071208,-1.1733172103281704,0.09628733907120293,stop,2026-01-15T14:30:00+00:00,95811.79604762257,0,0,True,False,1.4776464869669275,-1.123950844791307,1768482900,2026-01-15
BTC,2026-01-26T13:30:00+00:00,short,87963.2,883.0806720958913,-1.0996094725878574,-1.179297050658141,0.09960947258785471,stop,2026-01-27T03:00:00+00:00,88846.28067209589,0,0,False,False,0.23789586458014808,1.9554514145787387,1769435100,2026-01-26
BTC,2026-01-30T07:00:00+00:00,short,82907.9,2025.8369805843454,3.1210270918128042,3.0882868858457533,0.040925257458813646,tif,2026-02-02T07:00:00+00:00,76502.3,0,0,True,True,-0.3161454138827429,-1.3272951320182786,1769757300,2026-01-30
BTC,2026-01-30T14:00:00+00:00,short,82938.3,1692.7881361027264,3.016125639771243,2.976929571116864,0.04899508581797321,tif,2026-02-02T14:00:00+00:00,77749.7,0,0,True,True,-0.5950148129262901,-1.4404599244849055,1769782500,2026-01-30
BTC,2026-02-01T14:45:00+00:00,short,78179.4,1897.315953304348,1.988240595052269,1.9552763858539672,0.04120526149787729,tif,2026-02-04T14:45:00+00:00,74328.9,0,0,False,False,1.3924579019612207,0.4031687887224292,1769958000,2026-02-01
BTC,2026-02-04T03:00:00+00:00,short,76601.7,2382.5984744747448,5.967849513537154,5.942129124366876,0.03215048646284691,target,2026-02-05T20:45:00+00:00,62306.10915315153,0,0,False,False,0.21259628438278336,0.23777988757729435,1770174900,2026-02-04
BTC,2026-02-05T14:00:00+00:00,short,69711.5,2656.169511419802,-0.6394966483490866,-0.6604927480935603,0.02624512468059206,tif,2026-02-08T14:00:00+00:00,71340.4,0,0,True,False,-0.4640627440469148,0.9323995157982293,1770300900,2026-02-05
BTC,2026-02-05T21:15:00+00:00,short,63954.0,5123.303116975286,-1.0124829623662304,-1.0224693322592158,0.01248296236623169,stop,2026-02-06T15:45:00+00:00,69077.30311697528,0,0,True,False,-0.09885594306651407,0.672263718437763,1770327000,2026-02-05
BTC,2026-02-26T07:30:00+00:00,long,67964.5,1281.2728723934808,-1.0530445164838644,-1.0954801296709533,0.05304451648386106,stop,2026-02-26T16:45:00+00:00,66683.22712760651,0,0,False,True,-0.45717842958715366,0.125442574698041,1772091900,2026-02-26
BTC,2026-02-26T14:00:00+00:00,long,67956.0,1227.1539889495652,-1.055376913257778,-1.0996784438640028,0.055376913257780984,stop,2026-02-26T16:45:00+00:00,66728.84601105044,0,0,False,False,-1.190027127853857,-0.8242048632462806,1772115300,2026-02-26
BTC,2026-03-16T00:30:00+00:00,long,72482.4,1627.9478611758936,-1.044523784654656,-1.0801428123783792,0.04452378465465397,stop,2026-03-18T15:00:00+00:00,70854.4521388241,0,0,False,False,-1.1991282711037268,-1.384856971689155,1773621900,2026-03-16
BTC,2026-03-27T19:30:00+00:00,short,65895.1,1394.8053935279788,-1.0472432213882705,-1.0850377984988893,0.047243221388273325,stop,2026-03-30T02:45:00+00:00,67289.90539352798,0,0,False,False,0.3096742564011195,0.16264794779623717,1774640700,2026-03-27
BTC,2026-03-28T07:45:00+00:00,short,66520.8,547.9302821812506,-1.121403766433902,-1.2185267795810317,0.12140376643391193,stop,2026-03-28T13:30:00+00:00,67068.73028218125,0,0,True,False,-1.1286091706517007,0.7219973266307469,1774684800,2026-03-28
BTC,2026-04-08T07:30:00+00:00,long,71618.3,1075.052713768801,-1.0666184077141032,-1.1199131338853836,0.06661840771410035,stop,2026-04-09T01:00:00+00:00,70543.2472862312,0,0,True,True,2.9203948285447145,1.7237742737321058,1775634300,2026-04-08
BTC,2026-04-08T13:30:00+00:00,long,71640.7,1554.176832176397,0.5896107064707515,0.5527342334636599,0.04609559125886447,tif,2026-04-11T13:30:00+00:00,72628.7,0,0,True,True,1.4746950412324722,1.2944348594841997,1775655900,2026-04-08
BTC,2026-04-18T03:45:00+00:00,long,76964.3,853.2534652220489,-1.0902009814633116,-1.1623617666339605,0.09020098146331111,stop,2026-04-18T10:45:00+00:00,76111.04653477795,0,0,False,False,-1.3893806165442506,-0.26901278869675427,1776484800,2026-04-18
BTC,2026-05-04T03:30:00+00:00,long,79967.1,1756.0267051472829,-1.0455386582479602,-1.081969584846331,0.0455386582479638,stop,2026-05-04T10:15:00+00:00,78211.07329485273,0,0,True,False,0.1490394251891916,-0.23402180140680362,1777866300,2026-05-04
BTC,2026-05-04T22:30:00+00:00,long,80071.1,1123.4302020874093,-0.325317139703863,-0.38233615154899403,0.07127376480641387,tif,2026-05-07T22:30:00+00:00,79785.7,0,0,False,False,-0.14741022243684507,-1.3666723827634328,1777934700,2026-05-04
BTC,2026-05-06T16:15:00+00:00,long,81456.8,1545.2050079474884,-1.0527158529651661,-1.0948885353373,0.05271585296516732,stop,2026-05-07T15:15:00+00:00,79911.59499205252,0,0,False,True,-0.04433044400343528,0.778333782096617,1778085000,2026-05-06
BTC,2026-05-06T23:00:00+00:00,long,81191.3,999.9377451476487,-1.0811963548670818,-1.1461534387607486,0.08119635486708371,stop,2026-05-07T13:45:00+00:00,80191.36225485236,0,0,False,True,-0.5774486943531449,0.4481222172947097,1778109300,2026-05-06
BTC,2026-05-28T17:45:00+00:00,short,73518.2,1277.9072517705781,-0.18516069900391,-0.23118482158284573,0.05753015322366969,tif,2026-05-31T17:45:00+00:00,73681.3,0,0,False,False,0.9859850012264777,0.14115200825263968,1779991200,2026-05-28
BTC,2026-06-03T18:45:00+00:00,short,66006.6,1599.339235578339,3.3354983616536846,3.302481426393602,0.041271169075103246,tif,2026-06-06T18:45:00+00:00,60606.0,0,0,False,False,1.6570367221366564,0.6473194230357435,1780513200,2026-06-03
BTC,2026-06-04T10:30:00+00:00,short,62688.5,2138.125335804588,0.1352640535879388,0.1118085530332307,0.029319375693385153,tif,2026-06-07T10:30:00+00:00,62336.6,0,0,False,False,2.0759492227342893,0.9081687790058772,1780569900,2026-06-04
BTC,2026-06-04T17:00:00+00:00,short,63566.2,2148.552902363339,0.5786842849586654,0.5550158149181729,0.029585587550615685,tif,2026-06-07T17:00:00+00:00,62259.3,0,0,False,False,1.736919482298985,0.0015162222895540236,1780593300,2026-06-04
BTC,2026-06-26T06:15:00+00:00,short,60017.6,1559.7220050838862,-0.11721165656707552,-0.14799539869772377,0.03847967766331032,tif,2026-06-29T06:15:00+00:00,60140.4,0,0,True,True,-1.9896948497456328,-0.6543001037250863,1782455400,2026-06-26
BTC,2026-07-01T03:45:00+00:00,short,59169.6,1243.0754374409917,-1.0475993638180243,-1.0856788548724416,0.04759936381802151,stop,2026-07-01T15:15:00+00:00,60412.675437440994,0,0,True,True,-1.4041401199602277,-1.2525471835543782,1782878400,2026-07-01
BTC,2026-07-15T23:30:00+00:00,long,64708.7,646.2248751200807,-1.1001334094234263,-1.1802401369621653,0.10013340942342386,stop,2026-07-16T07:45:00+00:00,64062.475124879915,0,0,True,True,0.907931832056541,1.7219243372353916,1784159100,2026-07-15
BTC,2026-07-16T06:30:00+00:00,long,64704.1,651.6767322957817,-1.0992886454178827,-1.1787195617521886,0.09928864541788218,stop,2026-07-16T07:45:00+00:00,64052.42326770422,0,0,False,True,-2.660970995781891,0.3493316129386814,1784184300,2026-07-16
BTC,2026-07-21T01:30:00+00:00,long,65310.1,747.2369877224929,-0.4075147577050687,-0.47743645705676585,0.0874021241896215,tif,2026-07-24T01:30:00+00:00,65070.9,0,0,False,False,-0.8600543885297022,-0.19259230409575254,1784598300,2026-07-21
BTC,2026-07-21T21:00:00+00:00,long,66368.7,702.9195831940859,-1.0944186242449265,-1.1699535236408647,0.09441862424492259,stop,2026-07-22T12:45:00+00:00,65665.78041680591,0,0,True,True,0.8807498952779278,1.3805948686529503,1784668500,2026-07-21
BTC,2026-07-22T03:00:00+00:00,long,66154.0,656.3512868305218,-1.1007905390411443,-1.1814229702740633,0.10079053904114886,stop,2026-07-23T07:00:00+00:00,65497.64871316948,0,0,True,True,0.4440001193075209,1.141231089375726,1784690100,2026-07-22
BTC,2026-08-21T06:00:00+00:00,long,75255.8,1747.7343503727789,1.1725146899830121,1.1380674411850704,0.04305906099742704,tif,2026-08-24T06:00:00+00:00,77380.3,0,0,True,True,1.4609786480063522,1.4690030209287188,1787292900,2026-08-21
BTC,2026-08-21T19:30:00+00:00,long,77143.2,2064.2492266549234,0.7837507114495599,0.7538538563590497,0.037371068863137756,tif,2026-08-24T19:30:00+00:00,78838.2,0,0,True,False,0.14373400566189817,-0.730688755117074,1787341500,2026-08-21
BTC,2026-08-22T03:45:00+00:00,long,78395.0,1810.3944042569374,-1.0433027189079132,-1.077944894034245,0.04330271890791478,stop,2026-08-22T05:00:00+00:00,76584.60559574307,0,0,True,True,1.675149227184317,0.693084485788605,1787371200,2026-08-22
BTC,2026-08-22T09:45:00+00:00,long,77047.5,1711.7788751089288,1.1896118883172986,1.153603732768541,0.045010194435947275,tif,2026-08-25T09:45:00+00:00,79160.9,0,0,False,False,-0.5391446553064457,-0.9267841775563138,1787392800,2026-08-22
