date,nav,daily_ret,w_gold,w_ema,w_cash,w_tactical,idle,routed,gross,net_btc,n_active,turnover_cost
2022-02-04,1.84662,-0.017094083,0,0.18,0.53,0.24,0.23,0.23,0.54,0,4,0
2022-02-05,1.8483325,0.00092739376,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-02-06,1.8404909,-0.0042425574,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-02-07,1.8378654,-0.0014265227,0,0.18,0.63,0.14,0.33,0.33,0.41,-0.03,2,0
2022-02-08,1.8365166,-0.00073386915,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-02-09,1.8595914,0.012564442,0,0.18,0.55,0.22,0.25,0.25,0.61,-0.08,4,0
2022-02-10,1.8663769,0.0036489043,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-02-11,1.8788711,0.0066943671,0,0.18,0.61,0.16,0.31,0.31,0.46,-0.08,3,0
2022-02-12,1.8803022,0.00076169646,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-02-13,1.8817952,0.00079398016,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-02-14,1.8829926,0.00063632105,0,0.18,0.63,0.14,0.33,0.33,0.41,-0.03,2,0
2022-02-15,1.8671389,-0.0084194,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-02-16,1.8723898,0.0028122526,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-02-17,1.8983709,0.013875904,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-02-18,1.9030729,0.0024768467,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-02-19,1.9023477,-0.00038103311,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-02-20,1.916953,0.0076775033,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-02-21,1.9294888,0.0065394437,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-02-22,1.9181559,-0.0058735365,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-02-23,1.9269725,0.0045964142,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-02-24,1.9171047,-0.0051208768,0,0.18,0.77,0,0.47,0.47,0.18,-0.18,0,0
2022-02-25,1.9092358,-0.0041046195,0,0.18,0.77,0,0.47,0.47,0.18,-0.18,0,0
2022-02-26,1.9102946,0.00055458729,0,0.18,0.77,0,0.47,0.47,0.18,-0.18,0,0
2022-02-27,1.9227583,0.006524492,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-02-28,1.8727149,-0.026026864,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-01,1.8630428,-0.0051647586,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-02,1.8631622,6.4099531e-05,0,0.18,0.55,0.22,0.25,0.25,0.4,-0.14,4,0
2022-03-03,1.8743425,0.0060007059,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-04,1.9001837,0.013786783,0,0.18,0.61,0.16,0.31,0.31,0.34,-0.14,3,0
2022-03-05,1.8976832,-0.0013159287,0,0.18,0.63,0.14,0.33,0.33,0.32,-0.18,2,0
2022-03-06,1.9057319,0.0042413465,0,0.18,0.63,0.14,0.33,0.33,0.32,-0.18,2,0
2022-03-07,1.9130457,0.0038377723,0,0.18,0.57,0.2,0.27,0.27,0.47,-0.03,3,0
2022-03-08,1.9064051,-0.0034711927,0,0.18,0.63,0.14,0.33,0.33,0.32,-0.18,2,0
2022-03-09,1.8970216,-0.0049221093,0,0.18,0.55,0.22,0.25,0.25,0.61,-0.08,4,0
2022-03-10,1.9176932,0.01089687,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-11,1.9267295,0.0047120548,0,0.18,0.61,0.16,0.31,0.31,0.34,-0.14,3,0
2022-03-12,1.9261775,-0.00028648447,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-13,1.9353545,0.0047643671,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-14,1.9186753,-0.0086181589,0,0.18,0.71,0.06,0.41,0.41,0.24,-0.12,1,0
2022-03-15,1.9222414,0.0018586404,0,0.18,0.77,0,0.47,0.47,0.18,-0.18,0,0
2022-03-16,1.9061208,-0.0083863809,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-17,1.9079471,0.00095815611,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-18,1.9010775,-0.0036005426,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-19,1.8976315,-0.0018126528,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-20,1.9054209,0.0041048078,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-21,1.9077386,0.0012163806,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-22,1.896523,-0.0058790408,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-23,1.8925282,-0.0021063677,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-24,1.8838663,-0.0045768963,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-25,1.8815522,-0.0012283413,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-26,1.8801994,-0.00071900373,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-27,1.862733,-0.0092896406,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-28,1.8608103,-0.0010322122,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-29,1.8587732,-0.0010947568,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-30,1.8615456,0.0014915439,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-03-31,1.87282,0.0060564674,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-01,1.8758822,0.0016351061,0,0.18,0.61,0.16,0.31,0.31,0.46,-0.08,3,0
2022-04-02,1.8795161,0.0019371659,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-03,1.8752993,-0.0022435544,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-04,1.8685816,-0.0035822086,0,0.18,0.63,0.14,0.33,0.33,0.41,-0.03,2,0
2022-04-05,1.8765875,0.004284474,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-06,1.8642074,-0.0065971406,0,0.18,0.55,0.22,0.25,0.25,0.61,-0.08,4,0
2022-04-07,1.8622542,-0.0010477269,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-08,1.8657216,0.0018619002,0,0.18,0.61,0.16,0.31,0.31,0.46,-0.08,3,0
2022-04-09,1.8619166,-0.0020393864,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-10,1.8667508,0.0025963138,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-11,1.8753309,0.0045963129,0,0.18,0.63,0.14,0.33,0.33,0.41,-0.03,2,0
2022-04-12,1.8707875,-0.0024227389,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-13,1.8755097,0.0025241988,0,0.18,0.55,0.22,0.25,0.25,0.61,-0.08,4,0
2022-04-14,1.8855606,0.0053590322,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
