date,nav,daily_ret,w_gold,w_ema,w_cash,w_tactical,idle,routed,gross,net_btc,n_active,turnover_cost
2020-03-14,1.0670996,-5.4248577e-05,0.63792593,0.18466667,0.047407407,0.08,0.39,0.39,0.71792593,0,1,2.4e-05
2020-03-15,1.0594598,-0.0071593585,0.63792593,0.18466667,0.047407407,0.08,0.39,0.39,0.90259259,-0.18466667,1,0
2020-03-16,1.0726997,0.01249681,0.70192593,0.20066667,0.047407407,0,0.47,0.47,0.90259259,-0.20066667,0,2.4e-05
2020-03-17,1.0606459,-0.011236921,0.70192593,0.20066667,0.047407407,0,0.47,0.47,0.90259259,-0.20066667,0,0
2020-03-18,1.057512,-0.0029547142,0.70192593,0.20066667,0.047407407,0,0.47,0.47,0.90259259,-0.20066667,0,0
2020-03-19,1.0273269,-0.028543459,0.70192593,0.20066667,0.047407407,0,0.47,0.47,0.90259259,-0.20066667,0,0
2020-03-20,1.0258728,-0.0014154642,0.70192593,0.20066667,0.047407407,0,0.47,0.47,0.90259259,-0.20066667,0,0
2020-03-21,1.0266659,0.00077316327,0.70192593,0.20066667,0.047407407,0,0.47,0.47,0.90259259,-0.20066667,0,0
2020-03-22,1.039097,0.012108211,0.70192593,0.20066667,0.047407407,0,0.47,0.47,0.90259259,-0.20066667,0,0
2020-03-23,1.0158395,-0.022382429,0.70192593,0.20066667,0.047407407,0,0.47,0.47,0.90259259,-0.20066667,0,0
2020-03-24,1.0071792,-0.0085253147,0.70192593,0.20066667,0.047407407,0,0.47,0.47,0.90259259,-0.20066667,0,0
2020-03-25,1.0092782,0.0020841084,0.70192593,0.20066667,0.047407407,0,0.47,0.47,0.90259259,-0.20066667,0,0
2020-03-26,1.0075434,-0.0017188666,0.70192593,0.20066667,0.047407407,0,0.47,0.47,0.90259259,-0.20066667,0,0
2020-03-27,1.0179707,0.010349259,0.63792593,0.18466667,0.047407407,0.08,0.39,0.39,0.90259259,-0.18466667,1,2.4e-05
2020-03-28,1.0216061,0.0035712143,0.63792593,0.18466667,0.047407407,0.08,0.39,0.39,0.90259259,-0.18466667,1,0
2020-03-29,1.0323647,0.010531023,0.63792593,0.18466667,0.047407407,0.08,0.39,0.39,0.90259259,-0.18466667,1,0
2020-03-30,1.0156455,-0.016195061,0.63792593,0.18466667,0.047407407,0.08,0.39,0.39,0.90259259,-0.18466667,1,0
2020-03-31,1.0151926,-0.00044587176,0.70192593,0.20066667,0.047407407,0,0.47,0.47,0.90259259,-0.20066667,0,2.4e-05
2020-04-01,1.0054459,-0.0096009003,0.58992593,0.17266667,0.047407407,0.14,0.33,0.33,0.90259259,-0.13266667,3,4.2e-05
2020-04-02,1.0008949,-0.0045263641,0.70192593,0.20066667,0.047407407,0,0.47,0.47,0.90259259,-0.20066667,0,4.2e-05
2020-04-03,1.0033126,0.002415586,0.63792593,0.18466667,0.047407407,0.08,0.39,0.39,0.90259259,-0.14466667,2,2.4e-05
2020-04-04,0.99969684,-0.0036038297,0.70192593,0.20066667,0.047407407,0,0.47,0.47,0.90259259,-0.20066667,0,2.4e-05
2020-04-05,1.0022426,0.0025464857,0.70192593,0.20066667,0.047407407,0,0.47,0.47,0.90259259,-0.20066667,0,0
2020-04-06,0.98847104,-0.013740704,0.65392593,0.18866667,0.047407407,0.06,0.41,0.41,0.90259259,-0.12866667,1,1.8e-05
2020-04-07,0.99212214,0.0036936889,0.70192593,0.20066667,0.047407407,0,0.47,0.47,0.90259259,-0.20066667,0,1.8e-05
2020-04-08,0.98653817,-0.0056283106,0.58992593,0.17266667,0.047407407,0.14,0.33,0.33,0.90259259,-0.13266667,3,4.2e-05
2020-04-09,0.98981011,0.0033165879,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,-0.34066667,1,0.000252
2020-04-10,1.0037088,0.014041731,0.44992593,0.29266667,0.047407407,0.16,0.31,0.31,0.90259259,-0.25266667,3,7.2e-05
2020-04-11,1.0031616,-0.00054509626,0.63792593,0.18466667,0.047407407,0.08,0.39,0.39,0.90259259,-0.18466667,1,0.000162
2020-04-12,1.0012613,-0.0018943152,0.306,0.414,0.15,0.08,0.39,0.39,0.8,-0.414,1,0.000344
2020-04-13,1.0053089,0.0040425148,0.282,0.378,0.15,0.14,0.33,0.33,0.8,-0.318,2,5.4e-05
2020-04-14,1.0034181,-0.0018808567,0.306,0.414,0.15,0.08,0.39,0.39,0.8,-0.414,1,5.4e-05
2020-04-15,1.0183426,0.014873625,0.306,0.414,0.15,0.08,0.39,0.39,0.8,-0.414,1,0
2020-04-16,0.98416742,-0.033559579,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,7.2e-05
2020-04-17,0.98898271,0.0048927459,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-18,0.97466359,-0.014478626,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-19,0.98265859,0.0082028214,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-20,1.0014496,0.019122624,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-21,1.0005177,-0.00093050286,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-22,0.98139825,-0.019109603,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-23,0.95871724,-0.023110907,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-24,0.95743009,-0.0013425745,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-25,0.95549684,-0.0020192108,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-26,0.94650503,-0.0094106117,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-27,0.94192195,-0.0048421075,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-28,0.94363607,0.0018198094,0.306,0.414,0.15,0.08,0.39,0.39,0.8,-0.414,1,7.2e-05
2020-04-29,0.89122715,-0.055539333,0.306,0.414,0.15,0.08,0.39,0.39,0.8,-0.414,1,0
2020-04-30,0.89802255,0.0076247615,0.306,0.414,0.15,0.08,0.39,0.39,0.8,-0.414,1,0
2020-05-01,0.89186421,-0.0068576629,0.274,0.366,0.15,0.16,0.31,0.31,0.92,-0.266,3,7.2e-05
2020-05-02,0.88818676,-0.00412333,0.266,0.354,0.15,0.18,0.29,0.29,0.8,-0.254,2,1.8e-05
2020-05-03,0.89021773,0.0022866435,0.266,0.354,0.15,0.18,0.29,0.29,0.8,-0.254,2,0
2020-05-04,0.893516,0.0037050151,0.242,0.318,0.15,0.24,0.23,0.23,0.89,-0.068,3,5.4e-05
2020-05-05,0.88969611,-0.0042751179,0.266,0.354,0.15,0.18,0.29,0.29,0.8,-0.254,2,5.4e-05
2020-05-06,0.89024937,0.0006218535,0.21,0.27,0.15,0.32,0.15,0.15,1.01,-0.07,5,0.000126
2020-05-07,0.86933815,-0.023489179,0.266,0.354,0.15,0.18,0.29,0.29,0.8,-0.254,2,0.000126
2020-05-08,0.87111363,0.0020423386,0.234,0.306,0.15,0.26,0.21,0.21,0.92,-0.106,4,7.2e-05
2020-05-09,0.87709719,0.0068688647,0.266,0.354,0.15,0.18,0.29,0.29,0.8,-0.254,2,7.2e-05
2020-05-10,0.84262667,-0.03930068,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-11,0.83498876,-0.0090644073,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.478,3,5.4e-05
2020-05-12,0.8460389,0.01323387,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,5.4e-05
2020-05-13,0.86677614,0.024510984,0.21,0.27,0.15,0.32,0.15,0.15,0.8,0.41,5,0.000126
2020-05-14,0.88712765,0.023479547,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0.000126
2020-05-15,0.86762506,-0.02198398,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-16,0.87042732,0.0032298051,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-17,0.88306136,0.014514765,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-18,0.88534298,0.0025837521,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-19,0.88712089,0.0020081673,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-20,0.87630168,-0.012195874,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-21,0.85782663,-0.02108298,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-22,0.86221775,0.0051188881,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-23,0.8626503,0.00050167886,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-24,0.84313077,-0.022627403,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-25,0.85106962,0.0094159215,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-26,0.84854962,-0.0029609759,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-27,0.86439941,0.018678676,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-28,0.88027881,0.018370452,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-29,0.87411073,-0.007006964,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-30,0.88556497,0.013103872,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-31,0.87528494,-0.011608445,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-06-01,0.90117387,0.029577719,0.242,0.27992958,0.15,0.22084507,0.23,0.23,0.822,0.5,3,0.00011110563
2020-06-02,0.87358429,-0.030615149,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,5.7105634e-05
2020-06-03,0.88030681,0.0076953239,0.21,0.27,0.15,0.32,0.15,0.15,0.8,0.41,5,7.2e-05
2020-06-04,0.88533525,0.0057121485,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0.000126
2020-06-05,0.87876726,-0.0074186549,0.234,0.306,0.15,0.26,0.21,0.21,0.8,0.446,4,7.2e-05
2020-06-06,0.88063696,0.0021276399,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,7.2e-05
2020-06-07,0.88340679,0.0031452627,0.44192593,0.28066667,0.047407407,0.18,0.29,0.29,0.90259259,0.38066667,2,0.00011
2020-06-08,0.88390377,0.00056257516,0.41792593,0.24466667,0.047407407,0.24,0.23,0.23,0.99259259,0.49466667,3,5.4e-05
2020-06-09,0.88359513,-0.00034917988,0.44192593,0.28066667,0.047407407,0.18,0.29,0.29,0.90259259,0.38066667,2,5.4e-05
2020-06-10,0.88873142,0.0058129392,0.21,0.27,0.15,0.32,0.15,0.15,1.01,0.47,5,1.6e-05
2020-06-11,0.86400283,-0.027824585,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0.000126
2020-06-12,0.87426009,0.011871784,0.234,0.30237154,0.15,0.25833992,0.21,0.21,0.914,0.5,4,7.7442688e-05
2020-06-13,0.87457786,0.00036347636,0.44192593,0.28066667,0.047407407,0.18,0.29,0.29,0.90259259,0.38066667,2,3.2557312e-05
2020-06-14,0.86994408,-0.0052983021,0.44192593,0.28066667,0.047407407,0.18,0.29,0.29,0.90259259,0.38066667,2,0
2020-06-15,0.87256986,0.0030183251,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,9e-05
2020-06-16,0.87576382,0.0036604058,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-17,0.87392618,-0.00209832,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-18,0.8714879,-0.0027900342,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-19,0.86913996,-0.0026941714,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-20,0.87075452,0.0018576507,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-21,0.86877221,-0.0022765386,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-22,0.88129146,0.014410271,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-23,0.87897097,-0.0026330584,0.306,0.414,0.15,0.08,0.39,0.39,0.8,0.414,1,0.00011
2020-06-24,0.86662087,-0.014050625,0.306,0.414,0.15,0.08,0.39,0.39,0.8,0.414,1,0
2020-06-25,0.86510404,-0.0017502896,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0.00011
2020-06-26,0.86239361,-0.0031330675,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-27,0.85764781,-0.005503056,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-28,0.86109768,0.004022484,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-29,0.8636206,0.0029298821,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-30,0.86196284,-0.001919545,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-01,0.86912902,0.0083137894,0.42592593,0.25666667,0.047407407,0.22,0.25,0.25,1.1125926,0.35666667,4,0.000126
2020-07-02,0.86442567,-0.0054115573,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0.000126
2020-07-03,0.86365028,-0.00089700443,0.44992593,0.29266667,0.047407407,0.16,0.31,0.31,1.0225926,0.39266667,3,7.2e-05
2020-07-04,0.86616642,0.0029133776,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,7.2e-05
2020-07-05,0.86410405,-0.0023810341,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-06,0.87474003,0.012308685,0.45792593,0.30466667,0.047407407,0.14,0.33,0.33,0.99259259,0.45466667,2,5.4e-05
2020-07-07,0.87199609,-0.003136871,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,5.4e-05
2020-07-08,0.88443157,0.014260937,0.42592593,0.25666667,0.047407407,0.22,0.25,0.25,1.1125926,0.35666667,4,0.000126
2020-07-09,0.87789069,-0.0073955712,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0.000126
2020-07-10,0.87838104,0.00055855065,0.44992593,0.29266667,0.047407407,0.16,0.31,0.31,1.0225926,0.39266667,3,7.2e-05
2020-07-11,0.87664017,-0.0019819083,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,7.2e-05
2020-07-12,0.87893456,0.0026172633,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-13,0.87747312,-0.0016627483,0.45792593,0.30466667,0.047407407,0.14,0.33,0.33,0.99259259,0.45466667,2,5.4e-05
2020-07-14,0.87792558,0.00051564359,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,5.4e-05
2020-07-15,0.87611537,-0.0020619143,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-16,0.87411431,-0.0022840197,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-17,0.87485761,0.00085034157,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-18,0.87544896,0.00067594074,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-19,0.87677968,0.0015200466,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-20,0.87528791,-0.0017014155,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-21,0.88282076,0.0086061319,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-22,0.88699793,0.0047316194,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-23,0.88977264,0.0031282008,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-24,0.88777912,-0.0022404755,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-25,0.89300849,0.005890394,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-26,0.90036957,0.0082430052,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-27,0.94167568,0.045876841,0.306,0.414,0.15,0.08,0.39,0.39,0.8,0.414,1,0.00011
2020-07-28,0.93695792,-0.0050099607,0.282,0.378,0.15,0.14,0.33,0.33,0.8,0.378,2,5.4e-05
2020-07-29,0.94421679,0.007747275,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,9e-05
2020-07-30,0.94743809,0.0034116163,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,0
2020-07-31,0.95796028,0.011105938,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,0
2020-08-01,0.98128494,0.024348251,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,0
2020-08-02,0.95378179,-0.02802769,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,0
2020-08-03,0.96081443,0.0073734291,0.242,0.27992958,0.15,0.22084507,0.23,0.23,0.822,0.5,3,5.7105634e-05
2020-08-04,0.9602567,-0.00058048416,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,5.7105634e-05
2020-08-05,0.98728321,0.028145096,0.21,0.27,0.15,0.32,0.15,0.15,1.01,0.47,5,7.2e-05
2020-08-06,0.98699255,-0.0002944054,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,7.2e-05
2020-08-07,0.97809162,-0.0090182368,0.21,0.27,0.15,0.32,0.15,0.15,0.92,0.47,5,7.2e-05
2020-08-08,0.9867186,0.0088202194,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,7.2e-05
2020-08-09,0.98297365,-0.003795361,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,0
