date,nav,daily_ret,w_gold,w_ema,w_cash,w_tactical,idle,routed,gross,net_btc,n_active,turnover_cost
2020-02-14,1.1026286,0.0069544956,0.21,0.27,0.15,0.32,0.15,0.15,0.65,0.2,5,0.00012
2020-02-15,1.0932407,-0.0085140571,0.242,0.318,0.15,0.24,0.23,0.23,0.482,0.1,3,0.00012
2020-02-16,1.0934292,0.00017236322,0.266,0.354,0.15,0.18,0.29,0.29,0.446,0.1,2,9e-05
2020-02-17,1.0912885,-0.0019577138,0.266,0.354,0.15,0.18,0.29,0.29,0.446,0.1,2,0
2020-02-18,1.0996986,0.0077065202,0.266,0.354,0.15,0.18,0.29,0.29,0.446,0.1,2,0
2020-02-19,1.0889604,-0.0097646924,0.242,0.318,0.15,0.24,0.23,0.23,0.482,0.1,3,9e-05
2020-02-20,1.090576,0.0014836644,0.266,0.354,0.15,0.18,0.29,0.29,0.446,0.1,2,9e-05
2020-02-21,1.0965609,0.0054878479,0.266,0.354,0.15,0.18,0.29,0.29,0.446,0.1,2,0
2020-02-22,1.0963105,-0.00022840757,0.266,0.354,0.15,0.18,0.29,0.29,0.446,0.1,2,0
2020-02-23,1.0996897,0.0030823232,0.266,0.354,0.15,0.18,0.29,0.29,0.446,0.1,2,0
2020-02-24,1.1016151,0.0017509084,0.266,0.354,0.15,0.18,0.29,0.29,0.446,0.1,2,0
2020-02-25,1.0933771,-0.0074781313,0.266,0.354,0.15,0.18,0.29,0.29,0.446,0.1,2,0
2020-02-26,1.0880684,-0.0048553388,0.266,0.354,0.15,0.18,0.29,0.29,0.446,0.1,2,0
2020-02-27,1.0877324,-0.00030880316,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.56192593,0,1,0.00034388889
2020-02-28,1.0635169,-0.022262368,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.56192593,0,1,0
2020-02-29,1.063679,0.00015243293,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.56192593,0,1,0
2020-03-01,1.0637767,9.1821732e-05,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.56192593,0,1,0
2020-03-02,1.0761392,0.011621357,0.45792593,0.30466667,0.047407407,0.14,0.33,0.33,0.68792593,0.15,2,9e-05
2020-03-03,1.0922938,0.015011653,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.56192593,0,1,9e-05
2020-03-04,1.0892049,-0.0028279149,0.42592593,0.25666667,0.047407407,0.22,0.25,0.25,0.85592593,0.1,4,0.00021
2020-03-05,1.0971204,0.0072672171,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.56192593,0,1,0.00021
2020-03-06,1.1018734,0.0043322833,0.44992593,0.29266667,0.047407407,0.16,0.31,0.31,0.72992593,0.1,3,0.00012
2020-03-07,1.1018388,-3.1383868e-05,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.56192593,0,1,0.00012
2020-03-08,1.1019745,0.00012307773,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.56192593,0,1,0
2020-03-09,1.1012778,-0.00063218944,0.45792593,0.30466667,0.047407407,0.14,0.33,0.33,0.59792593,0.06,2,9e-05
2020-03-10,1.0963298,-0.0044929761,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.56192593,0,1,9e-05
2020-03-11,1.0854262,-0.0099455427,0.42592593,0.25666667,0.047407407,0.22,0.25,0.25,0.64592593,0.04,4,0.00021
2020-03-12,1.0686049,-0.015497364,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.56192593,0,1,0.00021
2020-03-13,1.0520866,-0.015457895,0.44992593,0.29266667,0.047407407,0.16,0.31,0.31,0.60992593,0.04,3,0.00012
2020-03-14,1.0518549,-0.00022015827,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.56192593,0,1,0.00012
2020-03-15,1.0380008,-0.013171137,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,-0.34066667,1,0
2020-03-16,1.0524012,0.013873198,0.51392593,0.38866667,0.047407407,0,0.47,0.47,0.90259259,-0.38866667,0,0.00012
2020-03-17,1.04353,-0.0084295248,0.51392593,0.38866667,0.047407407,0,0.47,0.47,0.90259259,-0.38866667,0,0
2020-03-18,1.0206568,-0.021919049,0.51392593,0.38866667,0.047407407,0,0.47,0.47,0.90259259,-0.38866667,0,0
2020-03-19,0.96453411,-0.054986809,0.51392593,0.38866667,0.047407407,0,0.47,0.47,0.90259259,-0.38866667,0,0
2020-03-20,0.96355172,-0.0010185196,0.51392593,0.38866667,0.047407407,0,0.47,0.47,0.90259259,-0.38866667,0,0
2020-03-21,0.96484641,0.0013436637,0.51392593,0.38866667,0.047407407,0,0.47,0.47,0.90259259,-0.38866667,0,0
2020-03-22,0.98732565,0.023298258,0.51392593,0.38866667,0.047407407,0,0.47,0.47,0.90259259,-0.38866667,0,0
2020-03-23,0.97275071,-0.014762037,0.51392593,0.38866667,0.047407407,0,0.47,0.47,0.90259259,-0.38866667,0,0
2020-03-24,0.9862722,0.013900261,0.51392593,0.38866667,0.047407407,0,0.47,0.47,0.90259259,-0.38866667,0,0
2020-03-25,0.98158366,-0.0047537968,0.51392593,0.38866667,0.047407407,0,0.47,0.47,0.90259259,-0.38866667,0,0
2020-03-26,0.98366577,0.0021211743,0.51392593,0.38866667,0.047407407,0,0.47,0.47,0.90259259,-0.38866667,0,0
2020-03-27,0.99477097,0.011289606,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,-0.34066667,1,0.00012
2020-03-28,1.0012424,0.0065054608,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,-0.34066667,1,0
2020-03-29,1.0206131,0.019346633,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,-0.34066667,1,0
2020-03-30,0.98955103,-0.030434699,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,-0.34066667,1,0
2020-03-31,0.97636896,-0.013321261,0.51392593,0.38866667,0.047407407,0,0.47,0.47,0.90259259,-0.38866667,0,0.00012
2020-04-01,0.96062548,-0.016124524,0.45792593,0.30466667,0.047407407,0.14,0.33,0.33,0.90259259,-0.26466667,3,0.00021
2020-04-02,0.96679116,0.0064184064,0.51392593,0.38866667,0.047407407,0,0.47,0.47,0.90259259,-0.38866667,0,0.00021
2020-04-03,0.97259061,0.0059986515,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,-0.30066667,2,0.00012
2020-04-04,0.96558061,-0.0072075486,0.51392593,0.38866667,0.047407407,0,0.47,0.47,0.90259259,-0.38866667,0,0.00012
2020-04-05,0.97019451,0.0047783713,0.51392593,0.38866667,0.047407407,0,0.47,0.47,0.90259259,-0.38866667,0,0
2020-04-06,0.95623375,-0.014389655,0.48992593,0.35266667,0.047407407,0.06,0.41,0.41,0.90259259,-0.29266667,1,9e-05
2020-04-07,0.9592999,0.0032064841,0.51392593,0.38866667,0.047407407,0,0.47,0.47,0.90259259,-0.38866667,0,9e-05
2020-04-08,0.95095113,-0.0087029811,0.45792593,0.30466667,0.047407407,0.14,0.33,0.33,0.90259259,-0.26466667,3,0.00021
2020-04-09,0.97369173,0.023913537,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,-0.34066667,1,9e-05
2020-04-10,0.9872693,0.013944424,0.44992593,0.29266667,0.047407407,0.16,0.31,0.31,0.90259259,-0.25266667,3,0.00012
2020-04-11,0.98630143,-0.00098035288,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,-0.34066667,1,0.00012
2020-04-12,0.98437051,-0.0019577383,0.306,0.414,0.15,0.08,0.39,0.39,0.8,-0.414,1,0.00037388889
2020-04-13,0.98965901,0.0053724703,0.282,0.378,0.15,0.14,0.33,0.33,0.8,-0.318,2,9e-05
2020-04-14,0.98979419,0.00013659327,0.306,0.414,0.15,0.08,0.39,0.39,0.8,-0.414,1,9e-05
2020-04-15,0.99939666,0.0097014787,0.306,0.414,0.15,0.08,0.39,0.39,0.8,-0.414,1,0
2020-04-16,0.96444245,-0.034975315,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0.00012
2020-04-17,0.9632137,-0.0012740468,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-18,0.94923201,-0.014515667,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-19,0.95698323,0.0081657803,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-20,0.97762226,0.021566762,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-21,0.97213228,-0.0056156448,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-22,0.96340679,-0.0089756276,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-23,0.94197241,-0.022248525,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-24,0.93887269,-0.0032906618,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-25,0.93694214,-0.0020562519,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-26,0.92809023,-0.0094476528,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-27,0.92145063,-0.0071540495,0.338,0.462,0.15,0,0.47,0.47,0.8,-0.462,0,0
2020-04-28,0.92282177,0.0014880225,0.306,0.414,0.15,0.08,0.39,0.39,0.8,-0.414,1,0.00012
2020-04-29,0.87036579,-0.056843018,0.306,0.414,0.15,0.08,0.39,0.39,0.8,-0.414,1,0
2020-04-30,0.87397095,0.0041421123,0.306,0.414,0.15,0.08,0.39,0.39,0.8,-0.414,1,0
2020-05-01,0.86937387,-0.0052599906,0.274,0.366,0.15,0.16,0.31,0.31,0.92,-0.266,3,0.00012
2020-05-02,0.86575338,-0.0041644807,0.266,0.354,0.15,0.18,0.29,0.29,0.8,-0.254,2,3e-05
2020-05-03,0.86770781,0.0022574928,0.266,0.354,0.15,0.18,0.29,0.29,0.8,-0.254,2,0
2020-05-04,0.87240506,0.0054134039,0.242,0.318,0.15,0.24,0.23,0.23,0.89,-0.068,3,9e-05
2020-05-05,0.8682787,-0.0047298637,0.266,0.354,0.15,0.18,0.29,0.29,0.8,-0.254,2,9e-05
2020-05-06,0.8665647,-0.0019740216,0.21,0.27,0.15,0.32,0.15,0.15,1.01,-0.07,5,0.00021
2020-05-07,0.85125785,-0.017663827,0.266,0.354,0.15,0.18,0.29,0.29,0.8,-0.254,2,0.00021
2020-05-08,0.85155701,0.00035143046,0.234,0.306,0.15,0.26,0.21,0.21,0.92,-0.106,4,0.00012
2020-05-09,0.85734054,0.006791714,0.266,0.354,0.15,0.18,0.29,0.29,0.8,-0.254,2,0.00012
2020-05-10,0.82362149,-0.039329831,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-11,0.81440249,-0.011193244,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.478,3,9e-05
2020-05-12,0.82628995,0.014596546,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,9e-05
2020-05-13,0.84742188,0.02557447,0.21,0.27,0.15,0.32,0.15,0.15,0.8,0.41,5,0.00021
2020-05-14,0.87040588,0.027122267,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0.00021
2020-05-15,0.85328361,-0.019671601,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-16,0.85601467,0.0032006544,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-17,0.86841457,0.014485615,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-18,0.86778738,-0.00072222838,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-19,0.87115752,0.0038836094,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-20,0.86135788,-0.011248986,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-21,0.83923325,-0.025685759,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-22,0.84533421,0.0072696814,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-23,0.84573366,0.00047252817,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-24,0.82657225,-0.022656554,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-25,0.83433109,0.0093867708,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-26,0.82802361,-0.0075599298,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-27,0.84417643,0.01950769,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-28,0.86005361,0.018807886,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-29,0.85715344,-0.0033720784,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-30,0.86836048,0.013074722,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-05-31,0.85825486,-0.011637595,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0
2020-06-01,0.88369404,0.029640597,0.242,0.27992958,0.15,0.22084507,0.23,0.23,0.822,0.5,3,0.00014710563
2020-06-02,0.85506561,-0.032396315,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,5.7105634e-05
2020-06-03,0.85873304,0.0042890565,0.21,0.27,0.15,0.32,0.15,0.15,0.8,0.41,5,0.00012
2020-06-04,0.86637988,0.0089048014,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0.00021
2020-06-05,0.85485251,-0.013305212,0.234,0.306,0.15,0.26,0.21,0.21,0.8,0.446,4,0.00012
2020-06-06,0.85660538,0.0020504892,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0.00012
2020-06-07,0.8590321,0.0028329435,0.44192593,0.28066667,0.047407407,0.18,0.29,0.29,0.90259259,0.38066667,2,0.00037388889
2020-06-08,0.86417854,0.0059909791,0.41792593,0.24466667,0.047407407,0.24,0.23,0.23,0.99259259,0.49466667,3,9e-05
2020-06-09,0.86749173,0.0038339173,0.44192593,0.28066667,0.047407407,0.18,0.29,0.29,0.90259259,0.38066667,2,9e-05
2020-06-10,0.87206392,0.00527059,0.21,0.27,0.15,0.32,0.15,0.15,1.01,0.47,5,0.00036388889
2020-06-11,0.85023227,-0.025034457,0.266,0.354,0.15,0.18,0.29,0.29,0.8,0.454,2,0.00021
2020-06-12,0.85995329,0.011433366,0.234,0.30237154,0.15,0.25833992,0.21,0.21,0.914,0.5,4,0.00012544269
2020-06-13,0.85995601,3.1572357e-06,0.44192593,0.28066667,0.047407407,0.18,0.29,0.29,0.90259259,0.38066667,2,0.0003444462
2020-06-14,0.85535805,-0.0053467323,0.44192593,0.28066667,0.047407407,0.18,0.29,0.29,0.90259259,0.38066667,2,0
2020-06-15,0.85569794,0.00039736745,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0.00015
2020-06-16,0.86101429,0.0062128792,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-17,0.85906616,-0.0022625943,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-18,0.85557054,-0.0040690955,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-19,0.85826435,0.0031485534,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-20,0.85981338,0.0018048369,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-21,0.85781057,-0.0023293524,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-22,0.8726838,0.017338593,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-23,0.87246742,-0.00024794744,0.306,0.414,0.15,0.08,0.39,0.39,0.8,0.414,1,0.00037388889
2020-06-24,0.85923034,-0.015172008,0.306,0.414,0.15,0.08,0.39,0.39,0.8,0.414,1,0
2020-06-25,0.85658664,-0.0030768242,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0.00037388889
2020-06-26,0.85629409,-0.00034152429,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-27,0.85153663,-0.0055558698,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-28,0.85491695,0.0039696702,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-29,0.85791124,0.0035024297,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-06-30,0.86045891,0.0029696223,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-01,0.86345298,0.0034796245,0.42592593,0.25666667,0.047407407,0.22,0.25,0.25,1.1125926,0.35666667,4,0.00021
2020-07-02,0.8611967,-0.0026130995,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0.00021
2020-07-03,0.8603404,-0.00099431138,0.44992593,0.29266667,0.047407407,0.16,0.31,0.31,1.0225926,0.39266667,3,0.00012
2020-07-04,0.86276016,0.0028125638,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0.00012
2020-07-05,0.86066033,-0.0024338479,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-06,0.87217389,0.013377584,0.45792593,0.30466667,0.047407407,0.14,0.33,0.33,0.99259259,0.45466667,2,9e-05
2020-07-07,0.87305025,0.0010047952,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,9e-05
2020-07-08,0.88771567,0.016797916,0.42592593,0.25666667,0.047407407,0.22,0.25,0.25,1.1125926,0.35666667,4,0.00021
2020-07-09,0.87718803,-0.011859246,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0.00021
2020-07-10,0.87737327,0.0002111737,0.44992593,0.29266667,0.047407407,0.16,0.31,0.31,1.0225926,0.39266667,3,0.00012
2020-07-11,0.87554595,-0.0020827221,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0.00012
2020-07-12,0.87779124,0.0025644495,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-13,0.87911732,0.0015107023,0.45792593,0.30466667,0.047407407,0.14,0.33,0.33,0.99259259,0.45466667,2,9e-05
2020-07-14,0.87939897,0.00032037914,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,9e-05
2020-07-15,0.87772655,-0.0019017797,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-16,0.87270972,-0.0057157087,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-17,0.87565047,0.0033696833,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-18,0.87619612,0.00062312694,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-19,0.8774817,0.0014672328,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-20,0.87771969,0.00027122283,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-21,0.89140002,0.015586215,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-22,0.90063044,0.010354972,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-23,0.90922123,0.0095386392,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-24,0.90903813,-0.00020137886,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-25,0.91434472,0.0058375802,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-26,0.92183337,0.0081901914,0.48192593,0.34066667,0.047407407,0.08,0.39,0.39,0.90259259,0.34066667,1,0
2020-07-27,0.96886034,0.051014607,0.306,0.414,0.15,0.08,0.39,0.39,0.8,0.414,1,0.00037388889
2020-07-28,0.96587998,-0.0030761469,0.282,0.378,0.15,0.14,0.33,0.33,0.8,0.378,2,9e-05
2020-07-29,0.97433707,0.0087558395,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,0.00015
2020-07-30,0.97628345,0.0019976434,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,0
2020-07-31,0.98959372,0.013633606,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,0
2020-08-01,1.0136623,0.02432173,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,0
2020-08-02,0.98522485,-0.02805421,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,0
2020-08-03,0.99285191,0.0077414409,0.242,0.27992958,0.15,0.22084507,0.23,0.23,0.822,0.5,3,5.7105634e-05
2020-08-04,0.99655113,0.0037258479,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,5.7105634e-05
2020-08-05,1.0276552,0.031211702,0.21,0.27,0.15,0.32,0.15,0.15,1.01,0.47,5,0.00012
2020-08-06,1.0297739,0.0020616811,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,0.00012
2020-08-07,1.01605,-0.013327128,0.21,0.27,0.15,0.32,0.15,0.15,0.92,0.47,5,0.00012
2020-08-08,1.024936,0.0087456988,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,0.00012
2020-08-09,1.0210188,-0.0038218815,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,0
2020-08-10,1.028951,0.0077688745,0.218,0.26503759,0.15,0.29037594,0.17,0.17,0.858,0.5,4,0.00011544361
2020-08-11,0.99695718,-0.031093631,0.242,0.318,0.15,0.24,0.23,0.23,0.8,0.418,3,0.00011544361
