policy,censored,scenario,sessions,trades,days,mean_bp,median_bp,sd_bp,win_rate,profit_factor,payoff,mean_gross_bp,mean_funding_bp,mean_risk_bp,median_risk_bp,mean_R,total_return,ann_return,sharpe_daily_ann,max_drawdown,mar,exposure_days,long_trades,short_trades,long_mean_bp,short_mean_bp,best1_share,best5_share,best10_share,mean_bars_held,exit_reasons,flagged_trades
CORE_LDN_R60_CLOSE,0,db_plus5,751,555,1096,-20.283536646935712,-56.5584020500188,149.74441166630652,0.3333333333333333,0.693625276975603,1.387250553951206,-3.6769385285598712,0.0,113.98571335532596,86.92181756932227,-0.203219546245067,-0.6952948599145625,-0.32684217633066226,-1.8340567922548214,-0.7131385764065508,-0.4583150977157824,0.5063868613138686,286,269,-12.457822097445021,-28.60381308245369,-0.06811031250153675,-0.2980762201684643,-0.509931085170099,214.9981981981982,"{""stop"": 291, ""time"": 264}",0
CORE_LDN_R60_CLOSE,0,db_plus10,751,555,1096,-25.285524031988675,-61.568383366039,149.74486821192232,0.3279279279279279,0.6364560448009681,1.3043851907184674,-3.6769385285598712,0.0,113.98571335532596,86.92181756932227,-0.272810363714268,-0.7693183364018139,-0.3864290975899748,-2.2806609232558803,-0.7776842629440832,-0.49689715480041763,0.5063868613138686,286,269,-17.458858502136557,-33.60681154699873,-0.054294369112830275,-0.23734765334177127,-0.40550108995155865,214.9981981981982,"{""stop"": 291, ""time"": 264}",0
CORE_LDN_R60_STOP,0,gross,751,612,1096,-0.9324761526253856,-41.62154449410967,150.41140665673367,0.3627450980392157,0.982661445332956,1.7262971336930306,-0.9324761526253856,0.004143092340638401,107.13927426084778,81.66146877702464,0.06106869187816841,-0.11765354790450078,-0.0408285405100699,-0.08853745298288067,-0.3165538558429464,-0.12897818098392203,0.5583941605839416,318,294,8.8503235383838,-11.513871736778173,-1.4520002622075345,-6.260136247065926,-10.69956734751141,212.15359477124184,"{""stop"": 335, ""time"": 277}",0
CORE_LDN_R60_STOP,0,rt5,751,612,1096,-5.9308655280853255,-46.62152556739358,150.40495741996804,0.3545751633986928,0.8959405556213537,1.6308595367301137,-0.9324761526253856,0.004143092340638401,107.13927426084778,81.66146877702464,-0.012873988447992589,-0.35029638871135516,-0.1337789758780481,-0.5629636842483952,-0.4476577429067835,-0.2988420908557927,0.5583941605839416,318,294,3.7593318152108033,-16.412099389201547,-0.22696926207546486,-0.9774318876984744,-1.6684947643817494,212.15359477124184,"{""stop"": 335, ""time"": 277}",0
CORE_LDN_R60_STOP,0,rt10,751,612,1096,-10.933397995885905,-51.62150664067749,150.40493959268775,0.34477124183006536,0.8185374367694929,1.5556090622965244,-0.9324761526253856,0.004143092340638401,107.13927426084778,81.66146877702464,-0.0869053821126584,-0.5217970640373152,-0.21782934032325352,-1.0369548498837793,-0.5804673675483294,-0.3752654369586369,0.5583941605839416,318,294,-1.2428807656737908,-21.414977857135746,-0.12240409862934895,-0.5265157654734491,-0.8975896727361102,212.15359477124184,"{""stop"": 335, ""time"": 277}",0
CORE_LDN_R60_STOP,0,rt20,751,612,1096,-20.938462931487066,-61.6214687872453,150.40493201443016,0.33169934640522875,0.6869923983199759,1.384137393659459,-0.9324761526253856,0.004143092340638401,107.13927426084778,81.66146877702464,-0.23496816944198995,-0.7410559337559102,-0.3623528055759896,-1.9797160346769112,-0.7583524797046095,-0.4778158116093084,0.5583941605839416,318,294,-11.247305927442982,-31.420734793004133,-0.06316747506720741,-0.27106980517416773,-0.46086855825630296,212.15359477124184,"{""stop"": 335, ""time"": 277}",0
CORE_LDN_R60_STOP,0,rt30,751,612,1096,-30.943527867088225,-71.62143093381312,150.40496187124492,0.3055555555555556,0.5802495535091755,1.3187489852481264,-0.9324761526253856,0.004143092340638401,107.13927426084778,81.66146877702464,-0.3830309567713215,-0.8598696125133745,-0.48027890503232373,-2.9110757051025393,-0.8613017205127117,-0.5576198138167257,0.5583941605839416,318,294,-21.251731089212175,-41.42649172887252,-0.04223716666413035,-0.18081208270665763,-0.30656017498714305,212.15359477124184,"{""stop"": 335, ""time"": 277}",0
CORE_LDN_R60_STOP,0,db,751,612,1096,-12.534208385582094,-53.221500584128336,150.4049358645296,0.3415032679738562,0.7955380064757384,1.5339799837785768,-0.9324761526253856,0.004143092340638401,107.13927426084778,81.66146877702464,-0.11059542808535144,-0.5664839518062528,-0.2429716804463965,-1.1883449716466368,-0.615822880994862,-0.39454799089938924,0.5583941605839416,318,294,-2.843588791556861,-23.015898966874687,-0.10657128259837781,-0.4582399480472498,-0.780862475157979,212.15359477124184,"{""stop"": 335, ""time"": 277}",0
CORE_LDN_R60_STOP,0,db_nonfee_x2,751,612,1096,-14.135018775278276,-54.82149452757919,150.40493309470924,0.33986928104575165,0.773322634994759,1.5020305025859741,-0.9324761526253856,0.004143092340638401,107.13927426084778,81.66146877702464,-0.1342854740580445,-0.6070011432227369,-0.26730967640478476,-1.339557561698736,-0.6482038278260387,-0.4123852173185929,0.5583941605839416,318,294,-4.444296817439933,-24.616820076613628,-0.09432464311283235,-0.4054287917776408,-0.6905743101151289,212.15359477124184,"{""stop"": 335, ""time"": 277}",0
CORE_LDN_R60_STOP,0,db_plus5,751,612,1096,-17.536740853382675,-58.22148165741224,150.40493039082233,0.33169934640522875,0.7286241530756701,1.4680161507780742,-0.9324761526253856,0.004143092340638401,107.13927426084778,81.66146877702464,-0.18462682175001724,-0.6809828223672936,-0.3164731206932905,-1.6601934174195923,-0.7083015494387077,-0.4468056309407752,0.5583941605839416,318,294,-7.845801372441457,-28.018777434808882,-0.07572417414235107,-0.32521803072376065,-0.5534426329506786,212.15359477124184,"{""stop"": 335, ""time"": 277}",0
