,P0,CORE_NY_R5_CLOSE,CORE_NY_R5_STOP,CORE_NY_R15_STOP,CORE_NY_R30_CLOSE,CORE_NY_R30_STOP,CORE_NY_R60_CLOSE,CORE_NY_R60_STOP,CORE_LDN_R5_CLOSE,CORE_LDN_R5_STOP,CORE_LDN_R15_CLOSE,CORE_LDN_R15_STOP,CORE_LDN_R30_CLOSE,CORE_LDN_R30_STOP,CORE_LDN_R60_CLOSE,CORE_LDN_R60_STOP,CORE_UTC_R5_CLOSE,CORE_UTC_R5_STOP,CORE_UTC_R15_CLOSE,CORE_UTC_R15_STOP,CORE_UTC_R30_CLOSE,CORE_UTC_R30_STOP,CORE_UTC_R60_CLOSE,CORE_UTC_R60_STOP,EXT_BUF05,EXT_BUF10,EXT_GATE,EXT_RVOL10,EXT_RVOL15,EXT_RVOL20,EXT_WIDTH,EXT_DL60,EXT_DL180,EXT_STOPMID,EXT_TGT1R,EXT_TGT2R,EXT_TGT3R,EXT_TX60,INT_RVOL10_TGT2R,INT_RVOL10_GATE,X_REENTER1M,X_REENTER15M,X_NOTIME,X_TRAIL,X_TRAIL_NOTIME,X_VWAP,CTL_MOMENTUM,CTL_CLOCK_LONG,CTL_CLOCK_SHORT,CTL_FADE,CTL_PLACEBO_M120,CTL_PLACEBO_M60,CTL_PLACEBO_P60,CTL_PLACEBO_P120
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007831662044087362,-0.007909475572624891,-0.007831662044087362,-0.007909475572624891,-0.007831662044087362,-0.007909475572624891,-0.011622463020019458,-0.01066482564576654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007792684887298451,-0.007758563461183865,0.010872561503117328,0.011103280648570912,0.0074206035864960995,0.00781885993869813,0.003915043917242178,0.004085390042829262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-13,-0.003250232061408398,-0.0024939660834960575,-0.002295148100307398,-0.0033734946299019963,-0.004287151973446979,-0.004224407008635467,0.005005812350374894,0.005472371825799849,-0.0032748421857636822,-0.0025325763559426173,-0.0032748421857636822,-0.0025325763559426173,-0.007150939297754677,-0.006593452590034521,0.0,0.0,0.005956326180257543,0.006037940647426909,0.005956326180257543,0.006002616628532298,0.004872140960532123,0.004978346773896636,0.004872140960532123,0.004978346773896636,-0.0035768112693459475,-0.0038896336758781347,-0.003250232061408398,0.0,0.0,0.0,0.0,-0.003250232061408398,-0.003250232061408398,-0.0021445833055215857,-0.003250232061408398,-0.003250232061408398,-0.003250232061408398,-0.003250232061408398,0.0,0.0,-0.001130351318277878,-0.0012934190677494906,-0.003250232061408398,-0.0016553800571068589,-0.0016553800571068589,-0.0011772950643379465,-0.0031762598924531815,-0.0031762598924531815,-0.0013566650843686023,-0.00017489231282674655,-0.0030175123762375966,-0.003601991111858771,-0.0024236011606345587,0.0006001372642430169
2020-01-14,-0.011924244605978962,-0.011924244605978962,-0.00978711165627777,-0.010273671186835531,-0.011924244605978962,-0.010273671186835531,-0.015568720062630659,-0.014054445680139804,-0.0029818071953736647,-0.0028075675586797244,-0.004951532949276305,-0.00469382740370039,-0.004951532949276305,-0.00469382740370039,-0.005562030602740076,-0.005140354576552153,0.043115013274472425,0.04379181331581128,0.043115013274472425,0.04361835587821705,0.03964340206071859,0.04018934328713275,0.01651250642012725,0.019188760139133176,-0.011924244605978962,-0.011924244605978962,-0.011800276406397137,0.0,0.0,0.0,0.0,-0.011924244605978962,-0.011924244605978962,-0.007360537807825529,-0.011924244605978962,-0.011924244605978962,-0.011924244605978962,-0.011924244605978962,0.0,0.0,-0.0028488489443014853,-0.006709735647906445,-0.011924244605978962,-0.008104972250077558,-0.008104972250077558,-0.006157189586731948,-0.005203483181432711,-0.005203483181432711,-0.00618746261455716,0.005033349353272154,0.015826854943809865,-0.005432836398883478,-0.006485585501603386,0.011834378019274672
2020-01-15,-0.005676242411262744,-0.004937286140099362,-0.0035117997789684274,-0.0055113641021709014,-0.0008405716954418274,0.000265971375515317,-0.006975802852401625,-0.006382740521724051,-0.0034384368138026256,-0.003142735773381866,0.024400309371693574,0.02461844048295103,0.02142688900393286,0.021580100879757147,0.020816854459282386,0.020838040357178622,-0.01568800499633416,-0.014211545848559548,-0.019486510983128147,-0.018746210053902534,0.0,0.0,0.0,0.0,-0.005676242411262744,-0.0069105309409729365,-0.0008405716954418274,0.0,0.0,0.0,0.0,-0.005676242411262744,-0.005676242411262744,-0.003502047386633955,-0.005676242411262744,-0.005676242411262744,-0.005676242411262744,-0.005676242411262744,0.0,0.0,-0.0024915536368453894,-0.0024915536368453894,-0.005676242411262744,-0.002772058590800097,-0.002772058590800097,-0.0024915536368453894,-0.0031334101907201095,-0.0035476997682077904,-0.0031334101907201095,0.001184201821522457,-0.005585050537798897,-0.006033695671377015,-0.011929937428369009,-0.00650942121212128
2020-01-16,-0.0034938318887320907,-0.0034938318887320907,-0.003012345681286499,-0.003012345681286499,-0.006315423662724751,-0.005749852070314754,-0.006662445971802433,-0.006612234052512211,-0.0025888546859207384,-0.0022794426770857967,-0.003973448175142114,-0.003309443662595668,-0.008265719701952112,-0.007746277900209098,-0.008265719701952112,-0.007746277900209098,0.009880348907381542,-0.0057523705714694895,0.009880348907381542,0.010500700710232902,-3.996743820466886e-05,0.00018556960546334267,-0.0029351686179521774,-0.0013804039544166313,-0.0034938318887320907,-0.0034938318887320907,-0.003573908252708091,0.0,0.0,0.0,0.0,-0.0034938318887320907,-0.0034938318887320907,-0.002568366700261948,-0.0034938318887320907,-0.0034938318887320907,-0.0034938318887320907,-0.0034938318887320907,0.0,0.0,-0.0017443223543640585,-0.0023321022374521716,-0.0034938318887320907,-0.0010574266478533545,-0.0010574266478533545,-0.0017443223543640585,-0.002098024244055474,-0.002098024244055474,-0.0020703411397857696,-0.0025287452184178383,0.005441652646112072,-0.0052801322655311456,-0.003555881020338547,0.004135684507353687
2020-01-17,0.0033662790536246323,-0.006182916295787821,-0.006036500564045144,-0.006741434283444425,0.0033662790536246323,-0.006741434283444425,0.002331470049898421,0.002670497964558649,-0.004046994304403584,-0.0037627126649408815,0.0,-0.010273589807122452,0.0,-0.011484522798452135,0.0,0.0,-0.004302296686047535,-0.003914611655270295,-0.004302296686047535,-0.003914611655270295,0.0,0.0,0.0,0.0,0.0033662790536246323,0.003013160250294522,0.0033662790536246323,0.0,0.0,0.0,0.0,0.0033662790536246323,0.0033662790536246323,0.0033662790536246323,0.004250493388472165,0.010229681882941932,0.0033662790536246323,0.005399293598453703,0.0,0.0,-0.003943753778589354,0.0033662790536246323,0.007884123531657794,0.0035392775104425844,0.0035392775104425844,0.0035822444474300497,-0.0049900637202656695,-0.0049900637202656695,-0.0028843946574752533,-0.005698984781047023,-0.006081951601701108,-0.003609198921424861,-0.004224626171062118,-0.0075481748047654396
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00844334600786012,-0.00806517775204274,-0.011195268092125343,-0.011088005847600169,-0.012095574417342547,-0.01139203936084976,0.0,-0.016221440039493218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0691179378791205e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037144543664381358,-0.0027884484419813393,0.02245414408251345,0.02261452999492719,0.019417475418620267,0.019801342925391596,0.013279764431223029,0.01589872066000586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016777241400416476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025010204979101225,0.002924287423463845,0.0019437847226631,0.002086606952949044,0.0007985779924708503,0.0009082533043389684,0.0,0.0,-0.0005798755526107424,-0.004937412155381571,-0.0005798755526107424,0.0009294333888123507,0.0,-0.00588695462209754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-21,-0.002640793076390535,-0.001833976525013381,-0.001731029452198829,-0.0025279277370393594,-0.0028710513151822825,-0.0027916242294321325,-0.004080462382986982,-0.003938060682610267,-0.0019708427876823364,-0.0017448331298214326,-0.004953448320101361,-0.004147273907144089,-0.004953448320101361,-0.004147273907144089,0.0,0.0,-0.0038568531651430593,-0.00380228604624,-0.0022752503384042555,-0.005737816235218629,-0.0026529707750074794,-0.002544750848233912,-0.0026529707750074794,-0.002544750848233912,-0.002640793076390535,-0.0026730356277434586,-0.002640793076390535,0.0,0.0,0.0,0.0,-0.002640793076390535,-0.002640793076390535,-0.001958059819986202,0.0003207930763904354,-0.002640793076390535,-0.002640793076390535,0.0003380920609277194,0.0,0.0,-0.0018577257096699107,-0.00201111003923371,-0.002640793076390535,-0.0012268894068774294,-0.0012268894068774294,-0.001798909162243345,-0.0022537198821606097,-0.0022537198821606097,-0.0014337473333765338,-0.0003615911954765183,-0.00337674384748865,-0.003456073844380403,-0.002635632198746185,-0.004370936945471304
2020-01-22,-0.0031693713967371195,-0.002444884702960448,-0.0020876633906377062,-0.0029399793155886478,0.0,0.0,0.0,0.0,0.006898616334761742,0.00719307605163344,0.0015349585104065255,0.006055199833944647,0.0015349585104065255,0.006055199833944647,0.0,0.0,-0.0034410569248571887,-0.002489869091832353,-0.0003439054428150401,-0.00032103278425987813,-0.0005601037539287868,-0.0005463740971139996,-0.0026582984563628953,-0.0018202589326731244,-0.0031693713967371195,-0.0031693713967371195,0.0,0.0,0.0,0.0,0.0,-0.0031693713967371195,-0.0031693713967371195,-0.0023303663943560204,0.0010494987678979495,0.003158933850215595,0.005268368932533241,-0.002380095401230853,0.0,0.0,-0.0017752518990094002,-0.0015520496123386796,-0.0031693713967371195,-0.0024911183003000215,-0.0024911183003000215,-0.0023072366237164577,-0.0028490429969590947,-0.0028490429969590947,-0.0012448113634161428,8.431982413181771e-06,-0.003113842372607256,-0.0029909720519607497,-0.002775298957540251,-0.00505289154547528
2020-01-23,-0.006695869875098626,-0.004797928793800255,-0.004051004524368906,-0.006148582722738105,-0.006695869875098626,-0.006148582722738105,-0.007267389990499251,-0.00721417054267115,-0.005742077755836794,-0.005396439604415937,0.02277217948837773,0.024098762614475522,0.02277217948837773,0.024098762614475522,0.01684079910935754,0.01785280494751018,0.015200241298106487,0.015479109117756185,0.014203642373260772,0.014226366406262736,0.012551072198437874,0.012555632348558277,0.010562257735550862,0.010645809572973342,-0.006695869875098626,-0.006695869875098626,-0.006695869875098626,0.0,0.0,0.0,0.0,-0.006695869875098626,-0.006695869875098626,-0.003943498450795224,-0.006695869875098626,-0.006695869875098626,-0.006695869875098626,-0.006695869875098626,0.0,0.0,-0.0020826737807384532,-0.005031485429327964,-0.006695869875098626,-0.004269708277791717,-0.004269708277791717,-0.004237563513817544,-0.004115274526429902,-0.004115274526429902,-0.003204685144555852,0.001626133218497694,0.007270206354929476,-0.0023354077514389227,-0.0033270094209677525,-0.004968907304243819
2020-01-24,-0.005825127083483372,-0.004230757865737678,-0.0035153107530185856,-0.005470473393447528,-0.007249818463356927,-0.006062493391373547,-0.004104004239278591,-0.0038780512730777206,-0.0026118520479041507,-0.0023739562362765643,-0.0030087908237947936,-0.002616853581134615,-0.004282898359206144,-0.0040454137225723885,-0.004282898359206144,-0.0040454137225723885,-0.004615256878610086,-0.0041532573161841,-0.004615256878610086,-0.0041532573161841,-0.00470305375721114,-0.004770443073138786,0.004933359739671461,-0.004894557415344947,-0.005825127083483372,-0.00609454643128704,-0.005851991102387655,0.0,0.0,0.0,0.0,-0.005825127083483372,-0.005825127083483372,-0.003669720266430865,-0.005825127083483372,-0.005825127083483372,-0.005825127083483372,-0.005825127083483372,0.0,0.0,-0.002370570952043183,-0.0038114456461824098,-0.005825127083483372,-0.001972558843908123,-0.001972558843908123,-0.0031406121820257704,-0.0023390446906305096,-0.0023390446906305096,-0.0042837907130229835,0.001346810678482857,0.0028599351018347985,0.005876265936423319,-0.004466363069209334,-0.0047431102785812085
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036082318026652294,-0.002679294373099106,0.0087610053866356,0.009598542012013711,0.004085784473990772,0.004697787652273133,-0.004892981923398598,-0.004876066140599433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036664026998193266,-0.003489280924061311,-0.004638673194267251,-0.00409078540865393,5.336902916064368e-05,0.0009731327432354053,5.336902916064368e-05,0.0008975212731920923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,-0.005210907937425624,-0.002495968856904285,-0.0024501182513986253,-0.004561296558713734,0.025025574324092803,0.025100515533126977,0.021448206075085352,0.0215098337897508,-0.003282913059632797,-0.003107690003796071,-0.004244828660111333,-0.0037276278264013474,-0.004244828660111333,-0.0037276278264013474,0.0,0.0,-0.003915734608633814,-0.006715298373395462,-0.003915734608633814,-0.002487326103099541,0.0,-0.0069625582863206414,0.0,0.0,-0.005210907937425624,-0.005210907937425624,-0.005210907937425624,0.0,0.0,0.0,0.0,-0.005210907937425624,-0.005210907937425624,-0.003509733224117406,-0.005210907937425624,-0.005210907937425624,-0.005210907937425624,-0.005210907937425624,0.0,0.0,-0.002756716616877042,-0.005210907937425624,-0.005210907937425624,-0.004534800038546782,-0.004534800038546782,-0.002947266551026284,-0.003926319662138522,-0.0017909469696969493,-0.003926319662138522,0.0011870091135615102,0.014470276937637472,-0.006560793563990641,-0.0047638357641198725,-0.00557229755394828
2020-01-28,0.00037270905286335143,0.010092740421475677,0.01013805494878195,0.0022944818026930935,-0.008399090809101728,-0.005746853021478815,0.0,0.0,-0.0024476779240899527,-0.0022247355624711584,-0.004475628767276585,-0.00437769847877012,0.0,0.0,0.0,0.0,0.010388324364495993,0.010475458563869777,0.007860068326143166,0.008169775761115439,0.006199906128194765,0.007791395354808328,-0.01207331124160893,-0.008735562139079112,0.00037270905286335143,0.00037270905286335143,0.00037270905286335143,0.0,0.0,0.0,0.0,0.00037270905286335143,0.00037270905286335143,0.00037270905286335143,0.013465099999999897,0.00037270905286335143,0.00037270905286335143,0.006260601013215794,0.0,0.0,0.00037270905286335143,0.00037270905286335143,-0.014703210528634325,0.006510628215858905,0.006510628215858905,0.004129291894273246,0.004758857965535324,-0.003628951079162057,0.004758857965535324,-0.011373235881057209,-0.005984025943084115,-0.005052045978984565,-0.008643778606417851,-0.005111089470128505
2020-01-29,-0.003680708724691395,-0.003680708724691395,-0.0036633674585222487,-0.0036633674585222487,-0.00395561959680224,-0.0034120943334664533,-0.007029784353556168,-0.006927947559620673,-0.0037100768855782285,-0.0030799081200508782,-0.004021365252783404,-0.004013654891870999,-0.004568761123539988,-0.004449847212613434,-0.006029393015669293,-0.005962722360782657,-0.0018978278602802545,0.00110964446179862,-0.0033360293545587894,-0.0028326173411293842,-0.0033360293545587894,-0.0028326173411293842,0.0,-0.005086905420291776,-0.003680708724691395,-0.003680708724691395,-0.003680708724691395,0.0,0.0,0.0,0.0,-0.003680708724691395,-0.003680708724691395,-0.0024242801294981353,0.001896235711042804,-0.003680708724691395,-0.003680708724691395,0.0017874403408850714,0.0,0.0,-0.0022027283469510106,-0.003680708724691395,-0.003680708724691395,-0.0007186391857909591,-0.0007186391857909591,-0.0019417777925647695,-0.0021909788728998736,-0.002635095470928217,-0.0021909788728998736,-0.00312719539877071,-0.0039789964290443125,-0.006759201356405398,-0.0037761603173104286,-0.003919834057279248
