date,daily_funding_pct,z60,expanding_p95,fires_next_day
2021-06-13,0.005933,-0.8194,2.4752,0
2021-06-14,0.016856,-0.6560,2.4739,0
2021-06-15,0.028002,-0.4948,2.4725,0
2021-06-16,0.030000,-0.4342,2.4711,0
2021-06-17,0.030000,-0.4082,2.4697,0
2021-06-18,0.015687,-0.6677,2.4683,0
2021-06-19,-0.007171,-1.0700,2.4669,0
2021-06-20,0.001563,-0.8960,2.4656,0
2021-06-21,-0.011471,-1.1105,2.4642,0
2021-06-22,-0.014859,-1.1351,2.4628,0
2021-06-23,-0.033521,-1.4176,2.4614,0
2021-06-24,-0.016648,-1.0860,2.4600,0
2021-06-25,0.022372,-0.4038,2.4587,0
2021-06-26,-0.034521,-1.3542,2.4573,0
2021-06-27,-0.102585,-2.3618,2.4572,0
2021-06-28,0.010398,-0.5135,2.4571,0
2021-06-29,0.022229,-0.3187,2.4571,0
2021-06-30,0.030000,-0.1859,2.4570,0
2021-07-01,0.030000,-0.1668,2.4569,0
2021-07-02,0.006117,-0.5334,2.4568,0
2021-07-03,-0.014886,-0.8582,2.4568,0
2021-07-04,-0.007607,-0.7080,2.4567,0
2021-07-05,0.009560,-0.3903,2.4566,0
2021-07-06,-0.020034,-0.9265,2.4565,0
2021-07-07,0.006638,-0.3817,2.4565,0
2021-07-08,-0.033101,-1.1904,2.4564,0
2021-07-09,-0.047094,-1.6522,2.4563,0
2021-07-10,0.007838,-0.2171,2.4562,0
2021-07-11,0.014412,-0.0057,2.4562,0
2021-07-12,0.022314,0.2271,2.4561,0
2021-07-13,0.020052,0.2045,2.4560,0
2021-07-14,-0.000436,-0.3779,2.4559,0
2021-07-15,0.006693,-0.1321,2.4559,0
2021-07-16,-0.004351,-0.4641,2.4558,0
2021-07-17,0.008022,0.0288,2.4543,0
2021-07-18,0.015566,0.2920,2.4529,0
2021-07-19,-0.005557,-0.5316,2.4514,0
2021-07-20,-0.047195,-2.0816,2.4499,0
2021-07-21,-0.094322,-3.4380,2.4485,0
2021-07-22,-0.013525,-0.6355,2.4470,0
2021-07-23,-0.017631,-0.7759,2.4456,0
2021-07-24,-0.031228,-1.2018,2.4441,0
2021-07-25,-0.052591,-1.8428,2.4426,0
2021-07-26,-0.034841,-1.2064,2.4412,0
2021-07-27,0.017752,0.5533,2.4397,0
2021-07-28,0.017963,0.5704,2.4383,0
2021-07-29,0.019769,0.6399,2.4368,0
2021-07-30,0.017623,0.5776,2.4353,0
2021-07-31,0.030000,0.9981,2.4339,0
2021-08-01,0.030000,0.9981,2.4324,0
2021-08-02,0.030000,0.9981,2.4310,0
2021-08-03,0.030000,1.0114,2.4295,0
2021-08-04,0.021272,0.7208,2.4280,0
2021-08-05,0.030000,1.0209,2.4266,0
2021-08-06,0.030000,1.0209,2.4253,0
2021-08-07,0.030000,1.0112,2.4240,0
2021-08-08,0.030000,0.9811,2.4227,0
2021-08-09,0.030000,0.9561,2.4214,0
2021-08-10,0.030000,0.9440,2.4202,0
2021-08-11,0.030000,0.9212,2.4189,0
2021-08-12,0.030000,0.9016,2.4176,0
2021-08-13,0.030000,0.8899,2.4163,0
2021-08-14,0.030000,0.8879,2.4150,0
2021-08-15,0.030000,0.8879,2.4138,0
2021-08-16,0.033924,1.0126,2.4125,0
2021-08-17,0.030000,0.8717,2.4112,0
2021-08-18,0.030000,0.8470,2.4099,0
2021-08-19,0.030000,0.8268,2.4086,0
2021-08-20,0.035761,0.9812,2.4073,0
2021-08-21,0.046707,1.2853,2.4061,0
2021-08-22,0.034813,0.8782,2.4048,0
2021-08-23,0.073163,1.9940,2.4035,0
2021-08-24,0.080648,2.1129,2.4022,0
2021-08-25,0.039568,0.8586,2.4009,0
2021-08-26,0.041865,0.9496,2.4002,0
2021-08-27,0.030000,0.5410,2.3994,0
2021-08-28,0.065377,1.6566,2.3987,0
2021-08-29,0.030000,0.5051,2.3980,0
2021-08-30,0.042550,0.9023,2.3972,0
2021-08-31,0.087311,2.2105,2.3965,0
2021-09-01,0.105841,2.5822,2.4176,1
2021-09-02,0.146615,3.3458,2.4441,1
2021-09-03,0.105606,2.1277,2.4426,0
2021-09-04,0.074946,1.2988,2.4412,0
2021-09-05,0.030000,0.1475,2.4397,0
2021-09-06,0.046783,0.5493,2.4383,0
2021-09-07,0.042977,0.4246,2.4368,0
2021-09-08,0.030000,0.0693,2.4353,0
2021-09-09,0.030000,0.0624,2.4339,0
2021-09-10,0.031115,0.0883,2.4324,0
2021-09-11,0.030000,0.0541,2.4310,0
2021-09-12,0.030000,0.0407,2.4295,0
2021-09-13,0.030000,0.0304,2.4280,0
2021-09-14,0.030000,0.0151,2.4266,0
2021-09-15,0.030000,0.0052,2.4253,0
2021-09-16,0.030000,-0.0014,2.4240,0
2021-09-17,0.030000,-0.0177,2.4227,0
2021-09-18,0.030000,-0.0552,2.4214,0
2021-09-19,0.030000,-0.1301,2.4202,0
2021-09-20,0.030000,-0.1569,2.4189,0
2021-09-21,0.030000,-0.1881,2.4176,0
2021-09-22,0.030000,-0.2335,2.4163,0
2021-09-23,0.022579,-0.5958,2.4150,0
2021-09-24,-0.012414,-2.0557,2.4138,0
2021-09-25,0.025629,-0.5168,2.4125,0
2021-09-26,0.010771,-1.1126,2.4112,0
2021-09-27,0.030000,-0.3403,2.4099,0
2021-09-28,0.015623,-0.9236,2.4086,0
2021-09-29,0.013866,-0.9770,2.4073,0
2021-09-30,0.029235,-0.3555,2.4061,0
2021-10-01,0.009509,-1.1270,2.4048,0
2021-10-02,0.014734,-0.9023,2.4035,0
2021-10-03,0.030000,-0.3023,2.4022,0
2021-10-04,0.030000,-0.3023,2.4009,0
2021-10-05,0.007734,-1.1619,2.4002,0
2021-10-06,0.030000,-0.2843,2.3994,0
2021-10-07,0.071849,1.3183,2.3987,0
2021-10-08,0.070151,1.2117,2.3980,0
2021-10-09,0.035717,-0.1137,2.3972,0
2021-10-10,0.040906,0.0788,2.3965,0
2021-10-11,0.030000,-0.3406,2.3957,0
2021-10-12,0.030000,-0.3406,2.3950,0
2021-10-13,0.030000,-0.3406,2.3943,0
2021-10-14,0.050079,0.4184,2.3935,0
2021-10-15,0.056685,0.6554,2.3928,0
2021-10-16,0.119263,2.7902,2.4112,1
2021-10-17,0.115662,2.4727,2.4368,1
2021-10-18,0.070642,0.9231,2.4353,0
2021-10-19,0.034974,-0.2747,2.4339,0
2021-10-20,0.083237,1.3066,2.4324,0
2021-10-21,0.188234,4.0002,2.4560,1
2021-10-22,0.091218,1.2463,2.4559,0
2021-10-23,0.058427,0.3427,2.4559,0
2021-10-24,0.100435,1.4685,2.4558,0
2021-10-25,0.086666,1.0575,2.4543,0
2021-10-26,0.157625,2.7481,2.4571,1
2021-10-27,0.086501,0.9152,2.4571,0
2021-10-28,0.039356,-0.2873,2.4570,0
2021-10-29,0.065610,0.3709,2.4569,0
2021-10-30,0.078636,0.7080,2.4568,0
2021-10-31,0.111877,1.5476,2.4568,0
2021-11-01,0.120803,1.8287,2.4567,0
2021-11-02,0.096537,1.2074,2.4566,0
2021-11-03,0.157434,2.6073,2.4650,1
2021-11-04,0.143105,2.1249,2.4642,0
2021-11-05,0.078107,0.5669,2.4635,0
2021-11-06,0.136168,1.8500,2.4627,0
2021-11-07,0.090959,0.7849,2.4619,0
2021-11-08,0.123949,1.4821,2.4611,0
2021-11-09,0.145773,1.8782,2.4604,0
2021-11-10,0.163426,2.1362,2.4596,0
2021-11-11,0.055023,-0.1667,2.4588,0
2021-11-12,0.090418,0.5645,2.4580,0
2021-11-13,0.069016,0.0959,2.4573,0
2021-11-14,0.037021,-0.5911,2.4572,0
2021-11-15,0.077860,0.2668,2.4571,0
2021-11-16,0.055998,-0.2133,2.4571,0
2021-11-17,0.033155,-0.7081,2.4570,0
2021-11-18,0.031235,-0.7503,2.4569,0
2021-11-19,0.030000,-0.7770,2.4568,0
2021-11-20,0.030000,-0.7770,2.4568,0
2021-11-21,0.030000,-0.7770,2.4567,0
2021-11-22,0.030000,-0.7815,2.4566,0
2021-11-23,0.032897,-0.7505,2.4565,0
2021-11-24,0.032010,-0.7740,2.4565,0
2021-11-25,0.043212,-0.5437,2.4564,0
2021-11-26,0.057604,-0.2328,2.4563,0
2021-11-27,0.030824,-0.8469,2.4562,0
2021-11-28,0.030000,-0.8775,2.4562,0
2021-11-29,0.040774,-0.6382,2.4561,0
2021-11-30,0.047810,-0.4986,2.4560,0
2021-12-01,0.051835,-0.4248,2.4559,0
2021-12-02,0.035951,-0.8022,2.4559,0
2021-12-03,0.048884,-0.5077,2.4558,0
2021-12-04,0.019178,-1.2234,2.4543,0
2021-12-05,0.027273,-1.0283,2.4529,0
2021-12-06,0.030000,-0.9395,2.4514,0
2021-12-07,0.023977,-1.0534,2.4499,0
2021-12-08,0.030000,-0.9085,2.4485,0
2021-12-09,0.030000,-0.9012,2.4470,0
2021-12-10,0.030000,-0.9012,2.4456,0
2021-12-11,0.030000,-0.9012,2.4441,0
2021-12-12,0.030000,-0.9012,2.4426,0
2021-12-13,0.030000,-0.8888,2.4412,0
2021-12-14,0.018345,-1.1319,2.4397,0
2021-12-15,0.030000,-0.8358,2.4383,0
2021-12-16,0.030000,-0.8075,2.4368,0
2021-12-17,0.024678,-0.9067,2.4353,0
2021-12-18,0.026742,-0.8540,2.4339,0
2021-12-19,0.027080,-0.8213,2.4324,0
2021-12-20,0.030000,-0.7456,2.4310,0
2021-12-21,0.029184,-0.7404,2.4295,0
2021-12-22,0.030000,-0.7057,2.4280,0
2021-12-23,0.023738,-0.8301,2.4266,0
2021-12-24,0.030000,-0.6538,2.4253,0
2021-12-25,0.030000,-0.6340,2.4240,0
2021-12-26,0.030000,-0.6113,2.4227,0
2021-12-27,0.030000,-0.6060,2.4214,0
2021-12-28,0.030000,-0.5894,2.4202,0
2021-12-29,0.030000,-0.5690,2.4189,0
2021-12-30,0.030000,-0.5437,2.4176,0
2021-12-31,0.016898,-0.8638,2.4163,0
2022-01-01,0.030000,-0.4862,2.4150,0
2022-01-02,0.030000,-0.4649,2.4138,0
2022-01-03,0.030000,-0.4413,2.4125,0
2022-01-04,0.030000,-0.4193,2.4112,0
2022-01-05,0.030000,-0.3938,2.4099,0
2022-01-06,0.030000,-0.3675,2.4086,0
2022-01-07,0.030000,-0.3384,2.4073,0
2022-01-08,0.030000,-0.3147,2.4061,0
2022-01-09,0.030000,-0.3367,2.4048,0
2022-01-10,0.024522,-0.7223,2.4035,0
2022-01-11,0.027394,-0.5115,2.4022,0
2022-01-12,-0.000489,-3.0456,2.4009,0
2022-01-13,-0.003587,-3.0135,2.4002,0
2022-01-14,-0.015233,-3.9384,2.3994,0
2022-01-15,0.014943,-1.2669,2.3987,0
2022-01-16,0.010360,-1.6146,2.3980,0
2022-01-17,0.018398,-0.8734,2.3972,0
2022-01-18,0.029998,0.1546,2.3965,0
2022-01-19,0.024973,-0.2832,2.3957,0
2022-01-20,0.030000,0.1621,2.3950,0
2022-01-21,0.022749,-0.4687,2.3943,0
2022-01-22,0.013071,-1.2789,2.3935,0
2022-01-23,0.007171,-1.7149,2.3928,0
2022-01-24,0.014094,-1.0901,2.3921,0
2022-01-25,0.008118,-1.5961,2.3913,0
2022-01-26,-0.005359,-2.5866,2.3906,0
2022-01-27,-0.022609,-3.5198,2.3898,0
2022-01-28,0.009552,-1.0816,2.3891,0
2022-01-29,0.001117,-1.6614,2.3884,0
2022-01-30,0.025176,0.1884,2.3876,0
2022-01-31,-0.004090,-1.9988,2.3869,0
2022-02-01,-0.004143,-1.9427,2.3861,0
2022-02-02,0.009648,-0.8687,2.3813,0
2022-02-03,-0.008081,-2.0935,2.3765,0
2022-02-04,0.002891,-1.2443,2.3716,0
2022-02-05,0.027457,0.5350,2.3668,0
2022-02-06,0.030000,0.7194,2.3619,0
2022-02-07,-0.002876,-1.5958,2.3571,0
2022-02-08,0.030000,0.7457,2.3523,0
2022-02-09,0.019162,-0.0134,2.3474,0
2022-02-10,0.018201,-0.0685,2.3426,0
2022-02-11,-0.008986,-1.9232,2.3377,0
2022-02-12,0.030000,0.7865,2.3329,0
2022-02-13,0.022798,0.2950,2.3281,0
2022-02-14,0.019029,0.0446,2.3232,0
2022-02-15,0.007702,-0.7296,2.3184,0
2022-02-16,0.030000,0.8271,2.3135,0
2022-02-17,0.030000,0.8217,2.3087,0
2022-02-18,-0.004297,-1.5082,2.3039,0
2022-02-19,0.018671,0.0831,2.2990,0
2022-02-20,0.002087,-1.0281,2.2942,0
2022-02-21,-0.001471,-1.2304,2.2894,0
2022-02-22,-0.005965,-1.4780,2.2886,0
2022-02-23,-0.018558,-2.1923,2.2879,0
2022-02-24,-0.018780,-2.0882,2.2871,0
2022-02-25,0.017218,0.1950,2.2864,0
2022-02-26,0.026946,0.8187,2.2856,0
2022-02-27,0.006749,-0.4467,2.2849,0
2022-02-28,-0.035539,-2.8871,2.2841,0
2022-03-01,0.024369,0.6946,2.2834,0
2022-03-02,0.019493,0.4170,2.2826,0
2022-03-03,0.030000,1.0495,2.2819,0
2022-03-04,0.030000,1.0495,2.2811,0
2022-03-05,0.021656,0.5594,2.2804,0
2022-03-06,0.005112,-0.4218,2.2796,0
2022-03-07,-0.011842,-1.4059,2.2789,0
2022-03-08,0.023378,0.7438,2.2781,0
2022-03-09,0.026776,0.9581,2.2774,0
2022-03-10,0.009361,-0.0897,2.2766,0
2022-03-11,-0.013272,-1.4374,2.2759,0
2022-03-12,-0.000704,-0.6422,2.2751,0
2022-03-13,-0.010983,-1.2525,2.2744,0
2022-03-14,-0.012000,-1.2942,2.2723,0
2022-03-15,0.019263,0.5717,2.2702,0
2022-03-16,0.025871,0.9600,2.2682,0
2022-03-17,0.030000,1.1778,2.2661,0
2022-03-18,0.021662,0.6702,2.2640,0
2022-03-19,0.030000,1.1723,2.2619,0
2022-03-20,0.030000,1.1612,2.2599,0
2022-03-21,0.008953,-0.0796,2.2578,0
2022-03-22,0.030000,1.1803,2.2557,0
2022-03-23,0.027014,0.9787,2.2536,0
2022-03-24,0.001557,-0.5342,2.2516,0
2022-03-25,0.015429,0.2907,2.2495,0
2022-03-26,0.012628,0.1194,2.2474,0
2022-03-27,0.003053,-0.4619,2.2453,0
2022-03-28,0.030000,1.1274,2.2433,0
2022-03-29,0.029594,1.0713,2.2412,0
2022-03-30,0.030000,1.0604,2.2391,0
2022-03-31,0.030000,1.0508,2.2371,0
2022-04-01,0.026819,0.8306,2.2350,0
2022-04-02,0.030000,0.9891,2.2329,0
2022-04-03,0.030000,0.9613,2.2318,0
2022-04-04,0.030000,0.9305,2.2307,0
2022-04-05,0.030000,0.9007,2.2296,0
2022-04-06,0.029898,0.8903,2.2284,0
2022-04-07,0.022421,0.4508,2.2273,0
2022-04-08,0.024306,0.5414,2.2262,0
2022-04-09,0.029279,0.8455,2.2251,0
2022-04-10,0.018952,0.2166,2.2240,0
2022-04-11,0.020243,0.2930,2.2228,0
2022-04-12,-0.023808,-2.3073,2.2217,0
2022-04-13,-0.002424,-1.0078,2.2206,0
2022-04-14,0.012974,-0.0891,2.2195,0
2022-04-15,-0.012341,-1.5252,2.2183,0
2022-04-16,0.013597,-0.0266,2.2172,0
2022-04-17,0.020558,0.3891,2.2161,0
2022-04-18,-0.025864,-2.1895,2.2150,0
2022-04-19,0.011223,-0.1139,2.2139,0
2022-04-20,0.022707,0.5343,2.2127,0
2022-04-21,0.000291,-0.7353,2.2116,0
2022-04-22,-0.014373,-1.5319,2.2105,0
2022-04-23,-0.028468,-2.2202,2.2078,0
2022-04-24,-0.037203,-2.5806,2.2051,0
2022-04-25,-0.009529,-1.1610,2.2025,0
2022-04-26,0.030000,0.9036,2.1998,0
2022-04-27,-0.021706,-1.7219,2.1971,0
2022-04-28,-0.001260,-0.6659,2.1944,0
2022-04-29,0.022628,0.5301,2.1917,0
2022-04-30,0.001091,-0.6055,2.1891,0
2022-05-01,0.012498,0.0133,2.1864,0
2022-05-02,0.029000,0.9023,2.1837,0
2022-05-03,0.030000,0.9561,2.1810,0
2022-05-04,0.022504,0.5517,2.1783,0
2022-05-05,0.030000,0.9269,2.1757,0
2022-05-06,-0.014997,-1.4701,2.1730,0
2022-05-07,0.001438,-0.5754,2.1703,0
2022-05-08,0.017341,0.2810,2.1676,0
2022-05-09,0.030000,0.9329,2.1649,0
2022-05-10,0.030000,0.9029,2.1623,0
2022-05-11,0.011007,-0.1260,2.1596,0
2022-05-12,-0.075446,-4.0573,2.1569,0
2022-05-13,-0.001687,-0.6584,2.1559,0
2022-05-14,0.030000,0.8057,2.1548,0
2022-05-15,0.027343,0.6809,2.1538,0
2022-05-16,0.023823,0.5242,2.1527,0
2022-05-17,0.013995,0.0734,2.1517,0
2022-05-18,-0.009816,-1.0012,2.1507,0
2022-05-19,0.012748,0.0599,2.1496,0
2022-05-20,0.030000,0.8441,2.1486,0
2022-05-21,0.000201,-0.5182,2.1476,0
2022-05-22,0.009347,-0.0786,2.1465,0
2022-05-23,0.030000,0.8620,2.1455,0
2022-05-24,-0.010156,-0.9813,2.1445,0
2022-05-25,0.023679,0.5725,2.1434,0
2022-05-26,0.018237,0.3101,2.1424,0
2022-05-27,0.030000,0.8525,2.1414,0
2022-05-28,0.028712,0.7943,2.1403,0
2022-05-29,0.030000,0.8537,2.1393,0
2022-05-30,0.030000,0.8537,2.1382,0
2022-05-31,0.030000,0.8496,2.1372,0
2022-06-01,0.030000,0.8496,2.1362,0
2022-06-02,0.002920,-0.3785,2.1357,0
2022-06-03,0.002103,-0.3969,2.1353,0
2022-06-04,0.010571,0.0123,2.1349,0
2022-06-05,0.011939,0.0910,2.1345,0
2022-06-06,0.025692,0.7363,2.1340,0
2022-06-07,-0.003939,-0.6378,2.1336,0
2022-06-08,0.030000,0.9607,2.1332,0
2022-06-09,0.029106,0.9056,2.1328,0
2022-06-10,0.022792,0.6072,2.1323,0
2022-06-11,0.008747,-0.0771,2.1319,0
2022-06-12,0.011002,0.0201,2.1315,0
2022-06-13,0.001854,-0.4094,2.1311,0
2022-06-14,-0.011135,-1.0339,2.1306,0
2022-06-15,-0.009983,-0.9524,2.1302,0
2022-06-16,-0.004916,-0.6897,2.1298,0
2022-06-17,-0.006616,-0.8012,2.1294,0
2022-06-18,0.017158,0.3454,2.1289,0
2022-06-19,0.006923,-0.1376,2.1285,0
2022-06-20,0.006413,-0.1676,2.1281,0
2022-06-21,0.016995,0.3251,2.1277,0
2022-06-22,-0.004444,-0.7695,2.1275,0
2022-06-23,-0.005105,-0.8697,2.1274,0
2022-06-24,0.026006,0.7508,2.1272,0
2022-06-25,0.022621,0.5800,2.1271,0
2022-06-26,0.020669,0.4496,2.1270,0
2022-06-27,0.017455,0.2568,2.1268,0
2022-06-28,-0.005764,-0.9935,2.1267,0
2022-06-29,0.017842,0.2879,2.1265,0
2022-06-30,-0.020714,-1.7553,2.1264,0
2022-07-01,-0.013741,-1.3324,2.1263,0
2022-07-02,0.004425,-0.3475,2.1261,0
2022-07-03,0.015600,0.2573,2.1260,0
2022-07-04,0.014670,0.2231,2.1258,0
2022-07-05,0.015411,0.2397,2.1257,0
2022-07-06,0.028373,0.9235,2.1256,0
2022-07-07,0.025274,0.7437,2.1254,0
2022-07-08,0.020212,0.4798,2.1253,0
2022-07-09,0.026143,0.8116,2.1251,0
2022-07-10,0.029962,0.9959,2.1250,0
2022-07-11,0.020279,0.4858,2.1249,0
2022-07-12,0.017103,0.2444,2.1243,0
2022-07-13,-0.001805,-1.0523,2.1237,0
2022-07-14,0.013508,0.0452,2.1231,0
2022-07-15,0.012259,-0.0302,2.1225,0
2022-07-16,0.014851,0.1544,2.1219,0
2022-07-17,0.026747,0.9763,2.1213,0
2022-07-18,0.030000,1.1774,2.1207,0
2022-07-19,0.030000,1.1774,2.1201,0
2022-07-20,0.028118,1.0081,2.1195,0
2022-07-21,0.030000,1.1076,2.1189,0
2022-07-22,0.025172,0.7747,2.1183,0
2022-07-23,0.020064,0.3839,2.1177,0
2022-07-24,0.022063,0.5329,2.1171,0
2022-07-25,0.013557,-0.0853,2.1165,0
2022-07-26,0.022313,0.5713,2.1159,0
2022-07-27,0.012627,-0.1266,2.1153,0
2022-07-28,0.029229,1.1153,2.1147,0
2022-07-29,0.030000,1.1730,2.1141,0
2022-07-30,0.030000,1.1730,2.1135,0
2022-07-31,0.026281,0.9040,2.1129,0
2022-08-01,0.026449,0.8867,2.1070,0
2022-08-02,0.025618,0.7966,2.1010,0
2022-08-03,0.000750,-1.0533,2.0951,0
2022-08-04,0.003023,-0.8673,2.0891,0
2022-08-05,0.010581,-0.2897,2.0832,0
2022-08-06,0.025477,0.7925,2.0773,0
2022-08-07,0.011664,-0.2276,2.0713,0
2022-08-08,0.022790,0.6322,2.0654,0
2022-08-09,0.027920,1.0136,2.0594,0
2022-08-10,0.008707,-0.4520,2.0535,0
2022-08-11,0.022117,0.5557,2.0475,0
2022-08-12,0.007052,-0.6010,2.0416,0
2022-08-13,0.007050,-0.6445,2.0356,0
2022-08-14,0.003302,-0.9844,2.0297,0
2022-08-15,-0.004028,-1.5837,2.0237,0
2022-08-16,0.006269,-0.7816,2.0178,0
2022-08-17,0.010092,-0.4528,2.0119,0
2022-08-18,0.025562,0.8061,2.0059,0
2022-08-19,0.005362,-0.8682,2.0000,0
2022-08-20,-0.010219,-2.0447,1.9940,0
2022-08-21,-0.008780,-1.9045,1.9935,0
2022-08-22,-0.007286,-1.7747,1.9930,0
2022-08-23,-0.006530,-1.6433,1.9924,0
2022-08-24,-0.005382,-1.4938,1.9919,0
2022-08-25,0.006156,-0.5974,1.9914,0
2022-08-26,0.004099,-0.7338,1.9909,0
2022-08-27,-0.013494,-2.0199,1.9903,0
2022-08-28,-0.012597,-1.8591,1.9898,0
2022-08-29,-0.029872,-3.0031,1.9893,0
2022-08-30,-0.008136,-1.5043,1.9888,0
2022-08-31,0.008640,-0.3218,1.9882,0
2022-09-01,0.015286,0.1504,1.9877,0
2022-09-02,0.011846,-0.0905,1.9872,0
2022-09-03,0.010358,-0.1902,1.9867,0
2022-09-04,0.008170,-0.3246,1.9862,0
2022-09-05,0.012267,-0.0156,1.9856,0
2022-09-06,0.003571,-0.6228,1.9851,0
2022-09-07,-0.009352,-1.4959,1.9846,0
2022-09-08,0.009614,-0.1203,1.9841,0
2022-09-09,0.021312,0.7250,1.9835,0
2022-09-10,0.029764,1.3037,1.9788,0
2022-09-11,0.023827,0.8507,1.9741,0
2022-09-12,0.028246,1.1364,1.9693,0
2022-09-13,0.029965,1.2211,1.9646,0
2022-09-14,-0.002222,-0.9973,1.9598,0
2022-09-15,0.011137,-0.0551,1.9551,0
2022-09-16,0.015323,0.2577,1.9504,0
2022-09-17,0.008827,-0.1796,1.9456,0
2022-09-18,0.017812,0.4829,1.9409,0
2022-09-19,-0.005108,-1.1434,1.9362,0
2022-09-20,0.015389,0.3664,1.9314,0
2022-09-21,0.009395,-0.0618,1.9267,0
2022-09-22,-0.010947,-1.5040,1.9220,0
2022-09-23,0.005212,-0.3156,1.9172,0
2022-09-24,0.009968,0.0464,1.9125,0
2022-09-25,0.007245,-0.1470,1.9077,0
2022-09-26,0.007533,-0.1012,1.9030,0
2022-09-27,0.020782,0.9156,1.8983,0
2022-09-28,0.005402,-0.2268,1.8935,0
2022-09-29,0.020007,0.9252,1.8888,0
2022-09-30,0.030000,1.6922,1.8883,0
2022-10-01,0.020203,0.9438,1.8877,0
2022-10-02,0.015462,0.5524,1.8872,0
2022-10-03,0.022312,1.0566,1.8867,0
2022-10-04,0.030000,1.5946,1.8862,0
2022-10-05,0.030000,1.5759,1.8856,0
2022-10-06,0.030000,1.5219,1.8851,0
2022-10-07,0.027513,1.3228,1.8846,0
2022-10-08,0.015344,0.4492,1.8840,0
2022-10-09,0.006973,-0.1734,1.8835,0
2022-10-10,0.022310,0.9706,1.8830,0
2022-10-11,0.030000,1.4869,1.8825,0
2022-10-12,0.030000,1.4333,1.8819,0
2022-10-13,0.021402,0.7908,1.8814,0
2022-10-14,0.021630,0.7796,1.8809,0
2022-10-15,0.012652,0.1261,1.8804,0
2022-10-16,0.006590,-0.3059,1.8798,0
2022-10-17,0.011629,0.0740,1.8793,0
2022-10-18,0.030000,1.3584,1.8788,0
2022-10-19,0.027598,1.1514,1.8782,0
2022-10-20,0.018116,0.4421,1.8780,0
2022-10-21,0.008301,-0.3033,1.8778,0
2022-10-22,0.011762,-0.0686,1.8776,0
2022-10-23,0.010497,-0.1879,1.8774,0
2022-10-24,0.022328,0.7043,1.8772,0
2022-10-25,0.013180,-0.0131,1.8770,0
2022-10-26,0.014030,0.0179,1.8768,0
2022-10-27,-0.000887,-1.2323,1.8766,0
2022-10-28,-0.000316,-1.3716,1.8764,0
2022-10-29,0.011444,-0.3251,1.8762,0
2022-10-30,0.005832,-0.8578,1.8760,0
2022-10-31,0.004912,-0.9226,1.8758,0
2022-11-01,0.000936,-1.2668,1.8755,0
2022-11-02,0.012036,-0.2268,1.8753,0
2022-11-03,0.010060,-0.4162,1.8751,0
2022-11-04,0.012476,-0.1891,1.8749,0
2022-11-05,0.018950,0.3995,1.8747,0
2022-11-06,0.023089,0.7728,1.8745,0
2022-11-07,0.027813,1.1986,1.8743,0
2022-11-08,0.015173,-0.0303,1.8741,0
2022-11-09,-0.039555,-4.3985,1.8733,0
2022-11-10,-0.254958,-7.1876,1.8725,0
2022-11-11,-0.032531,-1.1094,1.8718,0
2022-11-12,0.009415,0.0294,1.8710,0
2022-11-13,-0.004208,-0.3375,1.8702,0
2022-11-14,-0.012586,-0.5516,1.8695,0
2022-11-15,-0.026314,-0.8966,1.8687,0
2022-11-16,-0.018712,-0.6783,1.8679,0
2022-11-17,-0.012381,-0.4955,1.8671,0
2022-11-18,0.000517,-0.1549,1.8664,0
2022-11-19,0.012284,0.1598,1.8656,0
2022-11-20,0.001794,-0.1161,1.8648,0
2022-11-21,0.008982,0.0665,1.8640,0
2022-11-22,0.002429,-0.1070,1.8633,0
2022-11-23,0.019016,0.3311,1.8625,0
2022-11-24,0.013704,0.1866,1.8617,0
2022-11-25,0.003848,-0.0743,1.8609,0
2022-11-26,0.004927,-0.0386,1.8602,0
2022-11-27,0.001781,-0.1209,1.8594,0
2022-11-28,0.002860,-0.0846,1.8586,0
2022-11-29,0.008546,0.0771,1.8582,0
2022-11-30,0.016953,0.3039,1.8578,0
2022-12-01,0.006028,0.0153,1.8573,0
2022-12-02,0.007275,0.0555,1.8569,0
2022-12-03,0.018425,0.3613,1.8565,0
2022-12-04,0.017192,0.3348,1.8560,0
2022-12-05,0.000439,-0.1050,1.8556,0
2022-12-06,0.008629,0.1261,1.8552,0
2022-12-07,0.007053,0.0871,1.8547,0
2022-12-08,0.003502,-0.0081,1.8543,0
2022-12-09,0.008383,0.1315,1.8539,0
2022-12-10,-0.000645,-0.1015,1.8534,0
2022-12-11,0.002494,-0.0028,1.8530,0
2022-12-12,0.003374,0.0297,1.8526,0
2022-12-13,0.014974,0.3536,1.8521,0
2022-12-14,0.030000,0.7578,1.8517,0
2022-12-15,0.025180,0.6146,1.8513,0
2022-12-16,0.008561,0.1600,1.8508,0
2022-12-17,0.019530,0.4673,1.8504,0
2022-12-18,0.012455,0.2804,1.8500,0
2022-12-19,0.014457,0.3376,1.8497,0
2022-12-20,0.009000,0.1864,1.8494,0
2022-12-21,0.019102,0.4617,1.8491,0
2022-12-22,0.018283,0.4350,1.8488,0
2022-12-23,0.028903,0.7235,1.8485,0
2022-12-24,0.020970,0.5008,1.8482,0
2022-12-25,0.005436,0.0779,1.8479,0
2022-12-26,0.001126,-0.0416,1.8476,0
2022-12-27,0.011708,0.2438,1.8473,0
2022-12-28,0.016127,0.3630,1.8471,0
2022-12-29,0.028517,0.6902,1.8468,0
2022-12-30,0.027132,0.6399,1.8465,0
