date,side,exit_reason,risk_bp,gross_bp,mfe_bp,mae_bp,minutes_to_mfe,minutes_held,gave_back_bp,move_after_4h_bp,move_after_12h_bp,move_after_24h_bp
2021-09-08,-1,time,105.79576519166028,-23.759273312775605,147.20348972823118,-44.01647591565727,60,369,170.96276304100678,85.03795851934387,39.375099392565126,-30.01035085224487
2021-09-09,-1,stop,67.5439158182332,-67.5439158182332,1.5282491302220853,-67.5439158182332,8,19,69.07216494845528,,,
2021-09-10,-1,time,108.68474998049776,20.243591769091815,219.49787413878877,-77.62884257307765,68,355,199.25428236969697,176.8167607499823,131.4150869388406,64.27952239632998
2021-09-13,1,stop,427.5307942876286,-427.5307942876286,48.11476980420281,-427.5307942876286,0,17,475.64556409183143,,,
2021-09-14,-1,stop,52.935869721055845,-52.935869721055845,76.80827679955019,-52.935869721055845,12,72,129.74414652060602,,,
2021-09-15,1,time,65.39871349399989,55.055861444702174,127.3323727712024,-39.852308341280875,133,357,72.27651132650023,10.786445946618002,55.53502655076791,-128.30744237568894
2021-09-16,-1,stop,95.90698969669681,-95.90698969669681,71.06893448970966,-95.90698969669681,31,99,166.97592418640647,,,
2021-09-17,1,stop,61.80747036179999,-61.80747036179999,56.88014680432881,-61.80747036179999,159,230,118.6876171661288,,,
2021-09-20,1,stop,95.5997922514137,-95.5997922514137,30.46706626007527,-95.5997922514137,2,70,126.06685851148897,,,
2021-09-21,1,stop,86.51418069617547,-86.51418069617547,9.956189531281938,-86.51418069617547,0,16,96.47037022745741,,,
2021-09-22,-1,stop,56.19101285886563,-56.19101285886563,2.0097914378131394,-56.19101285886563,0,13,58.200804296678776,,,
2021-09-23,1,stop,116.71902344690974,-116.71902344690974,27.212835920126846,-116.71902344690974,36,147,143.9318593670366,,,
2021-09-24,1,time,249.263657957245,56.45605700712596,128.41805225653192,-121.61520190023752,37,358,71.96199524940596,109.45605700712534,2.950118764845191,71.10213776722007
2021-09-27,1,stop,104.66429204264863,-104.66429204264863,68.74100060991844,-104.66429204264863,1,5,173.40529265256708,,,
2021-09-28,-1,time,78.90094244176144,135.72404382927104,250.23134645415462,-15.324256281343512,209,372,114.50730262488358,137.6526228318606,-200.69556941591594,91.2860727892684
2021-09-29,1,stop,55.96043264046129,-55.96043264046129,23.24546782186174,-55.96043264046129,27,98,79.20590046232303,,,
2021-09-30,-1,stop,112.80687032026682,-112.80687032026682,62.21033681886836,-112.80687032026682,167,286,175.0172071391352,,,
2021-10-01,-1,stop,68.22809745496882,-68.22809745496882,19.656382514864138,-68.22809745496882,1,9,87.88447996983295,,,
2021-10-04,1,stop,71.8357588357586,-71.8357588357586,83.16008316008316,-71.8357588357586,1,39,154.99584199584177,,,
2021-10-05,1,stop,56.66541270717453,-56.66541270717453,36.61402229735271,-56.66541270717453,10,40,93.27943500452724,,,
2021-10-06,-1,stop,111.85134929726831,-111.85134929726831,26.804284236633734,-111.85134929726831,6,63,138.65563353390206,,,
2021-10-07,-1,time,163.7701874883986,-27.751995544830145,92.01039539632514,-92.68609615741654,1,323,119.76239094115527,37.963616112864685,-154.51828475960636,-128.76740300723932
2021-10-08,-1,time,132.44952566285673,-82.55198543449599,39.65709146930208,-96.71207329927928,111,362,122.20907690379806,136.0319320669601,-42.43787915643929,6.031489794563722
2021-10-11,1,time,101.18425635667015,14.263322884012792,80.11145942180424,-41.02751654475823,324,338,65.84813653779145,-0.3291536050155726,-29.01253918495364,-371.4315569487987
2021-10-12,-1,time,69.33925510499586,298.5421655525094,336.7073157697487,-34.983260914396524,369,374,38.16515021723927,-112.608394055264,127.93612952952687,-331.47016426854003
2021-10-13,-1,stop,42.008736420279284,-42.008736420279284,83.49363684778797,-42.008736420279284,14,43,125.50237326806726,,,
2021-10-14,-1,stop,58.96852761064979,-58.96852761064979,83.6826127422429,-58.96852761064979,73,96,142.6511403528927,,,
2021-10-15,1,stop,46.77495446070194,-46.77495446070194,78.5537275400979,-46.77495446070194,3,8,125.32868200079983,,,
2021-10-18,1,stop,72.44788155044407,-72.44788155044407,115.57860354524892,-72.44788155044407,139,315,188.02648509569298,,,
2021-10-19,-1,stop,175.15328663178633,-175.15328663178633,154.06242099558656,-175.15328663178633,3,156,329.2157076273729,,,
2021-10-20,1,time,252.2281378213858,58.20963703475086,164.0198842436948,-36.99006968446049,55,365,105.81024720894393,-58.532040048205616,-200.11237182966582,-542.0987194999933
2021-10-21,-1,time,56.044384665673384,372.209629919006,505.36423949575504,-17.12250361906383,101,372,133.15460957674907,93.28785913268312,-84.99689816375259,272.97230950736196
2021-10-22,-1,time,56.6828335653817,328.51883364011155,498.7304071214996,0.0,148,372,170.21157348138803,55.84213794437716,25.569179433576974,4.559705063076812
2021-10-25,1,stop,93.92113776408232,-93.92113776408232,54.184120101803444,-93.92113776408232,104,151,148.10525786588576,,,
2021-10-26,-1,stop,67.79099357659395,-67.79099357659395,40.6977830134297,-67.79099357659395,6,101,108.48877659002365,,,
2021-10-27,1,stop,61.777711528421314,-61.777711528421314,0.0016862109763629085,-61.777711528421314,0,22,61.77939773939768,,,
2021-10-28,-1,time,87.48078448985419,2.555277846539642,621.4132609468318,-53.473426006698375,288,369,618.8579831002921,118.22886000548623,120.13391090000377,-202.64102958141538
2021-10-29,1,time,67.54331050955001,190.67614134518476,268.6199982578923,-7.451988241585871,75,298,77.94385691270753,-46.03886202913294,-155.02317247599944,-132.95538820104585
2021-11-01,1,stop,39.308283731557346,-39.308283731557346,0.620106094515209,-39.308283731557346,0,8,39.928389826072554,,,
2021-11-02,1,stop,25.04106918543009,-25.04106918543009,138.82190108082736,-25.04106918543009,9,22,163.86297026625743,,,
2021-11-03,-1,stop,87.61612903225826,-87.61612903225826,60.716129032258436,-87.61612903225826,18,147,148.33225806451668,,,
2021-11-04,1,stop,69.44138915654544,-69.44138915654544,58.618014987376206,-69.44138915654544,21,76,128.05940414392165,,,
2021-11-05,-1,time,84.04564104115461,53.7512161846986,117.30997998479619,-15.503406943613548,69,324,63.55876380009759,23.873164825677563,53.17057033085042,-10.933057225658036
2021-11-08,1,time,49.38432047824846,79.19246202710815,165.47774250689497,-2.1705549802507678,55,352,86.28528047978682,243.3706171529982,312.0962146161789,200.0556137980186
2021-11-09,-1,time,72.22085565428675,32.025022442364616,193.25209953893417,-23.011097599921516,138,370,161.22707709656956,48.419893291342184,103.14539235940471,221.70645992523572
2021-11-10,1,stop,55.5234686525546,-55.5234686525546,40.517007517086704,-55.5234686525546,46,139,96.0404761696413,,,
2021-11-12,-1,stop,60.51619588022799,-60.51619588022799,193.61909324221645,-60.51619588022799,102,187,254.13528912244445,,,
2021-11-15,-1,time,39.11135100608539,169.2909192596815,215.09245067010184,-7.8705292558221895,242,371,45.80153141042035,208.91252523802595,450.87328140515683,645.7384257804171
2021-11-16,1,stop,87.62441951723044,-87.62441951723044,38.825786362728174,-87.62441951723044,0,70,126.45020587995862,,,
2021-11-17,-1,stop,85.30074529646731,-85.30074529646731,72.69320783553894,-85.30074529646731,36,102,157.99395313200625,,,
2021-11-18,-1,stop,52.170643810730176,-52.170643810730176,221.0865940906355,-52.170643810730176,14,19,273.25723790136567,,,
2021-11-19,1,time,53.106072032073406,-17.027666675822783,77.87013190740502,-41.629327944463675,162,373,94.89779858322781,81.30123438489952,122.07537817711686,282.668596100326
2021-11-22,-1,stop,42.17336779064235,-42.17336779064235,0.0017186261787046865,-42.17336779064235,0,10,42.17508641682106,,,
2021-11-23,1,time,125.16197298362191,97.51358165061097,101.04182698196784,-77.23402317334828,307,369,3.528245331356871,-58.32772338835735,-171.44969004835855,-77.14154196535418
2021-11-24,-1,stop,49.36051473310549,-49.36051473310549,0.9827788554593186,-49.36051473310549,0,10,50.343293588564805,,,
2021-11-29,-1,stop,31.932886909095274,-31.932886909095274,24.63729930994461,-31.932886909095274,46,74,56.57018621903988,,,
2021-11-30,1,stop,58.34389605765725,-58.34389605765725,137.64606300661484,-58.34389605765725,32,55,195.98995906427209,,,
2021-12-01,1,stop,77.09237958364609,-77.09237958364609,75.54098494806213,-77.09237958364609,91,188,152.63336453170822,,,
2021-12-02,1,stop,127.83151373589843,-127.83151373589843,51.08287105699113,-127.83151373589843,15,46,178.91438479288956,,,
2021-12-03,-1,time,65.73232253911156,532.5425028580224,1037.8056048250337,-6.402326444265039,329,370,505.26310196701127,71.17828486722061,1062.3487417170456,747.8519442085518
2021-12-06,1,time,180.5097298566052,26.84204592616335,142.3299947285195,-38.165360227813125,235,344,115.48794880235614,366.82486586677896,485.10975955104334,331.8548406141861
2021-12-07,1,stop,94.5176421193705,-94.5176421193705,103.14039977921642,-94.5176421193705,50,162,197.65804189858693,,,
2021-12-08,1,time,105.21017223535942,56.959897231221646,164.65314544791255,-66.90212552097904,35,373,107.6932482166909,-55.60621392245449,-233.00422817622368,-592.0101720765701
2021-12-09,-1,time,82.26766366863303,200.66421587817516,277.2189900556678,-39.34906761739077,347,371,76.55477417749265,-66.09278842231623,-79.40299893818333,-153.5164376065132
2021-12-10,-1,time,190.370441329985,65.0732343118496,313.51378849793764,-30.36737259252333,93,374,248.44055418608804,141.22961602422455,8.87390258276556,-25.994011449098682
2021-12-13,-1,time,71.98476228834254,218.09813891825615,434.47616170769714,-47.99543539915146,261,348,216.378022789441,-71.00933058114796,-168.37629428250145,-239.78418835691187
2021-12-14,1,stop,80.01374578300018,-80.01374578300018,50.75740406994577,-80.01374578300018,32,52,130.77114985294594,,,
2021-12-15,-1,stop,104.27984511787092,-104.27984511787092,147.5222205702137,-104.27984511787092,55,219,251.8020656880846,,,
2021-12-16,-1,time,70.6393291776279,127.94574240493239,183.08560827670516,-35.81805285881392,293,364,55.13986587177277,30.702364996503405,168.77856979865913,363.28797862779294
2021-12-17,-1,stop,254.2464710168671,-254.2464710168671,47.491073625970564,-254.2464710168671,15,70,301.7375446428377,,,
2021-12-20,1,time,100.7969913835951,208.22616411835628,264.7876137876368,-46.51433576520614,364,373,56.561449669280535,-44.08347728765729,340.36146148686004,347.17829249896556
2021-12-21,-1,stop,57.5906340525504,-57.5906340525504,62.247187034576605,-57.5906340525504,50,149,119.837821087127,,,
2021-12-22,1,stop,51.72054743631165,-51.72054743631165,9.438698171543617,-51.72054743631165,0,41,61.15924560785527,,,
2021-12-23,-1,stop,25.31195082438113,-25.31195082438113,11.249755921948003,-25.31195082438113,1,14,36.561706746329136,,,
2021-12-28,1,stop,202.02499485289792,-202.02499485289792,25.528807373377866,-202.02499485289792,15,101,227.5538022262758,,,
2021-12-29,1,stop,123.29976888339608,-123.29976888339608,29.66727142526051,-123.29976888339608,3,249,152.96704030865658,,,
2021-12-30,1,stop,59.134164694086685,-59.134164694086685,10.554853936378644,-59.134164694086685,2,42,69.68901863046533,,,
2021-12-31,-1,time,46.13189891634021,426.9506618652436,473.53123346171685,-39.90682633570815,254,314,46.58057159647325,-162.10439590710362,-259.93173497343014,-315.53167086540816
2022-01-03,-1,time,66.20193409862623,228.6639197649839,279.61222665706447,-8.729434157695183,357,373,50.94830689208058,-73.81171881302728,-121.61819570833656,-76.89607630985681
2022-01-04,1,stop,52.72485290145856,-52.72485290145856,82.95396658460831,-52.72485290145856,19,71,135.67881948606686,,,
2022-01-05,-1,stop,124.08528675206774,-124.08528675206774,11.475232820853467,-124.08528675206774,0,11,135.5605195729212,,,
2022-01-06,-1,stop,84.29015988840044,-84.29015988840044,50.714528989395546,-84.29015988840044,22,237,135.00468887779599,,,
2022-01-07,1,stop,118.83875737007784,-118.83875737007784,9.412782606320071,-118.83875737007784,0,19,128.2515399763979,,,
2022-01-10,1,time,377.14497835647137,129.82472847806312,237.5613484338386,-160.41816783366957,130,369,107.73661995577547,-26.572781678044535,68.77389618977791,261.71201790371026
2022-01-11,1,time,67.25997463305094,298.4805833050037,381.28431496235874,-32.34912010200725,145,373,82.80373165735506,-26.368529574069292,-43.31353606989525,245.7940847048081
2022-01-12,-1,stop,70.72909325816295,-70.72909325816295,66.91185106882787,-70.72909325816295,44,317,137.64094432699082,,,
2022-01-13,-1,time,82.24914555632523,289.28226731312867,393.6322656099187,-33.85981446365884,326,374,104.34999829679003,6.433591842760051,57.93866173114368,-71.69378555450774
2022-01-14,1,time,113.78185272374283,108.29081297424825,181.42019876625315,-3.48704490074842,288,373,73.1293857920049,1.3352143664378098,-25.38784574777691,93.24677201953932
2022-01-18,1,time,102.52260935501104,19.15927094500342,39.988111512857266,-75.9822094882889,18,348,20.828840567853845,114.01769216062642,-97.00535341742417,-33.88314787757161
2022-01-19,-1,time,102.20026805537306,111.59550909853596,127.98907633971834,-64.41738340517702,306,327,16.39356724118238,-47.185252298448304,-78.62545841887142,-258.77653294463164
2022-01-20,1,time,105.61526448293338,-26.985171697182796,155.0444970492118,-62.08830861249109,71,368,182.0296687463946,-427.44343865519585,-834.5581102254837,-1022.1561847944927
2022-01-21,-1,stop,156.2442863575725,-156.2442863575725,55.106938490646584,-156.2442863575725,25,52,211.3512248482191,,,
2022-01-24,-1,stop,263.7086571588939,-263.7086571588939,16.381026403952358,-263.7086571588939,0,22,280.0896835628463,,,
2022-01-25,-1,stop,210.64050242466627,-210.64050242466627,122.07818114225822,-210.64050242466627,10,141,332.7186835669245,,,
2022-01-26,-1,stop,111.68789730105271,-111.68789730105271,113.58077864556054,-111.68789730105271,160,215,225.26867594661326,,,
2022-01-27,-1,time,155.61292809525804,288.2829069841395,294.58921501206925,-39.42398018672773,329,329,6.306308027929731,-424.53465043260996,-291.01837046638565,-588.6351593325575
2022-01-28,-1,stop,116.9462328968991,-116.9462328968991,1.9430999211850886,-116.9462328968991,0,22,118.8893328180842,,,
2022-01-31,1,time,114.65079293725762,222.71294902544324,305.01372122857845,-13.081516360008301,255,359,82.30077220313521,-28.232455194210356,38.345494071956715,15.658984711543686
2022-02-01,-1,stop,146.64651685615215,-146.64651685615215,81.63427574232657,-146.64651685615215,19,131,228.2807925984787,,,
2022-02-02,-1,time,169.62259549108038,47.93641704311671,177.3027083200788,-26.29583677970643,88,373,129.3662912769621,177.46442281181825,129.90180483977008,313.12962609488704
2022-02-03,1,stop,99.72076231561863,-99.72076231561863,73.62708138513283,-99.72076231561863,53,264,173.34784370075147,,,
2022-02-04,1,time,137.49477137552208,652.3485287510683,732.9579664543539,-27.796720008045607,292,356,80.60943770328561,235.56840563780224,225.93434501910536,279.1225521306661
2022-02-07,1,time,145.9178162645645,169.2098079453694,266.72269345318733,-70.0695947654459,195,364,97.51288550781794,-64.86260721404072,-27.22431605561602,32.06480913129067
2022-02-08,-1,stop,105.83707800437811,-105.83707800437811,173.75273649037908,-105.83707800437811,153,330,279.5898144947572,,,
2022-02-09,-1,stop,84.14163656018684,-84.14163656018684,62.63955894530001,-84.14163656018684,42,119,146.78119550548683,,,
2022-02-10,1,time,85.07237388155595,50.67767856328497,454.19513129452145,-23.36987750709099,144,367,403.51745273123646,-242.83785879112267,-253.42487618456852,-397.1807477266303
2022-02-11,1,stop,127.14084627897653,-127.14084627897653,18.457696092481402,-127.14084627897653,1,223,145.59854237145794,,,
2022-02-14,-1,stop,87.3033978473971,-87.3033978473971,34.37469762343545,-87.3033978473971,46,184,121.67809547083255,,,
2022-02-15,-1,time,75.87081578112968,5.480817140009306,68.84993432078635,-27.857045794265527,132,346,63.36911718077704,-14.789147076141605,-1.0418082166957796,11.595778411922899
2022-02-16,-1,stop,73.49602789576458,-73.49602789576458,25.881479876745072,-73.49602789576458,3,125,99.37750777250966,,,
2022-02-17,-1,time,59.74559938327262,276.6475842410565,313.4086161196523,-23.127328793525386,220,373,36.761031878595816,76.71039920815106,6.709780575898347,203.50621725413006
2022-02-18,1,stop,196.70898350533753,-196.70898350533753,88.48441071411011,-196.70898350533753,2,42,285.19339421944767,,,
2022-02-22,1,stop,196.28668082762962,-196.28668082762962,41.17168856371123,-196.28668082762962,1,142,237.45836939134085,,,
2022-02-23,-1,time,57.67727051026965,280.7218562016603,357.7797218587827,-7.7161091197187766,315,367,77.05786565712242,237.75422515038744,560.540488927772,-193.65111315841617
2022-02-24,1,time,240.88284814100678,672.3882131326991,1217.8892327867395,-135.1388896606529,285,339,545.5010196540404,-55.7614620783153,-23.310347126907807,189.34447636458606
2022-02-25,-1,stop,121.36445242369949,-121.36445242369949,82.17491664529405,-121.36445242369949,5,57,203.53936906899355,,,
2022-02-28,1,time,154.3688117873358,586.6621504457665,602.8396581490408,-8.973461304159894,356,366,16.177507703274273,421.2724115355737,403.5277077735456,550.009984555536
2022-03-01,-1,time,212.53702305925958,-107.87446917364403,88.46532393312759,-122.23631896154257,113,357,196.33979310677162,-46.11392663526637,52.26245018663589,61.806427042491684
2022-03-02,1,stop,372.88195417233703,-372.88195417233703,4.257600257662668,-372.88195417233703,0,219,377.1395544299997,,,
2022-03-03,-1,time,87.6658395291979,333.41535716010577,379.525013050988,-2.8516694915045955,361,371,46.10965589088221,100.36036823332208,106.75362725460052,592.411339525749
2022-03-04,-1,time,120.79624676634401,388.55029888484495,493.5619181245517,-49.546191958609555,340,374,105.01161923970676,176.65141793698746,95.26802200104221,5.529491432941419
2022-03-07,-1,stop,84.7185344927294,-84.7185344927294,71.53267035596767,-84.7185344927294,31,76,156.25120484869706,,,
2022-03-08,1,stop,163.61448799266353,-163.61448799266353,3.729541802798828,-163.61448799266353,0,47,167.34402979546235,,,
2022-03-09,1,stop,57.82426441523542,-57.82426441523542,79.36338869598424,-57.82426441523542,57,219,137.18765311121967,,,
2022-03-10,1,time,125.9756299418116,81.15713212544011,119.66029615859674,-101.93661747666837,21,363,38.50316403315662,-80.85155145851105,-148.13022829422252,-316.35238543908014
2022-03-11,-1,time,118.90645922988146,200.7840210980377,215.8357951118785,-27.701397336168586,350,356,15.051774013840799,-198.5863087632498,-189.9487881916394,-196.3885964284619
2022-03-14,1,stop,62.37578902927405,-62.37578902927405,81.16832967779878,-62.37578902927405,21,219,143.54411870707284,,,
2022-03-15,1,time,107.50308199522763,225.45535031797954,243.2652935166156,-53.86735710222847,333,354,17.809943198636063,-118.3383220048014,-43.70127680820998,292.80884937987025
2022-03-16,1,stop,83.84056258125517,-83.84056258125517,141.63022495370845,-83.84056258125517,16,142,225.47078753496362,,,
2022-03-17,1,stop,51.14603191629478,-51.14603191629478,38.56674093974058,-51.14603191629478,1,50,89.71277285603537,,,
2022-03-18,1,time,68.27470703293505,364.6086413875957,382.24462965658034,-30.116841505496396,374,374,17.635988268984647,-66.27678388638091,-102.43672626726364,-2.910554707329643
2022-03-21,-1,time,87.92612360164404,3.4480832784969184,110.38722946508715,-13.45238124145426,30,367,106.93914618659022,45.189316769582696,-250.0831667973866,-267.15360725360273
2022-03-22,-1,stop,70.7651998970688,-70.7651998970688,23.884717056167343,-70.7651998970688,0,43,94.64991695323614,,,
2022-03-23,-1,stop,57.02661241912928,-57.02661241912928,7.003268191823197,-57.02661241912928,17,29,64.02988061095247,,,
2022-03-24,1,time,115.56824151252077,201.94225306934626,273.7656372756398,-36.26034930803167,203,364,71.82338420629353,19.106414827692934,2.6497947571257296,124.98198604441362
2022-03-25,1,stop,51.39376694971705,-51.39376694971705,22.54034588538689,-51.39376694971705,10,19,73.93411283510395,,,
2022-03-28,1,time,74.5069792543833,63.58712885633528,121.86133049977278,-68.71105865849577,299,367,58.27420164343749,-168.14469641765848,-124.42329540085301,-45.73737339798506
2022-03-29,-1,stop,58.58123762053924,-58.58123762053924,16.614470762942073,-58.58123762053924,1,84,75.19570838348132,,,
2022-03-30,-1,stop,61.63561434142119,-61.63561434142119,11.661944325408134,-61.63561434142119,0,22,73.29755866682932,,,
2022-03-31,-1,time,50.06188501104557,290.5293565024004,313.706944116024,-4.281888888178481,348,362,23.177587613623587,15.380715309775933,124.49432170406426,-164.33080041498138
2022-04-01,-1,stop,52.22404290840347,-52.22404290840347,17.1139600071452,-52.22404290840347,0,14,69.33800291554867,,,
2022-04-04,1,stop,86.48648648648648,-86.48648648648648,21.62162162162162,-86.48648648648648,0,51,108.1081081081081,,,
2022-04-05,1,stop,37.584694498108185,-37.584694498108185,12.700145482207663,-37.584694498108185,1,8,50.28483998031585,,,
2022-04-06,-1,time,139.74892565898554,130.45488895656456,277.3548088744516,-22.7162499013066,275,371,146.89991991788702,133.4100316944685,75.48021069490939,85.7893727653133
2022-04-07,1,stop,89.04073539271943,-89.04073539271943,15.538077443242873,-89.04073539271943,0,71,104.5788128359623,,,
2022-04-08,1,stop,72.30617669473342,-72.30617669473342,213.01511180505284,-72.30617669473342,59,249,285.32128849978625,,,
2022-04-11,1,stop,100.10419405412178,-100.10419405412178,36.41923013253236,-100.10419405412178,13,126,136.52342418665415,,,
2022-04-12,-1,time,100.30510299718864,207.26563902127745,220.9753325223842,-62.067521486828724,343,343,13.709693501106756,-193.08233792649577,-205.8697429557106,-437.5386364089584
2022-04-13,1,time,151.73465875179784,163.86946906490252,297.25332283300844,-18.400334821703886,319,373,133.38385376810592,21.892188401598194,50.39661017788642,-319.1455112346066
2022-04-14,-1,time,185.38847705154612,193.3566045415867,250.26827673824823,-31.354458327679634,308,367,56.91167219666153,-40.260012581255005,-116.66029380928336,-134.1507036868015
2022-04-18,-1,stop,89.01774749940165,-89.01774749940165,58.215670588475085,-89.01774749940165,54,88,147.23341808787674,,,
2022-04-19,1,time,93.15888684834268,43.6924883369437,137.82178025662324,-18.48621660896906,83,372,94.12929191967955,17.685632425115408,-18.049534326866745,-53.978782093115214
2022-04-20,-1,time,122.02929665875602,89.03084188180283,179.8909197687464,-45.393935601264715,285,365,90.86007788694356,-35.74230878466523,-157.94008770705196,-7.485426284195532
2022-04-21,-1,time,67.45848573390134,344.321795018991,345.3996311925785,-19.424482345746753,372,372,1.0778361735875137,177.8195374208321,122.19381837523225,404.4228773070966
2022-04-22,-1,time,178.66537068304794,109.1231568557697,196.7022561137519,-37.62694710683457,101,336,87.57909925798221,-48.023207459255275,-23.94897565521455,-63.179201467001114
2022-04-25,1,time,197.45211608437387,208.80256565866964,256.0326242899628,-122.31569485319251,297,327,47.23005863129319,52.56248460579407,93.72373462801214,-496.0171856471411
2022-04-26,-1,time,83.5685996497931,418.0183520252119,535.3550788716249,-8.5672844964709,339,365,117.33672684641294,39.304296418023725,-205.2641203628324,-147.09676772889412
2022-04-27,1,stop,123.08425718371896,-123.08425718371896,7.480398819364851,-123.08425718371896,0,12,130.56465600308383,,,
2022-04-28,-1,stop,91.97732094034951,-91.97732094034951,79.36649758632777,-91.97732094034951,15,77,171.3438185266773,,,
2022-04-29,-1,time,103.08748296871384,150.08097894547493,189.97917684259235,-59.38456001439625,327,334,39.89819789711743,-66.06853646623307,-82.18720275585603,-34.088279904369216
2022-05-03,-1,stop,71.93434812769208,-71.93434812769208,2.3035744669719542,-71.93434812769208,0,15,74.23792259466403,,,
2022-05-04,-1,stop,36.817866056036884,-36.817866056036884,55.83142511642267,-36.817866056036884,10,109,92.64929117245956,,,
2022-05-05,-1,time,52.300454631270895,743.7634896904311,971.6659097982986,-15.9197481414208,332,374,227.90242010786744,-64.39334023869269,-19.899685176775535,76.48622584612005
2022-05-06,1,time,241.11650498895114,-24.452656939203013,98.89186768950238,-95.17683817719463,67,342,123.34452462870539,3.7982018148188343,-22.595142183051152,-34.156092232537866
2022-05-09,-1,time,216.98874262036662,548.5069609964186,741.080268417,-43.024947135540586,252,329,192.5733074205814,267.13358512705827,-205.52968354662414,-118.50194956791685
2022-05-10,-1,time,247.91244118605616,90.46351874294041,245.47603302124196,-187.54014536180568,63,373,155.01251427830155,99.95601808637588,227.53520926214756,619.3855821591638
2022-05-11,1,stop,467.8356895033907,-467.8356895033907,378.7672828957599,-467.8356895033907,60,239,846.6029723991505,,,
2022-05-12,1,time,369.7232341718597,-116.47300540409857,345.4134221930625,-275.6263057027921,128,321,461.88642759716106,137.64049793677327,535.2992972944977,502.01142975534776
2022-05-13,1,stop,159.65609538486447,-159.65609538486447,64.07656744261497,-159.65609538486447,42,109,223.73266282747943,,,
2022-05-16,-1,stop,140.29256669396926,-140.29256669396926,166.89569273051038,-140.29256669396926,178,281,307.1882594244796,,,
2022-05-17,-1,time,135.8511967765029,81.14800855994386,299.169395231359,-38.315313265605816,250,348,218.02138667141512,-117.32003838126022,61.825483969888516,271.60347277865185
2022-05-18,-1,time,132.8937774080581,-15.815797311314707,165.89470513123297,-110.60788119666095,94,322,181.71050244254766,190.64540092361568,25.846162272819083,-240.24949249091938
2022-05-19,-1,stop,104.11611593947246,-104.11611593947246,41.43604223014771,-104.11611593947246,5,16,145.55215816962018,,,
2022-05-20,-1,time,134.4164007349381,239.88875884077154,429.125443080607,-17.173020684319862,146,339,189.23668423983545,26.876611012740895,-47.21747046407122,-60.92254134029615
2022-05-23,-1,time,143.7633398504272,352.9521109742789,357.1345586355931,-134.73456394663654,357,357,4.1824476613142,-11.68429822843491,-107.78101235149845,-104.95951988156393
2022-05-24,-1,stop,68.99275387204281,-68.99275387204281,165.3216113190705,-68.99275387204281,21,116,234.31436519111332,,,
2022-05-25,1,stop,129.3291094307768,-129.3291094307768,12.792263025002086,-129.3291094307768,7,127,142.1213724557789,,,
2022-05-26,1,time,121.1777355173331,287.77961062021313,432.49244390276414,-2.171392948575493,153,372,144.712833282551,-63.320620177843836,-139.00417117580852,-176.82843544133485
2022-05-27,1,stop,62.63119272317695,-62.63119272317695,24.33571684557205,-62.63119272317695,3,41,86.966909568749,,,
2022-05-31,-1,stop,198.8829248920716,-198.8829248920716,0.3843148307095501,-198.8829248920716,0,102,199.26723972278114,,,
2022-06-01,-1,time,63.11537490532693,495.92905831860645,572.3302196415042,-36.22822519565743,215,372,76.40116132289774,100.85836909871199,51.659934360010325,-49.13531936379725
2022-06-02,1,time,206.52041297487634,-17.839301200607572,24.236388876981366,-124.54536161681469,53,276,42.07569007758894,54.375245249172444,50.12151169117235,-234.71376330116078
2022-06-03,-1,time,84.22636088590214,-15.144482427996195,100.18396988721281,-54.64888178156008,6,321,115.328452315209,-41.469455239075415,-44.044356054574344,-27.849585136045253
2022-06-06,1,stop,120.0791883823297,-120.0791883823297,50.34660729646332,-120.0791883823297,21,73,170.425795678793,,,
2022-06-07,1,time,84.22855678515288,469.6972762278554,597.2876921105686,-57.08524685238858,358,368,127.59041588271322,22.793636664036143,-169.43494709583442,-311.6254290666075
2022-06-08,1,stop,179.83132075717035,-179.83132075717035,42.722537601685964,-179.83132075717035,0,175,222.5538583588563,,,
2022-06-09,1,time,114.60181816379313,-85.09218044168624,64.40569307994087,-100.8879327722204,149,323,149.49787352162713,29.60877424301077,12.491201633769624,-341.42617798970986
2022-06-10,1,stop,97.46799874060154,-97.46799874060154,44.04510814919088,-97.46799874060154,18,113,141.51310688979243,,,
2022-06-13,-1,stop,287.53856518213155,-287.53856518213155,319.6780048659712,-287.53856518213155,32,112,607.2165700481028,,,
2022-06-14,1,time,333.826325797592,-236.10817663215784,32.836819494329944,-267.36037749137324,43,297,268.9449961264878,-26.10219029509088,-649.0333826325798,-248.78512571307868
2022-06-15,1,stop,122.35802114509619,-122.35802114509619,97.52504146551644,-122.35802114509619,3,32,219.88306261061263,,,
2022-06-16,-1,stop,199.2298357428854,-199.2298357428854,91.54061517586622,-199.2298357428854,12,204,290.77045091875164,,,
2022-06-17,1,stop,123.58635230975553,-123.58635230975553,21.27659574468155,-123.58635230975553,0,29,144.86294805443708,,,
2022-06-21,1,stop,243.49643494585308,-243.49643494585308,37.453876244994596,-243.49643494585308,4,247,280.9503111908477,,,
2022-06-22,1,stop,79.95256309934045,-79.95256309934045,152.2743952524213,-79.95256309934045,46,115,232.22695835176177,,,
2022-06-23,-1,stop,95.13095791249908,-95.13095791249908,140.56882932674742,-95.13095791249908,197,336,235.69978723924652,,,
2022-06-24,1,stop,77.55459496925378,-77.55459496925378,1.87329939539262,-77.55459496925378,0,4,79.4278943646464,,,
