position_id,symbol,side_sign,outcome,dist_hvn_pct,dist_lvn_pct,dist_fib_norm,dist_fib_pct,touch_density_pct
SOLUSDT-2026-05-14-long,SOLUSDT,1,win,2.8650192202086875,0.7220208676551453,0.05043050430504349,0.9006040637012711,0.7446016381236039
ENSUSDT-2026-05-14-long,ENSUSDT,1,win,5.583478260869574,2.5782608695652067,0.05013296398891931,1.5737391304347714,0.4467609828741623
BTCUSDT-2026-05-14-long,BTCUSDT,1,loss,0.14227921279212205,4.492495694956956,0.01319098785798098,0.10917367773677317,4.7654504839910645
HBARUSDT-2026-05-15-long,HBARUSDT,1,loss,2.1629746835443004,3.3794303797468395,0.004091127098321177,0.05398734177214968,1.5636634400595681
ETHUSDT-2026-05-16-long,ETHUSDT,1,breakeven,5.062518115025239,0.48176995873223816,0.1639656514769855,1.9765404097331047,0.0
BTCUSDT-2026-05-16-long,BTCUSDT,1,unknown,2.680019230769241,0.0008192307692250977,0.1838716532428146,1.173643333333334,0.967982129560685
BTCUSDT-2026-05-16-long-2,BTCUSDT,1,unknown,2.5847121972596514,0.09433082226974483,0.12991574355736613,0.8701246647608333,2.1593447505584513
BTCUSDT-2026-05-18-long,BTCUSDT,1,win,4.3684220132534115,0.3512626996781322,0.2077202849400438,1.6688909545308268,0.07446016381236038
BOMEUSDT-2026-05-18-long,BOMEUSDT,1,win,0.14138046015338715,6.88362787595867,0.0037091988130560673,0.08336112037345081,2.6061057334326136
ZECUSDT-2026-05-18-long,ZECUSDT,1,win,1.12146742614334,9.96016410556969,0.03431214816724679,1.4624407040421985,0.8190618019359642
SUIUSDT-2026-05-19-long,SUIUSDT,1,win,0.23607748184021007,3.2617805922890533,0.06139936102236457,2.6845781337306907,1.0424422933730455
BTCUSDT-2026-05-21-long,BTCUSDT,1,loss,0.27623528679001064,1.2800048270877546,0.05097624994182519,0.4264033914184084,2.084884586746091
WLDUSDT-2026-05-22-long,WLDUSDT,1,win,4.073591549295754,0.8066901408450856,0.0509408369408367,1.2430281690140788,0.07446016381236038
XPLUSDT-2026-05-22-long,XPLUSDT,1,loss,0.0629213483146073,2.2741573033707843,0.054292682926829226,2.0008988764044933,0.6701414743112435
AVAXUSDT-2026-05-22-long,AVAXUSDT,1,loss,0.9839063643013987,0.636952659630056,0.028702772404900097,0.465231476643328,0.22338049143708116
BEATUSDT-2026-05-23-short,BEATUSDT,-1,win,7.857398058252446,25.99984466019418,0.11660463045414082,8.136512621359232,0.0
JCTUSDT-2026-05-23-short,JCTUSDT,-1,win,1.5905000000000085,10.8515,0.02291350826044683,1.1788999999999896,0.29784065524944153
HYPEUSDT-2026-05-23-long,HYPEUSDT,1,win,4.575003182338936,2.552272189994727,0.0692958850424558,3.0868178429197464,0.4467609828741623
SUIUSDT-2026-05-23-long,SUIUSDT,1,win,4.474236069502694,0.7109047333732871,0.16754749248902204,7.239644497703199,0.0
BTCUSDT-2026-05-23-long,BTCUSDT,1,win,2.082576212944105,0.33309617911304157,0.0936642807833453,1.028464623682801,0.29784065524944153
FILUSDT-2026-05-23-long,FILUSDT,1,win,0.7717277486910982,3.2869109947643893,0.04681733746130022,1.5834554973821957,1.1913626209977661
BTCUSDT-2026-05-24-long,BTCUSDT,1,win,0.011255351470785564,2.355401500366103,0.07304627644757768,0.7857975938901428,6.626954579300075
WLDUSDT-2026-05-25-long,WLDUSDT,1,win,3.028779358253408,1.5865034733708125,0.08900000000000016,2.567251075090973,0.14892032762472077
TAOUSDT-2026-05-26-long,TAOUSDT,1,loss,0.22647579799731213,13.928026605935717,0.0409257729021224,1.0384195495788493,2.0104244229337302
RENDERUSDT-2026-05-26-long,RENDERUSDT,1,loss,17.204029147021004,1.4903557651092998,0.2009067103109656,5.26163737676811,0.0
BTCUSDT-2026-05-27-long,BTCUSDT,1,loss,1.1542582345190975,0.8998656126482112,0.0036155168432663236,0.037133596837942394,1.7870439314966493
BTCUSDT-2026-05-28-long,BTCUSDT,1,loss,4.83868599366705,0.24593115781528485,0.1632771484605241,2.0830330921559908,0.0
ETHUSDT-2026-05-28-long,ETHUSDT,1,win,6.137579656277189,0.45421304376254257,0.14957430901676455,2.656517606111963,0.8935219657483247
ADAUSDT-2026-05-28-long,ADAUSDT,1,win,4.620145113102849,2.5501493811353,0.090190476190476,2.0209133589415234,0.07446016381236038
NEARUSDT-2026-05-29-long,NEARUSDT,1,not_taken,0.845312500000004,14.551562500000006,0.061725593667546236,3.655312500000004,0.0
XPLUSDT-2026-05-30-long,XPLUSDT,1,win,5.254901960784323,1.8213507625272254,0.019931034482759295,0.5037037037037206,0.14892032762472077
SOLUSDT-2026-05-31-long,SOLUSDT,1,loss,0.32156246220825013,1.3023340186237693,0.03921331689272555,0.38459305841093744,2.2338049143708116
RAYUSDT-2026-06-01-long,RAYUSDT,1,win,0.8793718772305572,0.4225553176302588,0.07803508771929839,1.2699500356887958,2.9039463886820553
BNBUSDT-2026-06-01-long,BNBUSDT,1,win,2.389407086579249,0.05612795458912283,0.02478683252940719,0.43297905364455497,0.0
BTCUSDT-2026-06-01-long,BTCUSDT,1,breakeven,2.687226018633869,0.26061841658171087,0.09924524843606843,1.0448555475851935,0.22338049143708116
FETUSDT-2026-06-02-long,FETUSDT,1,unknown,0.15253623188405965,2.05833333333333,0.08813962635201593,3.247753623188413,0.5956813104988831
BTCUSDT-2026-06-02-long,BTCUSDT,1,unknown,5.904524495677241,1.2431181556195994,0.24533956679039676,3.0095458213256556,0.0
SEIUSDT-2026-06-02-long,SEIUSDT,1,unknown,0.07149253731343805,7.636865671641773,0.02484660961158588,0.563313432835805,1.6381236038719285
NEARUSDT-2026-06-02-long,NEARUSDT,1,win,3.7340143776011923,10.02837684449491,0.025456754824875406,1.347483919788146,0.22338049143708116
