symbol,side_sign,dist_hvn_pct,dist_lvn_pct,dist_fib_norm,dist_fib_pct,touch_density_pct
UNIUSDT,1,7.646140749148694,2.0786038592508462,0.03866870540265026,1.0764472190692371,0.37230081906180196
UNIUSDT,1,1.4968986905582329,8.967608545830462,0.0788082191780823,3.171881461061341,1.93596425912137
UNIUSDT,1,8.922768670309656,0.5380692167577233,0.19940145985401447,6.9663387978142035,0.0
UNIUSDT,1,0.033140016570004635,4.705882352941174,0.07446153846153832,1.6039768019883986,2.0104244229337302
UNIUSDT,1,5.226142278773857,0.7865818392134085,0.003823008849558398,0.04997108155004036,0.37230081906180196
UNIUSDT,1,15.239562338036292,2.952202706593717,0.19530008904719498,6.315059026778003,1.4147431124348473
UNIUSDT,1,3.049268668206301,0.5042340261739786,0.09966243194192317,1.4091352322299124,0.22338049143708116
UNIUSDT,1,12.68317880794701,4.639205298013239,0.14622683264177055,2.8005827814569564,0.0
UNIUSDT,1,1.2101405009163169,3.1050702504581507,0.10568278529980653,3.337690897984115,1.4892032762472078
UNIUSDT,1,1.7353900919608423,1.3794126371996436,0.06200000000000002,1.3794126371996436,0.8935219657483247
UNIUSDT,1,1.0388001304206065,10.25953700684708,0.03253182461103271,1.4998369742419388,0.14892032762472077
UNIUSDT,1,3.0846871759419363,4.779813342550984,0.04260126582278507,1.8613204286208207,1.4147431124348473
UNIUSDT,1,1.5356545028456596,4.852695011717432,0.04365370506236235,1.991965182457311,1.0424422933730455
UNIUSDT,1,9.189166666666667,4.162500000000007,0.0035066312997348676,0.11016666666667045,0.22338049143708116
UNIUSDT,1,0.5142694063927046,7.103310502283115,0.07326819126819129,2.0115296803652964,1.5636634400595681
UNIUSDT,1,0.10532120209539995,4.606010476978225,0.08114824797843717,1.6601047697821996,2.9039463886820553
UNIUSDT,1,0.3275374039627891,5.209057824504657,0.05594831013916524,2.275940153659532,0.6701414743112435
UNIUSDT,1,8.895032802249288,0.843798812870984,0.18147289407839856,6.79743830053108,0.4467609828741623
UNIUSDT,1,2.5767024195560086,8.553255175854332,0.03449484536082501,0.8346221002743893,2.3827252419955323
UNIUSDT,1,1.680651872399461,3.9060332871012453,0.052133068520357866,1.8203190013869757,2.3827252419955323
UNIUSDT,1,0.6224521793665702,3.234556287237374,0.010638655462185153,0.1984948259642574,3.1273268801191363
UNIUSDT,1,4.143071535767878,0.10905452726362425,0.09048809523809478,1.5209604802401138,0.14892032762472077
UNIUSDT,1,0.1648063033486548,2.6139198949441824,0.0772707774798931,1.892449113591604,2.0104244229337302
UNIUSDT,1,4.799617712647362,9.30423701815867,0.03454879773691694,1.5562918126792151,0.0
UNIUSDT,1,2.106886466365328,2.8322254719489424,0.022434108527131413,0.30779048125498026,1.1913626209977661
UNIUSDT,1,0.22129974234182692,7.940738620097335,0.08397300103842151,2.315087317492124,0.7446016381236039
UNIUSDT,1,7.322139601822972,8.89949628208205,0.03380102915951934,0.9453585991844463,0.7446016381236039
UNIUSDT,1,2.8873276776245866,1.4345174973488892,0.057700159489632516,0.9591198303287274,0.4467609828741623
UNIUSDT,1,6.5048392132375845,2.4180455822666187,0.034168067226890676,0.6347174523883846,0.7446016381236039
UNIUSDT,1,1.3719512195122021,3.658536585365857,0.07599999999999998,1.737804878048781,1.1169024571854058
UNIUSDT,1,4.183307086614165,1.6018897637795317,0.01539372822299585,0.2782992125984133,0.14892032762472077
UNIUSDT,1,2.9204512583164512,3.938675151865762,0.005298245614035033,0.1397743708417688,1.340282948622487
UNIUSDT,1,1.5889190236342328,5.75474622239444,0.015744855967078628,0.4447113521890865,0.5212211466865228
UNIUSDT,1,1.1160443995963745,2.056508577194752,0.12621374045801564,3.336831483350161,1.4147431124348473
UNIUSDT,1,6.526147278548539,0.7886872998932654,0.13699107142857084,3.2749199573105527,0.29784065524944153
UNIUSDT,1,0.365628209517297,9.15439917836357,0.02044936708860784,0.8849024306744373,1.1913626209977661
UNIUSDT,1,22.236335877862594,3.0778625954198473,0.16360474308300388,5.055511450381678,0.07446016381236038
UNIUSDT,1,0.2989045383411703,3.8419405320813884,0.06189417989417984,1.830672926447572,1.340282948622487
UNIUSDT,1,11.729646266142623,0.379842784952269,0.11604808548530723,3.658674901740597,0.0
UNIUSDT,1,3.143788606726141,6.211050102951269,0.020787967718268584,0.9723404255319177,0.37230081906180196
ETHUSDT,1,0.37926174154727726,3.424178785117099,0.05842002409316077,0.9882451502612468,3.276247207743857
ETHUSDT,1,0.46927588520833147,2.1209094791149257,0.0551743351625152,0.4556389273793598,3.3507073715562177
ETHUSDT,1,1.2809772715300065,7.204919136283014,0.024599455356625045,0.497020071059384,0.37230081906180196
ETHUSDT,1,0.023381422448619987,1.748087382632153,0.07731988903115601,1.3696977143100058,4.393149664929263
ETHUSDT,1,0.029320233669669786,2.027695167286253,0.00457909411983383,0.039246946362187056,4.7654504839910645
ETHUSDT,1,0.12961343571437053,2.7285904239389573,0.07598967551622403,2.4686927251164916,1.6381236038719285
ETHUSDT,1,1.835509753658346,2.9783143471313833,0.07513792568217853,1.3911567597392998,0.967982129560685
ETHUSDT,1,0.41503813255804617,0.958172165339398,0.027641710442337396,0.23723675894323118,2.2338049143708116
ETHUSDT,1,0.9798757633737769,3.2386548895237532,0.03211384649660173,0.3022420255287853,1.340282948622487
ETHUSDT,1,0.2203409242751203,1.0803761747507457,0.03424799502826215,0.7363620745604869,1.4147431124348473
ETHUSDT,1,1.408404041231626,7.2390225667863195,0.14960761748184642,1.6775095116418357,0.07446016381236038
ETHUSDT,1,1.426548889563536,5.487722145676194,0.05096664369959083,0.7341608089488829,1.340282948622487
ETHUSDT,1,0.173025064406624,3.040985481424401,0.08138346287105534,2.6156730792381966,2.7550260610573343
ETHUSDT,1,5.237299539170518,0.07554838709677528,0.17774322570796072,2.146188018433173,0.8935219657483247
ETHUSDT,1,0.14088261299215088,3.037304311645073,0.05204192645686953,0.4594415838837641,5.88235294117647
ETHUSDT,1,6.037739108146811,2.571602895207527,0.03729247151418488,0.8078799124082681,1.340282948622487
