position_id,symbol,side,side_sign,outcome,risk_dist_pct,is_btc,new_low_1d,new_high_1d,new_low_3d,new_high_3d,new_low_7d,new_high_7d,recovery_atr,min_since_4h_close,entry_vs_ema200_atr,stop_vs_ema200_atr,atr14_1h_pct,range_position,entry_vs_pdl_pct,entry_vs_pdh_pct,btc_ret_4h_pct,btc_ret_24h_pct,rs_24h_pct
ALLOUSDT-2026-06-10-short,ALLOUSDT,short,-1,loss,10.1176,False,1.0,0.0,0.0,0.0,0.0,0.0,1.4596057323123293,21.95,3.947177658670779,4.696452716975279,5.99839663809541,0.7441706631387466,10.53315994798439,-15.20181966918734,0.22123534173628112,-2.400634470356555,-5.398707213053012
BTCUSDT-2026-06-10-long-a,BTCUSDT,long,1,win,4.2553,True,0.0,0.0,0.0,0.0,0.0,0.0,0.3604907928072643,49.766666666666666,-8.855558347761356,-11.15618124632685,0.7364028533930134,0.060219585227905784,0.5678544975722163,-3.779376030513436,,,
INJUSDT-2026-06-10-long,INJUSDT,long,1,win,6.6148,False,1.0,0.0,1.0,0.0,0.0,0.0,1.094666374792255,91.18333333333334,-0.563828683074358,-1.8677348631065356,2.2038233907801645,0.20508166969146918,-4.920458749537551,-12.001369628488282,0.49486596971681784,-1.7247602680653396,-8.924590381285313
WLDUSDT-2026-06-10-long,WLDUSDT,long,1,loss,7.0248,False,1.0,0.0,0.0,0.0,0.0,0.0,1.8549470995929809,93.23333333333333,2.708462805752327,1.9129655840411395,4.087795619488549,0.13981042654028356,1.2552301255230138,-12.698412698412701,0.49486596971681784,-1.7247602680653396,-1.6711797812611673
BTCUSDT-2026-06-10-long-b,BTCUSDT,long,1,win,5.1447,True,0.0,0.0,0.0,0.0,0.0,0.0,2.301896699257713,64.21666666666667,-7.403950897594331,-10.11982367294637,0.9423237078783326,0.7019969278033802,2.3784050695416012,-2.047089837936755,,,
SOLUSDT-2026-06-11-long,SOLUSDT,long,1,win,5.2133,False,1.0,0.0,1.0,0.0,0.0,0.0,1.012687788554517,10.65,-8.062161324615175,-9.898361947816525,1.357187870212375,,1.6214480655000771,-3.71159111651962,-0.6864947899083651,-0.3424912877866948,-2.3685376709317363
BTCUSDT-2026-06-12-long,BTCUSDT,long,1,win,4.6908,True,0.0,0.0,0.0,0.0,0.0,0.0,1.321623189457567,54.11666666666667,-6.591944601409265,-9.531576728140692,0.6685860201368393,0.6495398773006139,3.243141260433677,-0.6848125566179057,,,
BTCUSDT-2026-06-13-long,BTCUSDT,long,1,win,3.1496,True,0.0,0.0,0.0,0.0,0.0,0.0,0.5429178380053146,24.433333333333334,-6.750437745069255,-8.860763770198858,0.6001401111641955,-0.07898259705490877,1.1146496815286624,-1.340219319915601,,,
RENDERUSDT-2026-06-14-long,RENDERUSDT,long,1,win,9.1425,False,0.0,0.0,0.0,0.0,0.0,0.0,0.6836470243088181,200.43333333333334,-1.3393906994266787,-4.233879121782922,1.5782010107474376,0.35999999999999716,6.662628709872796,-3.0286343612334887,-0.29790535298681586,0.8645804555843073,3.2038157708307757
PYTHUSDT-2026-06-14-long,PYTHUSDT,long,1,win,7.1611,False,0.0,0.0,0.0,0.0,0.0,0.0,1.3045293842287546,24.483333333333334,-0.13434423256763758,-1.7905534020564011,2.1761676774994716,0.7849462365591412,5.990783410138259,-2.323257556832376,-0.19065333643338844,0.8901054307242307,1.2598683500833152
BTCUSDT-2026-06-15-short,BTCUSDT,short,-1,win,2.719,True,0.0,1.0,0.0,1.0,0.0,1.0,4.097230749821035,171.23333333333332,-3.985061040312332,-1.6416921744208868,0.5748853824179012,1.5656708502739998,4.006284367635507,0.6461421512732801,,,
ZECUSDT-2026-06-15-short,ZECUSDT,short,-1,not_taken,3.7736,False,0.0,1.0,0.0,1.0,0.0,1.0,0.45168241076789173,103.96666666666667,2.2498812536902393,3.1895949827048207,2.2724265321615142,0.8163107795214821,27.551020408163268,11.120429386112047,0.8925498094801476,5.020042619903675,21.282828820582452
XMRUSDT-2026-06-15-long,XMRUSDT,long,1,unknown,10.3641,False,0.0,1.0,0.0,0.0,0.0,0.0,2.6710700913043444,188.83333333333334,0.09823633591416438,-2.720970846589564,1.9065156662748466,1.0052974735126323,7.361963190184055,3.2209564563696254,0.2611479993929633,4.612762781830537,-0.4064415504828611
WLDUSDT-2026-06-16-long,WLDUSDT,long,1,unknown,13.7357,False,0.0,1.0,0.0,1.0,0.0,1.0,3.3595926530083053,194.38333333333333,6.970328648248365,4.382744886575563,3.438155553975989,0.8016359918200403,25.816993464052285,3.8888888888888835,0.10495976291442499,0.8976287362620017,8.558199278517952
