position_id,symbol,side,side_sign,outcome,risk_dist_pct,is_btc,new_low_1d,new_high_1d,new_low_3d,new_high_3d,new_low_7d,new_high_7d,recovery_atr,min_since_4h_close,entry_vs_ema200_atr,stop_vs_ema200_atr,atr14_1h_pct,range_position,entry_vs_pdl_pct,entry_vs_pdh_pct,btc_ret_4h_pct,btc_ret_24h_pct,rs_24h_pct,control_time_utc
EIGENUSDT-2026-07-14-long,EIGENUSDT,long,1,unknown,8.7137,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5483427316833338,27.0,0.604062324014438,-0.9237459434792116,2.5028556773237085,0.9428571428571413,7.159904534606213,-6.263048016701456,0.7961241015989939,-2.0954543072044363,-4.135999698730275,2026-06-26 00:27:00+00:00
EIGENUSDT-2026-07-14-long,EIGENUSDT,long,1,unknown,8.7137,False,0.0,1.0,0.0,1.0,0.0,1.0,2.6975054867501616,27.0,-0.8010286758680552,-4.376583140340504,1.5847573974879938,0.5833333333333256,11.39240506329114,-1.9108280254777172,1.3243358219755752,7.1351284508609725,2.1175405882849274,2026-08-20 00:27:00+00:00
EIGENUSDT-2026-07-14-long,EIGENUSDT,long,1,unknown,8.7137,False,0.0,1.0,0.0,1.0,0.0,1.0,2.369148215821274,27.0,-0.3029914657386874,-2.7155283320728967,1.734928081553476,1.0,10.01717229536349,-0.3112033195020692,0.23963575365444356,1.3709537822399032,7.854558746233886,2026-06-14 00:27:00+00:00
EIGENUSDT-2026-07-14-long,EIGENUSDT,long,1,unknown,8.7137,False,0.0,1.0,0.0,0.0,0.0,0.0,1.1251807654845978,27.0,-6.229986191796111,-9.043632229520188,1.3605735578996345,0.13333333333333702,3.158488437676251,-2.297008547008546,-0.04415038299685481,1.2368880640536428,0.2035551492427734,2026-07-31 00:27:00+00:00
EIGENUSDT-2026-07-14-long,EIGENUSDT,long,1,unknown,8.7137,False,0.0,0.0,0.0,0.0,0.0,0.0,1.856940074676822,27.0,1.8557936924141956,-0.34665839888455546,2.022507260488782,0.6999999999999963,7.354895879486032,-3.0412164865946467,0.07870474477176259,-2.2635294117647087,8.982897000697498,2026-07-14 00:27:00+00:00
EIGENUSDT-2026-07-14-long,EIGENUSDT,long,1,unknown,8.7137,False,1.0,0.0,0.0,0.0,0.0,0.0,0.47857297204917987,27.0,1.9971938559400852,0.3318931130346318,2.66125689459294,0.31250000000000216,1.2900355871886182,-10.142067876874506,-0.8286258377209865,-1.9595417986838837,-5.479482591560014,2026-05-28 00:27:00+00:00
EIGENUSDT-2026-07-14-long,EIGENUSDT,long,1,unknown,8.7137,False,0.0,0.0,0.0,0.0,0.0,0.0,1.1906706733408583,27.0,2.084292166954036,-0.1578590293847408,1.8406778898126714,0.8666666666666815,2.5614218504966106,-3.681885125184084,-0.1669098948730019,-1.7455439912225312,-0.4544560087774707,2026-05-08 00:27:00+00:00
EIGENUSDT-2026-07-14-long,EIGENUSDT,long,1,unknown,8.7137,False,1.0,0.0,0.0,0.0,0.0,0.0,0.9592606315526251,27.0,2.194364518879456,0.22759706323243264,2.116439598629742,1.0,2.072289156626505,-11.26937578550482,-0.39758909010512156,-1.4574762928623808,0.04836403358572383,2026-05-14 00:27:00+00:00
EIGENUSDT-2026-07-14-long,EIGENUSDT,long,1,unknown,8.7137,False,1.0,0.0,1.0,0.0,1.0,0.0,0.3541864914833882,27.0,-2.4302335822660797,-5.075848230592389,1.4670328332297482,0.17741935483870852,-2.1266759130836768,-11.125104953820317,0.38398227726637035,-1.532035955328226,-6.41864431678062,2026-07-24 00:27:00+00:00
EIGENUSDT-2026-07-14-long,EIGENUSDT,long,1,unknown,8.7137,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0150763182593576,27.0,-2.478891600556835,-5.811983913903255,1.125729572292255,0.4705882352941292,3.370786516853941,-0.5639097744360803,1.0973393849889046,1.6117976750945395,1.8448722372715665,2026-07-27 00:27:00+00:00
EIGENUSDT-2026-07-14-long,EIGENUSDT,long,1,unknown,8.7137,False,0.0,0.0,0.0,0.0,0.0,0.0,0.6284718751126012,27.0,0.4941201186134825,-1.625183434613305,1.9934009304031224,0.500000000000005,1.4525646845211115,-4.81260647359455,-0.7202770127392677,-1.074916124679015,-1.7622728757574757,2026-07-08 00:27:00+00:00
EIGENUSDT-2026-07-14-long,EIGENUSDT,long,1,unknown,8.7137,False,1.0,0.0,1.0,0.0,0.0,0.0,0.37502088475007006,27.0,0.19843907493601892,-1.777898990376069,1.8961906923797962,0.5925925925925976,0.5361930294906195,-7.824662023760756,-0.7453860757523856,-0.5403129604940049,-4.267784888514848,2026-07-12 00:27:00+00:00
EIGENUSDT-2026-07-14-long,EIGENUSDT,long,1,unknown,8.7137,False,0.0,0.0,0.0,0.0,0.0,0.0,0.351478514440971,27.0,1.5865633683172244,-0.17178634855313396,2.423010234368959,0.857142857142859,5.4347826086956434,-5.104210974053599,-0.08273347031528822,-0.22176504319797452,0.44729503868736753,2026-05-30 00:27:00+00:00
EIGENUSDT-2026-07-14-long,EIGENUSDT,long,1,unknown,8.7137,False,1.0,0.0,1.0,0.0,0.0,0.0,2.0805138844549913,27.0,-7.245448611451506,-11.562357233523423,0.9602340359754303,0.16666666666665125,2.0385050962627362,-2.9094827586206833,-0.17512047294947486,-0.5166019689358037,-1.1173849591687768,2026-08-07 00:27:00+00:00
TRIAUSDT-2026-07-14-long,TRIAUSDT,long,1,win,21.0557,False,1.0,0.0,1.0,0.0,0.0,0.0,0.21409175683864198,126.0,2.4672004994033516,-2.1443277013879123,2.379798008857216,0.06358381502890306,-4.299645390070916,-13.484271689040273,-0.6916854576040521,-1.8203302223598228,-10.25460359967234,2026-05-17 02:06:00+00:00
TRIAUSDT-2026-07-14-long,TRIAUSDT,long,1,win,21.0557,False,1.0,0.0,1.0,0.0,1.0,0.0,0.25941000934467856,126.0,-12.666562471462832,-14.053663755933563,4.139491402310978,0.140350877192983,-0.9308510638297839,-16.10360360360361,-0.7943389847486881,-1.129223473621821,-7.794981905351284,2026-07-13 02:06:00+00:00
TRIAUSDT-2026-07-14-long,TRIAUSDT,long,1,win,21.0557,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1295996344629485,126.0,-7.312451037633805,-8.448127963215505,6.1976475067547865,0.12698412698412725,12.162162162162154,-15.44991511035654,-0.0131275434615441,0.39638078918378117,-7.225192762991073,2026-07-11 02:06:00+00:00
TRIAUSDT-2026-07-14-long,TRIAUSDT,long,1,win,21.0557,False,0.0,1.0,0.0,1.0,0.0,1.0,0.2598936817508328,126.0,4.670092265573904,0.251516106509263,2.581284524751319,0.15533980582524318,8.507734303912649,-3.3238751520064906,-0.31947585799979583,1.918158407056314,3.706288005698344,2026-05-15 02:06:00+00:00
TRIAUSDT-2026-07-14-long,TRIAUSDT,long,1,win,21.0557,False,0.0,0.0,0.0,0.0,0.0,0.0,1.2873057056274617,126.0,-5.889298833201756,-9.298384738139415,2.49567999883469,0.622641509433964,3.7547892720306444,-7.8284547311095976,2.3204598817909483,2.8241324600301043,-8.204985010693978,2026-06-08 02:06:00+00:00
TRIAUSDT-2026-07-14-long,TRIAUSDT,long,1,win,21.0557,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5616789503924596,126.0,-13.352220838380779,-15.851762884890924,3.3892945559103493,0.4722222222222233,11.207970112079698,-6.492146596858629,-0.9746491434594384,-1.835897531013031,10.738336555403261,2026-07-17 02:06:00+00:00
TRIAUSDT-2026-07-14-long,TRIAUSDT,long,1,win,21.0557,False,1.0,0.0,1.0,0.0,0.0,0.0,0.27445372062841145,126.0,-2.2238541158026703,-3.8250269921271607,8.873306649940913,0.12631578947368372,-11.296129612961305,-43.018213356461416,-0.6242951442834821,-1.2713311917260883,-40.0155320790514,2026-07-08 02:06:00+00:00
TRIAUSDT-2026-07-14-long,TRIAUSDT,long,1,win,21.0557,False,0.0,0.0,0.0,0.0,0.0,0.0,0.9016803531512975,126.0,-13.298833560283011,-17.84039460557499,2.0312602623746305,0.12101910828025492,2.63427109974424,-6.2273630096974,-0.264888380610917,0.4510835812113756,-4.937576500406904,2026-07-31 02:06:00+00:00
TRIAUSDT-2026-07-14-long,TRIAUSDT,long,1,win,21.0557,False,1.0,0.0,1.0,0.0,1.0,0.0,0.37766982617729306,126.0,-4.2278790270505615,-5.514509186577514,7.340123960004415,0.15298507462686536,-4.764971023824862,-35.77941815023882,-0.4507547971120851,-1.780054187293767,-23.181894062325714,2026-07-09 02:06:00+00:00
TRIAUSDT-2026-07-14-long,TRIAUSDT,long,1,win,21.0557,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2491334127808154,126.0,-1.7640566476872646,-8.787508925695878,1.2759460529754791,0.47619047619046834,1.8343674130024281,-4.983639567077781,-0.5484151731014686,-3.6072609333067662,1.001481779539981,2026-06-02 02:06:00+00:00
TRIAUSDT-2026-07-14-long,TRIAUSDT,long,1,win,21.0557,False,0.0,0.0,0.0,0.0,0.0,0.0,0.8919020809312269,126.0,3.68076667894374,-0.30025831261891917,2.523599738853463,0.5632183908045991,7.400098667982247,-3.7790055248618706,0.07217462519679696,0.72785536744715,4.721405954906932,2026-05-09 02:06:00+00:00
TRIAUSDT-2026-07-14-long,TRIAUSDT,long,1,win,21.0557,False,0.0,0.0,0.0,0.0,0.0,0.0,0.8207983277430764,126.0,-11.010211380937982,-13.009279183722377,5.054757094377816,0.6744186046511639,16.770186335403732,-12.476722532588447,-0.009744779582365748,3.4213153465631585,8.483446558198748,2026-07-15 02:06:00+00:00
TRIAUSDT-2026-07-14-long,TRIAUSDT,long,1,win,21.0557,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0006074482694156,126.0,-2.293021932882743,-6.4755960865436215,2.6039228387338786,0.6574074074074078,17.60897712559344,-6.933060109289619,-0.257889906829889,-0.6957854880796699,6.397880135092859,2026-06-23 02:06:00+00:00
