trigger_ts,entry,stop,target,exit_price,exit_reason,pnl_R,risk_pct,cost_R,net_R,day
2023-06-18 20:00:00+00:00,1728.73,1723.7745,1743.5965,1723.7745,stop,-1.0,0.0028665552168354973,0.34885077186963775,-1.3488507718696376,2023-06-18
2023-08-25 14:45:00+00:00,1638.94,1635.65271,1648.80187,1648.80187,target,3.0,0.002005741515857801,0.4985687298656364,2.5014312701343635,2023-08-25
2023-08-28 09:15:00+00:00,1635.71,1616.382,1693.694,1652.5,time,0.8686879139072841,0.011816275501158503,0.08462903559602661,0.7840588783112574,2023-08-28
2023-08-28 19:15:00+00:00,1642.73,1635.363,1664.831,1658.64,time,2.1596307859373103,0.004484607939223099,0.22298493280847137,1.9366458531288389,2023-08-28
2025-02-08 15:30:00+00:00,2594.0,2584.46295,2622.6111499999997,2622.6111499999997,target,3.0,0.003676580570547382,0.27199186331203307,2.7280081366879667,2025-02-08
2025-02-25 07:00:00+00:00,2423.64,2402.74485,2486.3254499999994,2402.74485,stop,-1.0,0.00862139179085996,0.1159905528316389,-1.115990552831639,2025-02-25
2025-03-04 13:15:00+00:00,2058.65,2050.4574900000002,2083.2275299999997,2083.2275299999997,target,3.0,0.003979554562455909,0.25128440490155474,2.7487155950984454,2025-03-04
2025-03-31 09:00:00+00:00,1786.71,1781.47674,1802.40978,1781.47674,stop,-1.0,0.002928992393841179,0.3414143382900925,-1.3414143382900925,2025-03-31
2025-04-09 11:30:00+00:00,1448.88,1442.556,1467.8520000000003,1442.556,stop,-1.0,0.004364750703992096,0.22910815939278692,-1.2291081593927868,2025-04-09
2025-04-18 15:00:00+00:00,1582.26,1575.98244,1601.09268,1594.4,time,1.9338723962813755,0.003967464259982553,0.2520501596161568,1.6818222366652187,2025-04-18
2025-08-27 19:00:00+00:00,4542.73,4525.47999,4594.480029999999,4525.47999,stop,-1.0,0.0037972782886061354,0.2633465140020247,-1.2633465140020248,2025-08-27
2025-09-25 12:15:00+00:00,3939.93,3907.4786099999997,4037.2841700000004,3907.4786099999997,stop,-1.0,0.00823653973547758,0.12141020769834446,-1.1214102076983445,2025-09-25
2025-09-25 17:15:00+00:00,3899.04,3866.13999,3997.7400299999995,3866.13999,stop,-1.0,0.008437977040502236,0.11851181808151484,-1.1185118180815148,2025-09-25
2025-10-22 09:15:00+00:00,3848.65,3818.3777999999998,3939.466600000001,3818.3777999999998,stop,-1.0,0.007865667181998971,0.12713479694240779,-1.1271347969424077,2025-10-22
2025-10-22 20:15:00+00:00,3782.43,3771.225,3816.0449999999996,3771.225,stop,-1.0,0.0029623813262902227,0.3375662650602432,-1.3375662650602431,2025-10-22
2026-02-11 08:00:00+00:00,1943.1,1932.17589,1975.8723299999997,1932.17589,stop,-1.0,0.005622000926354757,0.17787261387884348,-1.1778726138788436,2026-02-11
2026-02-11 15:00:00+00:00,1916.89,1899.31878,1969.6036600000002,1954.37,time,2.1330334490149068,0.009166524944050018,0.10909259573324993,2.023940853281657,2026-02-11
2026-02-15 13:45:00+00:00,2001.2,1990.008,2034.776,1990.008,stop,-1.0,0.005592644413351992,0.1788062902072908,-1.1788062902072909,2026-02-15
2026-02-15 17:45:00+00:00,1970.13,1943.31474,2050.57578,1943.31474,stop,-1.0,0.013610908924791805,0.07347047912270827,-1.0734704791227083,2026-02-15
2026-03-08 12:00:00+00:00,1934.21,1928.95911,1949.9626700000001,1928.95911,stop,-1.0,0.0027147465890467047,0.3683585068435999,-1.3683585068436,2026-03-08
2026-04-28 13:00:00+00:00,2266.52,2253.77397,2304.7580899999994,2290.81,time,1.905691419210559,0.005623612410214687,0.1778216432881483,1.7278697759224106,2026-04-28
2026-05-07 13:45:00+00:00,2313.27,2300.697,2350.9889999999996,2300.697,stop,-1.0,0.005435163210520115,0.18398711524695974,-1.1839871152469597,2026-05-07
2026-05-15 13:00:00+00:00,2246.22,2241.4463100000003,2260.5410699999984,2241.4463100000003,stop,-1.0,0.002125210353393494,0.47054165645448687,-1.4705416564544869,2026-05-15
2026-06-09 14:30:00+00:00,1636.03,1631.4669,1649.7193000000002,1649.7193000000002,target,3.0,0.0027891297836837203,0.35853476803049955,2.6414652319695007,2026-06-09
