ts,direction,entry,stop,target,target_R,risk,r_outcome,exit_kind,dist_resist_OB_R,okx_delta_z
2019-11-09 10:15:00+00:00,short,8855.64,8959.637431054225,8231.655413674644,6.0,103.99743105422584,0.04038415139129309,tif,2.013992056119045,
2019-11-15 18:15:00+00:00,short,8485.84,8642.161512425571,7547.9109254465675,6.0,156.32151242557205,-0.04160983283152724,tif,6.628902087250309,
2019-11-16 08:30:00+00:00,short,8489.98,8570.246992107617,8008.378047354288,6.0,80.26699210761848,-0.13607042836932948,tif,12.961492298167883,
2019-11-16 14:45:00+00:00,short,8487.77,8589.928947625556,7874.816314246667,6.0,102.15894762555548,-0.4835404744091341,tif,10.16230123870518,
2019-11-18 20:45:00+00:00,short,8213.28,8421.042430096797,6966.705419419227,6.0,207.7624300967956,0.40761024965170733,tif,3.6757367520403235,
2019-11-19 15:15:00+00:00,short,8107.0,8278.195482870917,7079.827102774496,6.0,171.19548287091737,-0.10889656483551519,tif,3.8400545912515924,
2019-11-21 18:15:00+00:00,short,7591.0,7823.560340881363,6195.6379547118195,6.0,232.5603408813634,1.8326263127444256,tif,,
2019-11-22 00:30:00+00:00,short,7658.79,7794.567999172368,6844.122004965789,6.0,135.77799917236854,5.898467924965525,target,,
2019-11-22 07:15:00+00:00,short,7532.65,7759.925242893572,6168.998542638561,6.0,227.27524289357305,-1.0596579276624025,stop,,
2019-11-23 03:45:00+00:00,short,7266.52,7492.56503857191,5910.249768568542,6.0,226.04503857190977,0.24154595183751743,tif,,
2019-11-23 10:30:00+00:00,short,7165.0,7359.674700775789,5996.951795345269,6.0,194.6747007757886,-0.014727131920969257,tif,,
2019-11-28 04:30:00+00:00,long,7483.21,7308.701488056593,8530.261071660443,6.0,174.5085119434072,-0.1256086465691047,tif,2.188718451303198,
2019-12-01 21:15:00+00:00,short,7337.85,7516.049281656486,6268.65431006109,6.0,178.19928165648508,0.15500550699888135,tif,2.318752332551636,
2019-12-04 21:45:00+00:00,long,7177.0,6864.374892427448,9052.750645435313,6.0,312.6251075725523,0.5762217929287532,tif,2.2012307499655814,
2019-12-05 11:15:00+00:00,long,7355.12,7148.78139006893,8593.15165958642,6.0,206.33860993107007,-0.14553367404205925,tif,2.471859242292972,
2019-12-17 02:00:00+00:00,short,6890.0,6979.766607384296,6351.400355694226,6.0,89.76660738429561,2.4797417044742054,tif,2.3950999850041517,
2019-12-17 09:00:00+00:00,short,6878.57,6946.443181576899,6471.330910538601,6.0,67.87318157689981,3.448911168762271,tif,2.9992700396600154,
2019-12-19 07:45:00+00:00,long,7090.0,6930.110178292163,8049.338930247023,6.0,159.88982170783717,0.24340511224732125,tif,2.6366281198957395,
2019-12-23 09:00:00+00:00,long,7508.03,7358.198277488379,8407.020335069727,6.0,149.83172251162108,-1.0901975481123591,stop,2.383540641550729,
2019-12-23 15:15:00+00:00,long,7562.9,7413.0985768925575,8461.708538644654,6.0,149.8014231074424,-1.0908751046392657,stop,2.0177378407360633,
2019-12-24 23:45:00+00:00,short,7252.04,7421.334170476098,6236.2749771434155,6.0,169.29417047609746,0.2217225075998696,tif,2.4096517845403094,
2020-01-05 21:00:00+00:00,long,7411.36,7332.818718975918,7882.607686144488,6.0,78.54128102408143,-1.169852691808142,stop,5.777853303167556,
2020-01-09 17:30:00+00:00,short,7841.12,8027.045993743587,6725.564037538479,6.0,185.92599374358682,-1.0759120105576268,stop,2.4366146490779546,
2020-01-22 19:45:00+00:00,short,8671.66,8789.850367943476,7962.517792339144,6.0,118.19036794347599,2.3412314963968592,tif,2.1788577570310825,
2020-01-27 14:30:00+00:00,long,8727.83,8569.259958477493,9679.25024913504,6.0,158.57004152250664,2.374344500291768,tif,2.1200095350437667,
2020-01-29 00:30:00+00:00,long,9350.79,9042.074985771775,11203.080085369353,6.0,308.7150142282254,-0.32237311893883713,tif,,
2020-01-29 06:30:00+00:00,long,9356.79,9173.48576344482,10456.615419331087,6.0,183.30423655518098,-0.12914170695054056,tif,,
2020-01-29 19:00:00+00:00,long,9352.21,9172.311246405487,10431.602521567074,6.0,179.89875359451247,0.855014384072383,tif,,
2020-02-06 08:15:00+00:00,long,9659.0,9469.776379471527,10794.34172317084,6.0,189.2236205284735,0.6239908087068439,tif,,
2020-02-07 08:15:00+00:00,long,9794.46,9639.963133667366,10721.441197995791,6.0,154.496866332632,-0.013981047326541166,tif,,
2020-02-09 06:30:00+00:00,long,10098.99,9928.276075209877,11123.273548740739,6.0,170.71392479012314,-1.106483299603992,stop,,
2020-02-09 13:45:00+00:00,long,10122.08,9992.098112574218,10901.97132455469,6.0,129.98188742578174,-1.1401714066538942,stop,,
2020-02-09 19:45:00+00:00,long,10091.82,9978.744088314057,10770.27547011566,6.0,113.07591168594308,-1.1606467348275888,stop,,
2020-02-10 10:15:00+00:00,short,9836.29,10082.145625718835,8361.156245687,6.0,245.8556257188335,0.09999640206775871,tif,4.410393281950181,
2020-02-10 23:15:00+00:00,short,9874.75,10015.088146358858,9032.721121846858,6.0,140.33814635885707,-1.126655157283818,stop,8.000533205910763,
2020-02-11 05:15:00+00:00,short,9788.91,9949.42920851623,8825.79474890261,6.0,160.51920851623152,-1.1097690311512936,stop,6.4599122409399765,
2020-02-11 23:45:00+00:00,long,10229.06,10028.00240574843,11435.405565509418,6.0,201.05759425156978,0.4601551726727574,tif,,
2020-02-12 19:45:00+00:00,long,10327.48,10167.635711873914,11286.545728756513,6.0,159.84428812608564,-1.1162973304703652,stop,,
2020-02-15 23:45:00+00:00,short,9914.99,10065.52767577574,9011.763945345556,6.0,150.5376757757406,-0.164191335309456,tif,7.7257735912741055,
2020-02-16 07:00:00+00:00,short,9991.06,10141.071539059998,9090.990765640014,6.0,150.01153905999774,1.1385530277886704,tif,8.259964585153819,
2020-02-16 13:45:00+00:00,short,9948.58,10135.820970352523,8825.134177884858,6.0,187.2409703525236,2.033115697292526,tif,6.390748764798168,
2020-02-17 12:15:00+00:00,short,9669.94,9938.017256023204,8061.476463860783,6.0,268.07725602320284,-0.12524707428777168,tif,3.424274082843299,
2020-02-17 18:45:00+00:00,short,9652.04,9937.38925763987,7939.944454160783,6.0,285.3492576398698,-1.0608856393869661,stop,3.1542748961202878,
2020-02-18 10:15:00+00:00,short,9690.27,9878.990776829578,8557.945339022532,6.0,188.72077682957809,-1.0924248315051748,stop,4.97189560027787,
2020-02-21 01:45:00+00:00,short,9651.3,9821.908064426165,8627.651613443011,6.0,170.6080644261647,-0.12960899635299078,tif,5.271321745691626,
2020-02-21 10:45:00+00:00,short,9683.54,9823.730319635539,8842.398082186774,6.0,140.19031963553778,0.25037126736889914,tif,6.645037991366785,
2020-03-08 19:30:00+00:00,short,8305.0,8565.575376790508,6741.547739256949,6.0,260.57537679050847,1.7662106284509242,tif,3.5187898844991654,
2020-03-09 22:30:00+00:00,short,7859.49,8084.618608084727,6508.718351491633,6.0,225.1286080847278,-1.062840001190233,stop,2.0939142475512793,
2020-03-10 04:30:00+00:00,short,7936.84,8112.753036672206,6881.361779966768,6.0,175.91303667220532,-1.0812123550946442,stop,3.11943907274215,
2020-03-12 12:00:00+00:00,short,6176.61,7646.979172434872,-2645.605034609237,6.0,1470.3691724348728,0.4526020502034678,tif,,
2020-03-13 16:15:00+00:00,short,5220.34,6371.625717218985,-1687.374303313908,6.0,1151.2857172189847,-0.158315706756337,tif,,
2020-03-13 22:15:00+00:00,short,5545.59,6495.50114346159,-153.87686076954014,6.0,949.9111434615901,0.33931377710280874,tif,,
2020-03-19 18:00:00+00:00,long,6239.96,5681.123510637026,9592.978936177844,6.0,558.8364893629739,0.24582874349632933,tif,2.491784317068006,
2020-03-23 14:45:00+00:00,long,6222.69,5690.4451163794,9416.159301723597,6.0,532.2448836205997,0.7405034226330827,tif,2.648724381172121,
2020-03-23 22:00:00+00:00,long,6368.11,5955.742382825765,8842.315703045408,6.0,412.3676171742346,0.8382505987465738,tif,3.0660748985674693,
2020-03-24 11:00:00+00:00,long,6648.69,6241.4879050062045,9091.90256996277,6.0,407.20209499379496,-0.19026827944286467,tif,2.4159256843091423,
2020-04-02 16:15:00+00:00,long,6864.99,6600.086310377288,8454.412137736272,6.0,264.9036896227121,-1.0466470739520426,stop,2.897166140241633,
2020-04-03 12:30:00+00:00,long,6909.85,6633.816850781264,8566.048895312419,6.0,276.03314921873647,-1.045058827301005,stop,2.617837756244932,
2020-04-10 19:00:00+00:00,short,6926.46,7116.158951925199,5788.266288448803,6.0,189.69895192519957,0.5439796633177486,tif,3.9284877034737287,
2020-04-11 15:15:00+00:00,short,6838.94,6952.060335044097,6160.217989735416,6.0,113.12033504409729,-1.1088229803704284,stop,5.814250813026741,
2020-04-13 13:15:00+00:00,short,6711.19,6896.3364169373535,5600.311498375877,6.0,185.14641693735376,-1.0652464260439218,stop,2.8623832357464285,
