asset,entry_dt,trade_R,equity_R,exit_reason
BTC,2021-07-18 16:00,-1.115591402220291,24.826379820763957,SL
BTC,2021-07-21 04:00,3.0096633420195404,27.836043162783497,TimeStop
BTC,2021-07-24 00:00,5.12656583050381,32.962608993287304,TimeStop
BTC,2021-07-26 09:00,-1.0560599713205814,31.906549021966725,SL
BTC,2021-08-05 17:00,2.287194342760761,34.19374336472749,TimeStop
BTC,2021-08-07 22:00,-1.0643343652404669,33.12940899948702,SL
BTC,2021-08-13 02:00,2.628931591702438,35.75834059118946,TimeStop
BTC,2021-08-29 07:00,-1.110457665576476,34.64788292561298,SL
BTC,2021-09-07 14:00,-1.0640255519857147,33.58385737362727,SL
BTC,2021-09-22 17:00,-1.0604782630681615,32.523379110559105,SL
BTC,2021-09-24 18:00,-1.0546603786434035,31.4687187319157,SL
BTC,2021-10-01 20:00,0.22071746140283618,31.68943619331854,TimeStop
BTC,2021-10-22 07:00,-1.0735392063380365,30.615896986980502,SL
BTC,2021-10-27 08:00,1.138448592919842,31.754345579900342,TimeStop
BTC,2021-10-29 22:00,-1.0874692808036632,30.66687629909668,SL
BTC,2021-10-31 22:00,-1.1156941664071003,29.55118213268958,SL
BTC,2021-11-03 00:00,-1.10300053147399,28.44818160121559,SL
BTC,2021-11-16 18:00,-1.069308514042431,27.378873087173158,SL
BTC,2021-11-19 12:00,1.4340655506804194,28.812938637853577,TimeStop
BTC,2021-11-24 00:00,-1.0845847568429812,27.728353881010598,SL
BTC,2021-11-26 14:00,-0.27272023047076566,27.45563365053983,TimeStop
BTC,2021-11-28 21:00,0.6141781567682935,28.069811807308124,TimeStop
BTC,2021-12-04 04:00,-1.048202658491574,27.02160914881655,SL
BTC,2021-12-06 22:00,-1.0601719771107179,25.961437171705832,SL
BTC,2021-12-24 17:00,-1.115394674589723,24.84604249711611,SL
BTC,2022-01-11 19:00,-0.328541118945036,24.517501378171072,TimeStop
BTC,2022-01-14 01:00,-1.1003680315972164,23.41713334657386,SL
BTC,2022-01-16 04:00,-1.1448523550424836,22.272280991531375,SL
BTC,2022-01-22 02:00,-1.0421742815690263,21.23010670996235,SL
BTC,2022-01-24 16:00,2.62872992920881,23.85883663917116,TimeStop
BTC,2022-02-05 00:00,0.2672658726103893,24.126102511781546,TimeStop
BTC,2022-02-10 00:00,-1.0860597949061046,23.040042716875444,SL
BTC,2022-02-23 13:00,-1.0853654665513488,21.954677250324092,SL
BTC,2022-02-25 15:00,-0.10202335733749739,21.852653892986595,TimeStop
BTC,2022-03-01 12:00,-1.0674408935280753,20.785212999458523,SL
BTC,2022-03-17 07:00,0.7778054984184343,21.563018497876957,TimeStop
BTC,2022-03-19 21:00,-1.1490725023930657,20.41394599548389,SL
BTC,2022-03-24 19:00,0.5370703925608452,20.951016388044735,TimeStop
BTC,2022-04-13 13:00,-1.0967836380224156,19.85423275002232,SL
BTC,2022-04-17 13:00,-1.2159635801910103,18.63826916983131,SL
BTC,2022-04-20 04:00,-1.163506638182331,17.474762531648977,SL
BTC,2022-04-23 16:00,-1.164970164007252,16.309792367641727,SL
BTC,2022-05-28 13:00,2.934696326597202,19.244488694238928,TimeStop
BTC,2022-05-30 15:00,0.11089505783491521,19.355383752073845,TimeStop
BTC,2022-06-04 20:00,5.183264753210533,24.538648505284378,TimeStop
BTC,2022-06-07 04:00,1.0298346774211788,25.568483182705556,TimeStop
BTC,2022-06-21 14:00,-1.0501578161020695,24.518325366603484,SL
BTC,2022-06-23 23:00,0.5870240540106013,25.105349420614086,TimeStop
BTC,2022-06-30 23:00,-1.0602804894867472,24.04506893112734,SL
BTC,2022-07-07 18:00,0.7844835692136042,24.829552500340945,TimeStop
BTC,2022-07-16 08:00,4.485354535226401,29.314907035567344,TimeStop
BTC,2022-07-18 08:00,-1.0727295958499727,28.242177439717373,SL
BTC,2022-07-20 14:00,-1.0610414425197816,27.18113599719759,SL
BTC,2022-07-29 06:00,-0.35592444145181446,26.825211555745778,TimeStop
BTC,2022-07-31 22:00,-1.0912645823922165,25.73394697335356,SL
BTC,2022-08-10 12:00,-1.1007549141389115,24.63319205921465,SL
BTC,2022-08-12 12:00,1.7468640485197284,26.380056107734376,TimeStop
BTC,2022-08-27 18:00,-1.1114263570379947,25.268629750696384,SL
BTC,2022-09-02 14:00,-1.1147250411510803,24.1539047095453,SL
BTC,2022-09-07 13:00,7.206867651373984,31.360772360919285,TimeStop
BTC,2022-09-09 13:00,1.0586365727648113,32.419408933684096,TimeStop
BTC,2022-09-15 04:00,-1.0854003194538149,31.33400861423028,SL
BTC,2022-09-30 07:00,-1.095410765241299,30.238597848988984,SL
BTC,2022-10-04 12:00,0.6294115457581132,30.868009394747098,TimeStop
BTC,2022-10-06 16:00,-1.113304006786168,29.75470538796093,SL
BTC,2022-10-21 20:00,1.2087238351082552,30.963429223069184,TimeStop
BTC,2022-10-23 21:00,-1.230656422602611,29.732772800466574,SL
BTC,2022-10-25 21:00,0.45662017348211054,30.189392973948685,TimeStop
BTC,2022-10-28 14:00,0.6010191756222049,30.790412149570887,TimeStop
BTC,2022-11-08 19:00,-1.0343310232094047,29.756081126361483,SL
BTC,2022-11-28 07:00,-1.1774281177180486,28.578653008643435,SL
BTC,2022-11-30 09:00,0.2543614343294009,28.833014442972836,TimeStop
BTC,2022-12-13 06:00,5.08188369506119,33.914898138034026,TimeStop
BTC,2022-12-15 11:00,-1.1482421945140389,32.766655943519986,SL
BTC,2022-12-17 13:00,0.06546861159285222,32.83212455511284,TimeStop
BTC,2023-01-08 04:00,5.477922106656678,38.31004666176952,TimeStop
BTC,2023-01-10 11:00,8.705521592639732,47.015568254409246,TimeStop
BTC,2023-01-12 18:00,4.764814453943916,51.780382708353166,TimeStop
BTC,2023-01-15 14:00,1.389527570964602,53.16991027931777,TimeStop
BTC,2023-01-18 16:00,0.9652089107065143,54.135119190024284,TimeStop
BTC,2023-01-20 20:00,0.34548909155024715,54.480608281574526,TimeStop
BTC,2023-01-25 22:00,0.06450641231368051,54.54511469388821,TimeStop
BTC,2023-02-13 00:00,-1.1737516453143328,53.371363048573876,SL
BTC,2023-03-03 01:00,0.5655576311306735,53.93692067970455,TimeStop
BTC,2023-03-09 21:00,-1.0821583348927202,52.85476234481183,SL
BTC,2023-03-11 21:00,9.725205623005671,62.5799679678175,TimeStop
BTC,2023-04-10 16:00,2.613214712356261,65.19318268017376,TimeStop
BTC,2023-04-13 06:00,0.9854276470658864,66.17861032723965,TimeStop
BTC,2023-05-02 18:00,-1.1128559775609173,65.06575434967873,SL
BTC,2023-05-05 15:00,-1.12805556542132,63.937698784257414,SL
BTC,2023-05-07 23:00,-1.1604610144866239,62.777237769770785,SL
BTC,2023-05-30 11:00,-1.192138792608464,61.585098977162325,SL
BTC,2023-06-10 04:00,-1.1566189521437644,60.42848002501856,SL
BTC,2023-06-20 18:00,4.538357180940532,64.9668372059591,TimeStop
BTC,2023-06-27 19:00,-1.144997474617436,63.821839731341655,SL
BTC,2023-07-07 14:00,-0.3200568013328305,63.50178293000882,TimeStop
BTC,2023-07-13 18:00,-1.1388938392072823,62.362889090801545,SL
BTC,2023-07-16 22:00,-1.34696939562542,61.01591969517612,SL
BTC,2023-08-08 20:00,-1.1935863800199282,59.82233331515619,SL
BTC,2023-08-17 21:00,-0.31173827505231955,59.51059504010387,TimeStop
BTC,2023-08-29 14:00,-1.1324200201568813,58.378175019946994,SL
BTC,2023-09-07 21:00,-1.1825405195615986,57.195634500385395,SL
BTC,2023-09-12 15:00,-1.1193792524414778,56.07625524794392,SL
BTC,2023-09-14 15:00,-1.146632114959618,54.9296231329843,SL
BTC,2023-09-18 12:00,-1.19488779966842,53.734735333315875,SL
BTC,2023-09-28 18:00,-0.023484776054000484,53.71125055726188,TimeStop
BTC,2023-10-02 12:00,-1.1642314850057534,52.54701907225613,SL
BTC,2023-10-05 19:00,1.0835348152980335,53.63055388755416,TimeStop
BTC,2023-10-08 04:00,-1.2923860165429875,52.33816787101117,SL
BTC,2023-10-15 23:00,6.794482017305109,59.13264988831628,TimeStop
BTC,2023-10-19 12:00,5.103150983565241,64.23580087188152,TimeStop
BTC,2023-10-23 16:00,6.29382467615727,70.5296255480388,TimeStop
BTC,2023-11-01 20:00,-1.1124033117977132,69.41722223624107,SL
BTC,2023-11-04 21:00,-1.2550847538213852,68.1621374824197,SL
BTC,2023-11-07 20:00,-1.137580104834242,67.02455737758545,SL
BTC,2023-11-15 19:00,-1.1047134946791937,65.91984388290625,SL
BTC,2023-11-20 19:00,-1.1136195207615749,64.80622436214468,SL
BTC,2023-11-24 16:00,-1.1202200220046863,63.686004340139995,SL
BTC,2023-11-28 17:00,-1.155989139373055,62.53001520076694,SL
BTC,2023-12-08 20:00,-1.152545931483973,61.37746926928297,SL
BTC,2023-12-20 18:00,-1.107494935290882,60.26997433399209,SL
BTC,2023-12-22 18:00,-1.1439352927027708,59.12603904128932,SL
BTC,2024-01-02 02:00,-1.112012810400699,58.01402623088862,SL
BTC,2024-01-04 17:00,-1.0928603152542564,56.92116591563436,SL
BTC,2024-01-28 00:00,-1.2319674703441976,55.68919844529016,SL
BTC,2024-02-07 21:00,6.174286327849896,61.86348477314006,TimeStop
BTC,2024-02-09 21:00,0.6464075463843991,62.509892319524454,TimeStop
BTC,2024-02-12 15:00,-1.1198890216510669,61.39000329787339,SL
BTC,2024-02-14 20:00,0.06856340514701838,61.45856670302041,TimeStop
BTC,2024-02-26 15:00,13.579274538127263,75.03784124114767,TimeStop
BTC,2024-02-28 16:00,-1.074772700268382,73.96306854087929,SL
BTC,2024-03-01 19:00,0.3044193276032134,74.2674878684825,TimeStop
BTC,2024-03-04 14:00,-1.089286088921738,73.17820177956077,SL
BTC,2024-03-06 17:00,0.346182657441259,73.52438443700203,TimeStop
BTC,2024-03-08 18:00,0.33081677014426375,73.8552012071463,TimeStop
BTC,2024-03-25 19:00,-1.0973162606053606,72.75788494654093,SL
BTC,2024-03-29 23:00,1.5633398881194995,74.32122483466043,TimeStop
BTC,2024-04-01 19:00,-1.1160778649338987,73.20514696972653,SL
BTC,2024-04-13 19:00,-1.07285112614603,72.1322958435805,SL
BTC,2024-04-18 14:00,-1.0732120353611299,71.05908380821937,SL
BTC,2024-05-15 17:00,1.4343670150719041,72.49345082329127,TimeStop
BTC,2024-05-17 19:00,-1.1245640549273215,71.36888676836395,SL
BTC,2024-05-20 16:00,2.268338569938524,73.63722533830247,TimeStop
BTC,2024-06-04 15:00,0.801962046519962,74.43918738482243,TimeStop
BTC,2024-07-05 02:00,-1.06951696335721,73.36967042146523,SL
BTC,2024-07-15 18:00,-1.1138187167739868,72.25585170469124,SL
BTC,2024-07-19 19:00,-1.114589735658332,71.14126196903291,SL
BTC,2024-08-05 15:00,0.5351469545790146,71.67640892361192,TimeStop
BTC,2024-08-20 04:00,-1.125004073141537,70.55140485047039,SL
BTC,2024-08-23 18:00,0.8176501357188719,71.36905498618925,TimeStop
BTC,2024-09-09 21:00,-1.0989606922314663,70.2700942939578,SL
BTC,2024-09-12 05:00,1.9357295783003894,72.20582387225818,TimeStop
BTC,2024-09-14 05:00,-1.148811144173982,71.0570127280842,SL
BTC,2024-09-26 17:00,0.41428274128637077,71.47129546937057,TimeStop
BTC,2024-10-18 18:00,-1.14951775226952,70.32177771710104,SL
BTC,2024-11-05 18:00,-1.1154922062384194,69.20628551086263,SL
BTC,2024-11-07 18:00,-0.30252008853224105,68.9037654223304,TimeStop
BTC,2024-11-11 15:00,5.047801807351938,73.95156722968233,TimeStop
BTC,2024-11-13 15:00,-1.063563222860736,72.88800400682159,SL
BTC,2024-11-22 15:00,-1.1114712073773403,71.77653279944425,SL
BTC,2024-12-04 19:00,-1.1205971360778593,70.65593566336639,SL
BTC,2024-12-06 20:00,-1.0806508215045867,69.5752848418618,SL
BTC,2024-12-11 19:00,-1.1019591398884307,68.47332570197338,SL
BTC,2025-01-03 20:00,-0.19467499462968527,68.27865070734369,TimeStop
BTC,2025-01-06 15:00,-1.1265353227949673,67.15211538454872,SL
BTC,2025-01-17 14:00,1.1008695586672945,68.25298494321602,TimeStop
BTC,2025-01-23 18:00,-1.072880711007598,67.18010423220842,SL
BTC,2025-02-03 03:00,1.2448474780706782,68.42495171027909,TimeStop
BTC,2025-02-20 20:00,-1.189668069546189,67.2352836407329,SL
BTC,2025-03-14 18:00,-1.105202728464676,66.13008091226823,SL
BTC,2025-03-19 07:00,0.6116950691294569,66.7417759813977,TimeStop
BTC,2025-03-24 14:00,-1.1620885778391952,65.5796874035585,SL
BTC,2025-04-14 17:00,-1.0924493653790626,64.48723803817943,SL
BTC,2025-04-16 20:00,0.051885145573081354,64.53912318375251,TimeStop
BTC,2025-04-21 14:00,-1.1458335226463279,63.39328966110618,SL
BTC,2025-04-23 19:00,-1.1095800968767364,62.28370956422945,SL
BTC,2025-04-25 19:00,-1.1297403713568726,61.15396919287257,SL
BTC,2025-05-01 14:00,-0.5677951920655767,60.586174000807,TimeStop
BTC,2025-05-16 11:00,-0.03564655632878996,60.550527444478206,TimeStop
BTC,2025-05-18 20:00,-1.1632260247460664,59.38730141973214,SL
BTC,2025-05-21 13:00,1.4975968911906112,60.88489831092275,TimeStop
BTC,2025-05-26 06:00,-1.1733356612866455,59.71156264963611,SL
BTC,2025-05-28 09:00,-1.185271943716852,58.52629070591926,SL
BTC,2025-05-31 18:00,-0.34353254565189567,58.18275816026736,TimeStop
BTC,2025-06-02 20:00,-0.4457280321687276,57.73703012809863,TimeStop
BTC,2025-06-06 06:00,1.7008633397653645,59.437893467863994,TimeStop
BTC,2025-06-09 19:00,-0.01774444476734574,59.42014902309665,TimeStop
BTC,2025-06-23 17:00,2.5898638418419138,62.01001286493857,TimeStop
BTC,2025-06-25 18:00,-0.8010841962404198,61.20892866869814,TimeStop
BTC,2025-07-02 16:00,-1.1990923736401409,60.009836295058,SL
BTC,2025-07-10 15:00,6.49794618486953,66.50778247992753,TimeStop
BTC,2025-07-17 23:00,-1.1304235353636813,65.37735894456385,SL
BTC,2025-08-07 19:00,-1.192485734388971,64.18487321017489,SL
BTC,2025-08-13 19:00,-1.1521804870392807,63.032692723135604,SL
BTC,2025-08-15 21:00,0.13842802712613533,63.171120750261736,TimeStop
BTC,2025-09-03 19:00,-1.1653819993088277,62.00573875095291,SL
BTC,2025-09-08 20:00,-1.2572055606793033,60.748533190273605,SL
BTC,2025-09-10 20:00,2.3985047493433265,63.14703793961693,TimeStop
BTC,2025-09-12 20:00,-1.2260033865430138,61.921034553073916,SL
BTC,2025-09-22 06:00,-1.2153764603434687,60.70565809273045,SL
BTC,2025-09-30 01:00,-1.2355832538427862,59.47007483888766,SL
BTC,2025-10-02 18:00,0.6757456430776061,60.145820481965266,TimeStop
BTC,2025-10-10 21:00,0.31508815119596206,60.46090863316123,TimeStop
BTC,2025-11-27 21:00,-1.1685402087730135,59.292368424388215,SL
BTC,2025-11-29 21:00,-1.206673070514915,58.085695353873305,SL
BTC,2025-12-10 20:00,-1.1071962848428587,56.97849906903044,SL
BTC,2026-01-05 16:00,-1.1730680027691167,55.80543106626133,SL
BTC,2026-01-13 19:00,0.960144118909058,56.765575185170384,TimeStop
BTC,2026-02-02 13:00,-1.0730998707063695,55.69247531446402,SL
BTC,2026-02-06 14:00,1.0203638939581454,56.71283920842216,TimeStop
BTC,2026-02-20 11:00,-1.1418073648808305,55.571031843541334,SL
BTC,2026-02-23 06:00,-1.123393910438576,54.447637933102754,SL
BTC,2026-02-25 10:00,0.9832783809692448,55.430916314072,TimeStop
BTC,2026-03-02 16:00,-1.0689741306151692,54.36194218345683,SL
BTC,2026-03-04 16:00,-1.0713040290767388,53.29063815438009,SL
BTC,2026-03-13 13:00,-1.112088157676985,52.178549996703104,SL
BTC,2026-03-18 02:00,-1.118826331116616,51.05972366558649,SL
BTC,2026-04-06 16:00,-1.1541968346268972,49.905526830959595,SL
BTC,2026-04-09 19:00,1.3618688675790955,51.26739569853869,TimeStop
BTC,2026-04-14 13:00,-1.148541949856986,50.1188537486817,SL
BTC,2026-04-17 14:00,-1.115162641637923,49.00369110704378,SL
BTC,2026-06-05 20:00,0.06584029586213938,49.069531402905916,TimeStop
BTC,2026-07-03 17:00,0.4519997801662061,49.52153118307213,TimeStop
BTC,2026-07-06 15:00,-1.1168196012950107,48.404711581777114,SL
BTC,2026-07-14 19:00,-0.5370027605065528,47.86770882127056,TimeStop
BTC,2026-07-21 08:00,-1.1657192088834334,46.70198961238713,SL
BTC,2026-08-07 12:00,-1.246075755351797,45.455913857035334,SL
BTC,2026-08-18 18:00,-1.2510388953691391,44.20487496166619,SL
BTC,2026-08-20 18:00,3.618450388141284,47.823325349807476,TimeStop
BTC,2026-08-22 18:00,-1.119214973557671,46.70411037624981,SL
BTC,2026-09-04 20:00,0.06849936002876578,46.77260973627857,TimeStop
ETH,2020-01-28 23:00,-1.0876031444912202,-1.0876031444912202,SL
ETH,2020-02-01 07:00,-1.087663211260298,-2.175266355751518,SL
ETH,2020-02-05 16:00,5.365460814303373,3.1901944585518547,TimeStop
ETH,2020-02-08 03:00,1.0755331309250797,4.265727589476935,TimeStop
ETH,2020-02-10 07:00,-1.0776060479791996,3.188121541497735,SL
ETH,2020-02-12 07:00,1.2626015797365966,4.450723121234331,TimeStop
ETH,2020-02-14 19:00,-1.0566659815437647,3.3940571396905668,SL
ETH,2020-02-18 15:00,-1.0473776994850261,2.3466794402055404,SL
ETH,2020-03-07 16:00,-1.0775522503972441,1.2691271898082965,SL
ETH,2020-03-12 10:00,-1.016169006662312,0.2529581831459846,SL
ETH,2020-04-12 17:00,-1.0844098247465623,-0.8314516416005777,SL
ETH,2020-04-29 10:00,-1.0933665117655784,-1.9248181533661561,SL
ETH,2020-05-04 13:00,0.28216613110238253,-1.6426520222637735,TimeStop
ETH,2020-05-10 00:00,-1.0429758847299881,-2.6856279069937616,SL
ETH,2020-05-13 12:00,1.4733023423759797,-1.212325564617782,TimeStop
ETH,2020-05-28 00:00,-1.1319531657555655,-2.3442787303733477,SL
ETH,2020-06-01 22:00,-1.0763359995566235,-3.420614729929971,SL
ETH,2020-06-07 21:00,0.46309553588532015,-2.957519194044651,TimeStop
ETH,2020-06-09 21:00,-1.1475746614195887,-4.10509385546424,SL
ETH,2020-07-01 04:00,-1.151385948765647,-5.256479804229887,SL
ETH,2020-07-03 23:00,0.9419087521538725,-4.314571052076014,TimeStop
ETH,2020-07-08 01:00,0.10128729778612004,-4.213283754289894,TimeStop
ETH,2020-07-18 21:00,-1.237132923088227,-5.450416677378121,SL
ETH,2020-07-21 11:00,7.9828678821702175,2.532451204792096,TimeStop
ETH,2020-07-23 16:00,-1.0718602263949726,1.4605909783971236,SL
ETH,2020-07-25 17:00,3.612785434575646,5.073376412972769,TimeStop
ETH,2020-07-27 17:00,-1.051456328581842,4.021920084390928,SL
ETH,2020-08-01 18:00,-1.066311107871432,2.9556089765194953,SL
ETH,2020-08-08 07:00,1.6717682077999667,4.627377184319462,TimeStop
ETH,2020-08-13 20:00,1.770960014262032,6.398337198581494,TimeStop
ETH,2020-08-17 16:00,-1.066726058262821,5.331611140318673,SL
ETH,2020-08-29 02:00,4.646149250306613,9.977760390625287,TimeStop
ETH,2020-09-01 09:00,-1.0628710239687758,8.91488936665651,SL
ETH,2020-09-03 10:00,-1.0434924812394273,7.8713968854170835,SL
ETH,2020-09-25 21:00,-1.076796506240587,6.794600379176496,SL
ETH,2020-10-03 03:00,0.4944773492118768,7.289077728388373,TimeStop
ETH,2020-10-05 20:00,-1.1516722627369191,6.1374054656514545,SL
ETH,2020-10-09 19:00,1.6108048976354576,7.748210363286912,TimeStop
ETH,2020-10-14 01:00,-1.101700324151547,6.646510039135364,SL
ETH,2020-10-16 07:00,-1.0976867841577074,5.548823254977657,SL
ETH,2020-10-18 23:00,-1.2093254752929916,4.339497779684666,SL
ETH,2020-10-21 13:00,4.445827185518428,8.785324965203094,TimeStop
ETH,2020-10-27 23:00,-1.0924864569064583,7.692838508296635,SL
ETH,2020-11-05 22:00,1.755436833295423,9.448275341592058,TimeStop
ETH,2020-11-11 16:00,-1.0797638941509677,8.36851144744109,SL
ETH,2020-11-17 15:00,-1.098939027787035,7.269572419654056,SL
ETH,2020-11-26 19:00,1.4628856259430292,8.732458045597085,TimeStop
ETH,2020-12-16 11:00,6.863822341831748,15.596280387428832,TimeStop
ETH,2020-12-19 01:00,-1.066870475711882,14.52940991171695,SL
ETH,2020-12-21 13:00,-1.0572508103253773,13.472159101391572,SL
ETH,2021-01-01 17:00,12.750073407240519,26.222232508632093,TimeStop
ETH,2021-01-04 05:00,-1.0284194307537018,25.193813077878392,SL
ETH,2021-01-06 05:00,0.5850966664053532,25.778909744283744,TimeStop
ETH,2021-01-09 22:00,-1.0399175084557113,24.738992235828032,SL
ETH,2021-01-27 19:00,1.009018561309494,25.74801079713753,TimeStop
ETH,2021-02-08 12:00,0.4968205327441154,26.24483132988164,TimeStop
ETH,2021-02-10 12:00,0.6040360840638839,26.848867413945527,TimeStop
ETH,2021-02-28 16:00,1.9594305215388883,28.808297935484415,TimeStop
ETH,2021-03-21 16:00,-1.099890117385925,27.70840781809849,SL
ETH,2021-03-26 17:00,0.9294962663265574,28.637904084425045,TimeStop
ETH,2021-03-30 12:00,-1.090297316218108,27.54760676820694,SL
ETH,2021-04-13 12:00,4.785630857992791,32.33323762619973,TimeStop
ETH,2021-04-15 13:00,-1.0601010059324887,31.27313662026724,SL
ETH,2021-04-17 14:00,-1.0612896282964144,30.211846991970827,SL
ETH,2021-05-06 18:00,2.5892545421331215,32.80110153410395,TimeStop
ETH,2021-05-08 18:00,2.536337462318662,35.33743899642261,TimeStop
ETH,2021-05-11 19:00,-1.0421512836480475,34.29528771277456,SL
ETH,2021-05-14 11:00,-1.034698703024223,33.26058900975034,SL
ETH,2021-05-19 13:00,0.5068738498116853,33.76746285956202,TimeStop
ETH,2021-06-08 18:00,-0.10597808530516795,33.661484774256856,TimeStop
ETH,2021-06-13 17:00,2.2215069010760837,35.88299167533294,TimeStop
ETH,2021-06-19 14:00,-1.0580703842850037,34.824921291047936,SL
ETH,2021-06-22 14:00,1.1421353663854783,35.96705665743342,TimeStop
ETH,2021-06-24 15:00,-1.0520450677243194,34.915011589709096,SL
ETH,2021-06-27 08:00,4.374634424595289,39.28964601430438,TimeStop
ETH,2021-07-08 01:00,-1.067066513709174,38.22257950059521,SL
ETH,2021-07-20 15:00,-1.0599623685862707,37.16261713200894,SL
ETH,2021-07-22 15:00,1.7586045633770875,38.92122169538603,TimeStop
