fire_ts,fire_dt,entry_ts,entry_dt,exit_ts,exit_dt,date,year,z,premium_bp,entry_px,exit_px,sl_px,atr,risk_frac,gross_ret,net_ret,R,reason,bars_held,hours_held
1580248800,2020-01-28 22:00,1580248800,2020-01-28 22:00,1580425200,2020-01-30 23:00,2020-01-28,2020,2.1825870087189174,1.1715756049487671,9133.0,9513.21,8956.416705855172,88.29164707241395,0.019334642959030757,0.04163035147268139,0.03983035147268139,2.060051047080627,TIME,48,49
1580644800,2020-02-02 12:00,1580644800,2020-02-02 12:00,1580688000,2020-02-03 00:00,2020-02-02,2020,2.1944808275961636,0.010613683160561972,9421.8,9300.195263223659,9300.195263223659,60.8023683881706,0.012906741469394512,-0.012906741469394422,-0.014706741469394422,-1.1394620016421815,SL,12,12
1580918400,2020-02-05 16:00,1580918400,2020-02-05 16:00,1581091200,2020-02-07 16:00,2020-02-05,2020,2.4687144717615097,4.2664435846490925,9563.0,9798.39,9439.663416343992,61.66829182800378,0.012897269021855857,0.024614660671337385,0.022814660671337385,1.7689528405335584,TIME,48,48
1581156000,2020-02-08 10:00,1581156000,2020-02-08 10:00,1581328800,2020-02-10 10:00,2020-02-08,2020,2.682199346609618,8.90133805893599,9796.28,9847.78,9689.525718593313,53.37714070334375,0.010897430596786483,0.005257097592147223,0.0034570975921472233,0.3172396980593461,TIME,48,48
1581433200,2020-02-11 15:00,1581433200,2020-02-11 15:00,1581606000,2020-02-13 15:00,2020-02-11,2020,5.128502943845224,49.36551831334836,10164.99,10254.93,10000.978460937016,82.00576953149144,0.01613494347392205,0.008848016574536769,0.0070480165745367696,0.43681693623086193,TIME,48,48
1582110000,2020-02-19 11:00,1582110000,2020-02-19 11:00,1582146000,2020-02-19 21:00,2020-02-19,2020,5.228986212083464,86.19627881954014,10148.93,9987.310959480521,9987.310959480521,80.80952025973966,0.015924736944631535,-0.015924736944631535,-0.017724736944631534,-1.1130316944172072,SL,10,10
1584007200,2020-03-12 10:00,1584007200,2020-03-12 10:00,1584054000,2020-03-12 23:00,2020-03-12,2020,12.043891569939687,141.43211025952323,6014.9,5541.939113079238,5541.939113079238,236.48044346038063,0.07863154614719468,-0.0786315461471947,-0.0804315461471947,-1.0228915758139931,SL,13,13
1586707200,2020-04-12 16:00,1586707200,2020-04-12 16:00,1586728800,2020-04-12 22:00,2020-04-12,2020,2.075464693991904,30.354197643909824,7142.34,7026.993427842228,7026.993427842228,57.67328607888618,0.016149689339596318,-0.0161496893395963,-0.0179496893395963,-1.111457252343962,SL,6,6
1587074400,2020-04-16 22:00,1587074400,2020-04-16 22:00,1587247200,2020-04-18 22:00,2020-04-16,2020,2.282829626849969,31.399720114694308,7152.93,7260.99,6969.796813547988,91.56659322600619,0.025602541399400297,0.015107095973258438,0.013307095973258439,0.5197568384195695,TIME,48,48
1587646800,2020-04-23 13:00,1587646800,2020-04-23 13:00,1587819600,2020-04-25 13:00,2020-04-23,2020,2.1538483962338373,29.01704250118858,7233.68,7594.96,7119.190934838073,57.24453258096361,0.015827222819080635,0.04994415014211297,0.048144150142112964,3.041857102313136,TIME,48,48
1588154400,2020-04-29 10:00,1588154400,2020-04-29 10:00,1588327200,2020-05-01 10:00,2020-04-29,2020,2.126242851004971,26.230923385232543,8108.75,8900.0,7986.586310117905,61.08184494104777,0.015065662387186131,0.09757977493448436,0.09577977493448436,6.357488470998022,TIME,48,48
1591041600,2020-06-01 20:00,1591041600,2020-06-01 20:00,1591106400,2020-06-02 14:00,2020-06-01,2020,2.8909048800472084,14.541753760327191,9668.71,9548.191569566097,9548.191569566097,60.2592152169505,0.012464789039479,-0.012464789039479085,-0.014264789039479085,-1.144406776103394,SL,18,18
1591574400,2020-06-08 00:00,1591574400,2020-06-08 00:00,1591660800,2020-06-09 00:00,2020-06-08,2020,3.0322888903342426,12.170672163274688,9761.17,9607.08167051429,9607.08167051429,77.04416474285537,0.015785846316139433,-0.01578584631613939,-0.01758584631613939,-1.114026195615476,SL,24,24
1591747200,2020-06-10 00:00,1591747200,2020-06-10 00:00,1591880400,2020-06-11 13:00,2020-06-10,2020,2.343716302407885,10.639418842207656,9774.97,9661.063271410632,9661.063271410632,56.95336429468352,0.011652898023151687,-0.011652898023151687,-0.013452898023151687,-1.154468012714417,SL,37,37
1593612000,2020-07-01 14:00,1593612000,2020-07-01 14:00,1593702000,2020-07-02 15:00,2020-07-01,2020,2.9879009174974054,8.376254403771641,9216.53,9135.201645769326,9135.201645769326,40.66417711533698,0.008824183747101562,-0.008824183747101614,-0.010624183747101614,-1.203984872888814,SL,25,25
1594587600,2020-07-12 21:00,1594587600,2020-07-12 21:00,1594699200,2020-07-14 04:00,2020-07-12,2020,2.5045492552078654,10.161328639612826,9260.6,9191.57598187753,9191.57598187753,34.512009061235005,0.007453514688299895,-0.007453514688299981,-0.00925351468829998,-1.2414968072479449,SL,31,31
1595109600,2020-07-18 22:00,1595109600,2020-07-18 22:00,1595152800,2020-07-19 10:00,2020-07-18,2020,2.3607131714216285,9.39471211917927,9164.73,9121.764383479001,9121.764383479001,21.48280826049925,0.004688148643876961,-0.004688148643876916,-0.006488148643876916,-1.3839468704455173,SL,12,12
1595325600,2020-07-21 10:00,1595325600,2020-07-21 10:00,1595401200,2020-07-22 07:00,2020-07-21,2020,2.1435239787985423,8.90068038854862,9347.6,9280.834515604567,9280.834515604567,33.38274219771643,0.0071425268941153735,-0.00714252689411542,-0.00894252689411542,-1.2520116517143312,SL,21,21
1595520000,2020-07-23 16:00,1595520000,2020-07-23 16:00,1595566800,2020-07-24 05:00,2020-07-23,2020,3.2269056268072083,20.032684358911077,9619.28,9526.326592922667,9526.326592922667,46.47670353866694,0.009663239564430381,-0.009663239564430331,-0.01146323956443033,-1.1862729354890058,SL,13,13
1595696400,2020-07-25 17:00,1595696400,2020-07-25 17:00,1595869200,2020-07-27 17:00,2020-07-25,2020,2.4934743967136668,20.137296936880997,9688.49,10872.57,9600.662525381145,43.91373730942685,0.00906513549777661,0.12221512330610858,0.12041512330610858,13.283323049682224,TIME,48,48
1595883600,2020-07-27 21:00,1595883600,2020-07-27 21:00,1595890800,2020-07-27 23:00,2020-07-27,2020,2.629107177678651,24.745845556705333,11088.73,10781.572546052352,10781.572546052352,153.57872697382413,0.02769996689861222,-0.027699966898612177,-0.029499966898612177,-1.0649820271117414,SL,2,2
1596204000,2020-07-31 14:00,1596204000,2020-07-31 14:00,1596340800,2020-08-02 04:00,2020-07-31,2020,2.3238073544672697,22.37472687448352,11244.83,11071.548390876533,11071.548390876533,86.64080456173328,0.015409891401067561,-0.01540989140106762,-0.01720989140106762,-1.116808091189751,SL,38,38
1597028400,2020-08-10 03:00,1597028400,2020-08-10 03:00,1597053600,2020-08-10 10:00,2020-08-10,2020,2.1469407586891758,21.8662048062353,12009.4,11841.408490428932,11841.408490428932,83.99575478553399,0.013988334935223074,-0.013988334935223041,-0.015788334935223042,-1.1286786460529703,SL,7,7
1597366800,2020-08-14 01:00,1597366800,2020-08-14 01:00,1597539600,2020-08-16 01:00,2020-08-14,2020,3.276586554349931,26.381013818626222,11781.2,11890.57,11581.986183611156,99.60690819442289,0.016909467319869434,0.009283434624656145,0.007483434624656145,0.44255886262382443,TIME,48,48
1597680000,2020-08-17 16:00,1597680000,2020-08-17 16:00,1597755600,2020-08-18 13:00,2020-08-17,2020,3.392770820919836,26.15793764801813,12363.36,12138.086133334487,12138.086133334487,112.63693333275614,0.018221087686964732,-0.018221087686964805,-0.020021087686964804,-1.0987866383677953,SL,21,21
1598623200,2020-08-28 14:00,1598623200,2020-08-28 14:00,1598796000,2020-08-30 14:00,2020-08-28,2020,2.381482521059952,14.55802619395456,11436.99,11620.03,11305.32236160425,65.83381919787482,0.011512438009978993,0.016004210898147228,0.014204210898147229,1.2338143220258821,TIME,48,48
1598958000,2020-09-01 11:00,1598958000,2020-09-01 11:00,1599030000,2020-09-02 07:00,2020-09-01,2020,2.0188194697375446,10.691726928744997,11868.99,11730.149436367308,11730.149436367308,69.420281816346,0.011697757233993121,-0.011697757233993083,-0.013497757233993083,-1.153875650177561,SL,20,20
1599174000,2020-09-03 23:00,1599174000,2020-09-03 23:00,1599350400,2020-09-06 00:00,2020-09-03,2020,6.554369302880658,31.230123707578823,10140.85,10209.26,9773.30432691988,183.77283654005947,0.03624406958786679,0.006745982831813886,0.004945982831813887,0.13646323075898806,TIME,48,49
1600272000,2020-09-16 16:00,1600272000,2020-09-16 16:00,1600311600,2020-09-17 03:00,2020-09-16,2020,2.2636515150817207,15.470764234053027,11059.57,10883.758944127658,10883.758944127658,87.90552793617101,0.015896735214148652,-0.01589673521414865,-0.01769673521414865,-1.1132307971260622,SL,11,11
1601064000,2020-09-25 20:00,1601064000,2020-09-25 20:00,1601236800,2020-09-27 20:00,2020-09-25,2020,2.014832123941611,9.19889314435012,10707.81,10720.56,10571.96578555963,67.92210722018417,0.012686461044823204,0.0011907196709691338,-0.0006092803290308662,-0.04802602765879198,TIME,48,48
1601758800,2020-10-03 21:00,1601758800,2020-10-03 21:00,1601931600,2020-10-05 21:00,2020-10-03,2020,2.3774639926438326,9.689289833720602,10568.37,10739.83,10492.073473243041,38.14826337848,0.007219327744672073,0.016223883153220327,0.014423883153220327,1.9979537795420466,TIME,48,48
1602172800,2020-10-08 16:00,1602172800,2020-10-08 16:00,1602345600,2020-10-10 16:00,2020-10-08,2020,2.3313850738926702,10.126461744682517,10921.88,11334.69,10805.642634110327,58.11868294483587,0.010642615180689747,0.03779660644504438,0.03599660644504438,3.3823083738250355,TIME,48,48
1602619200,2020-10-13 20:00,1602619200,2020-10-13 20:00,1602687600,2020-10-14 15:00,2020-10-13,2020,2.157528442299401,10.048131248900058,11425.01,11284.971032848638,11284.971032848638,70.01948357568143,0.012257229284820132,-0.01225722928482007,-0.01405722928482007,-1.1468521113681975,SL,19,19
1602831600,2020-10-16 07:00,1602831600,2020-10-16 07:00,1603004400,2020-10-18 07:00,2020-10-16,2020,2.102115042811063,10.286691780463777,11305.87,11455.4,11158.675644169543,73.59717791522839,0.013019286072673466,0.013225872931494775,0.011425872931494776,0.877611327358176,TIME,48,48
1603033200,2020-10-18 15:00,1603033200,2020-10-18 15:00,1603206000,2020-10-20 15:00,2020-10-18,2020,2.0935474531014853,11.103656256660557,11446.68,11926.4,11372.876494861754,36.90175256912325,0.006447590492461264,0.041909095038910785,0.04010909503891078,6.2207882286890985,TIME,48,48
1603220400,2020-10-20 19:00,1603220400,2020-10-20 19:00,1603396800,2020-10-22 20:00,2020-10-20,2020,8.576683685375706,32.948998308478174,11912.35,13104.11,11742.609428548278,84.87028572586144,0.014249125609281365,0.1000440719085655,0.0982440719085655,6.894743902360779,TIME,48,49
1603396800,2020-10-22 20:00,1603396800,2020-10-22 20:00,1603411200,2020-10-23 00:00,2020-10-22,2020,2.1068264776365786,16.857306600753613,13104.11,12843.438107942193,12843.438107942193,130.33594602890383,0.0198923766709687,-0.019892376670968707,-0.021692376670968707,-1.0904869252062253,SL,4,4
1603573200,2020-10-24 21:00,1603573200,2020-10-24 21:00,1603602000,2020-10-25 05:00,2020-10-24,2020,2.1759685335124805,18.515512293136464,13059.32,12917.541190998252,12917.541190998252,70.88940450087402,0.01085652308096808,-0.010856523080968038,-0.012656523080968037,-1.1657989382581824,SL,8,8
1603818000,2020-10-27 17:00,1603818000,2020-10-27 17:00,1603882800,2020-10-28 11:00,2020-10-27,2020,3.527962505952253,25.17263218557252,13673.58,13448.603687860646,13448.603687860646,112.4881560696765,0.016453358384516198,-0.016453358384516233,-0.018253358384516232,-1.1094001575808357,SL,18,18
1604588400,2020-11-05 15:00,1604588400,2020-11-05 15:00,1604595600,2020-11-05 17:00,2020-11-05,2020,2.172192335311973,18.52090083327495,15080.26,14723.929979885295,14723.929979885295,178.16501005735248,0.023628904283792516,-0.023628904283792513,-0.025428904283792512,-1.0761778869803391,SL,2,2
1604797200,2020-11-08 01:00,1604797200,2020-11-08 01:00,1604970000,2020-11-10 01:00,2020-11-08,2020,2.154411782108361,18.681601314291914,15046.89,15392.01,14576.042790210477,235.42360489476138,0.031291995208945024,0.022936301122690524,0.021136301122690524,0.6754539294013624,TIME,48,48
1605110400,2020-11-11 16:00,1605110400,2020-11-11 16:00,1605139200,2020-11-12 00:00,2020-11-11,2020,2.151821218244276,18.132279964433383,15756.43,15485.18495963112,15485.18495963112,135.62252018444,0.01721487928222827,-0.017214879282228267,-0.019014879282228267,-1.1045607099817552,SL,8,8
1605625200,2020-11-17 15:00,1605625200,2020-11-17 15:00,1605798000,2020-11-19 15:00,2020-11-17,2020,2.238606175717157,19.443269009288255,17322.19,18045.0,17006.69334055937,157.7483297203143,0.018213439492386855,0.041727402828395335,0.03992740282839533,2.192194552000177,TIME,48,48
1605974400,2020-11-21 16:00,1605974400,2020-11-21 16:00,1606028400,2020-11-22 07:00,2020-11-21,2020,2.381313895281519,19.533231049456145,18732.18,18340.867692360025,18340.867692360025,195.65615381998754,0.02088984344801166,-0.020889843448011668,-0.022689843448011667,-1.086166275227464,SL,15,15
1606222800,2020-11-24 13:00,1606222800,2020-11-24 13:00,1606276800,2020-11-25 04:00,2020-11-24,2020,2.4679386161230075,19.423189190627184,19167.81,18708.55027683823,18708.55027683823,229.62986158088648,0.023959947597653197,-0.023959947597653193,-0.025759947597653193,-1.0751253729860537,SL,15,15
1606399200,2020-11-26 14:00,1606399200,2020-11-26 14:00,1606572000,2020-11-28 14:00,2020-11-26,2020,3.515894748651922,26.39202071677994,16732.33,17336.07,15935.128799207569,398.6006003962164,0.04764436278703759,0.0360822431783259,0.0342822431783259,0.719544583512678,TIME,48,48
1608127200,2020-12-16 14:00,1608127200,2020-12-16 14:00,1608300000,2020-12-18 14:00,2020-12-16,2020,6.836759340676878,37.58051237347985,20649.0,22610.65,20230.356885522146,209.32155723892632,0.020274256113024972,0.09499975785752343,0.09319975785752344,4.5969507999678605,TIME,48,48
1608328800,2020-12-18 22:00,1608328800,2020-12-18 22:00,1608501600,2020-12-20 22:00,2020-12-18,2020,2.1692781459649417,15.970359013670627,23011.38,23507.79,22403.670768771477,303.85461561426143,0.02640907373779942,0.021572369844833288,0.019772369844833288,0.7486960747333221,TIME,48,48
1608555600,2020-12-21 13:00,1608555600,2020-12-21 13:00,1608728400,2020-12-23 13:00,2020-12-21,2020,9.984029039505542,68.6379805055439,22681.32,23617.34,21866.720477095467,407.299761452267,0.03591499625703151,0.04126832124408987,0.03946832124408987,1.0989370835967351,TIME,48,48
1609873200,2021-01-05 19:00,1609873200,2021-01-05 19:00,1610046000,2021-01-07 19:00,2021-01-05,2021,2.1079615958618945,32.619388534842315,33697.75,39062.0,32068.345034440586,814.7024827797067,0.048353524064942414,0.15918718608809193,0.15738718608809193,3.2549268979177013,TIME,48,48
1610229600,2021-01-09 22:00,1610229600,2021-01-09 22:00,1610280000,2021-01-10 12:00,2021-01-09,2021,2.1538768887745534,42.77689605718339,40281.09,38821.07709351599,38821.07709351599,730.0064532420039,0.036245615659457275,-0.03624561565945727,-0.03804561565945727,-1.049661178800541,SL,14,14
1611730800,2021-01-27 07:00,1611730800,2021-01-27 07:00,1611745200,2021-01-27 11:00,2021-01-27,2021,2.3249293983989987,21.588787313743968,31743.33,30651.698997701576,30651.698997701576,545.8155011492131,0.03438930327405556,-0.03438930327405553,-0.036189303274055534,-1.0523418571657412,SL,4,4
1611907200,2021-01-29 08:00,1611907200,2021-01-29 08:00,1611946800,2021-01-29 19:00,2021-01-29,2021,2.1584445923555164,28.66150996792588,36240.24,34409.2866687111,34409.2866687111,915.4766656444466,0.050522660205586205,-0.05052266020558628,-0.052322660205586284,-1.0356275776587287,SL,11,11
1612785600,2021-02-08 12:00,1612785600,2021-02-08 12:00,1612958400,2021-02-10 12:00,2021-02-08,2021,5.998978070978397,64.19354891242274,42984.07,45652.34,41439.08170673151,772.4941466342445,0.03594327603850657,0.06207578761154997,0.06027578761154997,1.6769697772394374,TIME,48,48
1612958400,2021-02-10 12:00,1612958400,2021-02-10 12:00,1612969200,2021-02-10 15:00,2021-02-10,2021,3.671331124836005,45.65373866925672,45652.34,43982.11890564534,43982.11890564534,835.1105471773304,0.03658566229802593,-0.0365856622980259,-0.038385662298025904,-1.0491996013448444,SL,3,3
1614002400,2021-02-22 14:00,1614002400,2021-02-22 14:00,1614052800,2021-02-23 04:00,2021-02-22,2021,3.49229194491404,55.775341382748806,53478.83,50560.43750975766,50560.43750975766,1459.1962451211698,0.054570986131191344,-0.054570986131191324,-0.05637098613119133,-1.0329845606174808,SL,14,14
1614538800,2021-02-28 19:00,1614538800,2021-02-28 19:00,1614711600,2021-03-02 19:00,2021-02-28,2021,2.579197088693943,23.7989502158751,44405.32,47467.43,42536.084525469225,934.6177372653873,0.04209485427716261,0.06895817888487236,0.06715817888487237,1.595401149097389,TIME,48,48
1616338800,2021-03-21 15:00,1616338800,2021-03-21 15:00,1616439600,2021-03-22 19:00,2021-03-21,2021,2.158162792090406,12.012098173796518,57159.04,55859.80397624486,55859.80397624486,649.6180118775702,0.022730193224993638,-0.022730193224993634,-0.024530193224993634,-1.0791898239571829,SL,28,28
1616742000,2021-03-26 07:00,1616742000,2021-03-26 07:00,1616914800,2021-03-28 07:00,2021-03-26,2021,3.078170816227049,15.195114416038397,53569.85,56200.66,51900.97367063068,834.4381646846588,0.0311532761314306,0.049109900438399676,0.04730990043839967,1.5186171829507402,TIME,48,48
1617494400,2021-04-04 00:00,1617494400,2021-04-04 00:00,1617667200,2021-04-06 00:00,2021-04-04,2021,3.8560131568259663,19.261484098939363,56600.0,59356.23,55486.28531298412,556.8573435079427,0.01967693793314285,0.048696643109540694,0.04689664310954069,2.383330336706014,TIME,48,48
1618315200,2021-04-13 12:00,1618315200,2021-04-13 12:00,1618423200,2021-04-14 18:00,2021-04-13,2021,2.6400351092133305,13.070629195729563,62973.25,61762.1016599503,61762.1016599503,605.5741700248525,0.019232743109966612,-0.019232743109966564,-0.021032743109966563,-1.0935903937211728,SL,30,30
1618491600,2021-04-15 13:00,1618491600,2021-04-15 13:00,1618545600,2021-04-16 04:00,2021-04-15,2021,2.49326578098947,12.883300439010887,62918.66,61679.267826786614,61679.267826786614,619.6960866066959,0.01969832436376413,-0.019698324363764095,-0.021498324363764094,-1.0913783308041742,SL,15,15
1618678800,2021-04-17 17:00,1618678800,2021-04-17 17:00,1618714800,2021-04-18 03:00,2021-04-17,2021,2.5756747733927376,20.070137451046396,59705.62,58461.56387653237,58461.56387653237,622.0280617338166,0.020836499536687387,-0.020836499536687418,-0.022636499536687418,-1.08638687111675,SL,10,10
1620648000,2021-05-10 12:00,1620648000,2021-05-10 12:00,1620673200,2021-05-10 19:00,2021-05-10,2021,2.214048349898338,18.843259085966547,57654.57,56374.76340266607,56374.76340266607,639.9032986669661,0.022197834401226687,-0.022197834401226694,-0.023997834401226693,-1.0810889912711725,SL,7,7
1620824400,2021-05-12 13:00,1620824400,2021-05-12 13:00,1620831600,2021-05-12 15:00,2021-05-12,2021,2.348724840336174,19.841399179811773,56760.11,55472.39501392195,55472.39501392195,643.8574930390249,0.022686971291599856,-0.022686971291599828,-0.024486971291599827,-1.0793406919268438,SL,2,2
1621429200,2021-05-19 13:00,1621429200,2021-05-19 13:00,1621602000,2021-05-21 13:00,2021-05-19,2021,6.682667724429562,88.04881680481367,35863.06,41112.03,31587.612914162928,2137.7235429185353,0.11921590310021149,0.146361464972593,0.144561464972593,1.2126021882422544,TIME,48,48
1623344400,2021-06-10 17:00,1623344400,2021-06-10 17:00,1623474000,2021-06-12 05:00,2021-06-10,2021,2.4510801608320536,15.254293099759012,36442.2,35029.19281788064,35029.19281788064,706.5035910596798,0.03877392644020832,-0.038773926440208224,-0.04057392644020823,-1.0464229487507697,SL,36,36
1624377600,2021-06-22 16:00,1624377600,2021-06-22 16:00,1624550400,2021-06-24 16:00,2021-06-22,2021,2.5305801223889963,13.15205883854599,32512.02,34519.11,30499.388176385182,1006.31591180741,0.061904237989974784,0.061733783382269085,0.05993378338226908,0.9681693100232522,TIME,48,48
1624993200,2021-06-29 19:00,1624993200,2021-06-29 19:00,1625022000,2021-06-30 03:00,2021-06-29,2021,2.296548424462818,10.263207007567065,36382.39,35432.85268529533,35432.85268529533,474.76865735233486,0.026098816342320273,-0.02609881634232029,-0.02789881634232029,-1.0689686450293627,SL,8,8
1625706000,2021-07-08 01:00,1625706000,2021-07-08 01:00,1625727600,2021-07-08 07:00,2021-07-08,2021,2.1894133442179857,8.059943880687758,33300.48,32619.390749371887,32619.390749371887,340.5446253140573,0.020452835833841273,-0.020452835833841315,-0.022252835833841314,-1.0880073557829941,SL,6,6
1626447600,2021-07-16 15:00,1626447600,2021-07-16 15:00,1626476400,2021-07-16 23:00,2021-07-16,2021,2.2623324242736964,7.190126555565884,32127.39,31491.546276570374,31491.546276570374,317.9218617148118,0.019791328316107335,-0.019791328316107384,-0.021591328316107383,-1.0909489232481229,SL,8,8
1626624000,2021-07-18 16:00,1626624000,2021-07-18 16:00,1626696000,2021-07-19 12:00,2021-07-18,2021,2.015423170198541,6.741129503104425,31463.57,30973.61637964277,30973.61637964277,244.9768101786139,0.015572092434432196,-0.0155720924344322,-0.0173720924344322,-1.115591402220291,SL,20,20
1626840000,2021-07-21 04:00,1626840000,2021-07-21 04:00,1627012800,2021-07-23 04:00,2021-07-21,2021,2.178423578909722,7.059292845279548,30682.96,32684.47,30036.282796996285,323.3386015018562,0.02107610227317418,0.06523197240422704,0.06343197240422704,3.009663342019541,TIME,48,48
1627084800,2021-07-24 00:00,1627084800,2021-07-24 00:00,1627257600,2021-07-26 00:00,2021-07-24,2021,3.025668695226086,9.357921420878611,33554.46,36767.47,32939.50408677608,307.4779566119588,0.018327099086795546,0.09575507995062361,0.09395507995062362,5.12656583050381,TIME,48,48
1627290000,2021-07-26 09:00,1627290000,2021-07-26 09:00,1627333200,2021-07-26 21:00,2021-07-26,2021,2.257036073466204,11.626309170311698,38206.45,36979.69928322334,36979.69928322334,613.3753583883289,0.032108471652735546,-0.032108471652735594,-0.0339084716527356,-1.0560599713205814,SL,12,12
1628182800,2021-08-05 17:00,1628182800,2021-08-05 17:00,1628355600,2021-08-07 17:00,2021-08-05,2021,2.2314048213952575,13.91407225147313,40706.99,43424.69,39550.801665427585,578.0941672862056,0.028402697781693294,0.06676248968543251,0.06496248968543251,2.287194342760761,TIME,48,48
1628373600,2021-08-07 22:00,1628373600,2021-08-07 22:00,1628470800,2021-08-09 01:00,2021-08-07,2021,2.335134454540458,14.517794522088849,44014.95,42783.463379997316,42783.463379997316,615.7433100013402,0.027978825830829765,-0.027978825830829775,-0.029778825830829775,-1.0643343652404669,SL,27,27
1628820000,2021-08-13 02:00,1628820000,2021-08-13 02:00,1628992800,2021-08-15 02:00,2021-08-13,2021,23.4552796812062,104.11561375209996,44847.26,47182.21,43989.791917104696,428.73404144765345,0.019119742942942487,0.05206449624793125,0.050264496247931244,2.628931591702438,TIME,48,48
1630220400,2021-08-29 07:00,1630220400,2021-08-29 07:00,1630303200,2021-08-30 06:00,2021-08-29,2021,2.2209539409624206,11.633639369556057,48480.1,47690.07624253083,47690.07624253083,395.0118787345852,0.01629583597123707,-0.016295835971237085,-0.018095835971237085,-1.110457665576476,SL,23,23
1631023200,2021-09-07 14:00,1631023200,2021-09-07 14:00,1631026800,2021-09-07 15:00,2021-09-07,2021,9.445422383023558,26.788899419725862,47374.1,46042.23518423042,46042.23518423042,665.9324078847897,0.028113775581374196,-0.02811377558137419,-0.02991377558137419,-1.0640255519857147,SL,1,1
1632330000,2021-09-22 17:00,1632330000,2021-09-22 17:00,1632481200,2021-09-24 11:00,2021-09-22,2021,2.5299237382674034,7.672346073123043,43128.92,41845.28432560063,41845.28432560063,641.8178371996829,0.02976275952190238,-0.029762759521902413,-0.03156275952190241,-1.0604782630681613,SL,42,42
