fid,shape,PR_reached,PR_first_hours,PR_fwd24_pct,PR_pct_from_entry,PR_minutes_before_top,PR_pct_below_top,OR_reached,OR_first_hours,OR_fwd24_pct,OR_pct_from_entry,OR_minutes_before_top,OR_pct_below_top,PR_at_top,OR_at_top
BTC:1710468000,spike_reversal,False,,,,,,False,,,,,,0.577974403539267,-0.5774559371356804
BTC:1710630000,spike_reversal,True,10.316666666666666,1.2972534711665151,2.669584245076595,741.0,-2.7210884353741305,True,8.9,2.28109202429998,1.736316200211152,826.0,-3.6053551855524835,2.1618564983622726,0.5175378962996751
BTC:1710842400,spike_reversal,True,5.916666666666667,-2.577523344289634,2.7052259436302073,34.0,-1.195845769480941,False,,,,,,1.3588456712672519,0.2593470852313732
BTC:1710950400,spike_reversal,True,0.25,3.7552979306906042,1.641120180931832,448.0,-6.029674685440423,True,117.31666666666666,1.9720592271200488,9.070823791016135,-6576.0,0.8393136136609636,5.324152982747879,0.24270028364475774
BTC:1711141200,spike_reversal,True,1.9666666666666666,0.42647865256559836,1.2924809476500876,127.0,-0.92055015678848,True,38.06666666666667,2.2818169051064707,3.9653645577093277,-2039.0,1.6939364773820964,2.1434159061277827,-0.7439472638677607
BTC:1712023200,spike_reversal,True,132.16666666666666,3.053275369547803,4.0909680913440605,-4148.0,0.6317638760877431,False,,,,,,0.7568032816906569,0.48494717630676876
BTC:1717354800,spike_reversal,True,5.183333333333334,1.3501979762428507,0.6267219358580212,758.0,-3.10190428417757,True,11.316666666666666,-0.15141019726708782,2.043228614054682,390.0,-1.7378848960324267,5.9710247349823256,2.409207867483998
BTC:1717621200,no_spike,True,37.86666666666667,-3.227196652719655,0.7345048695368783,,,True,17.066666666666666,-0.12332354863862083,0.36654996262850403,,,,
BTC:1717783200,no_spike,False,,,,,,False,,,,,,,
BTC:1718078400,spike_reversal,True,31.616666666666667,-2.2324717936910043,2.1281599059376877,147.0,-0.7711201233792209,True,4.483333333333333,0.056374134360326345,-0.9306290417401497,1775.0,-3.7430741988918714,1.3150713982751274,0.42210592214744136
BTC:1722110400,spike_reversal,True,0.26666666666666666,-1.1318881157571736,1.362037108095171,6.0,-0.7489884393063639,True,29.566666666666666,-5.042983237974752,2.66120415355644,-1752.0,0.5231213872832319,1.478135724565474,-0.2753520436719317
BTC:1722265200,no_spike,False,,,,,,True,145.48333333333332,-6.581328640200201,-14.519327958253015,,,,
BTC:1728331200,spike_no_reversal,True,150.63333333333333,2.528667163067766,1.264526739041738,,,True,12.733333333333333,-0.29833279897403253,-0.9776826745867662,,,,
BTC:1728514800,spike_reversal,True,5.833333333333333,-0.7302787055580628,0.6788061986853,3444.0,-3.8523476819418034,True,62.983333333333334,-1.5474683544303813,4.2794160352702,15.0,-0.4137870178656411,6.858826417873873,0.9372616742325631
BTC:1729011600,spike_reversal,True,16.266666666666666,-0.8874787869844192,1.4683069698911755,91.0,-0.9283625730994172,True,17.65,-1.8443584330283813,2.1316355316511215,8.0,-0.2807017543859702,1.7281688507480073,1.1343464343138123
BTC:1729191600,spike_reversal,True,5.3,1.2223980015420466,1.1238964937721807,4265.0,-2.866199005261183,True,10.9,0.4382825555606207,1.8215803092137106,3929.0,-2.196044044504497,3.570869330453604,2.715027235738928
BTC:1729288800,spike_reversal,True,45.833333333333336,-1.7112926734375145,1.0244173580445048,213.0,-0.9809389644366395,True,60.65,-1.3553872911579279,0.1761381885485136,-676.0,-1.8123796107293866,1.8604617395092111,-0.13091695768463021
BTC:1730473200,spike_reversal,True,0.23333333333333334,-0.9408519635823231,0.9540075813262883,6414.0,-7.419362087128478,True,122.9,1.851805034216536,8.32028941641083,-946.0,-0.664057491729031,8.34482758620685,0.33443271118779705
BTC:1731524400,spike_reversal,True,115.9,-0.46024503946732187,2.6906808780431613,-534.0,0.2503925232835824,True,137.4,1.983737724797252,2.3744496712436947,-1824.0,-0.05832392828428734,0.9039467626501487,0.5003265420186374
BTC:1731938400,spike_reversal,True,0.7,-0.17011151514101375,2.1306450363517637,13.0,-0.4396979503775711,True,21.983333333333334,1.1054691003556272,2.4045282016665226,-1264.0,-0.17270765911543418,1.4546853053307376,0.48755153974559595
BTC:1732053600,spike_reversal,True,13.45,4.7048025613660505,2.0053800489669538,1362.0,-4.814052168400906,True,14.483333333333333,3.0095089028653987,2.6597603472319875,1300.0,-4.203419583111945,3.5592564326210065,1.2339546173143865
BTC:1732201200,spike_reversal,True,1.9833333333333334,0.7430226311502697,1.463840966447405,819.0,-1.4449815948948008,True,15.566666666666666,-0.9215162271142385,2.8330437300897904,4.0,-0.11503190754046377,2.1228571428571383,1.0341535675110023
BTC:1732320000,no_spike,False,,,,,,False,,,,,,,
BTC:1732644000,spike_reversal,True,11.316666666666666,2.081644237617608,1.2651569380273786,850.0,-3.991259640102829,False,,,,,,4.442400774443352,-0.03417301676476466
BTC:1733414400,no_spike,False,,,,,,False,,,,,,,
BTC:1734033600,spike_reversal,True,20.683333333333334,-0.43617579815344865,1.5260098727108318,466.0,-1.090531771858383,True,61.733333333333334,2.354494196207524,2.199158339400431,-1997.0,-0.4347317757555702,1.8110501029512678,0.4319551522640776
BTC:1734321600,spike_reversal,True,9.766666666666667,2.1104231263886275,0.9018943795486623,217.0,-2.0290043330209673,False,,,,,,3.766734279918865,0.28304263570290217
BTC:1734480000,no_spike,False,,,,,,True,57.15,4.150235039684413,-10.83634683476269,,,,
BTC:1734627600,no_spike,False,,,,,,True,12.566666666666666,1.8108914313867297,-2.226868348109967,,,,
BTC:1745856000,spike_reversal,True,8.183333333333334,-1.0678361665677594,1.8171919617837817,5146.0,-2.539814888612313,True,65.48333333333333,0.558775844681092,2.78017666995809,1708.0,-1.618038653088838,2.524638223552899,2.213060051224187
BTC:1746129600,spike_no_reversal,True,3.933333333333333,-0.38536181937801617,0.6530724088324558,,,True,15.983333333333333,-1.0912748458059562,0.8194543337145976,,,,
BTC:1746406800,spike_reversal,True,44.5,1.2554332675198454,2.0192799318278665,158.0,-1.9696008188331615,True,41.15,1.61222339304532,1.0864933958244505,359.0,-2.8659160696008157,2.0747776183644207,0.8222494666788968
BTC:1746590400,spike_reversal,True,9.45,2.121354627653993,0.8940448120537514,2482.0,-6.6898527396932135,True,9.816666666666666,2.5481425049030504,0.6276961200734288,2460.0,-6.936180813045523,8.851643192488252,0.363195221545284
BTC:1747598400,spike_reversal,True,1.9833333333333334,-0.3655362835602083,1.8236082559474287,69.0,-1.1343956875972783,True,36.06666666666667,1.17931924485557,1.1803551065069362,-1976.0,-1.7589621553798174,1.6983096384193508,-0.37766567707646653
BTC:1747746000,spike_reversal,True,1.6166666666666667,3.034319845989253,0.8083681767892203,1510.0,-4.157218029911425,True,12.066666666666666,3.4422475098655037,1.804579699316533,883.0,-3.2100775744461574,6.052925121632871,2.0531453345843054
BTC:1747857600,spike_reversal,True,2.2,1.8986193192650047,0.8440518927392393,1102.0,-2.5490467535135397,True,3.4,1.4570166447325894,1.6251603624653832,1030.0,-1.7942202314229716,4.053384700055036,1.7163857407523821
