fid,n_false_tops,PR_top,PR_false,PR_diff,OR_top,OR_false,OR_diff,premium_bp_top,premium_bp_false,premium_bp_diff,top_position_lsr_chg_pct_top,top_position_lsr_chg_pct_false,top_position_lsr_chg_pct_diff,account_lsr_chg_pct_top,account_lsr_chg_pct_false,account_lsr_chg_pct_diff,taker_buy_share_60_top,taker_buy_share_60_false,taker_buy_share_60_diff,volume_ratio_60_top,volume_ratio_60_false,volume_ratio_60_diff,book_z_top,book_z_false,book_z_diff,stall_min_top,stall_min_false,stall_min_diff,hours_since_entry_top,hours_since_entry_false,hours_since_entry_diff
BTC:1675969200,5,4.86470078057242,2.5814050303555947,2.2832957502168254,1.317758140423249,1.3718298827143587,-0.05407174229110967,3.4937,-10.180300000000003,13.674000000000003,1.0027570245319195,0.46776105631426423,0.5349959682176553,-28.287968786316277,-20.097014947466068,-8.19095383885021,0.564233472237003,0.559787455298846,0.004446016938157049,3.6296048946628243,4.555203385706049,-0.9255984910432247,-1.049410054484201,-1.5509274247710865,0.5015173702868854,0.0,0.0,0.0,148.36666666666667,142.19666666666666,6.170000000000016
BTC:1676066400,1,3.5585851142225415,2.9661016949152383,0.5924834193073032,0.03380650588623906,-0.16938396710875436,0.20319047299499343,-7.1171999999999995,-4.885599999999999,-2.2316000000000003,2.8498109341654976,3.411362201093726,-0.5615512669282285,8.177153090087241,12.329718971553817,-4.152565881466575,0.5605757881377821,0.603693477605639,-0.04311768946785688,1.342388451486586,1.146833858978572,0.195554592508014,-1.3599941507794313,-0.32402410769242324,-1.035970043087008,0.0,0.0,0.0,41.61666666666667,39.666666666666664,1.9500000000000028
BTC:1678816800,4,2.2812425328554378,1.4131421744324983,0.8681003584229394,2.74829480702402,0.8394015572708081,1.9088932497532118,2.2911,-2.6243000000000003,4.9154,6.087615005667635,6.1840073909104785,-0.09639238524284366,-10.447778125900143,-1.2287366383247624,-9.219041487575382,0.532671101232968,0.5480357119380536,-0.015364610705085546,1.6487056103606872,1.8702226214395217,-0.22151701107883448,,-1.6684334075921052,,0.0,0.0,0.0,64.96666666666667,60.03333333333333,4.933333333333337
BTC:1679104800,2,4.622625215889487,4.085060449050106,0.537564766839381,2.000471790082305,1.712207782343235,0.2882640077390701,8.5021,1.4089,7.0932,-4.786646385706705,-4.772737422003692,-0.0139089637030132,0.29895843421368085,1.983508137761525,-1.684549703547844,0.4938648364999593,0.5478203769555388,-0.05395554045557943,0.7354837540323566,1.7951894325730495,-1.059705678540693,-2.457467309984927,-2.0261345783476576,-0.43133273163726926,0.0,0.0,0.0,41.18333333333333,39.00833333333333,2.174999999999997
BTC:1679428800,1,2.278439869989159,2.280245576020217,-0.0018057060310581186,-0.9085544567122498,0.5241772663157644,-1.4327317230280143,24.4524,10.2566,14.1958,-3.378814436733768,-4.416951798162804,1.0381373614290363,2.994992870475599,-3.0466374243111938,6.041630294786793,0.5049830441950929,0.5879694654345005,-0.08298642123940758,2.0579508694011968,1.7925508351779567,0.2654000342232401,-1.5136166353258,-2.7681645785401043,1.2545479432143043,0.0,0.0,0.0,21.0,17.75,3.25
BTC:1679655600,1,0.8340126493323933,0.6853127196064631,0.14869992972593016,0.8206425659733257,0.1334573423190962,0.6871852236542295,25.665100000000002,-12.266399999999999,37.9315,0.9324227930921358,0.2520612915207998,0.680361501571336,-1.7941878377309761,3.4006454740517222,-5.194833311782698,0.5196258768385779,0.4894305915869006,0.03019528525167725,1.8084311846926344,2.4372145098101385,-0.6287833251175041,-1.210038900709605,-0.530200503327663,-0.6798383973819421,0.0,0.0,0.0,2.2333333333333334,0.3333333333333333,1.9000000000000001
BTC:1679774400,1,2.9234467455621536,2.065828402366875,0.8576183431952784,1.7745296199049292,1.4042718136271868,0.3702578062777424,-6.3198,-4.2273000000000005,-2.0924999999999994,-2.1635170441783536,-1.3142437633421822,-0.8492732808361714,-7.14115861245822,-7.633583002562672,0.4924243901044516,0.5436922435875522,0.5757064156274789,-0.032014172039926736,1.110258481900072,0.8916658662552919,0.21859261564478016,-1.1907322332377943,0.027123606149236302,-1.2178558393870307,0.0,0.0,0.0,16.966666666666665,15.0,1.966666666666665
BTC:1679925600,4,2.288018194975708,1.0201592060374236,1.2678589889382845,1.8741726145483515,0.6194724585197207,1.2547001560286308,-2.9143000000000003,9.092600000000001,-12.006900000000002,1.894712378921004,-0.5663707646775235,2.4610831435985276,-30.326795112489748,-14.217813471654015,-16.108981640835733,0.5733384003500945,0.5754685417585643,-0.002130141408469788,3.6822147684452413,1.8924981390861022,1.789716629359139,-1.3229228848201062,-1.1276035865934269,-0.19531929822667937,0.0,0.0,0.0,59.666666666666664,36.88333333333333,22.78333333333333
BTC:1680195600,2,1.4048042704626327,1.0727313167259775,0.33207295373665513,0.9841088604813835,-0.2657990734769537,1.2499079339583372,1.3603,7.7818000000000005,-6.4215,-4.826437666417849,-3.1553443611597007,-1.6710933052581485,-12.16435888324412,11.755088616915977,-23.919447500160096,0.6309810155970581,0.536727430307179,0.09425358528987915,0.8513410321891578,2.204357980819028,-1.3530169486298704,-2.0164101411394895,-0.09250194383002958,-1.9239081973094598,0.0,0.0,0.0,32.016666666666666,20.15833333333333,11.858333333333334
BTC:1680552000,4,3.259695489801763,2.288566503878183,0.9711289859235799,0.29794294435386226,-0.37041246438798087,0.6683554087418431,-3.4210000000000003,-1.8173749999999997,-1.6036250000000005,-4.200039062320215,-4.488239906078251,0.2882008437580357,-29.929268198744584,-8.699957490984662,-21.22931070775992,0.5654062256159109,0.5581409272080593,0.007265298407851617,0.8642078548861513,1.5110527727350118,-0.6468449178488606,-0.7560970205237537,-2.1089783264748623,1.3528813059511084,0.0,0.0,0.0,29.616666666666667,16.304166666666667,13.3125
BTC:1680706800,4,4.452466452466464,2.507560007560011,1.9449064449064526,4.2418833047599325,4.4984867780964315,-0.256603473336499,1.8372000000000002,5.6361750000000015,-3.7989750000000013,0.8117742479885948,0.827808659502921,-0.016034411514326274,-39.05088085193126,-34.1865771725916,-4.864303679339663,0.5774870964902623,0.5937266528042917,-0.016239556314029402,4.548056562444936,3.8927992952801254,0.6552572671648105,-0.7534602787727949,-1.9288116555643953,1.1753513767916004,0.0,0.0,0.0,130.15,123.89166666666668,6.258333333333326
BTC:1681419600,1,4.47225806451611,3.596774193548387,0.8754838709677228,-2.315029151744777,-1.6378456476370604,-0.6771835041077168,0.0,-1.5816,1.5816,0.6451235786483878,-0.039879515079399575,0.6850030937277873,5.486743131187954,1.6796929979038033,3.807050133284151,0.5407055438110634,0.5242713887997241,0.01643415501133927,2.10469354616384,2.5196717773119452,-0.41497823114810517,-2.1207051159050994,-2.6912309186751706,0.5705258027700713,0.0,0.0,0.0,8.883333333333333,3.783333333333333,5.1
BTC:1689033600,2,3.5212187159956305,2.2463275299238217,1.2748911860718088,1.4664785557056976,0.7679429694018337,0.6985355863038639,6.934699999999999,-1.952,8.8867,-5.144660857272254,-3.6599288428723953,-1.4847320143998588,-28.22733337917637,-14.787787258036339,-13.43954612114003,0.555908425368754,0.5452256143066148,0.010682811062139197,5.829141693184609,6.97080661965052,-1.1416649264659107,-1.7388028450608137,-1.8670053401674807,0.12820249510666692,0.0,0.0,0.0,66.53333333333333,64.08333333333334,2.4499999999999886
BTC:1697968800,3,5.813120176405803,4.6833884601250055,1.1297317162807978,1.967104891107308,1.157833132187597,0.8092717589197109,-6.2584,-2.6641333333333335,-3.5942666666666665,4.400649764015552,3.3027614988307086,1.0978882651848432,-6.7484839019775205,-1.5448596696156542,-5.203624232361866,0.5505835498837083,0.5671328219303949,-0.01654927204668666,2.2519059786440194,2.439813788762699,-0.18790781011867974,-2.8575730491913816,-2.200989362244273,-0.6565836869471084,0.0,0.0,0.0,19.183333333333334,16.7,2.4833333333333343
