asset,slot,trigger,delivery,delivery_utc,entry_ts,entry_utc,exit_ts,exit_utc,direction,hold_days,entry_dtd,entry_basis,entry_basis_ann,exit_basis,Q0,P0,Q1,P1,gross,fees,funding,net,net_ann,gross_ann,funding_ann,funding_settlements_found,funding_settlements_expected,funding_incomplete
BTC,NEXT_QUARTER,0.08,1743148800,2025-03-28 08:00,1727427600,2024-09-27 09:00,1743145200,2025-03-28 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.040218340744257584,0.08067613119296918,0.0008934536032243139,68356.7,65713.8,85251.2,85175.1,0.03906028870648179,0.0023168406027348903,-0.06132189442165877,-0.024578446317911874,-0.04931451895210903,0.07837107857736611,-0.12303705797840836,545,545,False
BTC,NEXT_QUARTER,0.08,1751011200,2025-06-27 08:00,1735290000,2024-12-27 09:00,1751007600,2025-06-27 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.06538727109596902,0.13116384126418332,0.011567457958431726,103069.4,96743.6,108052.5,106816.9,0.052615366804625655,0.002143203271327509,-0.022654772997552315,0.027817390535745827,0.055813179361688836,0.10556816610364654,-0.04545483542339861,545,545,False
BTC,NEXT_QUARTER,0.08,1758873600,2025-09-26 08:00,1748239200,2025-05-26 06:00,1758870000,2025-09-26 07:00,short_qtr_long_perp,123.04166666666667,123.08333333333333,0.027058214338041602,0.0802403377119988,-0.00234583867622578,112858.6,109885.3,109001.0,109257.3,0.029390646428594232,0.0020066478409759996,-0.021284162873195955,0.006099835714422276,0.01809500875663364,0.08718661114611766,-0.06313893219410652,369,369,False
BTC,NEXT_QUARTER,0.08,1766736000,2025-12-26 08:00,1752462000,2025-07-14 03:00,1766732400,2025-12-26 07:00,short_qtr_long_perp,165.16666666666666,165.20833333333334,0.03685150397736495,0.0814171941593233,0.012273698732373595,125182.4,120733.2,89518.4,88433.0,0.0278614333091478,0.0017553870849111928,-0.024075412913233476,0.00203063331100313,0.004487474219068471,0.06157067502223379,-0.05320399019170667,495,495,False
BTC,NEXT_QUARTER,0.08,1774598400,2026-03-27 08:00,1759183200,2025-09-29 22:00,1774594800,2026-03-27 07:00,short_qtr_long_perp,178.375,178.41666666666666,0.03919530974125954,0.08018470652345483,0.011069798267780259,118599.1,114125.9,69260.0,68501.7,0.03255089335549607,0.0016231490835997792,-0.013343567819522123,0.017584176452374166,0.035981636468768445,0.06660729404208025,-0.027304287339176316,535,535,False
BTC,NEXT_QUARTER,0.06,1624608000,2021-06-25 08:00,1615878000,2021-03-16 07:00,1624604400,2021-06-25 07:00,short_qtr_long_perp,101.0,101.04166666666667,0.07267904778051337,0.26254369425043184,0.006619737095948907,59284.3,55267.51,34489.5,34262.69,0.06857519001670245,0.0016583341641409211,-0.08721621353382489,-0.020299357681263355,-0.0733590648877339,0.24782123124847916,-0.3151873063351098,303,303,False
BTC,NEXT_QUARTER,0.06,1632470400,2021-09-24 08:00,1616749200,2021-03-26 09:00,1632466800,2021-09-24 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.06440678601626203,0.12919703354761972,-0.013040300761348541,56774.5,53339.1,44201.0,44785.01,0.07535578965524359,0.0018663570438946292,-0.09840164076397993,-0.02491220815263097,-0.049984183100560534,0.15119485052220197,-0.1974343502273166,545,545,False
BTC,NEXT_QUARTER,0.06,1640937600,2021-12-31 08:00,1624622400,2021-06-25 12:00,1640934000,2021-12-31 07:00,short_qtr_long_perp,188.79166666666666,188.83333333333334,0.03206203926341365,0.06197340334234413,-0.0031575863269346803,34157.6,33096.46,47020.0,47168.94,0.03656221843665461,0.0024389768573436555,-0.12119501760437813,-0.08707177602506719,-0.1683400481084945,0.07068749360077123,-0.2343121505659573,566,566,False
BTC,NEXT_QUARTER,0.06,1648195200,2022-03-25 08:00,1632474000,2021-09-24 09:00,1648191600,2022-03-25 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.08128635020616391,0.1630566585312562,0.004088614745435329,45800.1,42357.05,44081.9,43902.4,0.07704856688555968,0.0020792459578747808,-0.08345747946162686,-0.00848815853394197,-0.01703075326553634,0.15459126108967083,-0.16745018783413912,545,545,False
BTC,NEXT_QUARTER,0.06,1656057600,2022-06-24 08:00,1640973600,2021-12-31 18:00,1656054000,2022-06-24 07:00,short_qtr_long_perp,174.54166666666666,174.58333333333334,0.03158477960586994,0.06603404996358488,-7.654074120150703e-05,48147.6,46673.43,20902.3,20903.9,0.031619060351896155,0.001463651053715144,-0.018578702091783278,0.011576707206397734,0.024209108409654848,0.06612150123719512,-0.03885161860205814,523,523,False
BTC,NEXT_QUARTER,0.06,1664524800,2022-09-30 08:00,1648411200,2022-03-27 20:00,1664521200,2022-09-30 07:00,long_qtr_short_perp,186.45833333333334,186.5,-0.03711654978293018,-0.07264096874407246,-0.0012116068872439127,44402.6,46114.2,19537.1,19560.8,0.03660260830720251,0.0014053664597889588,0.013948548216731525,0.04914579006414507,0.09620494323171193,0.07165113939018859,0.027304867570629755,559,559,False
BTC,NEXT_QUARTER,0.06,1672387200,2022-12-30 08:00,1656241200,2022-06-26 11:00,1672383600,2022-12-30 07:00,long_qtr_short_perp,186.83333333333334,186.875,-0.03430954630291021,-0.06701262555484803,0.0025201153787763777,20955.0,21699.5,16509.0,16467.5,0.03622203276573193,0.0017426899237309615,0.018205353642848917,0.052684696484849886,0.10292549982321253,0.07076382850754052,0.0355662127366986,560,560,False
BTC,NEXT_QUARTER,0.06,1680249600,2023-03-31 08:00,1664704800,2022-10-02 10:00,1680246000,2023-03-31 07:00,short_qtr_long_perp,179.875,179.91666666666666,0.03156307115437996,0.06403253897924234,0.002686301305650608,19697.8,19095.1,27807.8,27733.3,0.02766154667951468,0.002470110132966049,-0.03163817052463724,-0.006446733978088606,-0.013081628364154782,0.056130449134247994,-0.0641997622876586,539,539,False
BTC,NEXT_QUARTER,0.06,1688112000,2023-06-30 08:00,1679882400,2023-03-27 02:00,1688108400,2023-06-30 07:00,short_qtr_long_perp,95.20833333333333,95.25,0.01819688955553796,0.06973086286374126,-0.003189300077050322,28374.5,27867.4,30661.0,30759.1,0.021717131845812563,0.0021111047316936635,-0.01626978007252202,0.0033362470415968792,0.012790163713080378,0.083256925588323,-0.0623734238228853,285,285,False
BTC,NEXT_QUARTER,0.06,1695974400,2023-09-29 08:00,1681142400,2023-04-10 16:00,1695970800,2023-09-29 07:00,long_qtr_short_perp,171.625,171.66666666666666,-0.03267305248147799,-0.06946988828586098,-0.002053886925795026,28084.5,29033.1,27112.2,27168.0,0.03075110821786166,0.00191846203126776,0.02641304468503187,0.05524569087162577,0.11749265647862145,0.06539929788503718,0.05617340894413187,514,514,False
BTC,NEXT_QUARTER,0.06,1703836800,2023-12-29 08:00,1688130000,2023-06-30 13:00,1703833200,2023-12-29 07:00,short_qtr_long_perp,181.75,181.79166666666666,0.03845285524568395,0.07720536602158869,0.04121991279585006,31278.2,30120.0,44058.7,42314.5,-0.01945551128818049,0.0024530444887118194,-0.04759058790966135,-0.06949914368655366,-0.1395718704021573,-0.039071590757556424,-0.09557394545819199,545,545,False
BTC,NEXT_QUARTER,0.06,1711699200,2024-03-29 08:00,1698375600,2023-10-27 03:00,1711695600,2024-03-29 07:00,short_qtr_long_perp,154.16666666666666,154.20833333333334,0.025436642832024382,0.06020669851622091,-0.0006814056424968909,34992.0,34124.0,69808.0,69855.6,0.026831555503458147,0.0030591314031180403,-0.12479203690174068,-0.10101961280140057,-0.23917075895682946,0.0635255205973766,-0.29545357925925636,462,462,False
BTC,NEXT_QUARTER,0.06,1719561600,2024-06-28 08:00,1703840400,2023-12-29 09:00,1719558000,2024-06-28 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.06547081001334808,0.13133141646826862,0.02846314045327703,45498.8,42703.0,63063.2,61317.9,0.02460014518886278,0.0024890862468679013,-0.11498669603529034,-0.09287563709329547,-0.18634690355869638,0.04935805585305496,-0.23071082392788445,545,545,False
BTC,NEXT_QUARTER,0.06,1727424000,2024-09-27 08:00,1711702800,2024-03-29 09:00,1727420400,2024-09-27 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.11032587751406472,0.2213086070582109,0.01670413164035457,77503.3,69802.3,66532.0,65438.9,0.0946659350766379,0.002000482075805525,-0.031847730901331334,0.06081772209950104,0.1220254799797593,0.18993898105161428,-0.06389970744289108,545,545,False
BTC,NEXT_QUARTER,0.06,1735286400,2024-12-27 08:00,1719565200,2024-06-28 09:00,1735282800,2024-12-27 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.05741245762243591,0.11516673431933559,0.0003208013934350362,65062.8,61530.2,95104.9,95074.4,0.05691676607584578,0.002574120513178894,-0.05297788248318714,0.0013647630794797472,0.002738278647788041,0.11419855034915463,-0.10629552234372866,545,545,False
BTC,NEXT_QUARTER,0.06,1743148800,2025-03-28 08:00,1727427600,2024-09-27 09:00,1743145200,2025-03-28 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.040218340744257584,0.08067613119296918,0.0008934536032243139,68356.7,65713.8,85251.2,85175.1,0.03906028870648179,0.0023168406027348903,-0.06132189442165877,-0.024578446317911874,-0.04931451895210903,0.07837107857736611,-0.12303705797840836,545,545,False
BTC,NEXT_QUARTER,0.06,1751011200,2025-06-27 08:00,1735290000,2024-12-27 09:00,1751007600,2025-06-27 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.06538727109596902,0.13116384126418332,0.011567457958431726,103069.4,96743.6,108052.5,106816.9,0.052615366804625655,0.002143203271327509,-0.022654772997552315,0.027817390535745827,0.055813179361688836,0.10556816610364654,-0.04545483542339861,545,545,False
BTC,NEXT_QUARTER,0.06,1758873600,2025-09-26 08:00,1743170400,2025-03-28 14:00,1758870000,2025-09-26 07:00,short_qtr_long_perp,181.70833333333334,181.75,0.030595277290129258,0.06144306030754982,-0.00234583867622578,86708.0,84133.9,109001.0,109257.3,0.033641611764104705,0.002312386564749762,-0.034500801500916986,-0.0031715763015620416,-0.006370788443403688,0.06757636300242083,-0.06930222910984471,545,545,False
BTC,NEXT_QUARTER,0.06,1766736000,2025-12-26 08:00,1751014800,2025-06-27 09:00,1766732400,2025-12-26 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.0329429591583163,0.06608205226170157,0.012273698732373595,110568.9,107042.6,89518.4,88433.0,0.022803070926901946,0.0018476891443219802,-0.02967221165061385,-0.008716829868033887,-0.017489562447085855,0.04575238234531861,-0.05953471691694396,545,545,False
BTC,NEXT_QUARTER,0.06,1774598400,2026-03-27 08:00,1758877200,2025-09-26 09:00,1774594800,2026-03-27 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.036556871875642015,0.07333139400747057,0.011069798267780259,113526.3,109522.5,69260.0,68501.7,0.029633180396722136,0.0016471980643246822,-0.014266791138030994,0.013719191194366459,0.027526366207661516,0.059456404094202,-0.028625077959036075,545,545,False
BTC,NEXT_QUARTER,0.05,1624608000,2021-06-25 08:00,1615878000,2021-03-16 07:00,1624604400,2021-06-25 07:00,short_qtr_long_perp,101.0,101.04166666666667,0.07267904778051337,0.26254369425043184,0.006619737095948907,59284.3,55267.51,34489.5,34262.69,0.06857519001670245,0.0016583341641409211,-0.08721621353382489,-0.020299357681263355,-0.0733590648877339,0.24782123124847916,-0.3151873063351098,303,303,False
BTC,NEXT_QUARTER,0.05,1632470400,2021-09-24 08:00,1616749200,2021-03-26 09:00,1632466800,2021-09-24 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.06440678601626203,0.12919703354761972,-0.013040300761348541,56774.5,53339.1,44201.0,44785.01,0.07535578965524359,0.0018663570438946292,-0.09840164076397993,-0.02491220815263097,-0.049984183100560534,0.15119485052220197,-0.1974343502273166,545,545,False
BTC,NEXT_QUARTER,0.05,1640937600,2021-12-31 08:00,1624622400,2021-06-25 12:00,1640934000,2021-12-31 07:00,short_qtr_long_perp,188.79166666666666,188.83333333333334,0.03206203926341365,0.06197340334234413,-0.0031575863269346803,34157.6,33096.46,47020.0,47168.94,0.03656221843665461,0.0024389768573436555,-0.12119501760437813,-0.08707177602506719,-0.1683400481084945,0.07068749360077123,-0.2343121505659573,566,566,False
BTC,NEXT_QUARTER,0.05,1648195200,2022-03-25 08:00,1632474000,2021-09-24 09:00,1648191600,2022-03-25 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.08128635020616391,0.1630566585312562,0.004088614745435329,45800.1,42357.05,44081.9,43902.4,0.07704856688555968,0.0020792459578747808,-0.08345747946162686,-0.00848815853394197,-0.01703075326553634,0.15459126108967083,-0.16745018783413912,545,545,False
BTC,NEXT_QUARTER,0.05,1656057600,2022-06-24 08:00,1640970000,2021-12-31 17:00,1656054000,2022-06-24 07:00,short_qtr_long_perp,174.58333333333334,174.625,0.024416585354644568,0.05103538241629359,-7.654074120150703e-05,48147.6,47000.02,20902.3,20903.9,0.024450627893349917,0.0014569549119340802,-0.018449603884672826,0.004544069096743011,0.009500249471949588,0.051118735166048986,-0.03857244153454271,523,523,False
BTC,NEXT_QUARTER,0.05,1664524800,2022-09-30 08:00,1648411200,2022-03-27 20:00,1664521200,2022-09-30 07:00,long_qtr_short_perp,186.45833333333334,186.5,-0.03711654978293018,-0.07264096874407246,-0.0012116068872439127,44402.6,46114.2,19537.1,19560.8,0.03660260830720251,0.0014053664597889588,0.013948548216731525,0.04914579006414507,0.09620494323171193,0.07165113939018859,0.027304867570629755,559,559,False
BTC,NEXT_QUARTER,0.05,1672387200,2022-12-30 08:00,1656190800,2022-06-25 21:00,1672383600,2022-12-30 07:00,long_qtr_short_perp,187.41666666666666,187.45833333333334,-0.025715893082141082,-0.05007139884408888,0.0025201153787763777,20955.0,21508.1,16509.0,16467.5,0.02764539871025328,0.001753748587741363,0.01856685069220433,0.04445850081471625,0.08658436352532556,0.05384030518048439,0.036159540254270775,562,562,False
BTC,NEXT_QUARTER,0.05,1680249600,2023-03-31 08:00,1664704800,2022-10-02 10:00,1680246000,2023-03-31 07:00,short_qtr_long_perp,179.875,179.91666666666666,0.03156307115437996,0.06403253897924234,0.002686301305650608,19697.8,19095.1,27807.8,27733.3,0.02766154667951468,0.002470110132966049,-0.03163817052463724,-0.006446733978088606,-0.013081628364154782,0.056130449134247994,-0.0641997622876586,539,539,False
BTC,NEXT_QUARTER,0.05,1688112000,2023-06-30 08:00,1679882400,2023-03-27 02:00,1688108400,2023-06-30 07:00,short_qtr_long_perp,95.20833333333333,95.25,0.01819688955553796,0.06973086286374126,-0.003189300077050322,28374.5,27867.4,30661.0,30759.1,0.021717131845812563,0.0021111047316936635,-0.01626978007252202,0.0033362470415968792,0.012790163713080378,0.083256925588323,-0.0623734238228853,285,285,False
BTC,NEXT_QUARTER,0.05,1695974400,2023-09-29 08:00,1681142400,2023-04-10 16:00,1695970800,2023-09-29 07:00,long_qtr_short_perp,171.625,171.66666666666666,-0.03267305248147799,-0.06946988828586098,-0.002053886925795026,28084.5,29033.1,27112.2,27168.0,0.03075110821786166,0.00191846203126776,0.02641304468503187,0.05524569087162577,0.11749265647862145,0.06539929788503718,0.05617340894413187,514,514,False
BTC,NEXT_QUARTER,0.05,1703836800,2023-12-29 08:00,1688130000,2023-06-30 13:00,1703833200,2023-12-29 07:00,short_qtr_long_perp,181.75,181.79166666666666,0.03845285524568395,0.07720536602158869,0.04121991279585006,31278.2,30120.0,44058.7,42314.5,-0.01945551128818049,0.0024530444887118194,-0.04759058790966135,-0.06949914368655366,-0.1395718704021573,-0.039071590757556424,-0.09557394545819199,545,545,False
