cell,entry_date,entry_ts,exit_ts,side,p_entry,p_exit,gross,net,note
WKND_FADE,2025-11-09,2025-11-09T22:00:00+00:00,2025-11-10T22:00:00+00:00,-1,104528.82,105631.26,-0.01054675638737712,-0.01234675638737712,gap=0.007186
WKND_FADE,2025-11-16,2025-11-16T22:00:00+00:00,2025-11-17T22:00:00+00:00,1,93505.23,91959.72,-0.016528594175962086,-0.018328594175962085,gap=-0.009242
WKND_FADE,2025-11-23,2025-11-23T22:00:00+00:00,2025-11-24T22:00:00+00:00,-1,87992.03,88766.15,-0.008797614965809997,-0.010597614965809996,gap=0.040449
WKND_FADE,2025-11-30,2025-11-30T22:00:00+00:00,2025-12-01T22:00:00+00:00,1,91174.23,86436.64,-0.051961941438935066,-0.05376194143893507,gap=-0.000295
WKND_FADE,2025-12-07,2025-12-07T22:00:00+00:00,2025-12-08T22:00:00+00:00,-1,90231.31,91316.0,-0.012021215252222328,-0.013821215252222328,gap=0.010409
WKND_FADE,2025-12-14,2025-12-14T22:00:00+00:00,2025-12-15T22:00:00+00:00,1,88443.85,86243.77,-0.02487544357239091,-0.02667544357239091,gap=-0.019623
WKND_FADE,2025-12-21,2025-12-21T22:00:00+00:00,2025-12-22T22:00:00+00:00,-1,88162.86,88275.05,-0.001272531313072145,-0.003072531313072145,gap=0.000718
WKND_FADE,2025-12-28,2025-12-28T22:00:00+00:00,2025-12-29T22:00:00+00:00,-1,87588.37,87337.85,0.002860197078676019,0.001060197078676019,gap=0.000030
WKND_FADE,2026-01-04,2026-01-04T22:00:00+00:00,2026-01-05T22:00:00+00:00,-1,91279.99,94095.78,-0.030847834229604798,-0.0326478342296048,gap=0.017160
WKND_FADE,2026-01-11,2026-01-11T22:00:00+00:00,2026-01-12T22:00:00+00:00,-1,90757.07,91055.17,-0.0032845925942737164,-0.005084592594273716,gap=0.005024
WKND_FADE,2026-01-18,2026-01-18T22:00:00+00:00,2026-01-19T22:00:00+00:00,1,95430.45,93003.41,-0.025432553236414468,-0.027232553236414467,gap=-0.001289
WKND_FADE,2026-01-25,2026-01-25T22:00:00+00:00,2026-01-26T22:00:00+00:00,1,86568.51,88064.69,0.01728318992668365,0.015483189926683651,gap=-0.032794
WKND_FADE,2026-02-01,2026-02-01T22:00:00+00:00,2026-02-02T22:00:00+00:00,1,76526.03,78532.07,0.026213825544066705,0.024413825544066705,gap=-0.087959
WKND_FADE,2026-02-08,2026-02-08T22:00:00+00:00,2026-02-09T22:00:00+00:00,-1,70700.01,70400.01,0.004243280870823041,0.0024432808708230408,gap=0.009998
WKND_FADE,2026-02-15,2026-02-15T22:00:00+00:00,2026-02-16T22:00:00+00:00,-1,68852.01,68862.89,-0.00015802007813570107,-0.001958020078135701,gap=0.001089
WKND_FADE,2026-02-22,2026-02-22T22:00:00+00:00,2026-02-23T22:00:00+00:00,1,67612.66,64580.66,-0.04484367276779233,-0.046643672767792334,gap=-0.002033
WKND_FADE,2026-03-01,2026-03-01T22:00:00+00:00,2026-03-02T22:00:00+00:00,-1,65666.19,69413.82,-0.05707092188537222,-0.05887092188537222,gap=0.001090
WKND_FADE,2026-03-08,2026-03-08T22:00:00+00:00,2026-03-09T22:00:00+00:00,1,67020.01,68919.71,0.028345265839262224,0.026545265839262224,gap=-0.016018
WKND_FADE,2026-03-15,2026-03-15T22:00:00+00:00,2026-03-16T22:00:00+00:00,-1,72109.59,74401.35,-0.03178162571718968,-0.03358162571718968,gap=0.010691
WKND_FADE,2026-03-22,2026-03-22T22:00:00+00:00,2026-03-23T22:00:00+00:00,1,67899.97,70851.36,0.043466734963211406,0.0416667349632114,gap=-0.030799
WKND_FADE,2026-03-29,2026-03-29T22:00:00+00:00,2026-03-30T22:00:00+00:00,-1,66710.12,66809.3,-0.0014867309487676117,-0.0032867309487676116,gap=0.010441
WKND_FADE,2026-04-05,2026-04-05T22:00:00+00:00,2026-04-06T22:00:00+00:00,-1,67553.44,69504.99,-0.02888898033912124,-0.03068898033912124,gap=0.010795
WKND_FADE,2026-04-12,2026-04-12T22:00:00+00:00,2026-04-13T22:00:00+00:00,1,71364.03,73179.71,0.025442509342591846,0.023642509342591846,gap=-0.027230
WKND_FADE,2026-04-19,2026-04-19T22:00:00+00:00,2026-04-20T22:00:00+00:00,1,74425.16,75954.72,0.020551652156340694,0.018751652156340694,gap=-0.037659
WKND_FADE,2026-04-26,2026-04-26T22:00:00+00:00,2026-04-27T22:00:00+00:00,-1,78417.41,76786.81,0.020793851773477368,0.018993851773477368,gap=0.008995
WKND_FADE,2026-05-03,2026-05-03T22:00:00+00:00,2026-05-04T22:00:00+00:00,-1,78831.6,80259.18,-0.01810923538276521,-0.01990923538276521,gap=0.012216
WKND_FADE,2026-05-10,2026-05-10T22:00:00+00:00,2026-05-11T22:00:00+00:00,-1,80720.47,81821.18,-0.013636070255785171,-0.01543607025578517,gap=0.007330
WKND_FADE,2026-05-17,2026-05-17T22:00:00+00:00,2026-05-18T22:00:00+00:00,1,78405.72,77103.04,-0.01661460413857574,-0.01841460413857574,gap=-0.009067
WKND_FADE,2026-05-24,2026-05-24T22:00:00+00:00,2026-05-25T22:00:00+00:00,-1,76151.14,77367.03,-0.015966799709104862,-0.01776679970910486,gap=0.002193
WKND_FADE,2026-05-31,2026-05-31T22:00:00+00:00,2026-06-01T22:00:00+00:00,-1,73892.52,71038.01,0.03863056774894147,0.036830567748941466,gap=0.002971
WKND_FADE,2026-06-07,2026-06-07T22:00:00+00:00,2026-06-08T22:00:00+00:00,-1,61778.42,63728.96,-0.031573160984045945,-0.03337316098404595,gap=0.002571
WKND_FADE,2026-06-14,2026-06-14T22:00:00+00:00,2026-06-15T22:00:00+00:00,-1,65311.59,66368.15,-0.016177220612757948,-0.017977220612757947,gap=0.029356
WKND_FADE,2026-06-21,2026-06-21T22:00:00+00:00,2026-06-22T22:00:00+00:00,-1,63808.0,64320.57,-0.00803300526579731,-0.00983300526579731,gap=0.008822
WKND_FADE,2026-06-28,2026-06-28T22:00:00+00:00,2026-06-29T22:00:00+00:00,1,59445.96,60479.71,0.01738974355868761,0.01558974355868761,gap=-0.004555
WKND_FADE,2026-07-05,2026-07-05T22:00:00+00:00,2026-07-06T22:00:00+00:00,-1,63092.0,64489.97,-0.022157642807328903,-0.023957642807328903,gap=0.005019
WKND_FADE,2026-07-12,2026-07-12T22:00:00+00:00,2026-07-13T22:00:00+00:00,-1,63920.4,62065.05,0.029025944768806156,0.027225944768806156,gap=0.001240
WKND_FADE,2026-07-19,2026-07-19T22:00:00+00:00,2026-07-20T22:00:00+00:00,-1,64415.75,65286.02,-0.013510205190500724,-0.015310205190500723,gap=0.004612
WKND_FADE,2026-07-26,2026-07-26T22:00:00+00:00,2026-07-27T22:00:00+00:00,-1,64858.03,64821.26,0.0005669305712799888,-0.0012330694287200111,gap=0.010718
WKND_FADE,2026-08-02,2026-08-02T22:00:00+00:00,2026-08-03T22:00:00+00:00,-1,63578.01,63590.15,-0.0001909465238059127,-0.0019909465238059127,gap=0.009917
WKND_FADE,2026-08-09,2026-08-09T22:00:00+00:00,2026-08-10T22:00:00+00:00,-1,65192.99,63987.0,0.018498768042392255,0.016698768042392256,gap=0.003401
WKND_FADE,2026-08-16,2026-08-16T22:00:00+00:00,2026-08-17T22:00:00+00:00,-1,62929.61,64382.02,-0.023079914208907315,-0.024879914208907315,gap=0.000350
WKND_FADE,2026-08-23,2026-08-23T22:00:00+00:00,2026-08-24T22:00:00+00:00,-1,77833.23,78984.23,-0.014788028198238656,-0.016588028198238656,gap=0.004038
WKND_FADE,2026-08-30,2026-08-30T22:00:00+00:00,2026-08-31T22:00:00+00:00,-1,78653.0,78964.33,-0.003958272411732633,-0.005758272411732632,gap=0.016092
WKND_FADE,2026-09-06,2026-09-06T22:00:00+00:00,2026-09-07T22:00:00+00:00,-1,79944.39,79164.01,0.0097615354873557,0.0079615354873557,gap=0.003104
