,realized,cycles,unrealized,equity,ret
2022-02-22,0.013625711138964974,196,0.0,-3.783894970845994,0.01818467494468523
2022-02-23,-0.01931169604189877,75,-0.0015822555666732594,-3.804788922454566,-0.020893951608571992
2022-02-24,0.002762837063933302,357,-0.00327471770752181,-3.803718547531481,0.0010703749230849269
2022-02-25,0.015883342543863983,227,-0.0012005879393411666,-3.7857610752194364,0.017957472312044587
2022-02-26,0.007058442237353105,102,-0.002262655777670549,-3.7797647008204125,0.005996374399023896
2022-02-27,-0.03265801174323824,152,-0.0003630652838301499,-3.8105231220698106,-0.030758421249398094
2022-02-28,0.01071314212022188,155,-0.004730798381723479,-3.804177713047482,0.0063454090223284965
2022-03-01,0.013062641152862542,187,-4.6831257851017826e-05,-3.7864311047707475,0.017746608276734577
2022-03-02,0.010963904932204897,159,-0.001750023068534726,-3.777170391649226,0.009260713121521658
2022-03-03,-0.026724671839509287,91,-0.0005740555450923647,-3.802719095965293,-0.025548704316066928
2022-03-04,-0.031050695935261177,128,-0.011129249897842053,-3.8443249862533033,-0.04160589028801054
2022-03-05,0.0008625331112621973,12,-0.007341553822148368,-3.8396747570663474,0.004650229186955901
2022-03-06,-0.018037894140380522,112,-0.0037884491522593112,-3.854159546536839,-0.014484789470491588
2022-03-07,0.012781554982525522,182,-0.007858052259325064,-3.845447594661379,0.008711951875460144
2022-03-08,0.015170523046443002,219,-0.0014140912463959112,-3.8238331106020067,0.021614484059372163
2022-03-09,0.010019222640002266,144,-0.0029384267334211117,-3.8153382234490296,0.008494887152977082
2022-03-10,-0.02979429885043689,151,-0.0032917476430526856,-3.845485843209098,-0.030147619760068523
2022-03-11,0.008483405623092171,120,-0.01931489233650919,-3.8530255822794626,-0.007539739070364426
2022-03-12,0.003777254222896124,53,-0.0174455714397075,-3.847379007159765,0.005646575119697683
2022-03-13,-0.04184864120008851,46,-0.0035310619037392257,-3.875313138823885,-0.027934131664120176
2022-03-14,0.007721347729176647,110,-0.00028040106745765855,-3.8643411302584267,0.010972008565458324
2022-03-15,0.007164255814155783,102,-0.003181153200793101,-3.8600776265776067,0.004263503680820069
2022-03-16,-0.006165186485261697,189,-0.000883117444536346,-3.8639447773066116,-0.003867150729004898
2022-03-17,0.005707848697135903,81,-0.0017562339476713527,-3.859110045112611,0.004834732194000768
2022-03-18,0.006108936228887436,87,-0.0002729214441843273,-3.8515177963802363,0.007592248732374518
2022-03-19,0.002458567157472488,36,0.0,-3.8487863077785796,0.0027314886016567286
2022-03-20,0.0041515155491522165,60,-0.0033823721080052487,-3.8480171643374326,0.00076914344114698
2022-03-21,0.00596212616676877,85,-0.0060975873726341326,-3.8447702534352928,0.003246910902139799
2022-03-22,0.006063855335480381,86,-0.006665534182760727,-3.839274344909939,0.005495908525353865
2022-03-23,0.003005487787598529,42,-0.001765637336528267,-3.831368960276108,0.007905384633831058
2022-03-24,0.006549307777914657,94,4.041772506497578e-05,-3.8230135974365997,0.008355362839508107
2022-03-25,0.004209235148305024,60,-0.0035198371961742336,-3.822364617209534,0.0006489802270657208
2022-03-26,0.0018463955231052796,26,-0.0019182233699365243,-3.818916607860191,0.003448009349343195
2022-03-27,0.0032860649723085943,47,-0.0002184083702644585,-3.81393072788821,0.0049858799719806335
2022-03-28,0.005300384371493263,77,-0.0018175057335601168,-3.8102294408800126,0.003701287008197607
2022-03-29,0.004042512526044181,59,-0.00036333009824321747,-3.804732752718651,0.005496688161361618
2022-03-30,0.0046268224395667875,67,-0.0021606020110718615,-3.8019032021919132,0.002829550526737723
2022-03-31,0.0036515132384865546,52,-0.021570614923494123,-3.8176617018658487,-0.0157584996739355
2022-04-01,-0.031962094297954886,83,-0.00107188824598996,-3.8291250694862997,-0.01146336762045097
2022-04-02,0.005291437405739703,75,-0.010789811137537027,-3.833551554972107,-0.004426485485807152
2022-04-03,0.004784221559683545,68,-0.005825854082103793,-3.8238033763569903,0.009748178615116565
2022-04-04,0.0054670426600404,77,-0.004303843209204948,-3.816814322824051,0.006989053532939327
2022-04-05,0.004178135301406488,59,-0.020636209244934194,-3.828968553558374,-0.01215423073432298
2022-04-06,-0.03439458702603165,108,-0.026555401972062933,-3.869282333311534,-0.040313779753160084
2022-04-07,0.0012226496941384949,17,-0.02053388225892937,-3.8620381639042622,0.007244169407271794
2022-04-08,-0.03630172012889322,52,-0.008230493361078244,-3.8860364951353046,-0.023998331231042336
2022-04-09,0.002467909800186811,35,-0.0024175324144003942,-3.8777556243884397,0.008280870746864899
2022-04-10,0.0032118736519687577,46,-0.008505884707068954,-3.8806321030291393,-0.00287647864069962
2022-04-11,-0.030198152827297167,73,-0.015206942855729757,-3.917531314005097,-0.03689921097595761
2022-04-12,0.0028623255160261383,40,-0.008571161109706855,-3.908033206743048,0.009498107262048805
2022-04-13,0.005055045748197373,72,-0.0015394114402958337,-3.89594641132544,0.012086795417608265
2022-04-14,0.002449428643154695,35,-0.017362331459846236,-3.9093199027018355,-0.013373491376395652
