,realized,cycles,unrealized,equity,ret
2022-02-09,0.0014268283301859454,103,0.0,-9.632574941237094,0.001592647532429936
2022-02-10,0.001951387036413191,131,-0.022105188206542767,-9.652728742407223,-0.02015380117012988
2022-02-11,-0.029873841008435483,175,-0.013241748049609633,-9.673739143258723,-0.021010400851499966
2022-02-12,0.001108097096350465,68,-0.016855125492748996,-9.676244423605512,-0.002505280346788652
2022-02-13,0.0010288914440454355,63,-0.02080067573478839,-9.679161082403507,-0.0029166587979947423
2022-02-14,0.0012181708529228274,75,-0.010990663965318045,-9.668132899781114,0.011028182622393246
2022-02-15,0.0006911278092973851,49,-0.00014456831708073155,-9.65659567632358,0.01153722345753394
2022-02-16,0.0006906407183887149,42,-0.0038087045663438733,-9.659569171854454,-0.002973495530874004
2022-02-17,-0.045429302501370616,75,-0.002637838093591672,-9.70382760788307,-0.0442584360286169
2022-02-18,0.001486717376146453,92,-0.01028742802795437,-9.709990480441288,-0.006162872558217458
2022-02-19,0.00030082080547434725,18,-0.008526618667211983,-9.70792885027507,0.0020616301662172987
2022-02-20,-0.027170530915959668,53,-0.0081570007325191,-9.734729763256338,-0.02680091298126719
2022-02-21,-0.05504445603238786,164,-0.0045589638057204505,-9.786176182361928,-0.05144641910558967
2022-02-22,0.0028360590674242304,196,0.0,-9.778781159488782,0.007395022873145862
2022-02-23,-0.023440401182752084,75,-0.0015822555666732594,-9.803803816238206,-0.0250226567494245
2022-02-24,-0.01688993842363855,357,-0.00327471770752181,-9.822386216802693,-0.01858240056448679
2022-02-25,0.003387107458447763,227,-0.0012005879393411666,-9.816924979576065,0.005461237226628057
2022-02-26,0.0014434370930937143,102,-0.002262655777670549,-9.8165436103213,0.00038136925476450756
2022-02-27,-0.04102550714890629,152,-0.0003630652838301499,-9.855669526976365,-0.03912591665506504
2022-02-28,0.0021805433723061716,155,-0.004730798381723479,-9.857856716701953,-0.0021871897255874018
2022-03-01,0.0027683978515682128,187,-4.6831257851017826e-05,-9.850404351726512,0.007452364975440773
2022-03-02,0.0022111242283514194,159,-0.001750023068534726,-9.849896419308845,0.0005079324176673339
2022-03-03,-0.0317341792188797,91,-0.0005740555450923647,-9.880454631004282,-0.030558211695437265
2022-03-04,-0.038097098749517076,128,-0.011129249897842053,-9.929106924106549,-0.0486522931022666
2022-03-05,0.00020192659674810032,12,-0.007341553822148368,-9.925117301434106,0.0039896226724422945
2022-03-06,-0.024203404713690924,112,-0.0037884491522593112,-9.945767601477908,-0.020650300043801195
2022-03-07,0.002762521320552736,182,-0.007858052259325064,-9.94707468326442,-0.0013070817865123985
2022-03-08,0.0031147681077797473,219,-0.0014140912463959112,-9.937515954143711,0.009558729120708875
2022-03-09,0.002092126648351925,144,-0.0029384267334211117,-9.936948162982384,0.0005677911613268805
2022-03-10,-0.03810683777295664,151,-0.0032917476430526856,-9.975408321664972,-0.038460158682587675
2022-03-11,0.001877418552585365,120,-0.01931489233650919,-9.989554047805845,-0.014145726140872839
2022-03-12,0.000859593200869124,53,-0.0174455714397075,-9.986825133708173,0.0027289140976716197
2022-03-13,-0.044380950403412195,46,-0.0035310619037392257,-10.017291574575616,-0.030466440867442657
2022-03-14,0.001665889896359034,110,-0.00028040106745765855,-10.012375023842976,0.004916550732639635
2022-03-15,0.001549192460787326,102,-0.003181153200793101,-10.013726583515524,-0.001351559672547964
2022-03-16,-0.016569565803285242,189,-0.000883117444536346,-10.027998113562552,-0.014271530047027525
2022-03-17,0.0012488175741278747,81,-0.0017562339476713527,-10.02762241249156,0.0003757010709914965
2022-03-18,0.0013196184504058513,87,-0.0002729214441843273,-10.024819481537666,0.002802930953894389
2022-03-19,0.00047681859582354827,36,0.0,-10.024069741497659,0.0007497400400069409
2022-03-20,0.0008485716268157173,60,-0.0033823721080052487,-10.026603541978847,-0.002533800481188564
2022-03-21,0.0012829111543745729,85,-0.0060975873726341326,-10.028035846089102,-0.0014323041102546341
2022-03-22,0.001329573358650498,86,-0.006665534182760727,-10.027274219540576,0.0007616265485257401
2022-03-23,0.0006933723462270757,42,-0.001765637336528267,-10.021680950348118,0.005593269192457839
2022-03-24,0.0013746707312274652,94,4.041772506497578e-05,-10.018500224555297,0.0031807257928218036
2022-03-25,0.0009062594738385628,60,-0.0035198371961742336,-10.021154220002698,-0.002653995447401414
2022-03-26,0.00041509374521199265,26,-0.0019182233699365243,-10.019137512431247,0.002016707571451448
2022-03-27,0.0006987401716136857,47,-0.0002184083702644585,-10.01673895725996,0.0023985551712861763
2022-03-28,0.0010616214074961423,77,-0.0018175057335601168,-10.017276433215761,-0.0005374759558005593
2022-03-29,0.0007946395695635599,59,-0.00036333009824321747,-10.01502761801088,0.0022488152048811827
