,realized,cycles,unrealized,equity,ret
2020-02-14,0.000152829019029532,1,0.0,0.09233926863263317,0.00015282901902953505
2020-02-15,0.0020447168855162894,13,-0.0027978644671219142,0.09158612105102755,-0.0007531475816056205
2020-02-16,0.0035287051518057594,22,-0.0029689593528877565,0.09494373131706746,0.0033576102660399093
2020-02-17,0.004616559257680407,28,-0.01050758287377476,0.09202166705386086,-0.0029220642632065974
2020-02-18,0.004144215631408604,26,0.0,0.10667346555904422,0.014651798505183361
2020-02-19,0.004850376983648019,30,-0.013729892683059276,0.09779394985963297,-0.008879515699411256
2020-02-20,0.0035200327670135605,21,-0.013596588703897426,0.10144728660580837,0.0036533367461754063
2020-02-21,0.0014875253645366317,9,-0.010032785275396146,0.10649861539884628,0.005051328793037907
2020-02-22,0.0004979247964251576,3,-0.011088348178494157,0.10594097729217342,-0.0005576381066728642
2020-02-23,0.0020875478342261035,13,-0.0024924467836445006,0.11662442652124917,0.010683449229075756
2020-02-24,0.002792089349881583,17,-0.012995474926548772,0.10891348772822648,-0.00771093879302269
2020-02-25,0.0025659799663506856,15,-0.0371401216196191,0.08733482100150686,-0.021578666726719625
2020-02-26,-0.10066330603637344,18,-0.0005470306078286355,0.023264605976923872,-0.06407021502458299
2020-02-27,0.00602891964464391,37,-0.0012067186802069097,0.028633837549189505,0.005369231572265633
2020-02-28,0.006826468665447331,41,-0.004693485486607904,0.03197353940823584,0.003339701859046338
2020-02-29,0.0016560604823101267,10,-0.01224522518078168,0.02607786019637219,-0.0058956792118636525
2020-03-01,0.0030349390909963523,18,-0.012186986958875318,0.029171037509274904,0.003093177312902713
2020-03-02,0.00278470921842375,17,-5.7730923335929665e-05,0.04408500276323804,0.014913965253963136
2020-03-03,0.0022728554857691314,14,-0.002383240135076581,0.044032349037266515,-5.265372597152568e-05
2020-03-04,0.0006551656267746965,4,-0.0027895433506428965,0.0442812114484749,0.0002488624112083823
2020-03-05,0.0022071625680393663,14,-0.0002902346901996974,0.04898768267695746,0.004706471228482563
2020-03-06,0.0010800770753473226,7,8.830405627368721e-05,0.050446298498778165,0.0014586158218207051
2020-03-07,0.001244552526420562,8,-0.003996693889752176,0.047605853079172866,-0.002840445419605299
2020-03-08,0.0015464265017492806,9,-0.07310843920752227,-0.019959465736847953,-0.06756531881602082
2020-03-09,-0.10239454403128574,52,-0.0004411607517848674,-0.04968673131239629,-0.029727265575548334
2020-03-10,0.006815163357662475,43,-0.004351512155873201,-0.046781919358822144,0.0029048119535741435
2020-03-11,0.004543739224973942,28,-0.0029797441873903215,-0.04086641216536532,0.00591550719345682
2020-03-12,-0.3708405755052546,269,-0.013642530077220131,-0.42236977356044975,-0.38150336139508445
2020-03-13,-0.13622808101176628,631,-0.0015143947785291843,-0.5464697192735252,-0.12409994571307542
2020-03-14,0.03198522332212819,193,-0.03965529049819566,-0.5526253916710635,-0.0061556723975383365
2020-03-15,-0.01864892731979328,137,-0.0015438364128979522,-0.533162864905559,0.01946252676550453
2020-03-16,-0.06686216599761186,258,-0.005013150996141819,-0.6034943454864148,-0.07033148058085581
2020-03-17,0.01597715131779005,102,0.0,-0.5825040431724828,0.020990302313931952
2020-03-18,0.014282500415184038,91,0.0,-0.5682215427572987,0.014282500415184085
2020-03-19,0.016133634088545762,99,-0.006812934167583685,-0.5589008428363367,0.009320699920962072
2020-03-20,-0.018032264674598782,164,-0.0030604199286623744,-0.5731805932720141,-0.014279750435677419
2020-03-21,0.025432523259231007,154,-0.008051026231097567,-0.5527386763152183,0.020441916956795758
2020-03-22,0.01705590168257235,101,-0.04971743353584015,-0.5773491819373886,-0.024610505622170264
2020-03-23,0.01933595086021686,118,-4.5092981163181404e-05,-0.5083408905224948,0.06900829141489384
2020-03-24,0.011425555661034955,68,-0.0005187179387573641,-0.49738895981905396,0.010951930703440804
2020-03-25,0.012620061761562199,74,-0.008267972916425599,-0.49251815303516,0.004870806783893955
2020-03-26,0.006336143899948457,37,-0.005029356018257554,-0.48294339223704347,0.009574760798116533
2020-03-27,0.0035758714958521276,21,-0.033116048017272574,-0.5074542127402063,-0.024510820503162833
2020-03-28,-0.04937203254656732,39,-0.0009473090310899303,-0.524657506300591,-0.017203293560384747
2020-03-29,0.005028677409935912,30,-0.02153422314602163,-0.5402157430055867,-0.015558236704995676
2020-03-30,0.006081692269855183,38,-3.0300403377528013e-05,-0.5126301279930874,0.027585615012499343
2020-03-31,0.0015351394850556946,10,0.0,-0.5110646881046542,0.0015654398884331622
2020-04-01,0.004889980931974293,31,0.0,-0.5061747071726799,0.004889980931974347
2020-04-02,0.010730905807645682,66,-0.006906950999422294,-0.5023507523644565,0.0038239548082233954
2020-04-03,0.00792711725287257,49,-0.011972484090449927,-0.4994891682026115,0.0028615841618449545
2020-04-04,0.0060052051924532075,37,-0.00402608641231495,-0.4855375653320233,0.01395160287058822
2020-04-05,0.002766942880227775,17,-0.008059316756408747,-0.48680385279588934,-0.0012662874638660337
2020-04-06,0.003287336686996555,21,0.0,-0.47545719935248404,0.011346653443405297
2020-04-07,0.004901259065686098,29,-0.005480822029889002,-0.4760367623166869,-0.0005795629642028621
2020-04-08,0.004051185883742551,24,-0.0006531812607284912,-0.4671579356637839,0.008878826652903016
2020-04-09,0.0022129322543643546,13,-0.002471326876545797,-0.4667631490252368,0.0003947866385470844
2020-04-10,0.0005226927378059738,3,-0.030400203139699433,-0.4941693325505845,-0.027406183525347683
2020-04-11,0.0,0,-0.028912865138706875,-0.49268199454959194,0.001487338000992544
2020-04-12,0.002282112266917353,13,-0.026673968851338933,-0.4881609859953066,0.004521008554285333
2020-04-13,-0.04858590664277009,29,-9.586404044219049e-05,-0.5101687878271799,-0.022007801831873286
2020-04-14,0.0037252763255641507,24,-0.0005479705578384707,-0.5068956180190121,0.0032731698081678307
2020-04-15,0.0022247075284274605,14,-0.011507343759166299,-0.5156302836919124,-0.008734665672900377
2020-04-16,0.003978972088313776,25,0.0,-0.5001439678444324,0.015486315847480059
2020-04-17,0.0,0,0.0,-0.5001439678444324,0.0
2020-04-18,0.0,0,-9.529988413409587e-05,-0.5002392677285665,-9.529988413414792e-05
2020-04-19,0.0011861533328659868,7,-0.0023892983334116093,-0.501347112844978,-0.0011078451164114878
2020-04-20,0.0015629777527309432,9,-0.019593638023679097,-0.5169884747825145,-0.015641361937536513
2020-04-21,0.0001778628631378973,1,-0.018463961658054688,-0.5156809355537522,0.0013075392287623666
2020-04-22,0.0020896607347830024,12,-0.0022362963859548666,-0.49736360954686937,0.018317326006882795
2020-04-23,0.005298811090858892,33,-0.0013849512986321352,-0.49121345336868777,0.006150156178181598
2020-04-24,0.0017308019689176563,11,-0.0007847839388529921,-0.48888248403999096,0.002330969328696808
2020-04-25,0.0021797850278543647,14,-0.0008508468126288128,-0.4867687618859124,0.0021137221540785678
2020-04-26,0.0020050824688925845,13,0.0,-0.483912832604391,0.0028559292815213966
2020-04-27,0.00015282901902952632,1,0.0,-0.4837600035853615,0.00015282901902952117
2020-04-28,0.0,0,0.0,-0.4837600035853615,0.0
2020-04-29,0.009463268761173219,57,-0.0016365671188769302,-0.4759333019430652,0.007826701642296263
2020-04-30,0.017253489848438892,104,-0.029842886771692254,-0.48688613174744166,-0.010952829804376452
2020-05-01,0.0068979416586395625,41,-0.015153346742783604,-0.46529865005989346,0.021587481687548205
2020-05-02,0.002492298822929524,15,-0.008029226222095075,-0.4556822307162754,0.009616419343618066
2020-05-03,0.005424717717585876,33,-0.012562982337314982,-0.45479126911390944,0.0008909616023659583
2020-05-04,0.003907786596289712,23,-0.013904435807020048,-0.45222493598732477,0.0025663331265846634
2020-05-05,0.004286836242622558,26,-0.0065945790332966655,-0.44062824297097886,0.011596693016345916
2020-05-06,0.005216790184791532,33,-0.0035359264349911664,-0.4323528001878818,0.008275442783097053
2020-05-07,0.005482866918528623,34,-0.0002564509085225687,-0.42359045774288456,0.00876234244499724
2020-05-08,0.0047547433325170075,29,-0.003467546551650347,-0.4220468100534953,0.0015436476893892492
2020-05-09,0.004232825512631261,25,-0.013983661966233062,-0.4283300999554468,-0.006283289901951483
2020-05-10,-0.05599162180134726,134,-0.0037142787077896885,-0.47405233849835066,-0.04572223854290386
2020-05-11,0.02086311619155961,129,-0.00918555468464623,-0.4586604982836476,0.015391840214703079
2020-05-12,0.005048647141909125,32,-0.001463968799787586,-0.44589026525687986,0.012770233026767719
2020-05-13,0.002545357918691747,16,-0.00039417710796307035,-0.44227511564636357,0.0036151496105162884
2020-05-14,0.00932261694902616,59,-0.00023147021903542408,-0.43278979180840976,0.009485323837953807
2020-05-15,0.007170967945261668,44,-0.016155070879861712,-0.4415424245239744,-0.008752632715564646
2020-05-16,0.004120836531619212,25,-0.01262377829362263,-0.4338902954061161,0.007652129117858286
2020-05-17,0.003477890917674942,22,-0.0017933668041824643,-0.419581992999001,0.014308302407115114
2020-05-18,0.0042340877257880305,27,-0.0003472552244809294,-0.41390179369351143,0.005680199305489575
2020-05-19,0.003300939064765986,21,-0.00039907598568290073,-0.41065267538994743,0.0032491183035640026
2020-05-20,0.002391043999483948,15,-0.006681986526194684,-0.4145445419309753,-0.0038918665410278552
2020-05-21,0.0054528077639777045,32,-0.03482718636632342,-0.4372369340071263,-0.022692392076151036
2020-05-22,0.002763270723624611,16,-0.026315117014123007,-0.4259615939313013,0.011275340075825036
2020-05-23,0.0013650904586874268,8,-0.025782290967770898,-0.4240636774262618,0.0018979165050395097
2020-05-24,0.0022555972882565907,13,-0.07085553666571179,-0.4668813258359461,-0.04281764840968433
2020-05-25,0.00017786286313789922,1,-0.05168045597332709,-0.44752838228042346,0.01935294355552264
2020-05-26,0.00035434952018606274,2,-0.05831733737912105,-0.45381091416603137,-0.0062825318856079004
2020-05-27,0.002431879123782823,14,-0.02381614973366063,-0.4168778473967881,0.03693306676924324
2020-05-28,0.002651363393709983,16,-0.004361587130411176,-0.3947719213998287,0.02210592599695943
2020-05-29,0.0011407392524099317,7,-0.010306451890073095,-0.3995760469070807,-0.004804125507252011
2020-05-30,0.0025779921322420236,16,-0.0014313545320325818,-0.38812295741679814,0.011453089490282564
2020-05-31,0.0009686504301066416,6,-0.009373677319467684,-0.39509662977412663,-0.0069736723573284864
2020-06-01,0.0022177250577586627,14,-0.0009443533711857375,-0.38444958076808605,0.010647049006040576
2020-06-02,0.00085974136797906,5,-0.02133402547633558,-0.4039795115052568,-0.019529930737170742
2020-06-03,0.0,0,-0.016216554082602554,-0.39886204011152376,0.005117471393733031
2020-06-04,0.0,0,-0.012206329468677425,-0.3948518154975987,0.004010224613925084
2020-06-05,0.0,0,-0.018857688974310137,-0.40150317500323135,-0.00665135950563267
2020-06-06,0.0,0,-0.01706946760394529,-0.3997149536328665,0.0017882213703648286
2020-06-07,0.0,0,-0.013872932770654597,-0.39651841879957583,0.0031965348332906873
2020-06-08,0.0,0,-0.012485615260903192,-0.3951311012898244,0.0013873175097514068
2020-06-09,0.0,0,-0.012865127018282352,-0.3955106130472036,-0.00037951175737915843
2020-06-10,0.0014187886223141152,8,-0.00840220183746948,-0.3896288992440766,0.0058817138031269645
2020-06-11,-0.04178373030307592,10,-0.0018981941220651685,-0.4249086218317482,-0.03527972258767159
2020-06-12,0.0020492900689747674,13,-0.0004333865539459709,-0.4213945241946543,0.003514097637093927
2020-06-13,0.0006286164455198493,4,-0.0001597616660583985,-0.42049228286124685,0.0009022413334074386
2020-06-14,0.0009553833006141881,6,-0.002528516743172179,-0.42190565463774643,-0.0014133717764995835
2020-06-15,0.004087207163264452,25,-0.0009082242017598589,-0.41619815493306966,0.005707499704676766
2020-06-16,0.0017086378564588637,11,-0.00027568876634973487,-0.4138569816412007,0.0023411732918689476
2020-06-17,0.001415953852500019,9,-0.0008619817823050965,-0.41302732080465604,0.0008296608365446767
2020-06-18,0.0006321759337871532,4,-0.0025526416752421973,-0.41408580476380596,-0.001058483959149925
2020-06-19,0.0011176072873845294,7,-0.004705731421174451,-0.4151212872223537,-0.0010354824585477318
2020-06-20,0.0011224080678321167,7,-0.003209211939162535,-0.41250235967250964,0.0026189275498440523
2020-06-21,0.0003172590877678093,2,-0.0052820730296754895,-0.4142579616752548,-0.0017556020027451602
2020-06-22,0.0014020324216902818,9,0.0,-0.40757385622388903,0.006684105451365774
2020-06-23,0.0,0,0.0,-0.40757385622388903,0.0
2020-06-24,0.0017510703934863366,11,-0.003762095421486185,-0.4095848812518889,-0.00201102502799988
2020-06-25,0.0019643905874766167,12,-0.00529286986528222,-0.4091512651082083,0.000433616143680593
2020-06-26,0.0021339567003382143,13,-0.008817256317750736,-0.4105416948603386,-0.0013904297521302733
2020-06-27,0.001515568180561764,9,-0.017060140927274644,-0.4172690112893008,-0.006727316428962182
2020-06-28,0.0009996776729687391,6,-0.011039143982341116,-0.41024833667139854,0.007020674617902234
2020-06-29,0.0009933650795935882,6,-0.007355829841959806,-0.40557165745142365,0.0046766792199748886
2020-06-30,0.0006601352170847164,4,-0.009956542987181141,-0.4075122353795603,-0.001940577928136622
2020-07-01,0.0004904455317936958,3,-0.005944681771242023,-0.4030099286318275,0.004502306747732776
2020-07-02,0.0009997531637503324,6,-0.012638021067784978,-0.40870351476462013,-0.0056935861327926385
2020-07-03,0.0003319498642834266,2,-0.014237381929212348,-0.4099709257617641,-0.0012674109971439473
2020-07-04,0.00033069502712271433,2,-0.010014167762856687,-0.40541701656828566,0.004553909193478423
2020-07-05,0.0003357652692790604,2,-0.013577900616963737,-0.4086449841531136,-0.003227967584827962
2020-07-06,0.0011370977641788765,7,-0.0024728879108069264,-0.39640287368277793,0.012242110470335688
2020-07-07,0.00016224769305049855,1,-0.004998455110732061,-0.39876619318965256,-0.0023633195068746282
2020-07-08,0.001116436421874022,7,-0.0007494210771097743,-0.39340072273415627,0.005365470455496291
2020-07-09,0.000644178750285821,4,-0.005928656664348775,-0.3979357795711094,-0.004535056836953155
2020-07-10,0.0006502329416399154,4,-0.004021799774668383,-0.3953786897397891,0.0025570898313203028
2020-07-11,0.0,0,-0.00573869064345418,-0.3970955806085749,-0.001716890868785792
2020-07-12,0.0009698564215824637,6,-0.003562616985790394,-0.3939496505293287,0.0031459300792462397
2020-07-13,0.0003232774541155229,2,-0.0055488988986694835,-0.3956126549880922,-0.0016630044587635506
2020-07-14,0.0006539232755558921,4,-0.005055847354024086,-0.3944656801678909,0.0011469748202013186
2020-07-15,0.00032695548752439247,2,-0.0072941262982938425,-0.3963770036246363,-0.001911323456745384
2020-07-16,0.00033069502712271433,2,-0.010107493698068765,-0.39885967599728844,-0.0024826723726521505
2020-07-17,0.00016472009498100102,1,-0.009197179049018922,-0.39778464125325763,0.0010750347440308117
2020-07-18,0.00016347774376219623,1,-0.00842866614774629,-0.39685265060822283,0.000931990645034797
2020-07-19,0.00032819783874319725,2,-0.006807812488010484,-0.3949035991097438,0.0019490514984790153
2020-07-20,0.0,0,-0.008886114303265687,-0.396981900924999,-0.0020783018152552013
2020-07-21,0.0014397382813107875,9,-0.001490721930477363,-0.38814677027089994,0.008835130654099077
2020-07-22,0.0010975232270015794,7,-5.7827137504097424e-05,-0.38561635225092505,0.0025304180199748894
2020-07-23,0.0009261101543128669,6,0.00014880207464628003,-0.3844836128844618,0.0011327393664632424
2020-07-24,0.0007698455465377061,5,-0.00014786111051290137,-0.3840104305230833,0.0004731823613784991
2020-07-25,0.0007652829971525655,5,0.0,-0.38309728641541785,0.0009131441076654645
2020-07-26,0.0013585830265408036,8,-0.0008926772821209624,-0.382631380670998,0.0004659057444198478
2020-07-27,0.008339362341156412,51,-0.0045646857460788035,-0.3779640267937995,0.004667353877198521
2020-07-28,0.009156669423582866,54,-0.008623743703467121,-0.37286641532760495,0.005097611466194529
2020-07-29,0.004637928082322371,28,-0.0027656993597141143,-0.36237044290152953,0.010495972426075417
2020-07-30,0.0016776107006147018,10,-0.0029439732388475224,-0.36087110608004824,0.0014993368214812897
2020-07-31,0.003085520111867986,19,-0.00010573964066626598,-0.354947352369999,0.005923753710049218
2020-08-01,0.003906753777771318,25,0.0,-0.3509348589515614,0.004012493418437624
2020-08-02,0.009600160874317051,58,-0.013993428614243348,-0.3553281266914877,-0.004393267739926321
2020-08-03,0.002935648794537754,18,-0.00916421356690501,-0.3475632628496116,0.007764863841876135
2020-08-04,0.002617157819070551,16,-0.0101902958264478,-0.34597218729008383,0.0015910755595277548
2020-08-05,0.0037610414569136602,24,0.0,-0.3320208500067224,0.013951337283361454
2020-08-06,0.0012271947016213698,8,0.0,-0.330793655305101,0.0012271947016213591
2020-08-07,0.002030604464387369,13,-0.00035186163657848786,-0.32911491247729213,0.0016787428278088878
2020-08-08,0.0010766524279671257,7,0.0,-0.32768639841274655,0.001428514064545583
2020-08-09,0.0009261101543128817,6,1.8863614555627337e-05,-0.32674142464387806,0.0009449737688684845
2020-08-10,0.0007699008907259624,5,0.0,-0.3259903873677077,0.0007510372761703743
2020-08-11,0.003835298734176618,24,-0.0037806616706326586,-0.3259357503041638,5.46370635439164e-05
2020-08-12,0.0022282823318700573,14,-0.0007377845773055779,-0.3206645908789666,0.0052711594251971805
2020-08-13,0.003138761132550864,20,0.0,-0.3167880451691102,0.003876545709856405
2020-08-14,0.0006113160761181161,4,0.0,-0.31617672909299205,0.0006113160761181402
2020-08-15,0.0,0,0.0,-0.31617672909299205,0.0
2020-08-16,0.0,0,0.0,-0.31617672909299205,0.0
2020-08-17,0.0011631047123984016,7,-0.0008719091980317853,-0.3158855335786254,0.0002911955143666267
2020-08-18,0.0027503481102572353,16,-0.008266692076735584,-0.320529968347072,-0.004644434768446559
2020-08-19,0.0008838522749396183,5,-0.015748192871245757,-0.3271276168666425,-0.006597648519570509
2020-08-20,0.0005322123833239864,3,-0.011571124641550343,-0.32241833625362315,0.00470928061301934
2020-08-21,0.00017648665704817442,1,-0.026844642508493364,-0.337515367463518,-0.015097031209894862
2020-08-22,0.0,0,-0.020302583376334265,-0.3309733083313589,0.006542059132159106
2020-08-23,0.0,0,-0.021039695797926118,-0.33171042075295076,-0.0007371124215918567
2020-08-24,0.00017786286313790597,1,-0.016065802336786655,-0.3265586644286734,0.00515175632427739
2020-08-25,0.0,0,-0.037427648361854006,-0.34792051045374073,-0.021361846025067355
2020-08-26,0.0,0,-0.030319459055592933,-0.3408123211474796,0.0071081893062611146
2020-08-27,0.0,0,-0.03683318682697619,-0.3473260489188629,-0.00651372777138326
2020-08-28,0.0,0,-0.027064831856278407,-0.3375576939481651,0.009768354970697779
2020-08-29,0.0,0,-0.03010026379064216,-0.3405931258825289,-0.003035431934363786
2020-08-30,0.0,0,-0.017906843745806412,-0.3283997058376931,0.012193420044835757
2020-08-31,0.00017786286313790597,1,-0.020971104082363235,-0.331286103311112,-0.0028863974734189
2020-09-01,0.0017459551892046394,10,-0.009017292198936338,-0.3175863362384805,0.013699767072631541
2020-09-02,0.0,0,-0.03394239394499483,-0.342511437984539,-0.024925101746058498
2020-09-03,-0.04897647678043361,30,-0.0464655494070924,-0.40401107022707017,-0.06149963224253119
2020-09-04,0.0010630628960383189,6,-0.02681961938606874,-0.3833020773100082,0.020708992917061964
2020-09-05,-0.060616042148592744,32,-7.405202417348066e-05,-0.4171725520967057,-0.03387047478669747
2020-09-06,0.004100991962801565,26,-0.0006074128383790236,-0.41360492094810963,0.00356763114859604
2020-09-07,0.003841567877776347,24,1.1328586666153968e-05,-0.40914461164528815,0.004460309302821486
2020-09-08,0.006442251073018514,40,-0.004130714790360728,-0.4068444039492965,0.0023002076959916518
2020-09-09,0.001904876983068469,12,-0.0019029496263869008,-0.4027117618022542,0.004132642147042287
2020-09-10,0.0028109472793783263,18,-0.00034124628593294065,-0.398339111182422,0.004372650619832219
2020-09-11,0.0006193253141848347,4,-4.4190296139907696e-05,-0.39742272987844407,0.0009163813039779201
2020-09-12,0.0004619117044687937,3,0.0,-0.3969166278778354,0.000506102000608688
2020-09-13,0.00015627570771111523,1,-0.00021137421094032766,-0.3969717263810646,-5.5098503229211726e-05
2020-09-14,0.0012340660376831563,8,0.0,-0.3955262861324411,0.0014454402486234752
2020-09-15,0.0008400533634119611,5,-0.0008885097851281861,-0.3955747425541573,-4.845642171619202e-05
2020-09-16,0.0018221744930789264,11,-0.0008054006369994644,-0.3936694589129497,0.0019052836412076224
2020-09-17,0.0011618750363024187,7,-0.0009963542953464381,-0.39269853753499423,0.0009709213779554582
2020-09-18,0.0004941727708849201,3,-0.0009527691208312765,-0.3921607795895941,0.0005377579454001191
2020-09-19,0.0009772251489047737,6,-0.00012968272203827286,-0.3903604680418964,0.0018003115476977194
2020-09-20,0.001168200497822593,7,-0.0016774972886039474,-0.3907400821106395,-0.0003796140687430949
2020-09-21,0.0015753509423867542,9,-0.019813241031054717,-0.4073004749107035,-0.016560392800063994
2020-09-22,0.0010603104838588738,6,-0.013865064307822032,-0.40029198770361196,0.007008487207091518
2020-09-23,0.0003516114434867245,2,-0.031013441811591325,-0.41708875376389454,-0.016796766060282575
2020-09-24,0.0022515683319440684,13,-0.005834507330773141,-0.38965825095113227,0.02743050281276227
2020-09-25,0.0011992079996277633,7,-0.007423873691307167,-0.39004840931203855,-0.00039015836090627865
2020-09-26,0.0005081553656313747,3,-0.006081981102363984,-0.388198361357464,0.0018500479545745518
2020-09-27,0.0008504013296949718,5,-0.004618616118798844,-0.38588459504420386,0.002313766313260135
2020-09-28,0.0009996649978459438,6,-0.006617646500673836,-0.3868839604282329,-0.0009993653840290606
2020-09-29,0.000675397810056635,4,-0.0031695013569389046,-0.38276041747444134,0.004123542953791581
2020-09-30,0.0006779716360201554,4,-0.004543604638808862,-0.38345654912029115,-0.0006961316458498068
2020-10-01,0.0022198935017416627,13,-0.009148281873514508,-0.3858413328532551,-0.0023847837329639687
2020-10-02,0.0012259017303674585,7,-0.010973774587440858,-0.386440923836814,-0.0005995909835588842
2020-10-03,0.00017377702847772984,1,-0.012150835363588589,-0.387444207584484,-0.001003283747670003
2020-10-04,0.000689786340367265,4,-0.007564377240857723,-0.3821679631213859,0.005276244463098101
2020-10-05,0.0006792783476631734,4,-0.004268577059260266,-0.37819288459212524,0.003975078529260656
2020-10-06,0.0005120622344523777,3,-0.010664354316873821,-0.38407659961528645,-0.005883715023161207
2020-10-07,0.0003448863298577367,2,-0.008005592322352038,-0.3810729512909069,0.0030036483243795487
2020-10-08,0.0015207433577975684,9,-0.0015814259388452327,-0.37312804154960255,0.007944909741304351
2020-10-09,0.00082114055891643,5,-0.00040016398636046096,-0.37112563903820134,0.0020024025114012134
2020-10-10,0.0017274024727214293,11,-0.0013048816747612752,-0.37030295425388077,0.0008226847843205709
2020-10-11,0.0014030240626521319,9,-0.00046531162431967044,-0.368060360140787,0.0022425941130937432
2020-10-12,0.0015559539603898097,10,0.0,-0.3660390945560775,0.0020212655847094974
2020-10-13,0.0010743656825918442,7,-0.0001263568498552513,-0.3650910857233409,0.0009480088327366021
2020-10-14,0.0009249833522438972,6,0.00010055732919141693,-0.3639391881920504,0.0011518975312905244
2020-10-15,0.001075503584596769,7,0.0,-0.362964241936645,0.0009749462554053956
2020-10-16,0.0015639508051739602,10,-0.0004251272459221447,-0.3618254183773932,0.0011388235592518225
2020-10-17,0.00046766717982703977,3,-6.551016661112564e-05,-0.3609981341182551,0.0008272842591380836
2020-10-18,0.00046191170446879755,3,0.0,-0.3604707122471752,0.0005274218710799028
2020-10-19,0.0001528290190295305,1,0.0,-0.3603178832281457,0.00015282901902952117
2020-10-20,0.0001672424444252587,1,-0.0005206075619047007,-0.3606712483456251,-0.00035336511747940946
2020-10-21,0.00239688955211983,15,0.0,-0.3577537512316006,0.002917497114024503
2020-10-22,0.0,0,0.0,-0.3577537512316006,0.0
2020-10-23,0.0,0,0.0,-0.3577537512316006,0.0
2020-10-24,0.0,0,0.0,-0.3577537512316006,0.0
