ts,direction,entry,stop,target,target_R,risk,r_outcome,exit_kind,dist_resist_OB_R,okx_delta_z
2021-01-10 19:00:00+00:00,short,38556.67,41225.0518618448,22546.378828931185,6.0,2668.381861844802,2.5280594544801134,tif,2.3851383833046635,11.856225878645713
2021-01-29 12:00:00+00:00,long,36760.96,32682.080359520663,61234.237842876006,6.0,4078.8796404793347,-0.740874944680856,tif,,0.4328868126303033
2021-04-17 00:00:00+00:00,short,61713.0,62985.10659200487,54080.36044797078,6.0,1272.10659200487,0.9593902017884729,tif,2.6923844444529754,-0.82252133407705
2021-06-14 18:00:00+00:00,long,40103.74,38639.423726132205,48889.63764320676,6.0,1464.3162738677934,0.7813020236250515,tif,3.484206309149193,0.5077190267660622
2021-07-26 02:00:00+00:00,long,38035.47,33127.24280337487,67484.83317975077,6.0,4908.227196625127,-0.2246277121723476,tif,3.4564679507226432,-0.32449593304497715
2021-07-26 17:00:00+00:00,long,38908.28,37261.64591336184,48788.084519828946,6.0,1646.6340866381574,-1.042532159736221,stop,9.772857327917222,0.2708124972979409
2021-08-07 01:00:00+00:00,long,42821.59,41499.427946362484,50754.56232182509,6.0,1322.1620536375153,1.0397599403324747,tif,9.211435138751158,0.409722369453825
2021-08-09 19:15:00+00:00,long,46334.41,44965.48544885559,54547.95730686651,6.0,1368.9245511444183,-1.0609251532016684,stop,6.330655690815886,-2.1149325235194363
2021-08-18 14:15:00+00:00,short,45339.5,46473.16964726483,38537.48211641099,6.0,1133.6696472648352,0.02016363413729215,tif,3.960236574060087,-0.09004432146303949
2021-09-08 07:15:00+00:00,short,45310.01,47345.5976616222,33096.48403026678,6.0,2035.587661622204,-0.486605434231522,tif,2.1910675153364028,-0.629290005147068
2021-10-01 20:00:00+00:00,long,47852.93,46418.539963456606,56459.27021926037,6.0,1434.3900365433944,0.05480707757106738,tif,2.1518205797343644,1.4391693233806369
2021-10-02 03:15:00+00:00,long,47539.79,46414.12611232583,54293.773326045004,6.0,1125.6638876741674,-0.0345321746798851,tif,3.0201644000718537,1.776353384702278
2021-10-02 10:30:00+00:00,long,47611.16,46870.40127895248,52055.71232628517,6.0,740.7587210475274,0.20357493974117463,tif,4.493122936566079,1.0301042817042954
2021-10-22 16:15:00+00:00,short,61276.65,63989.66761022351,44998.54433865898,6.0,2713.0176102235027,-0.05446627749232627,tif,2.3492438736787036,0.20254185271526184
2021-10-23 04:45:00+00:00,short,61177.75,62398.55030946688,53852.948143198686,6.0,1220.8003094668854,0.014187455446801014,tif,5.139775892373494,0.7359197745495016
2021-11-16 19:00:00+00:00,short,60337.71,62148.36187573722,49473.798745576714,6.0,1810.6518757372148,-0.09672089944330131,tif,3.0014604534553486,1.1688101987754618
