asset,direction,entry_ts,entry_iso,entry_date,exit_ts,exit_iso,exit_type,hold_hours,cdo,cdo_ts,up_exc_pct,dn_exc_pct,entry_price,exit_price,stop_price,target_price,move_pct,R,first_bar_of_day,same_bar_stop_target
BTC,SHORT,1616115600,2021-03-19T01:00:00Z,2021-03-19,1616120160,2021-03-19T02:16:00Z,stop,1.2666666666666666,57641.0,1616112000,0.08440172793671152,2.377231484533582,56880.0,57448.8,57448.8,55742.4,-0.990099009900991,-1.170099009900991,True,False
BTC,LONG,1616284800,2021-03-21T00:00:00Z,2021-03-21,1616288400,2021-03-21T01:00:00Z,tif,1.0,58030.01,1616198400,3.18798842185275,0.361606003514392,58102.28,58331.43,57521.2572,59264.3256,0.39439071926266056,0.21439071926266057,False,False
ETH,LONG,1616284800,2021-03-21T00:00:00Z,2021-03-21,1616284920,2021-03-21T00:02:00Z,stop,0.03333333333333333,1809.01,1616198400,3.306781057042252,0.4505226615662772,1806.1,1788.039,1788.039,1842.222,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1616364000,2021-03-21T22:00:00Z,2021-03-21,1616371560,2021-03-22T00:06:00Z,target,2.1,1806.57,1616284800,0.5861937262325867,3.2974089019523145,1809.06,1772.8788,1827.1506,1772.8788,2.0408163265306145,1.8608163265306146,False,False
BTC,SHORT,1616364000,2021-03-21T22:00:00Z,2021-03-21,1616373540,2021-03-22T00:39:00Z,target,2.65,58100.02,1616284800,0.8417897274390018,4.560945073684996,58087.79,56926.0342,58668.6679,56926.0342,2.0408163265306145,1.8608163265306146,False,False
BTC,LONG,1616475600,2021-03-23T05:00:00Z,2021-03-23,1616476680,2021-03-23T05:18:00Z,stop,0.3,54083.25,1616457600,2.3316091396134775,0.5649993297370259,54438.64,53894.2536,53894.2536,55527.4128,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1616533200,2021-03-23T21:00:00Z,2021-03-23,1616545320,2021-03-24T00:22:00Z,stop,3.3666666666666667,1681.17,1616457600,2.3792953716756715,1.8540659183782782,1672.41,1655.6859000000002,1655.6859000000002,1705.8582000000001,-0.9999999999999898,-1.1799999999999897,False,False
ETH,LONG,1616612400,2021-03-24T19:00:00Z,2021-03-24,1616614620,2021-03-24T19:37:00Z,stop,0.6166666666666667,1668.2,1616544000,4.3555928545737865,1.239659513247815,1666.36,1649.6963999999998,1649.6963999999998,1699.6871999999998,-1.0000000000000009,-1.1800000000000008,False,False
BTC,LONG,1616619600,2021-03-24T21:00:00Z,2021-03-24,1616623200,2021-03-24T22:00:00Z,stop,1.0,54342.8,1616544000,5.257734235262079,2.0992661401326496,54058.85,53518.2615,53518.2615,55140.027,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1616641200,2021-03-25T03:00:00Z,2021-03-25,1616649420,2021-03-25T05:17:00Z,stop,2.283333333333333,1581.88,1616630400,1.015247679975717,2.0532530912585,1571.84,1587.5584,1587.5584,1540.4032,-0.990099009900991,-1.170099009900991,False,False
BTC,SHORT,1616677200,2021-03-25T13:00:00Z,2021-03-25,1616679180,2021-03-25T13:33:00Z,stop,0.55,52303.66,1616630400,1.8800596363619526,3.5652954305683493,51076.92,51587.6892,51587.6892,50055.3816,-0.990099009900991,-1.170099009900991,False,False
ETH,LONG,1616720400,2021-03-26T01:00:00Z,2021-03-26,1616775360,2021-03-26T16:16:00Z,target,15.266666666666667,1585.83,1616716800,2.7197114444801773,0.0025223384599870613,1620.51,1652.9202,1604.3049,1652.9202,2.0000000000000018,1.8200000000000018,True,False
BTC,LONG,1616864400,2021-03-27T17:00:00Z,2021-03-27,1616870400,2021-03-27T18:40:00Z,stop,1.6666666666666667,55025.59,1616803200,2.170644603719829,1.954708709166042,56167.46,55605.7854,55605.7854,57290.8092,-1.0000000000000009,-1.1800000000000008,False,False
BTC,SHORT,1616976000,2021-03-29T00:00:00Z,2021-03-29,1616979600,2021-03-29T01:00:00Z,tif,1.0,55817.14,1616889600,1.330433626660188,2.0160474004938367,55777.63,55409.67,56335.406299999995,54662.077399999995,0.6640718127359335,0.4840718127359335,False,False
ETH,SHORT,1617177600,2021-03-31T08:00:00Z,2021-03-31,1617177960,2021-03-31T08:06:00Z,target,0.1,1840.41,1617148800,1.2029928113844068,2.1413706728392046,1813.89,1777.6122,1832.0289,1777.6122,2.0408163265306145,1.8608163265306146,False,False
BTC,SHORT,1617177600,2021-03-31T08:00:00Z,2021-03-31,1617177960,2021-03-31T08:06:00Z,target,0.1,58746.57,1617148800,1.793177031442017,2.121638761207678,58173.83,57010.3534,58755.5683,57010.3534,2.0408163265306145,1.8608163265306146,False,False
ETH,LONG,1617278400,2021-04-01T12:00:00Z,2021-04-01,1617298140,2021-04-01T17:29:00Z,target,5.483333333333333,1919.37,1617235200,2.5247867789951917,1.0154373570494424,1920.07,1958.4714,1900.8692999999998,1958.4714,2.0000000000000018,1.8200000000000018,False,False
BTC,LONG,1617393600,2021-04-02T20:00:00Z,2021-04-02,1617411600,2021-04-03T01:00:00Z,tif,5.0,58720.45,1617321600,2.519650309219368,0.4518868639460383,58850.0,59387.13,58261.5,60027.0,0.9127102803738296,0.7327102803738297,False,False
ETH,SHORT,1617631200,2021-04-05T14:00:00Z,2021-04-05,1617632700,2021-04-05T14:25:00Z,stop,0.4166666666666667,2075.7,1617580800,0.44804162451221874,3.543382955147645,2080.52,2101.3252,2101.3252,2038.9096,-0.9900990099010021,-1.170099009901002,False,False
BTC,SHORT,1617634800,2021-04-05T15:00:00Z,2021-04-05,1617670800,2021-04-06T01:00:00Z,tif,10.0,58202.01,1617580800,1.671763569677398,2.4470632543446613,59170.68,59356.23,59762.3868,57987.2664,-0.31260408553576147,-0.49260408553576146,False,False
ETH,LONG,1617678000,2021-04-06T03:00:00Z,2021-04-06,1617694740,2021-04-06T07:39:00Z,stop,4.65,2107.43,1617667200,2.0674470800928324,0.0,2128.22,2106.9377999999997,2106.9377999999997,2170.7844,-1.0000000000000009,-1.1800000000000008,False,False
BTC,LONG,1618221600,2021-04-12T10:00:00Z,2021-04-12,1618223940,2021-04-12T10:39:00Z,stop,0.65,59998.8,1618185600,2.168710040867472,0.6879970932752055,59992.22,59392.2978,59392.2978,61192.0644,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1618221600,2021-04-12T10:00:00Z,2021-04-12,1618223940,2021-04-12T10:39:00Z,stop,0.65,2151.42,1618185600,2.4188675386488834,1.0857944985172674,2144.74,2123.2925999999998,2123.2925999999998,2187.6348,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1618372800,2021-04-14T04:00:00Z,2021-04-14,1618380660,2021-04-14T06:11:00Z,target,2.183333333333333,2299.19,1618358400,2.209908706979413,0.7767953061730504,2346.97,2393.9094,2323.5002999999997,2393.9094,2.0000000000000018,1.8200000000000018,False,False
BTC,LONG,1618390800,2021-04-14T09:00:00Z,2021-04-14,1618392300,2021-04-14T09:25:00Z,stop,0.4166666666666667,63575.01,1618358400,2.0117810441555584,0.8048602745009403,63928.57,63289.2843,63289.2843,65207.1414,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1618477200,2021-04-15T09:00:00Z,2021-04-15,1618484340,2021-04-15T10:59:00Z,stop,1.9833333333333334,2432.59,1618444800,2.2523318767239786,1.3397243267463943,2436.59,2412.2241,2412.2241,2485.3218,-1.000000000000012,-1.180000000000012,False,False
ETH,LONG,1618621200,2021-04-17T01:00:00Z,2021-04-17,1618651920,2021-04-17T09:32:00Z,stop,8.533333333333333,2422.38,1618617600,2.1722438263195754,0.0,2460.0,2435.4,2435.4,2509.2,-1.0000000000000009,-1.1800000000000008,True,False
ETH,SHORT,1618707600,2021-04-18T01:00:00Z,2021-04-18,1618710000,2021-04-18T01:40:00Z,stop,0.6666666666666666,2317.65,1618704000,0.9643388777425432,3.027204280197626,2283.15,2305.9815000000003,2305.9815000000003,2237.487,-0.9900990099010021,-1.170099009901002,True,False
ETH,LONG,1618797600,2021-04-19T02:00:00Z,2021-04-19,1618799700,2021-04-19T02:35:00Z,target,0.5833333333333334,2235.65,1618790400,2.87835752465726,1.6813901997182135,2244.21,2289.0942,2221.7679,2289.0942,2.0000000000000018,1.8200000000000018,False,False
BTC,LONG,1618830000,2021-04-19T11:00:00Z,2021-04-19,1618842420,2021-04-19T14:27:00Z,stop,3.45,56150.01,1618790400,2.4520031251997976,0.8181476726362158,56522.65,55957.423500000004,55957.423500000004,57653.103,-0.9999999999999898,-1.1799999999999897,False,False
ETH,SHORT,1618880400,2021-04-20T01:00:00Z,2021-04-20,1618880580,2021-04-20T01:03:00Z,stop,0.05,2161.12,1618876800,0.7366550677426531,4.447693788406005,2088.5,2109.385,2109.385,2046.73,-0.9900990099010021,-1.170099009901002,True,False
BTC,SHORT,1618880400,2021-04-20T01:00:00Z,2021-04-20,1618881000,2021-04-20T01:10:00Z,stop,0.16666666666666666,55633.14,1618876800,0.28581884826202053,2.34457375585847,54631.29,55177.6029,55177.6029,53538.6642,-0.9900990099009799,-1.1700990099009798,True,False
ETH,SHORT,1618966800,2021-04-21T01:00:00Z,2021-04-21,1618967340,2021-04-21T01:09:00Z,stop,0.15,2330.26,1618963200,1.4041351608833352,2.0710135349703562,2285.99,2308.8498999999997,2308.8498999999997,2240.2702,-0.990099009900991,-1.170099009900991,True,False
ETH,LONG,1619053200,2021-04-22T01:00:00Z,2021-04-22,1619056800,2021-04-22T02:00:00Z,stop,1.0,2357.06,1619049600,2.5701509507606968,1.849761991633636,2416.05,2391.8895,2391.8895,2464.371,-1.0000000000000009,-1.1800000000000008,True,False
BTC,SHORT,1619060400,2021-04-22T03:00:00Z,2021-04-22,1619065620,2021-04-22T04:27:00Z,stop,1.45,53787.62,1619049600,1.5809957756078408,2.2804875917543876,53760.82,54298.4282,54298.4282,52685.6036,-0.990099009900991,-1.170099009900991,False,False
BTC,SHORT,1619143200,2021-04-23T02:00:00Z,2021-04-23,1619144340,2021-04-23T02:19:00Z,target,0.31666666666666665,51690.95,1619136000,0.8529539503530081,3.808655093396418,51048.59,50027.6182,51559.075899999996,50027.6182,2.0408163265306145,1.8608163265306146,False,False
BTC,SHORT,1619226000,2021-04-24T01:00:00Z,2021-04-24,1619232120,2021-04-24T02:42:00Z,stop,1.7,51110.56,1619222400,0.10890117423876244,3.0337370594256785,49864.95,50363.5995,50363.5995,48867.651,-0.990099009900991,-1.170099009900991,True,False
ETH,SHORT,1619226000,2021-04-24T01:00:00Z,2021-04-24,1619232120,2021-04-24T02:42:00Z,stop,1.7,2367.39,1619222400,0.057024824807072605,5.169828376397634,2264.51,2287.1551000000004,2287.1551000000004,2219.2198000000003,-0.9900990099010021,-1.170099009901002,True,False
ETH,LONG,1619384400,2021-04-25T21:00:00Z,2021-04-25,1619386320,2021-04-25T21:32:00Z,stop,0.5333333333333333,2214.08,1619308800,6.438791732909377,1.4782663679722474,2217.51,2195.3349000000003,2195.3349000000003,2261.8602,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1619398800,2021-04-26T01:00:00Z,2021-04-26,1619402400,2021-04-26T02:00:00Z,target,1.0,2320.44,1619395200,4.197910741066346,0.7240006205719629,2414.43,2462.7185999999997,2390.2857,2462.7185999999997,2.0000000000000018,1.8200000000000018,True,False
BTC,LONG,1619398800,2021-04-26T01:00:00Z,2021-04-26,1619401800,2021-04-26T01:50:00Z,target,0.8333333333333334,49066.76,1619395200,3.9176012436932917,0.6385585679592465,50900.0,51918.0,50391.0,51918.0,2.0000000000000018,1.8200000000000018,True,False
ETH,SHORT,1619503200,2021-04-27T06:00:00Z,2021-04-27,1619503740,2021-04-27T06:09:00Z,stop,0.15,2532.06,1619481600,0.6295269464388742,2.044580302204524,2528.26,2553.5426,2553.5426,2477.6948,-0.990099009900991,-1.170099009900991,False,False
BTC,SHORT,1619611200,2021-04-28T12:00:00Z,2021-04-28,1619639880,2021-04-28T19:58:00Z,stop,7.966666666666667,55011.97,1619568000,1.3197673160950218,2.1791802765834367,54853.26,55401.7926,55401.7926,53756.1948,-0.990099009900991,-1.170099009900991,False,False
ETH,SHORT,1619611200,2021-04-28T12:00:00Z,2021-04-28,1619611920,2021-04-28T12:12:00Z,stop,0.2,2666.13,1619568000,1.8705014384144736,4.001680338168057,2692.04,2718.9604,2718.9604,2638.1992,-0.990099009900991,-1.170099009900991,False,False
ETH,SHORT,1619690400,2021-04-29T10:00:00Z,2021-04-29,1619699160,2021-04-29T12:26:00Z,stop,2.433333333333333,2748.23,1619654400,0.9376944433326262,2.9193335346750504,2761.69,2789.3069,2789.3069,2706.4562,-0.990099009900991,-1.170099009900991,False,False
ETH,SHORT,1619974800,2021-05-02T17:00:00Z,2021-05-02,1619981400,2021-05-02T18:50:00Z,stop,1.8333333333333333,2944.83,1619913600,0.3351636597019203,3.1434751751374335,2923.72,2952.9572,2952.9572,2865.2455999999997,-0.990099009900991,-1.170099009900991,False,False
BTC,LONG,1620075600,2021-05-03T21:00:00Z,2021-05-03,1620089460,2021-05-04T00:51:00Z,stop,3.85,56578.21,1620000000,4.247624659740912,0.09404680706582846,56783.94,56216.100600000005,56216.100600000005,57919.618800000004,-0.9999999999999898,-1.1799999999999897,False,False
ETH,SHORT,1620090000,2021-05-04T01:00:00Z,2021-05-04,1620090060,2021-05-04T01:01:00Z,stop,0.016666666666666666,3431.04,1620086400,0.5526021264689485,6.442361499720195,3260.06,3292.6606,3292.6606,3194.8588,-0.990099009900991,-1.170099009900991,True,False
BTC,SHORT,1620090000,2021-05-04T01:00:00Z,2021-05-04,1620093300,2021-05-04T01:55:00Z,stop,0.9166666666666666,57169.39,1620086400,0.05354263881423016,4.529329419117467,55291.71,55844.6271,55844.6271,54185.8758,-0.990099009900991,-1.170099009900991,True,False
ETH,LONG,1620176400,2021-05-05T01:00:00Z,2021-05-05,1620177300,2021-05-05T01:15:00Z,target,0.25,3239.01,1620172800,3.014192608235211,1.1972794156239197,3310.46,3376.6692000000003,3277.3554,3376.6692000000003,2.0000000000000018,1.8200000000000018,True,False
BTC,LONG,1620176400,2021-05-05T01:00:00Z,2021-05-05,1620196320,2021-05-05T06:32:00Z,stop,5.533333333333333,53205.05,1620172800,3.160677416899338,0.5733478307040407,54566.58,54020.9142,54020.9142,55657.9116,-1.0000000000000009,-1.1800000000000008,True,False
ETH,SHORT,1620262800,2021-05-06T01:00:00Z,2021-05-06,1620283560,2021-05-06T06:46:00Z,target,5.766666666666667,3524.33,1620259200,0.4219241671466589,2.131185218183318,3475.65,3406.137,3510.4065,3406.137,2.0408163265306145,1.8608163265306146,True,False
BTC,SHORT,1620381600,2021-05-07T10:00:00Z,2021-05-07,1620390720,2021-05-07T12:32:00Z,stop,2.533333333333333,56393.68,1620345600,1.2917936903567906,2.0428707614044694,56231.46,56793.7746,56793.7746,55106.830799999996,-0.990099009900991,-1.170099009900991,False,False
ETH,SHORT,1620392400,2021-05-07T13:00:00Z,2021-05-07,1620401040,2021-05-07T15:24:00Z,stop,2.4,3489.74,1620345600,1.3307581653647649,3.9117527380263195,3493.46,3528.3946,3528.3946,3423.5908,-0.990099009900991,-1.170099009900991,False,False
ETH,SHORT,1620522000,2021-05-09T01:00:00Z,2021-05-09,1620522960,2021-05-09T01:16:00Z,stop,0.26666666666666666,3910.26,1620518400,0.056006505961225805,2.129270176407716,3835.21,3873.5621,3873.5621,3758.5058,-0.990099009900991,-1.170099009900991,True,False
BTC,SHORT,1620536400,2021-05-09T05:00:00Z,2021-05-09,1620562860,2021-05-09T12:21:00Z,target,7.35,58866.53,1620518400,0.7363607129552197,2.1939971661315893,58157.87,56994.7126,58739.4487,56994.7126,2.0408163265306145,1.8608163265306146,False,False
BTC,LONG,1620637200,2021-05-10T09:00:00Z,2021-05-10,1620639780,2021-05-10T09:43:00Z,stop,0.7166666666666667,58240.83,1620604800,2.162005589549465,0.39640575177243287,58372.87,57789.1413,57789.1413,59540.3274,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1620680400,2021-05-10T21:00:00Z,2021-05-10,1620681180,2021-05-10T21:13:00Z,target,0.21666666666666667,3923.95,1620604800,7.238879190611502,6.981485492934414,3903.38,3981.4476,3864.3462,3981.4476,2.0000000000000018,1.8200000000000018,False,False
ETH,SHORT,1620694800,2021-05-11T01:00:00Z,2021-05-11,1620694860,2021-05-11T01:01:00Z,stop,0.016666666666666666,3946.63,1620691200,2.124850822093771,2.448418017397125,3856.43,3894.9943,3894.9943,3779.3014,-0.990099009900991,-1.170099009900991,True,False
BTC,SHORT,1620702000,2021-05-11T03:00:00Z,2021-05-11,1620704280,2021-05-11T03:38:00Z,stop,0.6333333333333333,55816.14,1620691200,1.1096073644648374,2.3490338099338315,54600.0,55146.0,55146.0,53508.0,-0.990099009900991,-1.170099009900991,False,False
ETH,LONG,1620788400,2021-05-12T03:00:00Z,2021-05-12,1620799260,2021-05-12T06:01:00Z,target,3.0166666666666666,4173.46,1620777600,2.277726394885793,0.6431114710575891,4268.52,4353.8904,4225.8348000000005,4353.8904,2.0000000000000018,1.8200000000000018,False,False
BTC,LONG,1620810000,2021-05-12T09:00:00Z,2021-05-12,1620813960,2021-05-12T10:06:00Z,stop,1.1,56670.02,1620777600,2.34690229507597,0.20275270769269937,56912.77,56343.6423,56343.6423,58051.0254,-0.9999999999999898,-1.1799999999999897,False,False
BTC,SHORT,1620867600,2021-05-13T01:00:00Z,2021-05-13,1620868020,2021-05-13T01:07:00Z,stop,0.11666666666666667,49537.15,1620864000,2.2061220720206887,7.140398670492754,49666.99,50163.6599,50163.6599,48673.6502,-0.990099009900991,-1.170099009900991,True,False
ETH,SHORT,1620867600,2021-05-13T01:00:00Z,2021-05-13,1620867720,2021-05-13T01:02:00Z,stop,0.03333333333333333,3810.15,1620864000,4.264661496266542,8.140099471149432,3896.36,3935.3236,3935.3236,3818.4328,-0.990099009900991,-1.170099009900991,True,False
ETH,LONG,1620954000,2021-05-14T01:00:00Z,2021-05-14,1620955260,2021-05-14T01:21:00Z,target,0.35,3717.92,1620950400,3.3446120411412705,0.7146468993415755,3822.53,3898.9806000000003,3784.3047,3898.9806000000003,2.0000000000000018,1.8200000000000018,True,False
BTC,LONG,1621026000,2021-05-14T21:00:00Z,2021-05-14,1621031640,2021-05-14T22:34:00Z,target,1.5666666666666667,49671.92,1620950400,3.6460841457306215,1.7558612592386114,49146.02,50128.9404,48654.559799999995,50128.9404,2.0000000000000018,1.8200000000000018,False,False
ETH,LONG,1621126800,2021-05-16T01:00:00Z,2021-05-16,1621129560,2021-05-16T01:46:00Z,target,0.7666666666666667,3646.24,1621123200,4.628329457194269,0.7155316161305825,3767.0,3842.34,3729.33,3842.34,2.0000000000000018,1.8200000000000018,True,False
BTC,LONG,1621188000,2021-05-16T18:00:00Z,2021-05-16,1621189320,2021-05-16T18:22:00Z,stop,0.36666666666666664,46762.99,1621123200,6.48568451247451,1.3749976209818882,47081.5,46610.685,46610.685,48023.13,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1621213200,2021-05-17T01:00:00Z,2021-05-17,1621214220,2021-05-17T01:17:00Z,target,0.2833333333333333,3581.81,1621209600,0.14657393887447245,3.441556084772779,3465.98,3396.6603999999998,3500.6398,3396.6603999999998,2.0408163265306145,1.8608163265306146,True,False
BTC,SHORT,1621213200,2021-05-17T01:00:00Z,2021-05-17,1621216020,2021-05-17T01:47:00Z,target,0.7833333333333333,46426.83,1621209600,0.5582332457331196,2.0358702069471546,45551.72,44640.6856,46007.2372,44640.6856,2.0408163265306145,1.8608163265306146,True,False
ETH,LONG,1621299600,2021-05-18T01:00:00Z,2021-05-18,1621310580,2021-05-18T04:03:00Z,target,3.05,3282.25,1621296000,2.8050879731891243,1.2872267499428713,3355.43,3422.5386,3321.8756999999996,3422.5386,2.0000000000000018,1.8200000000000018,True,False
BTC,LONG,1621299600,2021-05-18T01:00:00Z,2021-05-18,1621301220,2021-05-18T01:27:00Z,target,0.45,43538.02,1621296000,2.5121950883388866,0.8894065462783929,44386.26,45273.9852,43942.3974,45273.9852,2.0000000000000018,1.8200000000000018,True,False
BTC,SHORT,1621472400,2021-05-20T01:00:00Z,2021-05-20,1621472400,2021-05-20T01:00:00Z,stop,0.0,36671.23,1621468800,4.114315227495768,4.966372821418874,35817.31,36175.4831,36175.4831,35100.9638,-0.990099009900991,-1.170099009900991,True,False
ETH,SHORT,1621472400,2021-05-20T01:00:00Z,2021-05-20,1621472400,2021-05-20T01:00:00Z,stop,0.0,2438.92,1621468800,4.3916979646728915,11.64121824414085,2230.9,2253.2090000000003,2253.2090000000003,2186.282,-0.9900990099010021,-1.170099009901002,True,False
ETH,LONG,1621558800,2021-05-21T01:00:00Z,2021-05-21,1621562460,2021-05-21T02:01:00Z,stop,1.0166666666666666,2767.87,1621555200,5.748102331395621,0.25001174188094,2903.92,2874.8808,2874.8808,2961.9984,-1.0000000000000009,-1.1800000000000008,True,False
BTC,LONG,1621558800,2021-05-21T01:00:00Z,2021-05-21,1621562160,2021-05-21T01:56:00Z,stop,0.9333333333333333,40525.39,1621555200,4.132248943193395,0.136112200277394,41725.59,41308.33409999999,41308.33409999999,42560.1018,-1.000000000000012,-1.180000000000012,True,False
ETH,SHORT,1621645200,2021-05-22T01:00:00Z,2021-05-22,1621646940,2021-05-22T01:29:00Z,stop,0.48333333333333334,2430.98,1621641600,1.461139129075506,2.0251092152136163,2447.6,2472.076,2472.076,2398.6479999999997,-0.990099009900991,-1.170099009900991,True,False
BTC,LONG,1621652400,2021-05-22T03:00:00Z,2021-05-22,1621653480,2021-05-22T03:18:00Z,stop,0.3,37263.35,1621641600,2.2452356001272156,1.0368096266170301,37382.96,37009.1304,37009.1304,38130.6192,-0.9999999999999898,-1.1799999999999897,False,False
BTC,LONG,1621731600,2021-05-23T01:00:00Z,2021-05-23,1621736100,2021-05-23T02:15:00Z,stop,1.25,37458.51,1621728000,2.16807876234264,2.10771864657725,38191.0,37809.09,37809.09,38954.82,-1.000000000000012,-1.180000000000012,True,False
ETH,LONG,1621731600,2021-05-23T01:00:00Z,2021-05-23,1621735500,2021-05-23T02:05:00Z,stop,1.0833333333333333,2295.45,1621728000,2.947134548781283,1.8706571696181395,2361.95,2338.3304999999996,2338.3304999999996,2409.189,-1.000000000000012,-1.180000000000012,True,False
BTC,LONG,1621818000,2021-05-24T01:00:00Z,2021-05-24,1621818660,2021-05-24T01:11:00Z,stop,0.18333333333333332,34681.44,1621814400,3.012850677480494,0.04806605492737592,35191.4,34839.486000000004,34839.486000000004,35895.228,-0.9999999999999898,-1.1799999999999897,True,False
ETH,LONG,1621818000,2021-05-24T01:00:00Z,2021-05-24,1621818180,2021-05-24T01:03:00Z,stop,0.05,2096.63,1621814400,4.808192194140126,0.1392711160290605,2133.24,2111.9075999999995,2111.9075999999995,2175.9048,-1.000000000000012,-1.180000000000012,True,False
ETH,LONG,1621904400,2021-05-25T01:00:00Z,2021-05-25,1621905060,2021-05-25T01:11:00Z,stop,0.18333333333333332,2647.92,1621900800,3.8551013625789166,1.8856309858304,2711.37,2684.2563,2684.2563,2765.5974,-1.0000000000000009,-1.1800000000000008,True,False
BTC,LONG,1621904400,2021-05-25T01:00:00Z,2021-05-25,1621906140,2021-05-25T01:29:00Z,stop,0.48333333333333334,38810.99,1621900800,2.527067719736076,0.7942595641079908,39387.52,38993.644799999995,38993.644799999995,40175.270399999994,-1.0000000000000009,-1.1800000000000008,True,False
ETH,SHORT,1621990800,2021-05-26T01:00:00Z,2021-05-26,1621991700,2021-05-26T01:15:00Z,stop,0.25,2705.1,1621987200,1.1792540017004915,2.2956637462570706,2681.52,2708.3352,2708.3352,2627.8896,-0.990099009900991,-1.170099009900991,True,False
BTC,LONG,1622052000,2021-05-26T18:00:00Z,2021-05-26,1622052540,2021-05-26T18:09:00Z,stop,0.15,38324.72,1621987200,6.5656839762952,1.36799433890189,38965.66,38576.0034,38576.0034,39744.97320000001,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1622077200,2021-05-27T01:00:00Z,2021-05-27,1622078160,2021-05-27T01:16:00Z,target,0.26666666666666666,2884.82,1622073600,0.17054790246877616,3.624142927461682,2812.27,2756.0245999999997,2840.3927,2756.0245999999997,2.0408163265306145,1.8608163265306146,True,False
BTC,SHORT,1622077200,2021-05-27T01:00:00Z,2021-05-27,1622080380,2021-05-27T01:53:00Z,target,0.8833333333333333,39241.92,1622073600,0.00300698844502012,2.257356418850054,38615.78,37843.4644,39001.9378,37843.4644,2.0408163265306145,1.8608163265306146,True,False
ETH,LONG,1622250000,2021-05-29T01:00:00Z,2021-05-29,1622258640,2021-05-29T03:24:00Z,target,2.4,2412.34,1622246400,3.7469842559506583,0.7436762645398276,2492.28,2542.1256000000003,2467.3572000000004,2542.1256000000003,2.0000000000000018,1.8200000000000018,True,False
BTC,LONG,1622250000,2021-05-29T01:00:00Z,2021-05-29,1622263980,2021-05-29T04:53:00Z,stop,3.8833333333333333,35661.79,1622246400,2.175185261311885,0.12315702604944745,36214.77,35852.622299999995,35852.622299999995,36939.0654,-1.0000000000000009,-1.1800000000000008,True,False
BTC,SHORT,1622336400,2021-05-30T01:00:00Z,2021-05-30,1622341140,2021-05-30T02:19:00Z,stop,1.3166666666666667,34605.15,1622332800,0.03210504794806113,3.5432587346103106,33855.95,34194.5095,34194.5095,33178.831,-0.9900990099010021,-1.170099009901002,True,False
ETH,SHORT,1622336400,2021-05-30T01:00:00Z,2021-05-30,1622340960,2021-05-30T02:16:00Z,stop,1.2666666666666666,2278.74,1622332800,0.1689530178958787,4.309837892870605,2227.77,2250.0477,2250.0477,2183.2146,-0.990099009900991,-1.170099009900991,True,False
ETH,SHORT,1622444400,2021-05-31T07:00:00Z,2021-05-31,1622444580,2021-05-31T07:03:00Z,stop,0.05,2385.82,1622419200,1.2213830045854301,4.794158821704908,2390.13,2414.0313,2414.0313,2342.3274,-0.990099009900991,-1.170099009900991,False,False
BTC,SHORT,1622448000,2021-05-31T08:00:00Z,2021-05-31,1622449980,2021-05-31T08:33:00Z,stop,0.55,35641.26,1622419200,1.006530072169154,4.173309248887403,35850.17,36208.6717,36208.6717,35133.1666,-0.990099009900991,-1.170099009900991,False,False
BTC,SHORT,1622527200,2021-06-01T06:00:00Z,2021-06-01,1622535060,2021-06-01T08:11:00Z,target,2.183333333333333,37253.82,1622505600,1.7206020751697304,2.082524691427612,37266.55,36521.219000000005,37639.215500000006,36521.219000000005,2.0408163265306145,1.8608163265306146,False,False
ETH,SHORT,1622527200,2021-06-01T06:00:00Z,2021-06-01,1622529060,2021-06-01T06:31:00Z,target,0.5166666666666667,2706.15,1622505600,1.2508545350405464,3.455832086174082,2698.3,2644.3340000000003,2725.2830000000004,2644.3340000000003,2.0408163265306145,1.8608163265306146,False,False
ETH,SHORT,1622595600,2021-06-02T01:00:00Z,2021-06-02,1622600400,2021-06-02T02:20:00Z,stop,1.3333333333333333,2634.31,1622592000,0.5956018843644051,2.0168469162702984,2585.32,2611.1732,2611.1732,2533.6136,-0.990099009900991,-1.170099009900991,True,False
BTC,SHORT,1622606400,2021-06-02T04:00:00Z,2021-06-02,1622612880,2021-06-02T05:48:00Z,stop,1.8,36694.85,1622592000,0.5590702782543033,2.1116042169405214,36472.39,36837.1139,36837.1139,35742.9422,-0.9900990099009799,-1.1700990099009798,False,False
ETH,SHORT,1622768400,2021-06-04T01:00:00Z,2021-06-04,1622769300,2021-06-04T01:15:00Z,target,0.25,2857.25,1622764800,0.09624639076035724,2.2476157144107,2811.45,2755.2209999999995,2839.5645,2755.2209999999995,2.0408163265306145,1.8608163265306146,True,False
