asset,ts,iso,bar_day,bar_day_str,pdo,today_open,gap_pct,hour_low,hour_high,hour_close,btc_30d_pct,regime_available
BTC,1622160000,2021-05-28T00:00:00Z,18774,2021-05-27,38324.72,39241.92,2.393233401313818,38279.1,38755.51,38529.98,-29.960734000254853,True
BTC,1622430000,2021-05-31T03:00:00Z,18778,2021-05-31,34605.15,35641.26,2.994091919844302,34440.8,34975.0,34720.0,-40.24096385542168,True
BTC,1622433600,2021-05-31T04:00:00Z,18778,2021-05-31,34605.15,35641.26,2.994091919844302,34250.55,34747.21,34489.57,-40.71784384208164,True
BTC,1622437200,2021-05-31T05:00:00Z,18778,2021-05-31,34605.15,35641.26,2.994091919844302,34153.84,34664.37,34466.38,-40.62881498205845,True
BTC,1622440800,2021-05-31T06:00:00Z,18778,2021-05-31,34605.15,35641.26,2.994091919844302,34185.35,34688.74,34447.34,-40.74538259936796,True
BTC,1622444400,2021-05-31T07:00:00Z,18778,2021-05-31,34605.15,35641.26,2.994091919844302,34434.29,35115.27,35040.94,-39.47492102500894,True
BTC,1622556000,2021-06-01T14:00:00Z,18779,2021-06-01,35641.26,37253.82,4.5244191703660235,35666.0,37440.0,37039.69,-34.65104441878374,True
BTC,1622772000,2021-06-04T02:00:00Z,18782,2021-06-04,37568.68,39246.78,4.466752624792775,37588.0,38692.8,37900.0,-30.787279176722905,True
BTC,1622775600,2021-06-04T03:00:00Z,18782,2021-06-04,37568.68,39246.78,4.466752624792775,37320.26,37900.0,37775.12,-31.38061936900524,True
BTC,1622779200,2021-06-04T04:00:00Z,18782,2021-06-04,37568.68,39246.78,4.466752624792775,37571.45,38133.23,37933.72,-30.77180679545048,True
BTC,1622782800,2021-06-04T05:00:00Z,18782,2021-06-04,37568.68,39246.78,4.466752624792775,37400.0,37939.25,37556.76,-31.15439079852948,True
BTC,1622786400,2021-06-04T06:00:00Z,18782,2021-06-04,37568.68,39246.78,4.466752624792775,36500.0,37679.94,36716.55,-32.86804002698695,True
BTC,1624500000,2021-06-24T02:00:00Z,18802,2021-06-24,32509.56,33675.07,3.585130035595678,32527.05,33353.16,32650.0,-15.86851266352817,True
BTC,1624503600,2021-06-24T03:00:00Z,18802,2021-06-24,32509.56,33675.07,3.585130035595678,32339.82,32870.34,32495.26,-14.674077013020545,True
BTC,1624507200,2021-06-24T04:00:00Z,18802,2021-06-24,32509.56,33675.07,3.585130035595678,32368.77,32849.61,32589.2,-14.920723434394542,True
BTC,1624510800,2021-06-24T05:00:00Z,18802,2021-06-24,32509.56,33675.07,3.585130035595678,32286.57,32785.7,32546.38,-15.173356206495445,True
BTC,1624514400,2021-06-24T06:00:00Z,18802,2021-06-24,32509.56,33675.07,3.585130035595678,32480.0,33023.95,32982.01,-14.011940609805373,True
BTC,1624618800,2021-06-25T11:00:00Z,18803,2021-06-25,33675.07,34663.08,2.933950842566926,33500.1,33955.08,33759.4,-14.923825733883236,True
BTC,1624622400,2021-06-25T12:00:00Z,18803,2021-06-25,33675.07,34663.08,2.933950842566926,33234.37,33878.86,33311.96,-16.407988326413754,True
BTC,1625043600,2021-06-30T09:00:00Z,18808,2021-06-30,34494.89,35911.72,4.107361988978663,34522.22,35333.33,34591.32,-4.233525071226881,True
BTC,1625047200,2021-06-30T10:00:00Z,18808,2021-06-30,34494.89,35911.72,4.107361988978663,34401.01,34749.84,34632.78,-3.609872584873848,True
BTC,1625050800,2021-06-30T11:00:00Z,18808,2021-06-30,34494.89,35911.72,4.107361988978663,34510.0,34885.84,34740.01,-5.810110091519239,True
BTC,1625061600,2021-06-30T14:00:00Z,18808,2021-06-30,34494.89,35911.72,4.107361988978663,34459.41,34750.0,34734.62,-5.410105530090444,True
BTC,1625065200,2021-06-30T15:00:00Z,18808,2021-06-30,34494.89,35911.72,4.107361988978663,34500.0,34824.35,34598.83,-5.5203125908817405,True
BTC,1625068800,2021-06-30T16:00:00Z,18808,2021-06-30,34494.89,35911.72,4.107361988978663,34083.92,34639.98,34193.44,-7.488184894629933,True
BTC,1625076000,2021-06-30T18:00:00Z,18808,2021-06-30,34494.89,35911.72,4.107361988978663,34110.0,34799.42,34707.35,-6.030584222491959,True
BTC,1625086800,2021-06-30T21:00:00Z,18808,2021-06-30,34494.89,35911.72,4.107361988978663,34391.43,35088.78,34580.4,-5.711401699138315,True
BTC,1626091200,2021-07-12T12:00:00Z,18820,2021-07-12,33502.87,34259.0,2.2569111243305344,33525.66,33783.73,33530.0,-5.805875263718258,True
BTC,1626094800,2021-07-12T13:00:00Z,18820,2021-07-12,33502.87,34259.0,2.2569111243305344,33400.0,33636.92,33566.19,-6.875307780553669,True
BTC,1626098400,2021-07-12T14:00:00Z,18820,2021-07-12,33502.87,34259.0,2.2569111243305344,33335.76,33614.11,33576.93,-6.69633131332892,True
BTC,1626102000,2021-07-12T15:00:00Z,18820,2021-07-12,33502.87,34259.0,2.2569111243305344,33373.69,33585.4,33405.52,-6.323125643396313,True
BTC,1626105600,2021-07-12T16:00:00Z,18820,2021-07-12,33502.87,34259.0,2.2569111243305344,33316.2,33507.47,33337.49,-5.786271907612729,True
BTC,1628157600,2021-08-05T10:00:00Z,18844,2021-08-05,38207.04,39723.17,3.968195390168925,37900.0,38616.2,38040.44,11.214528121396693,True
BTC,1628161200,2021-08-05T11:00:00Z,18844,2021-08-05,38207.04,39723.17,3.968195390168925,37821.0,38252.14,38043.43,12.167581656180165,True
BTC,1628164800,2021-08-05T12:00:00Z,18844,2021-08-05,38207.04,39723.17,3.968195390168925,37940.0,38233.0,38008.38,11.56848016470922,True
BTC,1628172000,2021-08-05T14:00:00Z,18844,2021-08-05,38207.04,39723.17,3.968195390168925,37666.68,38181.81,38039.23,11.397442433972122,True
BTC,1628175600,2021-08-05T15:00:00Z,18844,2021-08-05,38207.04,39723.17,3.968195390168925,37869.56,39048.73,39002.78,14.245383936720756,True
BTC,1629954000,2021-08-26T05:00:00Z,18865,2021-08-26,47674.01,48973.32,2.725405309937212,47600.6,48000.0,47884.08,29.584962930167574,True
BTC,1629957600,2021-08-26T06:00:00Z,18865,2021-08-26,47674.01,48973.32,2.725405309937212,46837.43,48055.55,47042.36,26.798814016172507,True
BTC,1631826000,2021-09-16T21:00:00Z,18886,2021-09-16,47103.28,48121.4,2.161463065841705,47021.1,47537.25,47146.62,4.7725716632432595,True
BTC,1631829600,2021-09-16T22:00:00Z,18886,2021-09-16,47103.28,48121.4,2.161463065841705,47085.57,47690.11,47669.5,6.459456767448748,True
BTC,1632052800,2021-09-19T12:00:00Z,18889,2021-09-19,47299.98,48292.75,2.0988803800762637,47180.32,48076.57,47327.73,0.8639594700520195,True
BTC,1632056400,2021-09-19T13:00:00Z,18889,2021-09-19,47299.98,48292.75,2.0988803800762637,47069.01,47442.5,47274.52,0.233651200738179,True
BTC,1632060000,2021-09-19T14:00:00Z,18889,2021-09-19,47299.98,48292.75,2.0988803800762637,47200.76,47392.72,47325.46,-0.9695369981119039,True
BTC,1632063600,2021-09-19T15:00:00Z,18889,2021-09-19,47299.98,48292.75,2.0988803800762637,47258.88,47710.0,47580.0,-1.9990101034942334,True
BTC,1632074400,2021-09-19T18:00:00Z,18889,2021-09-19,47299.98,48292.75,2.0988803800762637,47287.91,47655.0,47359.99,-2.701632726937301,True
BTC,1632078000,2021-09-19T19:00:00Z,18889,2021-09-19,47299.98,48292.75,2.0988803800762637,47291.66,47785.0,47659.39,-1.6480457303231677,True
BTC,1632081600,2021-09-19T20:00:00Z,18889,2021-09-19,47299.98,48292.75,2.0988803800762637,47339.27,47749.99,47376.72,-2.6855552196032595,True
BTC,1632085200,2021-09-19T21:00:00Z,18889,2021-09-19,47299.98,48292.75,2.0988803800762637,47260.0,47607.79,47594.67,-2.151087416413084,True
BTC,1632092400,2021-09-19T23:00:00Z,18889,2021-09-19,47299.98,48292.75,2.0988803800762637,46829.18,47607.8,47042.94,-4.403096219464093,True
BTC,1632096000,2021-09-20T00:00:00Z,18889,2021-09-19,47299.98,48292.75,2.0988803800762637,46973.18,47369.59,47241.75,-4.218604623815477,True
BTC,1632477600,2021-09-24T10:00:00Z,18894,2021-09-24,43546.37,44865.26,3.0287025072353893,42331.24,44528.95,42350.81,-10.360953766609372,True
BTC,1634072400,2021-10-12T21:00:00Z,18912,2021-10-12,54659.01,57471.35,5.14524503828371,53879.0,55600.0,55361.08,22.774081247090656,True
BTC,1634785200,2021-10-21T03:00:00Z,18921,2021-10-21,64280.59,66001.4,2.6770289445071955,64062.82,65381.41,64940.18,51.37571095571095,True
BTC,1634799600,2021-10-21T07:00:00Z,18921,2021-10-21,64280.59,66001.4,2.6770289445071955,64142.01,65024.45,64679.39,50.78643748528374,True
BTC,1634817600,2021-10-21T12:00:00Z,18921,2021-10-21,64280.59,66001.4,2.6770289445071955,64175.0,65975.35,64827.9,49.7561619045221,True
BTC,1634828400,2021-10-21T15:00:00Z,18921,2021-10-21,64280.59,66001.4,2.6770289445071955,62888.0,64900.0,63648.66,50.009509836847975,True
BTC,1635285600,2021-10-26T22:00:00Z,18926,2021-10-26,60852.22,63078.78,3.658962647541861,60501.0,62105.63,60810.59,39.58943978602461,True
BTC,1635289200,2021-10-26T23:00:00Z,18926,2021-10-26,60852.22,63078.78,3.658962647541861,59817.55,60892.75,60292.24,40.55940518234393,True
BTC,1635966000,2021-11-03T19:00:00Z,18934,2021-11-03,60911.12,63220.57,3.791508020210426,60382.76,63199.89,63149.04,28.044608459386026,True
BTC,1637722800,2021-11-24T03:00:00Z,18955,2021-11-24,56243.83,57541.26,2.306795252030312,56136.0,57121.2,56258.79,-9.193756863879388,True
BTC,1637726400,2021-11-24T04:00:00Z,18955,2021-11-24,56243.83,57541.26,2.306795252030312,56217.47,56468.05,56399.99,-9.155734480849098,True
BTC,1637737200,2021-11-24T07:00:00Z,18955,2021-11-24,56243.83,57541.26,2.306795252030312,56214.85,56797.02,56607.0,-8.728285943749714,True
BTC,1637762400,2021-11-24T14:00:00Z,18955,2021-11-24,56243.83,57541.26,2.306795252030312,56004.59,56859.48,56025.8,-11.398406538316772,True
BTC,1637766000,2021-11-24T15:00:00Z,18955,2021-11-24,56243.83,57541.26,2.306795252030312,55837.0,56350.0,56134.95,-11.3720630473828,True
BTC,1637769600,2021-11-24T16:00:00Z,18955,2021-11-24,56243.83,57541.26,2.306795252030312,56072.66,57166.23,56727.53,-10.815404059341393,True
BTC,1637913600,2021-11-26T08:00:00Z,18957,2021-11-26,57138.29,58960.37,3.188894872422681,56636.57,57652.07,56957.86,-4.99094827967272,True
BTC,1639584000,2021-12-15T16:00:00Z,18976,2021-12-15,46702.76,48336.95,3.4991293876421756,46587.0,47496.83,46632.31,-27.46361071774337,True
BTC,1639587600,2021-12-15T17:00:00Z,18976,2021-12-15,46702.76,48336.95,3.4991293876421756,46547.0,47048.54,47004.32,-26.870776981036375,True
BTC,1642096800,2022-01-13T18:00:00Z,19005,2022-01-13,42729.29,43902.65,2.7460320543589667,42565.01,43255.04,42822.12,-8.150460200896434,True
BTC,1642100400,2022-01-13T19:00:00Z,19005,2022-01-13,42729.29,43902.65,2.7460320543589667,42628.38,42962.96,42709.29,-8.440879393774647,True
BTC,1642104000,2022-01-13T20:00:00Z,19005,2022-01-13,42729.29,43902.65,2.7460320543589667,42535.0,42896.81,42700.67,-8.874910903682085,True
BTC,1642107600,2022-01-13T21:00:00Z,19005,2022-01-13,42729.29,43902.65,2.7460320543589667,42311.22,42796.18,42796.18,-10.440512962172383,True
BTC,1642111200,2022-01-13T22:00:00Z,19005,2022-01-13,42729.29,43902.65,2.7460320543589667,42664.14,42879.76,42810.99,-11.334120351672935,True
BTC,1642114800,2022-01-13T23:00:00Z,19005,2022-01-13,42729.29,43902.65,2.7460320543589667,42466.64,42888.18,42594.37,-11.754433579182889,True
BTC,1642118400,2022-01-14T00:00:00Z,19005,2022-01-13,42729.29,43902.65,2.7460320543589667,42500.0,42771.94,42560.11,-11.962717465591906,True
BTC,1643000400,2022-01-24T05:00:00Z,19016,2022-01-24,35071.42,36244.55,3.3449743409306056,35065.0,35473.45,35123.56,-30.976555238116575,True
BTC,1643004000,2022-01-24T06:00:00Z,19016,2022-01-24,35071.42,36244.55,3.3449743409306056,34936.37,35249.27,35184.06,-30.858437490604178,True
BTC,1643007600,2022-01-24T07:00:00Z,19016,2022-01-24,35071.42,36244.55,3.3449743409306056,35054.01,35356.65,35265.37,-30.805923492344284,True
BTC,1643011200,2022-01-24T08:00:00Z,19016,2022-01-24,35071.42,36244.55,3.3449743409306056,34811.87,35314.95,34888.81,-31.481974274128984,True
BTC,1643014800,2022-01-24T09:00:00Z,19016,2022-01-24,35071.42,36244.55,3.3449743409306056,34792.53,35562.15,34959.79,-31.298295122365815,True
BTC,1643018400,2022-01-24T10:00:00Z,19016,2022-01-24,35071.42,36244.55,3.3449743409306056,34401.5,35093.13,34512.2,-32.07249337694903,True
BTC,1643047200,2022-01-24T18:00:00Z,19016,2022-01-24,35071.42,36244.55,3.3449743409306056,34164.58,35535.69,35363.1,-30.362581045355864,True
BTC,1645660800,2022-02-24T00:00:00Z,19046,2022-02-23,37008.16,38230.33,3.3024338416176273,37036.79,37720.03,37250.01,1.6084407268343142,True
BTC,1646920800,2022-03-10T14:00:00Z,19061,2022-03-10,38730.63,41941.7,8.29077657657518,38539.73,40292.44,38864.68,-10.911806202643206,True
BTC,1649952000,2022-04-14T16:00:00Z,19096,2022-04-14,40074.95,41147.78,2.6770588609592822,39925.21,40483.66,39964.02,2.4269096301596815,True
BTC,1649955600,2022-04-14T17:00:00Z,19096,2022-04-14,40074.95,41147.78,2.6770588609592822,39772.58,40069.0,39951.1,1.9915243419876913,True
BTC,1649959200,2022-04-14T18:00:00Z,19096,2022-04-14,40074.95,41147.78,2.6770588609592822,39842.0,40060.05,39986.83,1.7574722854952238,True
BTC,1650985200,2022-04-26T15:00:00Z,19108,2022-04-26,39450.12,40426.08,2.473908824611938,39222.67,39823.78,39274.4,-11.969131008296651,True
BTC,1651766400,2022-05-05T16:00:00Z,19117,2022-05-05,37728.95,39690.0,5.197732775494688,36514.29,38220.88,36909.67,-19.347312674756342,True
BTC,1652274000,2022-05-11T13:00:00Z,19123,2022-05-11,30074.23,31017.11,3.1351758631891857,29039.54,31785.51,29329.3,-28.718016519927108,True
BTC,1652277600,2022-05-11T14:00:00Z,19123,2022-05-11,30074.23,31017.11,3.1351758631891857,29150.67,31888.77,31231.96,-24.085799296227396,True
BTC,1652292000,2022-05-11T18:00:00Z,19123,2022-05-11,30074.23,31017.11,3.1351758631891857,29402.0,30380.0,29924.38,-26.03789459322718,True
BTC,1652295600,2022-05-11T19:00:00Z,19123,2022-05-11,30074.23,31017.11,3.1351758631891857,29750.0,30266.1,29915.9,-26.15177790756747,True
BTC,1652299200,2022-05-11T20:00:00Z,19123,2022-05-11,30074.23,31017.11,3.1351758631891857,29190.0,30046.0,29372.22,-26.542509465346413,True
BTC,1652684400,2022-05-16T07:00:00Z,19128,2022-05-16,30086.74,31328.89,4.1285629483287245,29376.2,30291.12,29578.31,-26.821718813088317,True
BTC,1652698800,2022-05-16T11:00:00Z,19128,2022-05-16,30086.74,31328.89,4.1285629483287245,29433.9,30205.0,30177.89,-25.327962575261843,True
BTC,1652702400,2022-05-16T12:00:00Z,19128,2022-05-16,30086.74,31328.89,4.1285629483287245,29918.81,30202.18,29950.95,-25.895076199465812,True
BTC,1652706000,2022-05-16T13:00:00Z,19128,2022-05-16,30086.74,31328.89,4.1285629483287245,29583.83,30252.77,29893.45,-26.09614896347534,True
BTC,1652709600,2022-05-16T14:00:00Z,19128,2022-05-16,30086.74,31328.89,4.1285629483287245,29450.0,30082.91,29519.14,-27.001754531302748,True
BTC,1652738400,2022-05-16T22:00:00Z,19128,2022-05-16,30086.74,31328.89,4.1285629483287245,29906.59,30259.78,30170.0,-25.479087707927423,True
BTC,1652742000,2022-05-16T23:00:00Z,19128,2022-05-16,30086.74,31328.89,4.1285629483287245,29980.02,30225.94,30018.45,-25.707682004540928,True
BTC,1652745600,2022-05-17T00:00:00Z,19128,2022-05-16,30086.74,31328.89,4.1285629483287245,29827.92,30107.85,29874.01,-26.015442296200153,True
BTC,1653066000,2022-05-20T17:00:00Z,19132,2022-05-20,28715.33,30319.22,5.585483433413439,28730.0,29152.91,28901.08,-30.143128721582425,True
BTC,1653069600,2022-05-20T18:00:00Z,19132,2022-05-20,28715.33,30319.22,5.585483433413439,28734.0,29025.25,28959.22,-29.999891226183063,True
BTC,1653336000,2022-05-23T20:00:00Z,19135,2022-05-23,29445.07,30293.93,2.8828595075508416,29078.3,29883.44,29089.9,-26.82765476419256,True
BTC,1653339600,2022-05-23T21:00:00Z,19135,2022-05-23,29445.07,30293.93,2.8828595075508416,29041.54,29459.45,29345.89,-26.255935532378555,True
BTC,1653343200,2022-05-23T22:00:00Z,19135,2022-05-23,29445.07,30293.93,2.8828595075508416,29286.77,29499.03,29346.34,-26.44105777666374,True
BTC,1654254000,2022-06-03T11:00:00Z,19146,2022-06-03,29805.84,30452.63,2.1700109777144374,29745.37,30268.05,29821.3,-23.52697108204362,True
BTC,1654257600,2022-06-03T12:00:00Z,19146,2022-06-03,29805.84,30452.63,2.1700109777144374,29680.0,29954.67,29758.19,-23.701448376121416,True
BTC,1654261200,2022-06-03T13:00:00Z,19146,2022-06-03,29805.84,30452.63,2.1700109777144374,29486.1,29889.49,29531.45,-24.208916474268225,True
BTC,1654293600,2022-06-03T22:00:00Z,19146,2022-06-03,29805.84,30452.63,2.1700109777144374,29652.24,29863.25,29807.1,-24.996753988568006,True
BTC,1654297200,2022-06-03T23:00:00Z,19146,2022-06-03,29805.84,30452.63,2.1700109777144374,29704.81,29887.56,29730.41,-25.077989134064193,True
BTC,1654567200,2022-06-07T02:00:00Z,19150,2022-06-07,29919.2,31373.1,4.859421374903064,29295.18,30257.14,29568.47,-15.092104133422268,True
BTC,1654614000,2022-06-07T15:00:00Z,19150,2022-06-07,29919.2,31373.1,4.859421374903064,29506.33,30041.25,29908.73,-13.184322936683104,True
BTC,1654617600,2022-06-07T16:00:00Z,19150,2022-06-07,29919.2,31373.1,4.859421374903064,29775.8,30027.01,29891.17,-13.000641482371458,True
BTC,1654621200,2022-06-07T17:00:00Z,19150,2022-06-07,29919.2,31373.1,4.859421374903064,29747.62,29950.0,29918.31,-12.985647928537174,True
BTC,1654624800,2022-06-07T18:00:00Z,19150,2022-06-07,29919.2,31373.1,4.859421374903064,29863.2,29989.3,29943.75,-12.107741123083644,True
BTC,1654628400,2022-06-07T19:00:00Z,19150,2022-06-07,29919.2,31373.1,4.859421374903064,29925.19,30268.65,30193.41,-12.522272576352567,True
BTC,1655355600,2022-06-16T05:00:00Z,19159,2022-06-16,22136.42,22583.72,2.0206519392024678,22037.67,22361.98,22093.97,-27.285655468344004,True
BTC,1655359200,2022-06-16T06:00:00Z,19159,2022-06-16,22136.42,22583.72,2.0206519392024678,21915.24,22198.99,21941.97,-27.97923073363011,True
BTC,1657029600,2022-07-05T14:00:00Z,19178,2022-07-05,19315.83,20236.71,4.767488634969335,19304.4,19536.27,19403.35,-34.57293958887878,True
BTC,1657036800,2022-07-05T16:00:00Z,19178,2022-07-05,19315.83,20236.71,4.767488634969335,19322.04,19540.0,19519.98,-34.87309248363986,True
BTC,1660046400,2022-08-09T12:00:00Z,19213,2022-08-09,23174.39,23810.98,2.74695472027527,23182.55,23414.35,23263.92,9.210847513642005,True
BTC,1660053600,2022-08-09T14:00:00Z,19213,2022-08-09,23174.39,23810.98,2.74695472027527,23012.85,23327.07,23068.42,9.432732447817829,True
BTC,1660060800,2022-08-09T16:00:00Z,19213,2022-08-09,23174.39,23810.98,2.74695472027527,23029.15,23157.89,23075.0,10.407966407269758,True
BTC,1660078800,2022-08-09T21:00:00Z,19213,2022-08-09,23174.39,23810.98,2.74695472027527,23050.0,23184.97,23137.35,10.244686421816644,True
BTC,1660082400,2022-08-09T22:00:00Z,19213,2022-08-09,23174.39,23810.98,2.74695472027527,23123.47,23217.57,23191.6,10.23545695837673,True
BTC,1660086000,2022-08-09T23:00:00Z,19213,2022-08-09,23174.39,23810.98,2.74695472027527,23117.92,23265.0,23170.32,11.183024789105463,True
BTC,1660089600,2022-08-10T00:00:00Z,19213,2022-08-09,23174.39,23810.98,2.74695472027527,23133.31,23242.23,23149.95,10.964569391831358,True
BTC,1661878800,2022-08-30T17:00:00Z,19234,2022-08-30,19555.61,20287.2,3.7410748117803547,19540.0,19942.27,19616.65,-17.467172662748272,True
BTC,1661882400,2022-08-30T18:00:00Z,19234,2022-08-30,19555.61,20287.2,3.7410748117803547,19571.22,19699.29,19685.99,-17.063465481641753,True
BTC,1663074000,2022-09-13T13:00:00Z,19248,2022-09-13,21826.87,22395.44,2.604908537046309,21342.0,22799.0,21398.32,-12.757700960474502,True
BTC,1664305200,2022-09-27T19:00:00Z,19262,2022-09-27,18809.13,19226.68,2.219932554030937,18816.32,19159.83,19140.98,-4.348712546617619,True
BTC,1675080000,2023-01-30T12:00:00Z,19387,2023-01-30,23021.4,23743.37,3.1360820801515006,23017.0,23275.55,23077.47,39.29655975831691,True
BTC,1675083600,2023-01-30T13:00:00Z,19387,2023-01-30,23021.4,23743.37,3.1360820801515006,22962.68,23153.06,23076.27,39.219652690969305,True
BTC,1675090800,2023-01-30T15:00:00Z,19387,2023-01-30,23021.4,23743.37,3.1360820801515006,23027.3,23289.86,23287.7,40.402123904902986,True
BTC,1675108800,2023-01-30T20:00:00Z,19387,2023-01-30,23021.4,23743.37,3.1360820801515006,22627.9,23141.82,22784.86,37.50553706848585,True
BTC,1675875600,2023-02-08T17:00:00Z,19396,2023-02-08,22762.52,23242.42,2.108290294747672,22665.85,22971.52,22966.3,32.53988956500059,True
BTC,1675890000,2023-02-08T21:00:00Z,19396,2023-02-08,22762.52,23242.42,2.108290294747672,22778.93,22912.6,22829.87,32.567711245789354,True
BTC,1676998800,2023-02-21T17:00:00Z,19409,2023-02-21,24272.51,24843.89,2.3540210715743903,24279.35,24588.33,24403.27,6.941454769826224,True
BTC,1677016800,2023-02-21T22:00:00Z,19409,2023-02-21,24272.51,24843.89,2.3540210715743903,24148.34,24538.52,24201.2,7.154321580740107,True
BTC,1677020400,2023-02-21T23:00:00Z,19409,2023-02-21,24272.51,24843.89,2.3540210715743903,24154.98,24425.0,24384.11,7.530401543802218,True
BTC,1678899600,2023-03-15T17:00:00Z,19431,2023-03-15,24112.27,24670.41,2.314755101863074,24060.35,24523.0,24104.69,12.095233577755707,True
BTC,1678903200,2023-03-15T18:00:00Z,19431,2023-03-15,24112.27,24670.41,2.314755101863074,23896.95,24360.0,24281.86,13.157936433225617,True
BTC,1679695200,2023-03-24T22:00:00Z,19440,2023-03-24,27250.97,28295.42,3.832707606371432,27000.0,27621.66,27335.14,14.844988418928503,True
BTC,1679698800,2023-03-24T23:00:00Z,19440,2023-03-24,27250.97,28295.42,3.832707606371432,27275.15,27443.19,27298.05,13.266721104964668,True
BTC,1681894800,2023-04-19T09:00:00Z,19466,2023-04-19,29430.27,30380.01,3.2270855822933258,29000.0,30077.76,29168.47,3.0183814634887263,True
BTC,1681916400,2023-04-19T15:00:00Z,19466,2023-04-19,29430.27,30380.01,3.2270855822933258,29330.66,29500.0,29393.46,4.7675194050162,True
BTC,1681920000,2023-04-19T16:00:00Z,19466,2023-04-19,29430.27,30380.01,3.2270855822933258,29100.0,29428.9,29260.44,5.654488298381696,True
BTC,1682542800,2023-04-26T21:00:00Z,19473,2023-04-26,27510.93,28300.8,2.8711134083798653,27235.0,28420.9,28413.39,5.06418467199924,True
BTC,1683381600,2023-05-06T14:00:00Z,19483,2023-05-06,28838.16,29505.6,2.314433375777091,28863.89,29096.86,28935.84,3.745559524953427,True
BTC,1683385200,2023-05-06T15:00:00Z,19483,2023-05-06,28838.16,29505.6,2.314433375777091,28526.67,28935.85,28606.61,2.3390517866201566,True
BTC,1683396000,2023-05-06T18:00:00Z,19483,2023-05-06,28838.16,29505.6,2.314433375777091,28669.48,28843.85,28771.89,2.6050411177758526,True
BTC,1683399600,2023-05-06T19:00:00Z,19483,2023-05-06,28838.16,29505.6,2.314433375777091,28770.44,28964.0,28912.43,3.3940139504029445,True
BTC,1683403200,2023-05-06T20:00:00Z,19483,2023-05-06,28838.16,29505.6,2.314433375777091,28840.5,28964.68,28842.82,2.9447382857379414,True
BTC,1683406800,2023-05-06T21:00:00Z,19483,2023-05-06,28838.16,29505.6,2.314433375777091,28774.57,28870.0,28795.89,2.9312424823553207,True
BTC,1683410400,2023-05-06T22:00:00Z,19483,2023-05-06,28838.16,29505.6,2.314433375777091,28642.0,28824.41,28807.43,2.9235246788399527,True
BTC,1683414000,2023-05-06T23:00:00Z,19483,2023-05-06,28838.16,29505.6,2.314433375777091,28758.44,28858.72,28835.12,2.9536708623936225,True
BTC,1683417600,2023-05-07T00:00:00Z,19483,2023-05-06,28838.16,29505.6,2.314433375777091,28809.23,28880.49,28848.2,2.9049911856464834,True
BTC,1689361200,2023-07-14T19:00:00Z,19552,2023-07-14,30380.0,31454.23,3.535977616853191,30050.0,30770.95,30091.83,16.11728792133369,True
BTC,1698940800,2023-11-02T16:00:00Z,19663,2023-11-02,34639.78,35421.43,2.256509712244135,34537.99,34932.53,34640.01,26.67767416346682,True
BTC,1698944400,2023-11-02T17:00:00Z,19663,2023-11-02,34639.78,35421.43,2.256509712244135,34300.0,34739.47,34646.0,26.512482545469425,True
BTC,1698948000,2023-11-02T18:00:00Z,19663,2023-11-02,34639.78,35421.43,2.256509712244135,34550.01,34781.25,34771.99,26.74132689882413,True
BTC,1700164800,2023-11-16T20:00:00Z,19677,2023-11-16,35551.2,37858.2,6.489232430972796,35500.0,36265.83,35921.01,25.965836584963007,True
BTC,1702562400,2023-12-14T14:00:00Z,19705,2023-12-14,41492.38,42869.03,3.3178381187099935,41400.0,43100.85,42570.12,16.620049825686802,True
BTC,1703775600,2023-12-28T15:00:00Z,19719,2023-12-28,42508.93,43428.86,2.1640864637148014,42430.0,42826.22,42664.0,14.17450951846745,True
BTC,1703779200,2023-12-28T16:00:00Z,19719,2023-12-28,42508.93,43428.86,2.1640864637148014,42401.01,42710.44,42445.99,13.149508212977876,True
BTC,1703782800,2023-12-28T17:00:00Z,19719,2023-12-28,42508.93,43428.86,2.1640864637148014,42241.79,42564.51,42456.07,12.08762864143608,True
BTC,1703786400,2023-12-28T18:00:00Z,19719,2023-12-28,42508.93,43428.86,2.1640864637148014,42456.06,42641.1,42539.6,11.328879961790854,True
BTC,1703790000,2023-12-28T19:00:00Z,19719,2023-12-28,42508.93,43428.86,2.1640864637148014,42381.94,42640.0,42480.0,11.872966245334677,True
BTC,1703793600,2023-12-28T20:00:00Z,19719,2023-12-28,42508.93,43428.86,2.1640864637148014,42460.0,42725.3,42610.64,11.79710690959236,True
BTC,1703797200,2023-12-28T21:00:00Z,19719,2023-12-28,42508.93,43428.86,2.1640864637148014,42370.81,42613.81,42506.43,11.278037823573758,True
BTC,1703800800,2023-12-28T22:00:00Z,19719,2023-12-28,42508.93,43428.86,2.1640864637148014,42334.99,42615.99,42454.0,11.887057692439459,True
BTC,1703804400,2023-12-28T23:00:00Z,19719,2023-12-28,42508.93,43428.86,2.1640864637148014,42375.01,42626.07,42626.07,12.585397677299396,True
BTC,1703808000,2023-12-29T00:00:00Z,19719,2023-12-28,42508.93,43428.86,2.1640864637148014,42531.1,42745.97,42563.76,12.54635582713074,True
BTC,1704420000,2024-01-05T02:00:00Z,19727,2024-01-05,42845.23,44151.1,3.0478772082679804,42450.0,44284.0,43376.0,-1.1291418526478718,True
BTC,1707847200,2024-02-13T18:00:00Z,19766,2024-02-13,48300.0,49917.28,3.3484057971014467,48300.95,48888.88,48844.19,13.6617948785373,True
